"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716750,"2023-09-02",3,"2023-09-03T01:17:48.381Z","2023-09-03T01:17:53.996Z",TRUE,"pitch","259d5dd3-e3e5-4a6a-a6da-d1e4c28f65a0",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,0,NA,NA,3.4955,1.843,NA,102.75,222.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Hit By Pitch","hit_by_pitch","Matt Beaty hit by pitch. Michael Massey to 3rd. Drew Waters to 2nd.",0,9,1,60,"bottom",6,"2023-09-03T01:16:59.983Z","2023-09-03T01:18:15.156Z",TRUE,FALSE,FALSE,FALSE,11,2,1,0,607461,"Matt Beaty","/api/v1/people/607461","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,76.3,14,2,0.4559,6.3465,24.1585,-32.0927,3.3591,0.0506,0.3738,0.6185,6.6921,-120.3078,-4.2942,-2.8841,50.0002,5.2827,4.9031,10.8,9.6,24,2477,58,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-0.7,-7.7,NA,NA,NA,NA,1,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",1,"2023-09-03T01:17:02.254Z","2023-09-03T01:17:06.243Z",TRUE,"pitch","6ee7cb24-4bbe-4a43-80e5-d578c5cc0183",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.41,1.66,NA,103.45,191.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Hit By Pitch","hit_by_pitch","Matt Beaty hit by pitch. Michael Massey to 3rd. Drew Waters to 2nd.",0,9,1,60,"bottom",6,"2023-09-03T01:16:59.983Z","2023-09-03T01:18:15.156Z",TRUE,FALSE,FALSE,FALSE,11,2,1,0,607461,"Matt Beaty","/api/v1/people/607461","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.6,9,2,0.4531,6.308,24.4087,-32.6569,3.9959,-0.3256,0.3555,1.7503,6.6788,-121.0488,-1.9217,-2.9624,50.0037,5.4232,5.9083,12,9.6,24,2503,71,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-0.8,-8.9,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",0,"2023-09-03T01:16:07.999Z","2023-09-03T01:17:02.254Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"60","atBat","Hit By Pitch","hit_by_pitch","Matt Beaty hit by pitch. Michael Massey to 3rd. Drew Waters to 2nd.",0,9,1,60,"bottom",6,"2023-09-03T01:16:59.983Z","2023-09-03T01:18:15.156Z",TRUE,FALSE,FALSE,FALSE,11,2,1,0,607461,"Matt Beaty","/api/v1/people/607461","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",2,"2023-09-03T01:17:19.700Z","2023-09-03T01:17:28.255Z",FALSE,"pickoff","ecbadc78-6d38-4b8b-a9f1-967f2630421c",NA,"Pickoff Attempt 2B",NA,NA,NA,NA,FALSE,"2",NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Hit By Pitch","hit_by_pitch","Matt Beaty hit by pitch. Michael Massey to 3rd. Drew Waters to 2nd.",0,9,1,60,"bottom",6,"2023-09-03T01:16:59.983Z","2023-09-03T01:18:15.156Z",TRUE,FALSE,FALSE,FALSE,11,2,1,0,607461,"Matt Beaty","/api/v1/people/607461","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",5,"2023-09-03T01:15:36.659Z","2023-09-03T01:15:48.665Z",TRUE,"pitch","9856c3b3-e218-4127-9748-c95e502c3fe8",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.57,1.72,NA,117.17,202.48,"ground_ball","medium","7",88.92,141.08,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Drew Waters singles on a ground ball to left fielder Adam Duvall. Michael Massey to 2nd.",0,9,1,59,"bottom",6,"2023-09-03T01:13:15.226Z","2023-09-03T01:15:48.665Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.7,78.9,13,2,0.4396,6.3587,24.3237,-30.4744,-9.9326,1.084,-0.0045,1.3445,9.1159,-124.4663,-3.6918,-2.419,50.006,5.363,-15.6312,24,8.4,24,1610,244,64.8,8,72,NA,NA,NA,FALSE,-36,1.3,16,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",686681,"Michael Massey","/api/v1/people/686681",671221,"Drew Waters","/api/v1/people/671221"
716750,"2023-09-02",4,"2023-09-03T01:15:11.255Z","2023-09-03T01:15:16.467Z",TRUE,"pitch","f024436d-a5be-474e-9955-5992e026eee6",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.57,1.72,NA,153.98,160.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Drew Waters singles on a ground ball to left fielder Adam Duvall. Michael Massey to 2nd.",0,9,1,59,"bottom",6,"2023-09-03T01:13:15.226Z","2023-09-03T01:15:48.665Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.1,78.2,11,2,0.4391,6.4377,27.0534,-26.853,-7.747,3.383,-0.9701,2.8919,6.7304,-125.1163,-0.8736,-2.6985,50.0032,5.4614,-12.1884,21.6,7.2,24,1722,243,NA,NA,NA,NA,NA,NA,FALSE,-31.1,6.1,12.4,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",3,"2023-09-03T01:14:35.292Z","2023-09-03T01:14:43.764Z",TRUE,"pitch","9cece0c5-637b-4c83-bc57-64fb2e546c3f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.57,1.72,NA,140.4,175.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Drew Waters singles on a ground ball to left fielder Adam Duvall. Michael Massey to 2nd.",0,9,1,59,"bottom",6,"2023-09-03T01:13:15.226Z","2023-09-03T01:15:48.665Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,76.3,4,2,0.4544,5.7848,23.0264,-32.4821,2.6954,-0.2121,-0.6139,2.3263,4.597,-120.4676,-0.5497,-2.8956,50.0006,5.4244,3.9675,8.4,9.6,24,2395,63,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-0.2,-6,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",2,"2023-09-03T01:14:14.190Z","2023-09-03T01:14:18.371Z",TRUE,"pitch","63cb85a1-ca8f-4d83-9efd-5ca5cb1cf6a4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5738,1.843,NA,201.37,142.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Drew Waters singles on a ground ball to left fielder Adam Duvall. Michael Massey to 2nd.",0,9,1,59,"bottom",6,"2023-09-03T01:13:15.226Z","2023-09-03T01:15:48.665Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,75.4,11,2,0.4578,5.7907,23.1912,-34.9347,4.7371,-1.9041,-2.2133,3.5611,0.332,-119.653,2.6316,-2.9693,50.003,5.5783,6.8653,10.8,9.6,24,2407,63,NA,NA,NA,NA,NA,NA,FALSE,-43,-2.5,-8.6,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",1,"2023-09-03T01:13:49.387Z","2023-09-03T01:13:57.807Z",TRUE,"pitch","b39f668b-f419-41a3-b734-80ae735257b5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.57,1.72,NA,125.23,198.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Drew Waters singles on a ground ball to left fielder Adam Duvall. Michael Massey to 2nd.",0,9,1,59,"bottom",6,"2023-09-03T01:13:15.226Z","2023-09-03T01:15:48.665Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.4,13,2,0.4105,6.6939,28.6774,-34.6339,-8.882,-1.3605,-0.2158,1.491,9.2242,-133.4167,-3.657,-2.5639,50.0048,5.3752,-16.0153,21.6,8.4,24,1796,244,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-3.1,14,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",0,"2023-09-03T01:13:32.248Z","2023-09-03T01:13:38.033Z",TRUE,"pitch","0de1a04d-6d43-49ca-a90c-2c8e808ba0a6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5245,1.843,NA,197.65,171.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Drew Waters singles on a ground ball to left fielder Adam Duvall. Michael Massey to 2nd.",0,9,1,59,"bottom",6,"2023-09-03T01:13:15.226Z","2023-09-03T01:15:48.665Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,671221,"Drew Waters","/api/v1/people/671221","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.2,74.7,13,2,0.4632,5.6266,22.9828,-35.1182,4.9509,-2.0809,-2.1157,2.508,0.6607,-118.3302,0.3101,-3.0417,50.0024,5.5977,7.0069,12,10.8,24,2234,60,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-3.4,-9.1,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",6,"2023-09-03T01:12:54.325Z","2023-09-03T01:13:05.588Z",TRUE,"pitch","6151c381-a4c8-48c5-ac4c-5f41fa40804f",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.43,1.65,NA,103.51,205.27,"fly_ball","medium","8",137.27,103.06,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Michael Massey singles on a fly ball to center fielder Ceddanne Rafaela.",0,9,1,58,"bottom",6,"2023-09-03T01:11:47.136Z","2023-09-03T01:13:05.588Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.3,78.8,14,2,0.4409,6.2274,23.1405,-28.8184,-9.7845,2.1391,0.3539,1.2411,9.8697,-123.911,-4.0139,-2.3964,50.0005,5.2711,-15.3202,25.2,8.4,24,1786,243,68.2,27,230,NA,NA,NA,FALSE,-34.3,3.2,15.6,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,686681,"Michael Massey","/api/v1/people/686681"
716750,"2023-09-02",5,"2023-09-03T01:12:40.150Z","2023-09-03T01:12:45.512Z",TRUE,"pitch","c8dfd7ab-aabc-400f-9c6a-100cd0cffb8d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.7279,1.843,NA,125.12,121.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Michael Massey singles on a fly ball to center fielder Ceddanne Rafaela.",0,9,1,58,"bottom",6,"2023-09-03T01:11:47.136Z","2023-09-03T01:13:05.588Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.6,11,2,0.4088,6.4778,25.5825,-23.8016,-3.3119,4.5964,-0.2129,4.3342,7.8313,-133.3855,1.6736,-2.7417,50.006,5.4015,-6.0386,10.8,4.8,24,2176,251,NA,NA,NA,NA,NA,NA,FALSE,-23.4,8.9,4.6,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",4,"2023-09-03T01:12:18.927Z","2023-09-03T01:12:22.131Z",TRUE,"pitch","209ef1ef-cabb-4762-bfb2-0569c099ca80",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.43,1.65,NA,87.84,187.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Michael Massey singles on a fly ball to center fielder Ceddanne Rafaela.",0,9,1,58,"bottom",6,"2023-09-03T01:11:47.136Z","2023-09-03T01:13:05.588Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.5,77.8,9,2,0.4457,6.5734,23.3914,-28.7002,-9.0441,2.2696,0.765,1.8878,10.3918,-122.719,-2.4917,-2.3416,50.0042,5.3515,-13.8507,22.8,8.4,24,1765,249,NA,NA,NA,NA,NA,NA,FALSE,-34.6,3.7,14,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",3,"2023-09-03T01:12:02.769Z","2023-09-03T01:12:07.777Z",TRUE,"pitch","b632678f-2aa2-4ec4-adef-78a597ed606f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.7279,1.756,NA,165.38,201.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Michael Massey singles on a fly ball to center fielder Ceddanne Rafaela.",0,9,1,58,"bottom",6,"2023-09-03T01:11:47.136Z","2023-09-03T01:13:05.588Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.9,78.2,13,2,0.4428,6.6551,23.9559,-27.2497,-7.9922,3.1778,-1.2692,1.3881,5.5793,-123.5612,-4.002,-2.5149,50.005,5.3111,-12.3952,21.6,8.4,24,1642,237,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5,13.2,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",2,"2023-09-03T01:11:49.173Z","2023-09-03T01:11:53.866Z",TRUE,"pitch","d06cb763-9df0-42b2-8116-1d59dfb48c14",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6408,1.727,NA,143.47,173.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Michael Massey singles on a fly ball to center fielder Ceddanne Rafaela.",0,9,1,58,"bottom",6,"2023-09-03T01:11:47.136Z","2023-09-03T01:13:05.588Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.6,78.3,4,2,0.4405,6.6053,25.624,-29.2731,-10.0529,1.8497,-0.6944,2.4248,7.5005,-124.4777,-1.4228,-2.4447,50,5.4335,-15.7304,25.2,8.4,24,1733,240,NA,NA,NA,NA,NA,NA,FALSE,-34.2,3.2,16.4,NA,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",0,"2023-09-03T01:11:48.465Z","2023-09-03T01:11:48.492Z",FALSE,"action",NA,NA,"Defensive switch from center field to left field for Adam Duvall.","Defensive Switch",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,594807,"/api/v1/people/594807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","500","58","atBat","Single","single","Michael Massey singles on a fly ball to center fielder Ceddanne Rafaela.",0,9,1,58,"bottom",6,"2023-09-03T01:11:47.136Z","2023-09-03T01:13:05.588Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
716750,"2023-09-02",1,"2023-09-03T01:11:48.492Z","2023-09-03T01:11:49.173Z",FALSE,"action",NA,NA,"Defensive Substitution: Ceddanne Rafaela replaces left fielder Masataka Yoshida, batting 6th, playing center field.","Defensive Sub",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,678882,"/api/v1/people/678882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"8","Outfielder","Outfielder","CF","601","58","atBat","Single","single","Michael Massey singles on a fly ball to center fielder Ceddanne Rafaela.",0,9,1,58,"bottom",6,"2023-09-03T01:11:47.136Z","2023-09-03T01:13:05.588Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,686681,"Michael Massey","/api/v1/people/686681","L","Left",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,807799,"/api/v1/people/807799",NA,FALSE,FALSE,686681,"Michael Massey","/api/v1/people/686681",NA,NA,NA,NA,NA,NA
