"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717767,"2023-06-14",4,"2023-06-14T18:52:32.807Z","2023-06-14T18:52:48.380Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,0,657557,"/api/v1/people/657557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Paul DeJong called out on strikes.",0,2,5,48,"bottom",6,"2023-06-14T18:51:40.103Z","2023-06-14T18:53:06.005Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,573262,"Mike Yastrzemski","/api/v1/people/573262",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",1,"2023-06-14T18:49:13.585Z","2023-06-14T18:49:23.932Z",TRUE,"pitch","f2c2428d-cf9c-4aa6-8d1e-4754bce7e4f3",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.16,1.56,NA,126.81,168.38,"popup","medium","2",118.78,207.87,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Pop Out","field_out","LaMonte Wade Jr. pops out to catcher Andrew Knizner in foul territory.",0,2,5,47,"top",6,"2023-06-14T18:48:48.476Z","2023-06-14T18:49:23.932Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.4,5,2,0.403,6.6017,31.166,-14.1383,1.834,9.649,-0.2572,2.6075,-5.6126,-136.153,-7.6446,1.5967,50.0011,6.4391,3.4281,8.4,3.6,24,2207,146,86.7,82,28,NA,NA,NA,TRUE,-15.4,16,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,573262,"Mike Yastrzemski","/api/v1/people/573262",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",0,"2023-06-14T18:48:53.248Z","2023-06-14T18:48:56.386Z",TRUE,"pitch","960579f4-de12-4ccc-b14b-d40d56198a37",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.2676,1.5251,NA,160.52,218.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Pop Out","field_out","LaMonte Wade Jr. pops out to catcher Andrew Knizner in foul territory.",0,2,5,47,"top",6,"2023-06-14T18:48:48.476Z","2023-06-14T18:49:23.932Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.8,13,2,0.4011,6.6173,27.7203,-15.2784,2.9079,8.9296,-1.1417,0.7666,-7.8206,-136.1456,-12.294,1.3804,50.0032,6.3769,5.5028,13.2,3.6,24,2422,147,NA,NA,NA,NA,NA,NA,FALSE,-17.2,13.9,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,573262,"Mike Yastrzemski","/api/v1/people/573262",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",4,"2023-06-14T18:48:11.566Z","2023-06-14T18:48:23.103Z",TRUE,"pitch","5ad06850-6b14-4eb2-ac14-d366466ff980",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,2,NA,NA,3.26,1.6,NA,114.44,183.82,"line_drive","medium","9",206.89,105.56,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Patrick Bailey singles on a line drive to right fielder Dylan Carlson. Wilmer Flores to 3rd.",0,2,5,46,"top",6,"2023-06-14T18:47:04.653Z","2023-06-14T18:48:23.103Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,672275,"Patrick Bailey","/api/v1/people/672275","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.9,8,2,0.4002,6.6013,26.6034,-21.3891,7.6728,5.6697,0.0671,2.0354,-6.8156,-136.2372,-7.9389,1.59,50.0012,6.4365,14.593,30,6,24,2072,143,98.7,15,264,NA,NA,NA,FALSE,-22,9,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,527038,"Wilmer Flores","/api/v1/people/527038"
717767,"2023-06-14",3,"2023-06-14T18:47:51.283Z","2023-06-14T18:47:55.158Z",TRUE,"pitch","5b90a470-1739-4307-9099-72739b1d9eb9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.26,1.5839,NA,125.67,202.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Patrick Bailey singles on a line drive to right fielder Dylan Carlson. Wilmer Flores to 3rd.",0,2,5,46,"top",6,"2023-06-14T18:47:04.653Z","2023-06-14T18:48:23.103Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,672275,"Patrick Bailey","/api/v1/people/672275","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,86.4,13,2,0.4021,6.4752,27.9754,-20.6046,9.0315,6.1436,-0.2274,1.3285,-7.796,-135.8989,-9.894,1.496,50.0032,6.4302,17.0034,34.8,6,24,2086,143,NA,NA,NA,NA,NA,NA,FALSE,-22,9.4,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",2,"2023-06-14T18:47:27.751Z","2023-06-14T18:47:31.951Z",TRUE,"pitch","5d512542-6519-479e-a4a1-3b8a7786095b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2186,1.5928,NA,98.79,199.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Patrick Bailey singles on a line drive to right fielder Dylan Carlson. Wilmer Flores to 3rd.",0,2,5,46,"top",6,"2023-06-14T18:47:04.653Z","2023-06-14T18:48:23.103Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,672275,"Patrick Bailey","/api/v1/people/672275","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,75.4,14,0.9,0.4657,6.5431,19.4208,-37.55,-2.0647,-3.8272,0.4778,1.4391,-2.3224,-117.0351,-3.6355,1.7464,50.0023,6.4838,-2.9007,4.8,10.8,24,2334,327,NA,NA,NA,NA,NA,NA,FALSE,-49.3,-7.4,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",1,"2023-06-14T18:47:06.925Z","2023-06-14T18:47:10.615Z",TRUE,"pitch","dcfe041b-c4e8-4882-9b97-20da02d37568",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2143,1.4926,NA,81.33,192.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Patrick Bailey singles on a line drive to right fielder Dylan Carlson. Wilmer Flores to 3rd.",0,2,5,46,"top",6,"2023-06-14T18:47:04.653Z","2023-06-14T18:48:23.103Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,672275,"Patrick Bailey","/api/v1/people/672275","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,78.3,14,2,0.4452,6.8679,21.3389,-26.0446,6.3908,3.9879,0.9357,1.698,-3.7686,-122.4427,-5.8865,1.6547,50.0026,6.3261,9.8253,19.2,7.2,24,1666,134,NA,NA,NA,NA,NA,NA,FALSE,-32,6.2,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",0,"2023-06-14T18:46:26.983Z","2023-06-14T18:47:06.925Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Patrick Bailey singles on a line drive to right fielder Dylan Carlson. Wilmer Flores to 3rd.",0,2,5,46,"top",6,"2023-06-14T18:47:04.653Z","2023-06-14T18:48:23.103Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,672275,"Patrick Bailey","/api/v1/people/672275","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672275,"Patrick Bailey","/api/v1/people/672275",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",5,"2023-06-14T18:46:05.127Z","2023-06-14T18:46:10.539Z",TRUE,"pitch","50b85ae8-0209-4ede-bca5-551830ead77f",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.1773,1.6387,NA,61.81,146.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Wilmer Flores walks.",0,2,5,45,"top",6,"2023-06-14T18:44:20.387Z","2023-06-14T18:46:10.539Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,87.4,12,2,0.3978,6.5458,25.1067,-21.6901,8.0665,5.4402,1.448,3.421,-3.4853,-136.7641,-4.6653,1.6781,50.0068,6.6023,15.5577,33.6,6,24,2040,141,NA,NA,NA,NA,NA,NA,FALSE,-21.2,9.2,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",4,"2023-06-14T18:45:47.312Z","2023-06-14T18:45:51.016Z",TRUE,"pitch","bb0168e0-59ac-424a-a066-98f23885adc5",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1872,1.6143,NA,64.51,195.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Wilmer Flores walks.",0,2,5,45,"top",6,"2023-06-14T18:44:20.387Z","2023-06-14T18:46:10.539Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,78.2,14,2,0.445,6.6681,21.8028,-22.0789,5.4564,6.5633,1.3769,1.5908,-2.3588,-122.5764,-6.9434,1.6372,50.004,6.3163,8.3922,19.2,6,24,1656,134,NA,NA,NA,NA,NA,NA,FALSE,-27.6,10.7,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",3,"2023-06-14T18:45:26.498Z","2023-06-14T18:45:30.246Z",TRUE,"pitch","1a71f1e4-4bf4-4be6-9792-3bad9b06d6fb",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.12,1.48,NA,106.47,179.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Wilmer Flores walks.",0,2,5,45,"top",6,"2023-06-14T18:44:20.387Z","2023-06-14T18:46:10.539Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.7,6,2,0.3999,6.5724,27.8749,-22.069,8.8644,5.3067,0.2762,2.1918,-6.7882,-136.5643,-7.4374,1.6328,50.0026,6.45,16.8741,33.6,6,24,2200,143,NA,NA,NA,NA,NA,NA,FALSE,-22.6,8.3,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",2,"2023-06-14T18:45:07.846Z","2023-06-14T18:45:11.707Z",TRUE,"pitch","5b93ab9b-d8f2-48b7-afe0-be7a6731d867",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1844,1.5741,NA,68.54,212.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Wilmer Flores walks.",0,2,5,45,"top",6,"2023-06-14T18:44:20.387Z","2023-06-14T18:46:10.539Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,87,14,2,0.3997,6.5377,28.1804,-21.5584,8.081,5.5728,1.2714,0.9732,-3.9827,-136.6664,-10.6167,1.6923,50.0005,6.369,15.3895,31.2,6,24,2155,143,NA,NA,NA,NA,NA,NA,FALSE,-22.7,8.2,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",1,"2023-06-14T18:44:49.625Z","2023-06-14T18:44:53.530Z",TRUE,"pitch","f420856b-e4c0-4b24-9fb1-c5035620e860",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1654,1.48,NA,126.91,208.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Wilmer Flores walks.",0,2,5,45,"top",6,"2023-06-14T18:44:20.387Z","2023-06-14T18:46:10.539Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.8,13,2,0.4012,6.5604,27.2371,-20.006,8.5162,6.4334,-0.26,1.113,-7.6698,-136.0546,-10.5123,1.4763,50.0065,6.3878,16.1187,33.6,6,24,2251,139,NA,NA,NA,NA,NA,NA,FALSE,-21.4,9.7,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",0,"2023-06-14T18:44:34.583Z","2023-06-14T18:44:38.123Z",TRUE,"pitch","f908eba4-891d-44eb-afe1-2eabd703141d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3476,1.6377,NA,94.73,179.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Walk","walk","Wilmer Flores walks.",0,2,5,45,"top",6,"2023-06-14T18:44:20.387Z","2023-06-14T18:46:10.539Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.5,6,2,0.4018,6.519,26.3687,-22.7297,7.2523,5.0029,0.5841,2.188,-5.2847,-135.7161,-7.3411,1.6027,50.0031,6.482,13.6912,27.6,6,24,2194,139,NA,NA,NA,NA,NA,NA,FALSE,-23.3,7.9,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",0,"2023-06-14T18:44:00.279Z","2023-06-14T18:44:07.987Z",TRUE,"pitch","c830707f-7add-41df-a5b9-c3c94dfb0e37",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.29,1.61,NA,98.28,167.9,"fly_ball","medium","8",115.35,93.81,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Thairo Estrada flies out to center fielder Tommy Edman.",0,2,5,44,"top",6,"2023-06-14T18:43:53.587Z","2023-06-14T18:44:07.987Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,76.8,6,2,0.4494,6.6095,24.018,-18.531,4.5023,9.0646,0.491,2.6253,-3.9955,-121.8966,-5.2844,1.5666,50.0003,6.4217,6.773,16.8,6,24,1771,132,75.9,34,266,NA,NA,NA,TRUE,-23.5,15.4,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA
717767,"2023-06-14",1,"2023-06-14T18:43:30.304Z","2023-06-14T18:43:40.643Z",TRUE,"pitch","dd292ed8-d094-4978-b556-9be0d68ba210",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.319,1.513,NA,96.77,172.58,"line_drive","medium","7",86.68,99.55,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Lineout","field_out","Luis Matos lines out to left fielder Jordan Walker.",0,2,5,43,"top",6,"2023-06-14T18:43:11.105Z","2023-06-14T18:43:40.643Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,682641,"Luis Matos","/api/v1/people/682641","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.2,76.6,6,2,0.4548,6.6608,20.0606,-23.2302,4.2735,6.0659,0.5308,2.4517,-3.884,-119.7924,-4.6048,1.607,50.0009,6.4398,6.2986,13.2,7.2,24,1581,131,75.7,27,268,NA,NA,NA,TRUE,-29.6,10.3,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,527038,"Wilmer Flores","/api/v1/people/527038",NA,NA,NA,NA,NA,NA
