"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718291,"2023-05-06",6,"2023-05-06T22:26:24.408Z","2023-05-06T22:26:31.152Z",TRUE,"pitch","db8fad66-cf85-46d4-a484-4ed1e2154713",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.07,1.44,NA,112.62,176.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Willie Calhoun pops out to second baseman Brandon Lowe.",0,1,2,61,"top",8,"2023-05-06T22:24:50.998Z","2023-05-06T22:27:31.039Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.4,69.2,5,0.91,0.4955,7.1016,22.6051,-26.9105,12.312,4.2661,0.115,2.3098,1.2102,-111.1549,3.3244,-2.0353,50.0009,3.6137,15.1823,30,9.6,24,2488,88,NA,NA,NA,NA,NA,NA,FALSE,-38.4,9,-22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",5,"2023-05-06T22:25:52.943Z","2023-05-06T22:25:57.192Z",TRUE,"pitch","ec49c18c-8951-4f03-b0f3-d2b0637964cd",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.07,1.44,NA,95.12,179.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Willie Calhoun pops out to second baseman Brandon Lowe.",0,1,2,61,"top",8,"2023-05-06T22:24:50.998Z","2023-05-06T22:27:31.039Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.1,6,0.84,0.4192,7.2676,27.5045,-23.584,-3.7216,4.9708,0.5741,2.1827,7.0181,-130.6584,0.9365,-1.6632,50.0055,3.5917,-6.4362,12,6,24,2160,224,NA,NA,NA,NA,NA,NA,FALSE,-24.5,9.5,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",4,"2023-05-06T22:25:34.496Z","2023-05-06T22:25:38.553Z",TRUE,"pitch","75d27864-68d8-4ae2-904c-4848ca5d8367",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1307,1.4394,NA,157.13,192.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Willie Calhoun pops out to second baseman Brandon Lowe.",0,1,2,61,"top",8,"2023-05-06T22:24:50.998Z","2023-05-06T22:27:31.039Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.2,67.9,13,0.91,0.5044,6.6584,22.519,-30.0896,12.7093,1.7517,-1.0528,1.7245,-1.632,-109.349,2.8627,-1.9371,50.0017,3.6657,15.1127,26.4,10.8,24,2329,84,NA,NA,NA,NA,NA,NA,FALSE,-44.6,4.4,-22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",2,"2023-05-06T22:25:08.964Z","2023-05-06T22:25:14.144Z",TRUE,"pitch","00627dda-d2f1-4896-89ec-0b36bb707de8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.008,1.4394,NA,146.84,169.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Willie Calhoun pops out to second baseman Brandon Lowe.",0,1,2,61,"top",8,"2023-05-06T22:24:50.998Z","2023-05-06T22:27:31.039Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.3,68,1,0.91,0.5034,6.6888,22.3972,-29.5683,12.4532,2.186,-0.783,2.5553,-0.9795,-109.5233,4.1621,-1.9402,50.0048,3.8239,14.8746,27.6,10.8,24,2446,90,NA,NA,NA,NA,NA,NA,FALSE,-43.3,5.6,-22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",1,"2023-05-06T22:24:52.926Z","2023-05-06T22:24:56.400Z",TRUE,"pitch","94814349-2164-49ae-83e0-8660a1e18fac",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.8648,1.4394,NA,172.47,155.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Willie Calhoun pops out to second baseman Brandon Lowe.",0,1,2,61,"top",8,"2023-05-06T22:24:50.998Z","2023-05-06T22:27:31.039Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.8,69,11,0.9,0.4944,7.3278,23.5146,-24.2444,12.3266,6.4044,-1.4551,3.1025,-1.9171,-111.5739,4.3193,-2.1743,50.0002,3.6637,15.2527,32.4,9.6,24,2420,99,NA,NA,NA,NA,NA,NA,FALSE,-34,13.2,-21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",0,"2023-05-06T22:24:02.953Z","2023-05-06T22:24:52.926Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Willie Calhoun pops out to second baseman Brandon Lowe.",0,1,2,61,"top",8,"2023-05-06T22:24:50.998Z","2023-05-06T22:27:31.039Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",3,"2023-05-06T22:25:24.693Z","2023-05-06T22:25:34.496Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 3B",NA,NA,NA,NA,FALSE,"3",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"00627dda-d2f1-4896-89ec-0b36bb707de8",NA,NA,NA,NA,NA,NA,NA,"61","atBat","Pop Out","field_out","Willie Calhoun pops out to second baseman Brandon Lowe.",0,1,2,61,"top",8,"2023-05-06T22:24:50.998Z","2023-05-06T22:27:31.039Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",5,"2023-05-06T22:23:17.625Z","2023-05-06T22:23:29.016Z",TRUE,"pitch","24a75b36-ceda-4dcb-9720-dc74cd0dba2d",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.38,1.58,NA,130.94,196.07,"line_drive","hard","9",202.39,132.38,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","DJ LeMahieu doubles (7) on a sharp line drive to right fielder Manuel Margot. Anthony Rizzo scores. Gleyber Torres to 3rd.",1,1,2,60,"top",8,"2023-05-06T22:21:48.226Z","2023-05-06T22:23:29.016Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,83.7,7,0.91,0.411,7.6658,29.2333,-32.1298,-11.4335,0.0269,-0.3656,1.582,7.3449,-133.3731,0.5489,-1.6726,50.0046,3.6944,-20.5584,31.2,8.4,24,2175,250,100.8,10,201,NA,NA,NA,FALSE,-32.2,0.4,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,518934,"DJ LeMahieu","/api/v1/people/518934",650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA
718291,"2023-05-06",4,"2023-05-06T22:22:59.348Z","2023-05-06T22:23:02.348Z",TRUE,"pitch","007348a5-63d8-45b3-ab07-8c0b19fb2d2b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.277,1.5794,NA,43.68,163.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","DJ LeMahieu doubles (7) on a sharp line drive to right fielder Manuel Margot. Anthony Rizzo scores. Gleyber Torres to 3rd.",1,1,2,60,"top",8,"2023-05-06T22:21:48.226Z","2023-05-06T22:23:29.016Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78,70.6,12,0.9,0.4866,7.2949,23.9475,-26.8515,11.9032,4.1677,1.9236,2.7842,4.781,-113.3006,4.0786,-1.7714,50.0049,3.6691,15.2169,32.4,9.6,24,2560,85,NA,NA,NA,NA,NA,NA,FALSE,-36.6,9.1,-22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",3,"2023-05-06T22:22:40.601Z","2023-05-06T22:22:43.601Z",TRUE,"pitch","49bf337c-6d82-4c20-ad76-0ec4387c6dfe",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2975,1.5794,NA,52.05,190.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","DJ LeMahieu doubles (7) on a sharp line drive to right fielder Manuel Margot. Anthony Rizzo scores. Gleyber Torres to 3rd.",1,1,2,60,"top",8,"2023-05-06T22:21:48.226Z","2023-05-06T22:23:29.016Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.6,70.4,14,0.9,0.4886,7.1176,23.5813,-29.6073,10.997,2.0207,1.7041,1.7857,4.1954,-112.792,2.7049,-1.6173,50.0006,3.5887,13.9383,26.4,10.8,24,2431,86,NA,NA,NA,NA,NA,NA,FALSE,-41.3,4.8,-21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",1,"2023-05-06T22:22:08.240Z","2023-05-06T22:22:11.467Z",TRUE,"pitch","67b1fc99-aac9-4529-856d-77b6916439bc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3998,1.5794,NA,121.64,167.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","DJ LeMahieu doubles (7) on a sharp line drive to right fielder Manuel Margot. Anthony Rizzo scores. Gleyber Torres to 3rd.",1,1,2,60,"top",8,"2023-05-06T22:21:48.226Z","2023-05-06T22:23:29.016Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,83.6,5,0.91,0.4112,7.1307,28.9218,-35.3172,-11.1888,-1.7506,-0.1218,2.6377,8.1014,-133.2714,3.937,-1.749,50.0022,3.6938,-20.1051,27.6,8.4,24,2174,251,NA,NA,NA,NA,NA,NA,FALSE,-34.7,-2,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",0,"2023-05-06T22:21:51.810Z","2023-05-06T22:21:55.097Z",TRUE,"pitch","a31af288-f38c-436c-8803-b5e17302fcef",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3179,1.5794,NA,124.45,184.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","DJ LeMahieu doubles (7) on a sharp line drive to right fielder Manuel Margot. Anthony Rizzo scores. Gleyber Torres to 3rd.",1,1,2,60,"top",8,"2023-05-06T22:21:48.226Z","2023-05-06T22:23:29.016Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.4,8,0.91,0.4126,7.341,28.9519,-34.2815,-11.3017,-1.1829,-0.1954,2.0072,7.505,-132.8353,1.8512,-1.5917,50.0017,3.7969,-20.1579,28.8,8.4,24,2124,248,NA,NA,NA,NA,NA,NA,FALSE,-34.3,-1.4,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",2,"2023-05-06T22:22:16.454Z","2023-05-06T22:22:40.601Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,518934,"/api/v1/people/518934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","DJ LeMahieu doubles (7) on a sharp line drive to right fielder Manuel Margot. Anthony Rizzo scores. Gleyber Torres to 3rd.",1,1,2,60,"top",8,"2023-05-06T22:21:48.226Z","2023-05-06T22:23:29.016Z",TRUE,TRUE,FALSE,FALSE,34,2,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",3,"2023-05-06T22:21:12.636Z","2023-05-06T22:21:22.203Z",TRUE,"pitch","5c5baeb5-141b-42c8-ab1c-c43f7030698c",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.14,1.45,NA,119.99,195.59,"line_drive","medium","9",173.49,98.72,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Gleyber Torres singles on a line drive to right fielder Manuel Margot. Anthony Rizzo to 2nd.",0,0,2,59,"top",8,"2023-05-06T22:20:56.594Z","2023-05-06T22:21:22.203Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,81.7,8,0.89,0.4196,7.4247,30.7144,-34.9332,-13.0498,-1.6053,-0.0786,1.5997,8.0109,-131.108,1.2295,-1.4966,50.0018,3.7548,-22.4541,31.2,9.6,24,2079,254,79.1,16,206,NA,NA,NA,FALSE,-36.4,-2.3,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650402,"Gleyber Torres","/api/v1/people/650402",519203,"Anthony Rizzo","/api/v1/people/519203",NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",2,"2023-05-06T22:20:58.859Z","2023-05-06T22:21:02.647Z",TRUE,"pitch","92438046-a5ee-434e-b778-ed4416e77838",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.078,1.4494,NA,68.75,164.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Gleyber Torres singles on a line drive to right fielder Manuel Margot. Anthony Rizzo to 2nd.",0,0,2,59,"top",8,"2023-05-06T22:20:56.594Z","2023-05-06T22:21:22.203Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.5,67.9,12,0.91,0.504,7.1947,23.4221,-28.3803,11.9659,3.1876,1.2659,2.7369,3.4325,-109.6191,4.4685,-1.8837,50.0018,3.74,14.2345,28.8,10.8,24,2447,92,NA,NA,NA,NA,NA,NA,FALSE,-41.4,7.6,-22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718291,"2023-05-06",0,"2023-05-06T22:18:44.892Z","2023-05-06T22:18:55.456Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Gleyber Torres singles on a line drive to right fielder Manuel Margot. Anthony Rizzo to 2nd.",0,0,2,59,"top",8,"2023-05-06T22:20:56.594Z","2023-05-06T22:21:22.203Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
