"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717413,"2023-07-14",0,"2023-07-15T00:30:26.785Z","2023-07-15T00:30:32.801Z",TRUE,"pitch","38230573-78ed-4776-9772-2fd07f5df933",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.3742,1.4218,NA,49.23,243.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Walk","walk","James Outman walks. Jason Heyward to 2nd.",0,0,0,32,"top",5,"2023-07-15T00:30:16.939Z","2023-07-15T00:32:21.736Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,681546,"James Outman","/api/v1/people/681546","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,79.9,14,0.9,0.441,6.2154,21.0565,-26.9274,1.2136,3.3457,1.778,-0.1771,6.8472,-123.4908,-10.8861,-1.1711,50.0037,6.497,1.9022,6,7.2,24,2598,172,NA,NA,NA,NA,NA,NA,FALSE,-33.5,4.1,-3.6,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",3,"2023-07-15T00:31:13.220Z","2023-07-15T00:31:34.800Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"3a70b764-4056-4f8b-b9eb-11f54eaa0402",NA,NA,NA,NA,NA,NA,NA,"32","atBat","Walk","walk","James Outman walks. Jason Heyward to 2nd.",0,0,0,32,"top",5,"2023-07-15T00:30:16.939Z","2023-07-15T00:32:21.736Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,681546,"James Outman","/api/v1/people/681546","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",5,"2023-07-15T00:29:56.225Z","2023-07-15T00:30:04.219Z",TRUE,"pitch","58db164d-6ad0-4ad3-97e9-7c7ccbe3e480",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.5399,1.7371,NA,77.63,211.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jason Heyward walks.",0,0,0,31,"top",5,"2023-07-15T00:27:47.922Z","2023-07-15T00:30:04.219Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,518792,"Jason Heyward","/api/v1/people/518792","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,73,14,0.9,0.4811,6.15,20.8813,-42.4872,2.8733,-7.8536,1.0329,1.0164,4.1869,-113.8409,-3.5709,-1.2034,50.0053,6.8109,3.7711,6,13.2,24,2779,34,NA,NA,NA,NA,NA,NA,FALSE,-59.5,-14.9,-6.2,NA,NA,FALSE,TRUE,518792,"Jason Heyward","/api/v1/people/518792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",4,"2023-07-15T00:29:30.520Z","2023-07-15T00:29:37.267Z",TRUE,"pitch","5da78b65-54cc-4761-a4ee-0abdb5ff30c0",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.6039,1.7085,NA,101.23,213.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jason Heyward walks.",0,0,0,31,"top",5,"2023-07-15T00:27:47.922Z","2023-07-15T00:30:04.219Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,518792,"Jason Heyward","/api/v1/people/518792","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.8,72.9,14,0.9,0.4792,6.1485,23.018,-43.5398,1.2001,-8.6131,0.4137,0.9352,3.1112,-114.6905,-3.3655,-1.1213,50.001,6.7058,1.5839,2.4,13.2,24,2597,30,NA,NA,NA,NA,NA,NA,FALSE,-60.5,-16.2,-3,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",3,"2023-07-15T00:29:06.341Z","2023-07-15T00:29:09.999Z",TRUE,"pitch","c0143007-ce67-40bf-b2ee-9ded3f1b555e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.69,1.8231,NA,114.53,98.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jason Heyward walks.",0,0,0,31,"top",5,"2023-07-15T00:27:47.922Z","2023-07-15T00:30:04.219Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,518792,"Jason Heyward","/api/v1/people/518792","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.3,12,0.91,0.3933,5.9635,31.3442,-13.4144,-5.1221,9.5488,0.0649,5.1804,4.8144,-139.2918,-2.3612,-1.0206,50.004,6.9264,-10.0642,32.4,3.6,24,2395,200,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17,8.3,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",2,"2023-07-15T00:28:44.728Z","2023-07-15T00:28:50.104Z",TRUE,"pitch","417128aa-45d6-488f-929f-4cf627184711",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.54,1.7,NA,102.67,198.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jason Heyward walks.",0,0,0,31,"top",5,"2023-07-15T00:27:47.922Z","2023-07-15T00:30:04.219Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,518792,"Jason Heyward","/api/v1/people/518792","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,71.7,14,0.9,0.4847,6.0346,24.4311,-43.1575,2.7728,-8.5286,0.376,1.5024,2.8976,-113.8019,-2.1895,-1.2828,50.0029,6.8252,3.5705,4.8,14.4,24,2707,31,NA,NA,NA,NA,NA,NA,FALSE,-61,-15.7,-5.9,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",1,"2023-07-15T00:28:22.544Z","2023-07-15T00:28:26.746Z",TRUE,"pitch","a85c0dc0-9e1a-4bb3-80ca-1da69ba3dfa6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.54,1.7,NA,131.33,180.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jason Heyward walks.",0,0,0,31,"top",5,"2023-07-15T00:27:47.922Z","2023-07-15T00:30:04.219Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,518792,"Jason Heyward","/api/v1/people/518792","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.6,7,0.9,0.4378,6.0033,22.733,-29.877,2.2216,1.4462,-0.3758,2.1612,1.7543,-124.6332,-5.282,-1.375,50.0033,6.7466,3.5294,7.2,8.4,24,2572,142,NA,NA,NA,NA,NA,NA,FALSE,-35.3,1.8,-4.4,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",0,"2023-07-15T00:28:04.677Z","2023-07-15T00:28:08.715Z",TRUE,"pitch","838d8ffb-4f09-49e4-b935-cdd41e59a711",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.69,1.7945,NA,92.31,211.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jason Heyward walks.",0,0,0,31,"top",5,"2023-07-15T00:27:47.922Z","2023-07-15T00:30:04.219Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,518792,"Jason Heyward","/api/v1/people/518792","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.6,14,0.9,0.4332,6.1034,24.087,-26.4243,3.4223,3.5431,0.6477,1.0064,3.7245,-126.1378,-8.6163,-1.289,50.0025,6.5763,5.5496,12,7.2,24,2632,187,NA,NA,NA,NA,NA,NA,FALSE,-31.4,4.8,-7,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",5,"2023-07-15T00:27:29.849Z","2023-07-15T00:27:38.864Z",TRUE,"pitch","48984676-8554-45bf-973a-d626fbf76616",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.53,1.69,NA,102.49,160.76,"fly_ball","medium","7",93.59,121.41,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","David Peralta flies out to left fielder Mark Canha.",0,0,0,30,"top",5,"2023-07-15T00:25:25.250Z","2023-07-15T00:27:38.864Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,444482,"David Peralta","/api/v1/people/444482","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81,6,0.9,0.4267,5.9212,26.8329,-26.8792,2.5587,3.1739,0.3806,2.8895,3.5478,-128.4222,-4.1499,-1.3518,50.0043,6.6196,4.2692,9.6,7.2,24,2622,166,69.3,45,214,NA,NA,NA,TRUE,-30.1,5,-5.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",4,"2023-07-15T00:27:08.243Z","2023-07-15T00:27:12.129Z",TRUE,"pitch","9103dae6-99a9-4cd6-a2a4-26ec20c9e3b0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.53,1.69,NA,83.58,187.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","David Peralta flies out to left fielder Mark Canha.",0,0,0,30,"top",5,"2023-07-15T00:25:25.250Z","2023-07-15T00:27:38.864Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,444482,"David Peralta","/api/v1/people/444482","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.8,14,0.89,0.4404,5.9357,26.1375,-32.9485,3.9291,-0.4953,0.8766,1.9085,4.1595,-124.6025,-5.0609,-1.3276,50.0017,6.7029,6.1487,12,8.4,24,2564,127,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-1.9,-8.2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",3,"2023-07-15T00:26:46.044Z","2023-07-15T00:26:52.313Z",TRUE,"pitch","5ad6608e-8f7c-4ffe-b66e-e08506c850a7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5299,1.7085,NA,81.54,231.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","David Peralta flies out to left fielder Mark Canha.",0,0,0,30,"top",5,"2023-07-15T00:25:25.250Z","2023-07-15T00:27:38.864Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,444482,"David Peralta","/api/v1/people/444482","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,73.6,14,0.9,0.477,6.0371,22.2755,-40.8305,2.7336,-6.4942,0.9304,0.2526,4.0649,-115.0275,-5.476,-1.218,50.0012,6.6431,3.6449,6,13.2,24,2737,34,NA,NA,NA,NA,NA,NA,FALSE,-56.8,-12.8,-6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",1,"2023-07-15T00:26:12.841Z","2023-07-15T00:26:17.145Z",TRUE,"pitch","382d3c11-f99d-4298-b11a-678f8c2ff0a6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.53,1.69,NA,128.24,164.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","David Peralta flies out to left fielder Mark Canha.",0,0,0,30,"top",5,"2023-07-15T00:25:25.250Z","2023-07-15T00:27:38.864Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,444482,"David Peralta","/api/v1/people/444482","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.2,4,0.9,0.3998,5.9657,30.6282,-11.3782,-4.9355,10.9423,-0.2949,2.7359,4.1174,-137.0676,-8.5828,-1.1762,50.0021,6.6869,-9.3797,32.4,3.6,24,2288,208,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.1,8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",0,"2023-07-15T00:25:53.453Z","2023-07-15T00:25:58.033Z",TRUE,"pitch","e786da92-3541-47c1-93a4-e3b1473549af",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.53,1.69,NA,95.47,173.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","David Peralta flies out to left fielder Mark Canha.",0,0,0,30,"top",5,"2023-07-15T00:25:25.250Z","2023-07-15T00:27:38.864Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,444482,"David Peralta","/api/v1/people/444482","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.6,6,0.89,0.4081,6.024,28.6424,-10.7979,-4.1657,11.7108,0.5647,2.4247,6.0335,-134.1535,-9.1701,-1.1708,50.0027,6.654,-7.604,26.4,3.6,24,2353,211,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.4,6.2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",2,"2023-07-15T00:26:23.884Z","2023-07-15T00:26:46.044Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,444482,"/api/v1/people/444482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"30","atBat","Flyout","field_out","David Peralta flies out to left fielder Mark Canha.",0,0,0,30,"top",5,"2023-07-15T00:25:25.250Z","2023-07-15T00:27:38.864Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,444482,"David Peralta","/api/v1/people/444482","L","Left",434378,"Justin Verlander","/api/v1/people/434378","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",6,"2023-07-15T00:23:17.248Z","2023-07-15T00:23:24.409Z",TRUE,"pitch","cdee55ad-ead1-4486-b82b-751e7ebdfc81",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,2,NA,NA,3.59,1.74,NA,118.94,132.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jeff McNeil strikes out on a foul tip.",0,0,0,29,"bottom",4,"2023-07-15T00:20:31.183Z","2023-07-15T00:23:24.409Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.6,79.7,11,0.91,0.4334,5.5479,25.0923,-28.2107,-3.5455,2.4524,-0.051,3.9246,-2.0666,-126.2503,-0.0703,1.2382,50.0057,6.2185,-5.7385,12,7.2,24,2649,217,NA,NA,NA,NA,NA,NA,TRUE,-31.6,4.7,6.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",5,"2023-07-15T00:22:37.402Z","2023-07-15T00:22:46.185Z",TRUE,"pitch","9bc70933-0f3b-4d94-996c-1fd070c5e0b3",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.59,1.74,NA,156,147.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jeff McNeil strikes out on a foul tip.",0,0,0,29,"bottom",4,"2023-07-15T00:20:31.183Z","2023-07-15T00:23:24.409Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.5,11,0.9,0.4077,5.7595,28.1753,-13.6848,2.2956,10.1075,-1.0232,3.3714,-6.2904,-134.1771,-4.1885,1.05,50.0021,5.9231,4.2,10.8,3.6,24,2447,149,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.6,-2.9,1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717413,"2023-07-14",4,"2023-07-15T00:22:18.052Z","2023-07-15T00:22:23.377Z",TRUE,"pitch","9cdd35e2-121e-4939-b466-67586d0357d2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5898,1.7658,NA,131.87,117.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jeff McNeil strikes out on a foul tip.",0,0,0,29,"bottom",4,"2023-07-15T00:20:31.183Z","2023-07-15T00:23:24.409Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",628711,"Julio Urías","/api/v1/people/628711","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85,11,0.91,0.4041,5.7106,29.6746,-13.9151,2.5107,9.8152,-0.3901,4.4882,-5.5556,-135.5384,-1.6355,1.3601,50.0005,6.0713,4.6698,13.2,3.6,24,2467,155,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17.6,-3.4,1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
