"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718151,"2023-05-16",1,"2023-05-17T01:08:35.483Z","2023-05-17T01:08:41.084Z",TRUE,"pitch","aa835798-2373-4660-b65e-a24c50d78dc1",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.3197,1.489,NA,167.7,226.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Mike Brosseau called out on strikes.",0,2,2,39,"top",5,"2023-05-17T01:08:33.231Z","2023-05-17T01:09:55.782Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.6,75.9,13,0.9,0.4616,6.6407,22.7611,-38.4903,0.124,-4.4285,-1.3301,0.4457,-6.7116,-118.6668,-5.7784,1.5191,50.0032,6.4197,0.177,1.2,10.8,24,2462,326,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-9.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",0,"2023-05-17T01:07:40.333Z","2023-05-17T01:08:35.483Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Mike Brosseau called out on strikes.",0,2,2,39,"top",5,"2023-05-17T01:08:33.231Z","2023-05-17T01:09:55.782Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,670712,"Mike Brosseau","/api/v1/people/670712","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",4,"2023-05-17T01:07:03.306Z","2023-05-17T01:07:11.087Z",TRUE,"pitch","aef49e04-a914-4f64-bb8b-3145586cb245",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.4506,1.709,NA,71.59,179.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Willy Adames walks. Owen Miller to 3rd. William Contreras to 2nd.",0,2,2,38,"top",5,"2023-05-17T01:05:39.438Z","2023-05-17T01:07:11.087Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,642715,"Willy Adames","/api/v1/people/642715","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,84.7,14,0.89,0.4088,6.3331,27.4479,-20.2692,8.5546,6.5405,1.1914,2.1897,-4.1442,-133.7072,-7.2817,1.6458,50.002,6.3908,15.5673,33.6,6,24,2231,139,NA,NA,NA,NA,NA,NA,FALSE,-21.7,10.6,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,661388,"William Contreras","/api/v1/people/661388",642715,"Willy Adames","/api/v1/people/642715",680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA
718151,"2023-05-16",3,"2023-05-17T01:06:41.181Z","2023-05-17T01:06:45.702Z",TRUE,"pitch","a5a34f54-79c8-46cc-ba3d-086dc66fa186",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4506,1.8067,NA,116.47,211.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Willy Adames walks. Owen Miller to 3rd. William Contreras to 2nd.",0,2,2,38,"top",5,"2023-05-17T01:05:39.438Z","2023-05-17T01:07:11.087Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,642715,"Willy Adames","/api/v1/people/642715","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.6,14,0.9,0.4425,6.6447,23.2314,-19.663,7.5636,8.0536,0.014,1.0229,-5.8285,-123.4905,-8.8209,1.4153,50.0024,6.2782,11.7507,26.4,6,24,1860,130,NA,NA,NA,NA,NA,NA,FALSE,-25,12.8,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",2,"2023-05-17T01:06:20.864Z","2023-05-17T01:06:25.772Z",TRUE,"pitch","100db334-2429-4c42-8a18-6b5ea356cd81",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.4262,1.7334,NA,109.77,183.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Willy Adames walks. Owen Miller to 3rd. William Contreras to 2nd.",0,2,2,38,"top",5,"2023-05-17T01:05:39.438Z","2023-05-17T01:07:11.087Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,642715,"Willy Adames","/api/v1/people/642715","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,78.1,8,0.91,0.4448,6.5945,22.204,-20.0255,5.8893,7.8966,0.1897,2.0536,-4.9616,-122.71,-6.3853,1.4638,50.0048,6.3728,9.0644,21.6,6,24,1751,123,NA,NA,NA,NA,NA,NA,FALSE,-25,13.2,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",1,"2023-05-17T01:06:00.241Z","2023-05-17T01:06:04.234Z",TRUE,"pitch","8234804c-9e8c-4fa8-ab91-fb73cced193d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.475,1.7579,NA,58.83,144.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Willy Adames walks. Owen Miller to 3rd. William Contreras to 2nd.",0,2,2,38,"top",5,"2023-05-17T01:05:39.438Z","2023-05-17T01:07:11.087Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,642715,"Willy Adames","/api/v1/people/642715","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.5,12,0.91,0.4037,6.6003,28.7951,-20.6306,9.3091,6.1839,1.5262,3.4958,-3.6941,-135.5261,-4.2341,1.6953,50.0004,6.5138,17.3649,37.2,6,24,2271,145,NA,NA,NA,NA,NA,NA,FALSE,-20.9,10.6,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",0,"2023-05-17T01:05:39.438Z","2023-05-17T01:05:44.163Z",TRUE,"pitch","d6b758d1-b110-43b7-85b8-01d832893496",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3775,1.7334,NA,109.9,197.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Willy Adames walks. Owen Miller to 3rd. William Contreras to 2nd.",0,2,2,38,"top",5,"2023-05-17T01:05:39.438Z","2023-05-17T01:07:11.087Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,642715,"Willy Adames","/api/v1/people/642715","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Loaded",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,75.6,14,0.9,0.4622,6.5283,21.0479,-36.7108,-1.6559,-3.1854,0.1862,1.5464,-3.1637,-118.1875,-3.5383,1.7536,50.0031,6.4106,-2.3583,4.8,10.8,24,2362,325,NA,NA,NA,NA,NA,NA,FALSE,-47.5,-6.4,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",4,"2023-05-17T01:03:27.841Z","2023-05-17T01:03:35.658Z",TRUE,"pitch","c25e71ec-2276-4fd4-b9af-a0dce9e2ad3f",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.28,1.59,NA,134.86,174.24,"ground_ball","medium","1",116.61,189.33,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Brewers challenged (play at 1st), call on the field was overturned: William Contreras singles on a ground ball to pitcher Jordan Montgomery. Owen Miller to 2nd.",0,2,2,37,"top",5,"2023-05-17T01:02:27.096Z","2023-05-17T01:03:35.658Z",TRUE,FALSE,TRUE,FALSE,33,1,2,1,661388,"William Contreras","/api/v1/people/661388","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,84.9,4,0.91,0.4066,6.5747,29.8341,-21.2813,10.8967,5.9259,-0.4685,2.3903,-9.1531,-134.8118,-6.6133,1.5582,50.0007,6.3818,20.0166,38.4,6,24,2297,138,51.8,-59,2,NA,NA,NA,FALSE,-22.4,9.5,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680911,"Owen Miller","/api/v1/people/680911",661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,TRUE,FALSE,"MF",158
718151,"2023-05-16",3,"2023-05-17T01:03:06.419Z","2023-05-17T01:03:09.876Z",TRUE,"pitch","66658786-f36b-46a1-b32d-05d1b7bc943b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.28,1.59,NA,89.47,200.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Brewers challenged (play at 1st), call on the field was overturned: William Contreras singles on a ground ball to pitcher Jordan Montgomery. Owen Miller to 2nd.",0,2,2,37,"top",5,"2023-05-17T01:02:27.096Z","2023-05-17T01:03:35.658Z",TRUE,FALSE,TRUE,FALSE,33,1,2,1,661388,"William Contreras","/api/v1/people/661388","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.4,14,0.91,0.4049,6.7383,30.5413,-23.1399,10.4857,4.8748,0.7221,1.4091,-6.0624,-135.4671,-8.7206,1.6308,50.001,6.2968,19.4196,36,7.2,24,2318,141,NA,NA,NA,NA,NA,NA,FALSE,-24.6,7.1,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",2,"2023-05-17T01:02:45.707Z","2023-05-17T01:02:49.660Z",TRUE,"pitch","96abcb56-a5c6-413b-a41d-1aafa4303c81",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4018,1.5377,NA,132.6,198.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Brewers challenged (play at 1st), call on the field was overturned: William Contreras singles on a ground ball to pitcher Jordan Montgomery. Owen Miller to 2nd.",0,2,2,37,"top",5,"2023-05-17T01:02:27.096Z","2023-05-17T01:03:35.658Z",TRUE,FALSE,TRUE,FALSE,33,1,2,1,661388,"William Contreras","/api/v1/people/661388","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,76.7,7,0.91,0.452,6.7212,23.0263,-18.9372,6.4687,8.898,-0.4093,1.5006,-6.5004,-121.048,-7.4789,1.4671,50.0043,6.281,9.6265,22.8,6,24,1851,129,NA,NA,NA,NA,NA,NA,FALSE,-24.8,14.6,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",1,"2023-05-17T01:02:29.150Z","2023-05-17T01:02:33.573Z",TRUE,"pitch","6fa042d7-169f-435d-9e46-7a5b8a0c3c23",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4262,1.6357,NA,110.82,206.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Brewers challenged (play at 1st), call on the field was overturned: William Contreras singles on a ground ball to pitcher Jordan Montgomery. Owen Miller to 2nd.",0,2,2,37,"top",5,"2023-05-17T01:02:27.096Z","2023-05-17T01:03:35.658Z",TRUE,FALSE,TRUE,FALSE,33,1,2,1,661388,"William Contreras","/api/v1/people/661388","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76.6,14,0.91,0.4531,6.6548,22.7563,-21.4631,7.3901,7.2327,0.1622,1.2117,-5.5741,-120.731,-7.343,1.5369,50.0046,6.172,10.948,24,7.2,24,1682,124,NA,NA,NA,NA,NA,NA,FALSE,-28,11.6,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",0,"2023-05-17T01:01:36.507Z","2023-05-17T01:02:29.150Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Brewers challenged (play at 1st), call on the field was overturned: William Contreras singles on a ground ball to pitcher Jordan Montgomery. Owen Miller to 2nd.",0,2,2,37,"top",5,"2023-05-17T01:02:27.096Z","2023-05-17T01:03:35.658Z",TRUE,FALSE,TRUE,FALSE,33,1,2,1,661388,"William Contreras","/api/v1/people/661388","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",6,"2023-05-17T01:00:57.451Z","2023-05-17T01:01:07.367Z",TRUE,"pitch","68d0d712-0ee8-4f19-ba18-7f9324790018",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,1,NA,NA,3.06,1.36,NA,126.5,181.23,"line_drive","medium","8",126.82,100.92,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Owen Miller singles on a line drive to center fielder Lars Nootbaar.",0,2,2,36,"top",5,"2023-05-17T00:58:46.088Z","2023-05-17T01:01:07.367Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,680911,"Owen Miller","/api/v1/people/680911","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.2,5,0.91,0.4012,6.855,29.8137,-20.3812,9.5214,6.2446,-0.2492,2.1313,-8.2689,-136.4949,-7.8455,1.5812,50.0047,6.4445,17.9831,36,6,24,2272,145,71.8,22,204,NA,NA,NA,FALSE,-21.2,9.8,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680911,"Owen Miller","/api/v1/people/680911",680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",5,"2023-05-17T01:00:37.867Z","2023-05-17T01:00:42.673Z",TRUE,"pitch","86b56d4f-7460-4b90-8b57-88454453f5dd",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.085,1.3423,NA,72,206.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Owen Miller singles on a line drive to center fielder Lars Nootbaar.",0,2,2,36,"top",5,"2023-05-17T00:58:46.088Z","2023-05-17T01:01:07.367Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,680911,"Owen Miller","/api/v1/people/680911","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,78.1,14,0.91,0.4454,6.8183,22.7415,-19.8051,6.5915,8.0665,1.1806,1.1848,-3.2532,-122.6576,-8.2672,1.663,50.0058,6.2691,10.1125,24,6,24,1729,127,NA,NA,NA,NA,NA,NA,FALSE,-25.2,13.1,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",4,"2023-05-17T01:00:11.849Z","2023-05-17T01:00:15.192Z",TRUE,"pitch","c631af6d-aef3-4e3e-826c-e95c2ee6bd15",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.06,1.36,NA,126.5,158.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Owen Miller singles on a line drive to center fielder Lars Nootbaar.",0,2,2,36,"top",5,"2023-05-17T00:58:46.088Z","2023-05-17T01:01:07.367Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,680911,"Owen Miller","/api/v1/people/680911","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.9,2,0.91,0.3974,6.542,29.7648,-18.8942,9.6296,6.899,-0.2493,2.9915,-8.5143,-137.6891,-6.2256,1.6277,50.0043,6.5547,18.5432,39.6,6,24,2293,144,NA,NA,NA,NA,NA,NA,FALSE,-19.1,11.4,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718151,"2023-05-16",3,"2023-05-17T00:59:51.866Z","2023-05-17T00:59:55.719Z",TRUE,"pitch","be662dc7-c691-49be-9971-fdb8def9633d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1825,1.3667,NA,21.18,151.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Owen Miller singles on a line drive to center fielder Lars Nootbaar.",0,2,2,36,"top",5,"2023-05-17T00:58:46.088Z","2023-05-17T01:01:07.367Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,680911,"Owen Miller","/api/v1/people/680911","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.4,12,0.92,0.395,6.536,30.4899,-19.2286,9.4902,6.6483,2.5137,3.245,-1.4348,-138.5727,-5.5145,1.8044,50.0054,6.5423,18.4897,42,6,24,2268,139,NA,NA,NA,NA,NA,NA,FALSE,-19,11.2,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680911,"Owen Miller","/api/v1/people/680911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
