"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718210,"2023-05-12",0,"2023-05-13T00:26:53.583Z","2023-05-13T00:27:01.779Z",TRUE,"pitch","ac24ecea-73b1-4237-ace4-47f2389f666c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.2,1.49,NA,86.3,174.51,"ground_ball","medium","6",113.27,155.11,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Forceout","force_out","Oswaldo Cabrera grounds into a force out, shortstop Wander Franco to second baseman Brandon Lowe. Jose Trevino out at 2nd.",0,2,2,40,"bottom",5,"2023-05-13T00:26:38.624Z","2023-05-13T00:27:01.779Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76.4,6,0.9,0.4529,6.699,23.4631,-34.2675,7.8451,-1.4134,0.8054,2.3803,-6.9714,-120.9066,0.0142,2.7062,50.0024,5.3803,11.6205,16.8,9.6,24,1620,103,94.8,-11,13,NA,NA,NA,TRUE,-41.9,-2.3,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",1,"2023-05-13T00:26:17.461Z","2023-05-13T00:26:31.485Z",TRUE,"pitch","144dcc24-79cd-4abe-b678-e31444071378",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,2.88,1.32,NA,83.99,183.63,"ground_ball","medium","9",161.17,164.71,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Jose Trevino singles on a ground ball to right fielder Josh Lowe.",0,2,2,39,"bottom",5,"2023-05-13T00:25:57.818Z","2023-05-13T00:26:31.485Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,624431,"Jose Trevino","/api/v1/people/624431","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,84,14,0.91,0.4114,6.4497,27.5299,-30.9333,10.2704,0.6934,0.866,2.0425,-8.1209,-132.9477,-2.1743,2.6203,50.0055,5.1081,18.4552,28.8,8.4,24,1934,119,83.8,-3,25,NA,NA,NA,FALSE,-31.7,1,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA
718210,"2023-05-12",0,"2023-05-13T00:26:05.956Z","2023-05-13T00:26:09.882Z",TRUE,"pitch","f249d9f7-dd73-4f25-bb5e-2e27a5449e87",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.9201,1.3201,NA,81.77,171.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Jose Trevino singles on a ground ball to right fielder Josh Lowe.",0,2,2,39,"bottom",5,"2023-05-13T00:25:57.818Z","2023-05-13T00:26:31.485Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,624431,"Jose Trevino","/api/v1/people/624431","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.5,12,0.91,0.4085,6.4292,28.2932,-29.6421,10.7323,1.3882,0.9242,2.5015,-8.0372,-133.9715,-1.7685,2.5652,50.0014,5.2839,19.5543,31.2,7.2,24,1877,117,NA,NA,NA,NA,NA,NA,FALSE,-29.9,2.4,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",4,"2023-05-13T00:25:24.498Z","2023-05-13T00:25:46.016Z",TRUE,"pitch","c3f24bfb-93ab-4e92-9757-9d6525187fb9",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,2,NA,NA,3.07,1.48,NA,102.26,197.71,"fly_ball","medium","89",194.76,64.58,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Home Run","home_run","Anthony Volpe homers (5) on a fly ball to right center field.",1,2,2,38,"bottom",5,"2023-05-13T00:23:58.805Z","2023-05-13T00:25:46.016Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84.2,9,0.91,0.4109,6.5529,28.34,-29.5873,10.6325,1.4373,0.3867,1.5212,-9.0133,-133.2461,-3.9741,2.43,50.0026,5.1671,19.1394,30,8.4,24,1799,115,102.6,23,373,NA,NA,NA,FALSE,-30.7,1.9,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",3,"2023-05-13T00:25:10.278Z","2023-05-13T00:25:13.659Z",TRUE,"pitch","f8c65877-70c6-4254-8552-0ad7d1b72b6c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.0784,1.5438,NA,130.31,206.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Home Run","home_run","Anthony Volpe homers (5) on a fly ball to right center field.",1,2,2,38,"bottom",5,"2023-05-13T00:23:58.805Z","2023-05-13T00:25:46.016Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84.1,13,0.91,0.4118,6.4653,28.0189,-29.7342,10.8074,1.3574,-0.3491,1.2056,-11.0696,-132.9132,-4.7007,2.462,50.0002,5.1518,19.3683,28.8,8.4,24,1737,113,NA,NA,NA,NA,NA,NA,FALSE,-31.1,1.6,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",2,"2023-05-13T00:24:32.854Z","2023-05-13T00:24:41.865Z",TRUE,"pitch","4043e361-c8f2-462c-9edb-2832b3233f60",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.07,1.48,NA,76.89,185.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Home Run","home_run","Anthony Volpe homers (5) on a fly ball to right center field.",1,2,2,38,"bottom",5,"2023-05-13T00:23:58.805Z","2023-05-13T00:25:46.016Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.4,14,0.91,0.4131,6.4242,29.4265,-29.2369,11.0635,1.652,1.0523,1.9691,-7.4141,-132.7797,-2.8281,2.4487,50.0032,5.1837,19.6812,31.2,8.4,24,1885,117,NA,NA,NA,NA,NA,NA,FALSE,-30.4,2.5,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",1,"2023-05-13T00:24:19.778Z","2023-05-13T00:24:23.514Z",TRUE,"pitch","a2b62709-fe45-412e-9d89-e0e570d8149e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1048,1.5438,NA,90.41,203.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Home Run","home_run","Anthony Volpe homers (5) on a fly ball to right center field.",1,2,2,38,"bottom",5,"2023-05-13T00:23:58.805Z","2023-05-13T00:25:46.016Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.9,14,0.77,0.4446,6.7629,24.6944,-32.7885,9.2763,-0.3972,0.6975,1.3076,-7.6316,-123.2257,-2.4462,2.6308,50.0046,5.0858,14.2543,21.6,9.6,24,1909,98,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-1.1,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",0,"2023-05-13T00:24:08.519Z","2023-05-13T00:24:11.914Z",TRUE,"pitch","69fb2e64-cacf-495a-b63b-84097117c62f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1048,1.5438,NA,50.86,180.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Home Run","home_run","Anthony Volpe homers (5) on a fly ball to right center field.",1,2,2,38,"bottom",5,"2023-05-13T00:23:58.805Z","2023-05-13T00:25:46.016Z",TRUE,TRUE,FALSE,FALSE,75,3,1,2,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,76.5,14,0.87,0.4511,6.657,24.6996,-30.7396,8.6096,0.9609,1.7351,2.1506,-5.3028,-121.6041,-0.9873,2.8297,50.0027,5.2378,12.8447,20.4,9.6,24,1721,107,NA,NA,NA,NA,NA,NA,FALSE,-37.6,1.8,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",1,"2023-05-13T00:23:26.318Z","2023-05-13T00:23:35.332Z",TRUE,"pitch","ec4f44e5-aa96-4a89-aba9-273619408c08",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.26,1.49,NA,104.63,185.16,"ground_ball","medium","5",107.21,170.86,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Grounded Into DP","grounded_into_double_play","Isiah Kiner-Falefa grounds into a double play, third baseman Isaac Paredes to second baseman Brandon Lowe to first baseman Yandy Diaz. Harrison Bader out at 2nd. Isiah Kiner-Falefa out at 1st.",0,2,1,37,"bottom",5,"2023-05-13T00:22:51.732Z","2023-05-13T00:23:35.332Z",TRUE,FALSE,FALSE,TRUE,24,1,0,2,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.5,9,0.91,0.4176,6.4229,28.9493,-29.9668,11.4771,1.2667,0.3246,1.9858,-10.0254,-131.3683,-2.4783,2.7072,50.0014,5.1787,19.9722,30,8.4,24,1815,113,91.9,-34,5,NA,NA,NA,TRUE,-31.7,1.9,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",0,"2023-05-13T00:23:07.050Z","2023-05-13T00:23:10.981Z",TRUE,"pitch","8a47b04c-a8ea-44cb-b416-388d8f02d724",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3026,1.5043,NA,122.3,202.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Grounded Into DP","grounded_into_double_play","Isiah Kiner-Falefa grounds into a double play, third baseman Isaac Paredes to second baseman Brandon Lowe to first baseman Yandy Diaz. Harrison Bader out at 2nd. Isiah Kiner-Falefa out at 1st.",0,2,1,37,"bottom",5,"2023-05-13T00:22:51.732Z","2023-05-13T00:23:35.332Z",TRUE,FALSE,FALSE,TRUE,24,1,0,2,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.3,13,0.91,0.4144,6.3962,29.3334,-28.0875,11.7896,2.3098,-0.1391,1.336,-10.8547,-132.3891,-4.5562,2.4904,50.0017,5.145,20.8421,32.4,8.4,24,1831,112,NA,NA,NA,NA,NA,NA,FALSE,-29.9,3.4,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",4,"2023-05-13T00:22:21.073Z","2023-05-13T00:22:31.136Z",TRUE,"pitch","71c99abc-9062-4a06-a51b-cba1cd0e74a3",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3,1.44,NA,77.4,198.31,"ground_ball","medium","6",124.18,163.59,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Harrison Bader singles on a ground ball to shortstop Wander Franco.",0,2,1,36,"bottom",5,"2023-05-13T00:21:25.261Z","2023-05-13T00:22:31.136Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.7,14,0.86,0.4456,6.6891,24.6908,-36.8777,9.0712,-3.0779,1.0389,1.4989,-6.9553,-122.9827,-1.2252,2.7271,50.0007,5.1351,13.8755,19.2,10.8,24,1822,100,73.8,-35,4,NA,NA,NA,FALSE,-43.9,-5.6,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",NA,NA,NA,NA,NA,NA
718210,"2023-05-12",3,"2023-05-13T00:22:07.266Z","2023-05-13T00:22:13.353Z",TRUE,"pitch","5b19649e-6c30-4d65-9961-1be3aca49c8d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3,1.44,NA,77.5,181.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Harrison Bader singles on a ground ball to shortstop Wander Franco.",0,2,1,36,"bottom",5,"2023-05-13T00:21:25.261Z","2023-05-13T00:22:31.136Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,76.6,14,0.9,0.4521,6.6397,23.4476,-35.6002,8.6042,-2.3051,1.0362,2.1263,-6.9762,-121.1065,-0.0708,2.8349,50.003,5.2674,12.7931,18,10.8,24,1829,99,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-4,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",2,"2023-05-13T00:21:55.666Z","2023-05-13T00:21:59.057Z",TRUE,"pitch","b7bce600-a8e7-4480-a42d-6ec0c2252788",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,2.9597,1.4253,NA,128.71,192.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Harrison Bader singles on a ground ball to shortstop Wander Franco.",0,2,1,36,"bottom",5,"2023-05-13T00:21:25.261Z","2023-05-13T00:22:31.136Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,83.2,7,0.9,0.4153,6.4579,27.7152,-28.3065,10.936,2.1925,-0.3073,1.6971,-11.2055,-131.8242,-3.4583,2.5753,50.0013,5.113,19.2688,30,7.2,24,1876,115,NA,NA,NA,NA,NA,NA,FALSE,-29.9,3.4,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",1,"2023-05-13T00:21:43.465Z","2023-05-13T00:21:46.841Z",TRUE,"pitch","405fa4b2-acc2-4ba5-b816-aee51f32353c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,2.9201,1.3595,NA,73.2,164.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Harrison Bader singles on a ground ball to shortstop Wander Franco.",0,2,1,36,"bottom",5,"2023-05-13T00:21:25.261Z","2023-05-13T00:22:31.136Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,83.1,12,0.9,0.4145,6.267,28.2522,-28.5503,10.5864,2.0501,1.149,2.748,-7.5316,-132.1576,-1.1343,2.6609,50.0045,5.2805,18.7218,31.2,7.2,24,1968,116,NA,NA,NA,NA,NA,NA,FALSE,-29.5,3.7,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",0,"2023-05-13T00:21:32.821Z","2023-05-13T00:21:36.052Z",TRUE,"pitch","b8621a5b-084e-449c-a2d1-bd5e6a8f5a83",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9465,1.2806,NA,61.36,186.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Harrison Bader singles on a ground ball to shortstop Wander Franco.",0,2,1,36,"bottom",5,"2023-05-13T00:21:25.261Z","2023-05-13T00:22:31.136Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,664056,"Harrison Bader","/api/v1/people/664056","R","Right",676596,"Josh Fleming","/api/v1/people/676596","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,76.1,14,0.9,0.4552,6.4991,23.4828,-37.0077,7.4927,-3.2958,1.4597,1.9282,-5.9172,-120.3516,-0.2843,2.9774,50.0045,5.3272,10.9867,15.6,10.8,24,1809,99,NA,NA,NA,NA,NA,NA,FALSE,-45.7,-5.8,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718210,"2023-05-12",4,"2023-05-13T00:19:09.699Z","2023-05-13T00:19:19.113Z",TRUE,"pitch","aff435c0-d30b-4eb0-a99d-de74e37f3904",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.09,1.44,NA,99.35,149.74,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Harold Ramirez strikes out swinging.",0,2,1,35,"top",5,"2023-05-13T00:17:20.337Z","2023-05-13T00:19:19.113Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.1,12,0.91,0.3839,6.5946,35.949,-9.3283,-6.6627,11.107,0.4631,3.2978,8.4578,-143.1774,-4.93,-1.6766,50.0025,5.6372,-13.7044,48,3.6,24,2526,216,NA,NA,NA,NA,NA,NA,TRUE,-9.4,19.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
