"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716464,"2023-09-23",4,"2023-09-23T23:28:27.357Z","2023-09-23T23:28:39.986Z",TRUE,"pitch","ce633ece-f1c5-4aa7-9518-e7da90bd198c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.29,1.48,NA,128.09,145.72,"fly_ball","medium","8",136.18,94.62,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Tyler Freeman flies out to center fielder Cedric Mullins.",0,1,0,39,"bottom",5,"2023-09-23T23:27:03.837Z","2023-09-23T23:28:39.986Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84.7,11,0.91,0.4078,6.2561,26.3223,-12.5905,5.5742,10.6971,-0.2908,3.4466,-3.7473,-133.8169,-5.0895,0.3968,50.0009,6.2605,10.2036,34.8,3.6,24,2433,150,80.7,39,264,NA,NA,NA,TRUE,-13.4,18.6,-9.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",3,"2023-09-23T23:28:06.299Z","2023-09-23T23:28:11.213Z",TRUE,"pitch","ad5b0e86-cc05-4ae7-a8b4-8bf03ce44a63",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.29,1.48,NA,99.65,167.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Tyler Freeman flies out to center fielder Cedric Mullins.",0,1,0,39,"bottom",5,"2023-09-23T23:27:03.837Z","2023-09-23T23:28:39.986Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.3,6,0.92,0.4051,6.2405,27.7661,-11.1601,5.6646,11.3389,0.4553,2.6578,-1.6288,-134.8986,-7.4034,0.3287,50.0063,6.2143,10.5022,38.4,3.6,24,2287,156,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.3,-10,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",2,"2023-09-23T23:27:48.515Z","2023-09-23T23:27:55.326Z",TRUE,"pitch","c1fc850c-cd1d-4258-98ff-26951c2e12b7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.29,1.48,NA,123.47,155.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Tyler Freeman flies out to center fielder Cedric Mullins.",0,1,0,39,"bottom",5,"2023-09-23T23:27:03.837Z","2023-09-23T23:28:39.986Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",74.9,68.6,2,2,0.5046,6.0317,20.8543,-40.1566,-5.633,-6.7106,-0.1697,3.0973,-0.6117,-108.9392,2.1835,0.8464,50.0012,6.4537,-6.7041,9.6,13.2,24,2100,319,NA,NA,NA,NA,NA,NA,FALSE,-60.2,-11.2,10.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",1,"2023-09-23T23:27:34.348Z","2023-09-23T23:27:38.104Z",TRUE,"pitch","c568c294-cdcc-4e2c-a33f-b3bd5f379663",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2881,1.4226,NA,117.79,96.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Tyler Freeman flies out to center fielder Cedric Mullins.",0,1,0,39,"bottom",5,"2023-09-23T23:27:03.837Z","2023-09-23T23:28:39.986Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.9,11,0.91,0.4104,6.194,27.2047,-13.482,5.0919,10.352,-0.0206,5.2875,-3.1596,-133.184,-0.3823,0.5163,50.0043,6.4035,9.196,32.4,3.6,24,2374,152,NA,NA,NA,NA,NA,NA,FALSE,-13.6,18.8,-8.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",0,"2023-09-23T23:27:18.494Z","2023-09-23T23:27:22.845Z",TRUE,"pitch","a799853c-6bca-45e5-ac81-d25e1387feae",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.29,1.48,NA,138.82,142.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Tyler Freeman flies out to center fielder Cedric Mullins.",0,1,0,39,"bottom",5,"2023-09-23T23:27:03.837Z","2023-09-23T23:28:39.986Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,671289,"Tyler Freeman","/api/v1/people/671289","R","Right",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,82.8,11,0.9,0.4157,6.4095,27.9119,-11.9819,6.1463,11.4817,-0.5726,3.5668,-5.1545,-131.7573,-4.7777,0.6103,50.0026,6.2885,10.8097,37.2,3.6,24,2435,156,NA,NA,NA,NA,NA,NA,FALSE,-13.4,19.9,-10,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",5,"2023-09-23T23:26:47.110Z","2023-09-23T23:26:55.523Z",TRUE,"pitch","31faf4cc-6bca-4c8a-a49e-2a63b5b3f7e4",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.23,1.47,NA,122.42,169.19,"ground_ball","medium","3",163.49,157.46,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Andres Gimenez grounds out to first baseman Ryan O'Hearn.",0,1,0,38,"bottom",5,"2023-09-23T23:25:18.733Z","2023-09-23T23:26:55.523Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.4,73.4,5,0.91,0.4725,6.2205,19.9382,-20.4651,7.9729,8.5846,-0.1421,2.5776,-3.9351,-115.5721,-3.8267,0.5398,50.0013,6.202,10.87,26.4,7.2,24,2005,127,95,1,53,NA,NA,NA,TRUE,-28.1,15,-13.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",4,"2023-09-23T23:26:22.796Z","2023-09-23T23:26:27.831Z",TRUE,"pitch","9cdde8c6-5ce9-4ec4-a63b-113e5d5a56a7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.23,1.47,NA,127.26,145.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Andres Gimenez grounds out to first baseman Ryan O'Hearn.",0,1,0,38,"bottom",5,"2023-09-23T23:25:18.733Z","2023-09-23T23:26:55.523Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79,73.2,11,0.9,0.4735,6.1841,19.0885,-21.5417,7.1161,7.8266,-0.2691,3.4402,-3.7105,-115.172,-1.8045,0.4288,50.005,6.2939,9.6709,22.8,7.2,24,1849,127,NA,NA,NA,NA,NA,NA,FALSE,-29.2,14,-12.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",2,"2023-09-23T23:25:54.040Z","2023-09-23T23:25:57.468Z",TRUE,"pitch","c1ad1de5-1637-4833-92df-09646236e6c0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.23,1.47,NA,139.41,169.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Andres Gimenez grounds out to first baseman Ryan O'Hearn.",0,1,0,38,"bottom",5,"2023-09-23T23:25:18.733Z","2023-09-23T23:26:55.523Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,84.1,4,0.91,0.4111,6.1249,26.9807,-11.0975,3.7235,11.7068,-0.588,2.5543,-3.6454,-132.9531,-7.6307,0.3134,50.0054,6.2565,6.7052,25.2,3.6,24,2413,155,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.9,-6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",1,"2023-09-23T23:25:42.052Z","2023-09-23T23:25:45.534Z",TRUE,"pitch","5242f70d-bc64-4983-9bb7-db16a42ce965",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2281,1.5228,NA,178.23,209.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Andres Gimenez grounds out to first baseman Ryan O'Hearn.",0,1,0,38,"bottom",5,"2023-09-23T23:25:18.733Z","2023-09-23T23:26:55.523Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.6,13,0.9,0.4102,6.2637,26.8316,-11.3126,4.1994,11.5345,-1.6062,1.0969,-6.4227,-133.1912,-11.1146,0.2836,50.0046,6.1262,7.5965,25.2,3.6,24,2383,154,NA,NA,NA,NA,NA,NA,FALSE,-13.7,18.8,-6.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",0,"2023-09-23T23:25:31.123Z","2023-09-23T23:25:34.646Z",TRUE,"pitch","018c7e92-95f7-4a14-8d53-9e6ae40a385c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2281,1.5228,NA,137.92,181.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Andres Gimenez grounds out to first baseman Ryan O'Hearn.",0,1,0,38,"bottom",5,"2023-09-23T23:25:18.733Z","2023-09-23T23:26:55.523Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,78.2,4,0.91,0.4457,6.3441,20.7448,-23.9899,0.0637,5.3361,-0.5488,2.1192,-3.5542,-122.1989,-4.8901,0.9073,50.005,6.1699,0.0976,1.2,6,24,2271,174,NA,NA,NA,NA,NA,NA,FALSE,-29.4,8.9,0.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",3,"2023-09-23T23:26:10.964Z","2023-09-23T23:26:22.796Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,665926,"/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"38","atBat","Groundout","field_out","Andres Gimenez grounds out to first baseman Ryan O'Hearn.",0,1,0,38,"bottom",5,"2023-09-23T23:25:18.733Z","2023-09-23T23:26:55.523Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",607644,"John Means","/api/v1/people/607644","L","Left","vs_LHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",0,"2023-09-23T23:23:11.140Z","2023-09-23T23:23:21.229Z",TRUE,"pitch","071ba513-66a3-4433-ba5e-c588bf5be704",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.12,1.46,NA,111.72,164.89,"fly_ball","medium","9",185.66,82.73,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Ramon Urias flies out to right fielder Ramon Laureano.",0,1,0,37,"top",5,"2023-09-23T23:23:05.269Z","2023-09-23T23:23:21.229Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,602104,"Ramón Urías","/api/v1/people/602104","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,76.5,2,0.89,0.4555,5.9343,20.0233,-31.827,3.3256,0.234,0.1385,2.7367,3.5244,-119.6164,-0.8486,-1.7784,50.0021,5.9145,4.8858,9.6,8.4,24,2341,112,93.1,40,325,NA,NA,NA,TRUE,-39.6,0.5,-6.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672356,"Gabriel Arias","/api/v1/people/672356",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",3,"2023-09-23T23:22:41.952Z","2023-09-23T23:22:46.903Z",TRUE,"pitch","08c893e8-592b-4493-8631-6917916ec3a2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.9077,1.8988,NA,129.74,196.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Aaron Hicks walks.",0,1,0,36,"top",5,"2023-09-23T23:21:37.851Z","2023-09-23T23:22:46.903Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.4,13,0.87,0.4099,5.8966,27.1491,-13.0078,-3.0877,10.5833,-0.3341,1.5582,3.9257,-133.3432,-8.6945,-1.4204,50.001,5.7873,-5.5911,18,3.6,24,2127,194,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17.6,4.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543305,"Aaron Hicks","/api/v1/people/543305",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",2,"2023-09-23T23:22:25.534Z","2023-09-23T23:22:30.326Z",TRUE,"pitch","874e6762-daac-4a1e-b276-1233592e22dd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.5299,1.6481,NA,127.73,137.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Aaron Hicks walks.",0,1,0,36,"top",5,"2023-09-23T23:21:37.851Z","2023-09-23T23:22:46.903Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.7,11,0.91,0.4483,5.7962,19.8383,-32.3519,3.4666,-0.1197,-0.2816,3.7685,2.7524,-121.3605,1.0512,-1.8737,50.0015,6.1103,5.2605,9.6,8.4,24,2349,131,NA,NA,NA,NA,NA,NA,FALSE,-38.6,0.2,-6.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543305,"Aaron Hicks","/api/v1/people/543305",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",1,"2023-09-23T23:22:08.482Z","2023-09-23T23:22:13.018Z",TRUE,"pitch","96adb933-bc60-496a-be67-2fd7c2efd2a2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4293,1.623,NA,159.16,167.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Aaron Hicks walks.",0,1,0,36,"top",5,"2023-09-23T23:21:37.851Z","2023-09-23T23:22:46.903Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,79.4,11,0.91,0.44,5.6393,19.577,-31.248,3.6577,0.585,-1.106,2.6466,0.741,-123.4562,-1.839,-1.8842,50.0005,5.9779,5.7678,10.8,8.4,24,2374,131,NA,NA,NA,NA,NA,NA,FALSE,-36.5,1,-6.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543305,"Aaron Hicks","/api/v1/people/543305",NA,NA,NA,NA,NA,NA
716464,"2023-09-23",0,"2023-09-23T23:21:53.354Z","2023-09-23T23:21:59.089Z",TRUE,"pitch","62e3c497-74a4-4a71-86ec-6554eec182a9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7062,1.8737,NA,104.04,134.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Aaron Hicks walks.",0,1,0,36,"top",5,"2023-09-23T23:21:37.851Z","2023-09-23T23:22:46.903Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,543305,"Aaron Hicks","/api/v1/people/543305","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84.9,12,0.86,0.4072,5.9262,25.8252,-16.2516,-0.045,8.6678,0.3401,3.8772,4.1017,-133.9167,-2.7336,-1.1983,50.0043,6.0581,-0.0837,2.4,3.6,24,2029,189,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15.4,-0.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543305,"Aaron Hicks","/api/v1/people/543305",NA,NA,NA,NA,NA,NA
