"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
746965,"2024-05-12",0,"2024-05-12T18:44:23.462Z","2024-05-12T18:44:26.945Z",TRUE,"pitch","75430e36-2f85-4fc3-8db3-70e3dac18d29",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2628,1.5057,NA,66.97,175.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Walk","walk","Nick Senzel walks.",0,0,3,30,"top",4,"2024-05-12T18:44:03.912Z","2024-05-12T18:45:39.032Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669222,"Nick Senzel","/api/v1/people/669222","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,79.7,14,0.91,0.4343,6.2442,25.1784,-29.6503,4.904,1.5685,1.3126,2.3308,5.429,-126.0176,-1.0805,-1.5055,50.005,5.1566,7.9012,16.8,8.4,24,2437,43,NA,NA,NA,NA,NA,NA,FALSE,-33.6,2.9,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",3,"2024-05-12T18:43:49.284Z","2024-05-12T18:43:59.941Z",TRUE,"pitch","9405c793-a818-4186-8f89-243badb10376",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.57,1.69,NA,149.54,167.27,"fly_ball","medium","8",133.91,103.44,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Jesse Winker flies out to center fielder Ceddanne Rafaela.",0,0,3,29,"top",4,"2024-05-12T18:42:42.024Z","2024-05-12T18:43:59.941Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608385,"Jesse Winker","/api/v1/people/608385","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,80.5,11,0.9,0.4267,6.2446,28.2187,-26.2914,-9.5944,3.5297,-0.8536,2.6487,4.9463,-128.661,-1.1403,-1.5608,50.0021,5.1467,-15.986,28.8,7.2,24,1931,243,98.6,54,243,NA,NA,NA,TRUE,-28.8,6.4,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",2,"2024-05-12T18:43:29.753Z","2024-05-12T18:43:33.290Z",TRUE,"pitch","b152a1c2-ce7e-4cbf-9455-b1cac220e8ac",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.57,1.69,NA,124.59,203.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Jesse Winker flies out to center fielder Ceddanne Rafaela.",0,0,3,29,"top",4,"2024-05-12T18:42:42.024Z","2024-05-12T18:43:59.941Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608385,"Jesse Winker","/api/v1/people/608385","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,78.7,13,0.9,0.4389,6.3182,26.2793,-30.6532,-9.91,0.9634,-0.199,1.323,6.8241,-125.0151,-2.9033,-1.6829,50.001,5.0272,-15.6128,24,8.4,24,1660,249,NA,NA,NA,NA,NA,NA,FALSE,-35.9,1.3,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",1,"2024-05-12T18:43:14.489Z","2024-05-12T18:43:21.677Z",TRUE,"pitch","1b0e7fc7-ac8f-4243-bef9-f1935bcd17a2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4507,1.6092,NA,127.27,230.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Jesse Winker flies out to center fielder Ceddanne Rafaela.",0,0,3,29,"top",4,"2024-05-12T18:42:42.024Z","2024-05-12T18:43:59.941Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608385,"Jesse Winker","/api/v1/people/608385","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.6,13,0.91,0.4482,6.1702,24.5448,-34.1392,4.5143,-1.2983,-0.2695,0.2892,2.2801,-122.3066,-4.3407,-1.801,50.0041,5.0208,6.8263,12,9.6,24,2530,42,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-3.1,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",0,"2024-05-12T18:43:01.599Z","2024-05-12T18:43:05.071Z",TRUE,"pitch","d8ba91e9-d1d1-4c8f-9fb3-dab2b92cc69b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5522,1.6004,NA,92.9,175.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Jesse Winker flies out to center fielder Ceddanne Rafaela.",0,0,3,29,"top",4,"2024-05-12T18:42:42.024Z","2024-05-12T18:43:59.941Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608385,"Jesse Winker","/api/v1/people/608385","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.2,6,0.9,0.4384,6.2801,23.4866,-34.726,2.878,-1.6127,0.6322,2.3344,4.6131,-124.629,-0.0415,-1.6119,50.003,5.2037,4.5558,8.4,8.4,24,2402,44,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-2.6,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",4,"2024-05-12T18:42:34.478Z","2024-05-12T18:42:42.104Z",TRUE,"pitch","4a88a8a1-82b9-4094-92b0-9b3ba2a0d3ab",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.75,1.81,NA,138.23,179.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,0,3,28,"top",4,"2024-05-12T18:41:23.167Z","2024-05-12T18:42:42.104Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,79,7,0.9,0.4376,6.4797,24.3104,-29.6704,-10.4711,1.5767,-0.557,2.1951,5.7856,-124.9923,-0.8183,-1.5368,50.0021,4.9549,-16.6296,27.6,8.4,24,1778,250,NA,NA,NA,NA,NA,NA,TRUE,-34.1,2.9,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",3,"2024-05-12T18:42:17.160Z","2024-05-12T18:42:20.301Z",TRUE,"pitch","d369e5a5-7379-45ed-a65b-7a81d581fedd",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.75,1.81,NA,140.73,176.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,0,3,28,"top",4,"2024-05-12T18:41:23.167Z","2024-05-12T18:42:42.104Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.2,7,0.9,0.3962,6.1989,29.5154,-31.6082,-11.066,0.2906,-0.6225,2.3092,6.9328,-138.0322,-1.3936,-1.7236,50.0009,4.9404,-21.441,32.4,8.4,24,2086,242,NA,NA,NA,NA,NA,NA,FALSE,-29.9,0.5,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",2,"2024-05-12T18:42:03.616Z","2024-05-12T18:42:07.933Z",TRUE,"pitch","e1c78140-1378-413f-acab-5f1cb5a1df53",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5461,1.6486,NA,92.86,228.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,0,3,28,"top",4,"2024-05-12T18:41:23.167Z","2024-05-12T18:42:42.104Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,79.1,14,0.9,0.4393,6.5408,24.0139,-28.5394,-10.535,2.3091,0.6333,0.3837,9.1451,-124.4722,-5.0563,-1.7122,50.0061,4.7931,-16.6033,26.4,8.4,24,1687,251,NA,NA,NA,NA,NA,NA,FALSE,-34.1,3.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",1,"2024-05-12T18:41:52.204Z","2024-05-12T18:41:56.981Z",TRUE,"pitch","dd58506a-de20-4073-b35c-59f902df1041",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.7066,1.6278,NA,104.75,212.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,0,3,28,"top",4,"2024-05-12T18:41:23.167Z","2024-05-12T18:42:42.104Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,79,14,0.9,0.4387,6.6225,24.6467,-29.1656,-10.5843,1.9078,0.3212,0.9676,8.2366,-124.7531,-3.8162,-1.6449,50.0045,4.9161,-16.7169,26.4,8.4,24,1690,251,NA,NA,NA,NA,NA,NA,FALSE,-34.3,2.8,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",0,"2024-05-12T18:41:40.285Z","2024-05-12T18:41:44.033Z",TRUE,"pitch","d7e17bf3-789f-4177-bd4b-88f02ae3e58c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6571,1.6506,NA,115.57,167.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Joey Meneses strikes out swinging.",0,0,3,28,"top",4,"2024-05-12T18:41:23.167Z","2024-05-12T18:42:42.104Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608841,"Joey Meneses","/api/v1/people/608841","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.2,5,0.9,0.3988,6.4017,31.9515,-29.7673,-10.703,1.265,0.0375,2.6381,8.2848,-137.597,-0.8389,-1.6294,50.0052,4.9728,-20.4235,31.2,7.2,24,2054,243,NA,NA,NA,NA,NA,NA,FALSE,-28.4,2.3,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",5,"2024-05-12T18:39:19.374Z","2024-05-12T18:39:24.198Z",TRUE,"pitch","0d7718d8-3d2a-45ce-a149-826c4992ef19",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,2,NA,NA,3.47,1.65,NA,117.25,127.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Vaughn Grissom strikes out on a foul tip.",0,0,3,27,"bottom",3,"2024-05-12T18:37:05.399Z","2024-05-12T18:39:24.198Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.1,11,2,0.3882,7.0445,34.7556,-9.1735,2.805,11.4283,-0.0067,4.1191,-5.522,-141.542,-2.7952,1.6122,50.0006,5.7142,5.6448,24,2.4,24,2333,159,NA,NA,NA,NA,NA,NA,TRUE,-8.9,20.3,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",4,"2024-05-12T18:38:53.127Z","2024-05-12T18:38:56.433Z",TRUE,"pitch","167d07e0-58fc-45ed-b002-4b4f3e18f39c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.47,1.65,NA,93.09,142.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Vaughn Grissom strikes out on a foul tip.",0,0,3,27,"bottom",3,"2024-05-12T18:37:05.399Z","2024-05-12T18:39:24.198Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.8,3,2,0.3871,6.9277,32.186,-12.1444,2.4914,9.8793,0.6272,3.5609,-3.7649,-141.4657,-3.9044,1.6514,50.0029,5.7371,5.0516,18,2.4,24,2271,160,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.3,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",3,"2024-05-12T18:38:31.523Z","2024-05-12T18:38:37.028Z",TRUE,"pitch","784cabd2-a92e-4426-a2f4-e8c523bbaf40",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4302,1.6681,NA,123.6,120.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Vaughn Grissom strikes out on a foul tip.",0,0,3,27,"bottom",3,"2024-05-12T18:37:05.399Z","2024-05-12T18:39:24.198Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.8,11,2,0.3936,6.9544,34.5602,-13.6968,2.2203,9.4465,-0.1732,4.3983,-5.8394,-139.7114,-1.4051,1.6654,50.0038,5.8181,4.3441,12,2.4,24,2237,160,NA,NA,NA,NA,NA,NA,FALSE,-13,16.9,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",2,"2024-05-12T18:38:12.297Z","2024-05-12T18:38:19.255Z",TRUE,"pitch","8da6208f-b6b3-4a2a-adb4-35001cccef71",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.47,1.6332,NA,144.57,187.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Vaughn Grissom strikes out on a foul tip.",0,0,3,27,"bottom",3,"2024-05-12T18:37:05.399Z","2024-05-12T18:39:24.198Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.2,75.4,7,2,0.4597,7.2583,24.9781,-41.7862,-1.6584,-6.7036,-0.7232,1.8817,-4.665,-119.5487,-0.2534,1.4759,50.0012,5.7684,-2.3783,4.8,12,24,2400,325,NA,NA,NA,NA,NA,NA,FALSE,-52.7,-11.9,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",1,"2024-05-12T18:37:46.851Z","2024-05-12T18:37:51.770Z",TRUE,"pitch","6b280b30-00e8-41ad-adf4-016adcfa8da0",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.4466,1.684,NA,139.91,245.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Vaughn Grissom strikes out on a foul tip.",0,0,3,27,"bottom",3,"2024-05-12T18:37:05.399Z","2024-05-12T18:39:24.198Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.3,77.6,13,2,0.4486,7.1829,26.3993,-38.9147,1.68,-4.4779,-0.6011,-0.234,-5.1531,-122.5592,-5.9519,1.3193,50.0017,5.5864,2.5319,2.4,10.8,24,2366,346,NA,NA,NA,NA,NA,NA,FALSE,-48.2,-9.4,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746965,"2024-05-12",0,"2024-05-12T18:37:30.502Z","2024-05-12T18:37:34.811Z",TRUE,"pitch","e4519566-ce87-44a7-b622-0a01ece857a6",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.47,1.65,NA,120.23,156.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Vaughn Grissom strikes out on a foul tip.",0,0,3,27,"bottom",3,"2024-05-12T18:37:05.399Z","2024-05-12T18:39:24.198Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",669022,"MacKenzie Gore","/api/v1/people/669022","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,87.6,2,2,0.3909,7.0126,34.2106,-10.9154,4.1954,10.7129,-0.0846,3.0301,-6.1007,-140.529,-5.319,1.5774,50.0006,5.6675,8.3241,28.8,2.4,24,2368,152,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18.4,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
