"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717648,"2023-06-23",6,"2023-06-24T00:30:58.725Z","2023-06-24T00:31:02.885Z",TRUE,"pitch","a1671360-6df0-4dde-b357-3435d477a6cb",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4562,1.7087,NA,144.15,200.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Joey Wiemer singles on a ground ball to left fielder Steven Kwan. Blake Perkins scores. Luis Urias to 2nd.",1,5,0,43,"top",6,"2023-06-24T00:29:41.543Z","2023-06-24T00:31:33.009Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,77.2,13,0.92,0.4502,7.0423,24.3747,-33.4337,-6.1433,-0.8359,-0.7123,1.423,-3.89,-121.7595,-3.363,1.7055,50.0052,5.7214,-9.2065,15.6,9.6,24,2400,322,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-2,12.1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",5,"2023-06-24T00:30:39.398Z","2023-06-24T00:30:43.240Z",TRUE,"pitch","6a4deef7-f986-4cb6-898b-ae104f9ee0d2",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.23,1.47,NA,123.91,151.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Joey Wiemer singles on a ground ball to left fielder Steven Kwan. Blake Perkins scores. Luis Urias to 2nd.",1,5,0,43,"top",6,"2023-06-24T00:29:41.543Z","2023-06-24T00:31:33.009Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.7,2,0.9,0.3936,7.1505,28.7416,-16.7978,3.0578,7.8276,-0.1813,3.2335,-5.114,-138.7435,-3.1008,1.2819,50.0066,5.4741,6.0102,15.6,3.6,24,2390,149,NA,NA,NA,NA,NA,NA,FALSE,-16.1,13.8,-4.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",4,"2023-06-24T00:30:20.918Z","2023-06-24T00:30:25.034Z",TRUE,"pitch","a550c274-f4f6-4b34-954c-9fc1adeaad7c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.23,1.47,NA,130.92,151.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Joey Wiemer singles on a ground ball to left fielder Steven Kwan. Blake Perkins scores. Luis Urias to 2nd.",1,5,0,43,"top",6,"2023-06-24T00:29:41.543Z","2023-06-24T00:31:33.009Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.7,1,0.88,0.3942,7.0985,27.9989,-20.3578,2.8475,6.0303,-0.3651,3.2207,-5.7815,-138.4057,-2.4137,1.3715,50.0035,5.4526,5.5808,12,4.8,24,2383,141,NA,NA,NA,NA,NA,NA,FALSE,-19.3,10.7,-4.1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",3,"2023-06-24T00:30:01.682Z","2023-06-24T00:30:06.206Z",TRUE,"pitch","6047eff8-b1ae-4537-a01e-6c3a2effeefe",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.4062,1.7087,NA,156.27,219.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Joey Wiemer singles on a ground ball to left fielder Steven Kwan. Blake Perkins scores. Luis Urias to 2nd.",1,5,0,43,"top",6,"2023-06-24T00:29:41.543Z","2023-06-24T00:31:33.009Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.4,76.5,13,0.93,0.4564,6.9711,23.0853,-36.1384,-4.428,-2.7133,-1.0301,0.6985,-4.3544,-119.9892,-4.0192,1.3831,50.0045,5.6131,-6.4614,10.8,10.8,24,2363,319,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-5.6,9.1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",2,"2023-06-24T00:29:43.925Z","2023-06-24T00:29:48.163Z",TRUE,"pitch","87e1ed7c-ec2a-4baa-a0b7-02da6cd457c7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5811,1.7834,NA,119.89,145.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Joey Wiemer singles on a ground ball to left fielder Steven Kwan. Blake Perkins scores. Luis Urias to 2nd.",1,5,0,43,"top",6,"2023-06-24T00:29:41.543Z","2023-06-24T00:31:33.009Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.9,2,0.9,0.3923,7.0357,29.2882,-17.6863,2.6156,7.3302,-0.0759,3.4559,-4.5526,-139.2418,-2.7166,1.2355,50.0054,5.6052,5.172,13.2,3.6,24,2193,143,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13,-3.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",0,"2023-06-24T00:28:02.121Z","2023-06-24T00:28:47.839Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,686894,"/api/v1/people/686894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Joey Wiemer singles on a ground ball to left fielder Steven Kwan. Blake Perkins scores. Luis Urias to 2nd.",1,5,0,43,"top",6,"2023-06-24T00:29:41.543Z","2023-06-24T00:31:33.009Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",1,"2023-06-24T00:28:47.839Z","2023-06-24T00:29:43.925Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Joey Wiemer singles on a ground ball to left fielder Steven Kwan. Blake Perkins scores. Luis Urias to 2nd.",1,5,0,43,"top",6,"2023-06-24T00:29:41.543Z","2023-06-24T00:31:33.009Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",2,"2023-06-24T00:27:46.662Z","2023-06-24T00:27:51.770Z",TRUE,"pitch","17a3c5b8-0470-49ab-87ac-21252c16ae61",3,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",2,1,2,NA,NA,3.2,1.51,NA,200.48,186.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Hit By Pitch","hit_by_pitch","Luis Urias hit by pitch. Blake Perkins to 2nd.",0,4,0,42,"top",6,"2023-06-24T00:26:41.470Z","2023-06-24T00:27:51.770Z",TRUE,FALSE,FALSE,FALSE,11,2,1,2,649966,"Luis Urías","/api/v1/people/649966","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.1,13,0.86,0.3968,7.1341,30.0016,-20.7342,5.9722,5.9266,-2.19,1.9331,-11.5053,-137.9049,-5.6022,1.2558,50.0042,5.3849,11.5313,22.8,4.8,24,2413,138,NA,NA,NA,NA,NA,NA,FALSE,-20.6,9.7,-8.5,NA,NA,NA,NA,FALSE,TRUE,663368,"Blake Perkins","/api/v1/people/663368",649966,"Luis Urías","/api/v1/people/649966",NA,NA,NA
717648,"2023-06-23",1,"2023-06-24T00:27:20.170Z","2023-06-24T00:27:24.376Z",TRUE,"pitch","10cb1781-2183-4d31-afdc-172419c4052a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.2,1.51,NA,147.7,173.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Hit By Pitch","hit_by_pitch","Luis Urias hit by pitch. Blake Perkins to 2nd.",0,4,0,42,"top",6,"2023-06-24T00:26:41.470Z","2023-06-24T00:27:51.770Z",TRUE,FALSE,FALSE,FALSE,11,2,1,2,649966,"Luis Urías","/api/v1/people/649966","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.2,4,0.91,0.4307,7.0295,26.6862,-28.2363,-1.017,2.4028,-0.8054,2.415,-5.3039,-127.293,-2.3023,1.4392,50.0009,5.5717,-1.6641,4.8,7.2,24,2293,251,NA,NA,NA,NA,NA,NA,FALSE,-31.8,4.1,3.1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",0,"2023-06-24T00:27:02.279Z","2023-06-24T00:27:06.435Z",TRUE,"pitch","98a5fcbd-6502-4c89-9aca-414a0ec00fff",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3812,1.609,NA,97.54,142.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Hit By Pitch","hit_by_pitch","Luis Urias hit by pitch. Blake Perkins to 2nd.",0,4,0,42,"top",6,"2023-06-24T00:26:41.470Z","2023-06-24T00:27:51.770Z",TRUE,FALSE,FALSE,FALSE,11,2,1,2,649966,"Luis Urías","/api/v1/people/649966","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.6,12,0.91,0.4283,7.0117,25.4245,-29.5451,-1.4219,1.5841,0.5104,3.5532,-2.4082,-127.7041,0.6185,1.649,50.0021,5.6255,-2.3557,6,7.2,24,2239,267,NA,NA,NA,NA,NA,NA,FALSE,-32.2,3.2,3.1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",4,"2023-06-24T00:26:29.746Z","2023-06-24T00:26:39.519Z",TRUE,"pitch","696d06fb-893d-4a4c-8661-cc3e4976930c",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.19,1.53,NA,139.48,173.83,"line_drive","medium","7",69.82,102.87,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Blake Perkins singles on a line drive to left fielder Steven Kwan.",0,4,0,41,"top",6,"2023-06-24T00:25:37.544Z","2023-06-24T00:26:39.519Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,663368,"Blake Perkins","/api/v1/people/663368","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.8,4,0.91,0.3923,7.0352,31.2016,-15.6868,2.7144,8.3472,-0.5897,2.4054,-5.7144,-139.5894,-5.4575,1.1305,50.0026,5.4175,5.3618,13.2,3.6,24,2380,140,93.9,12,203,NA,NA,NA,FALSE,-15.5,14.2,-3.7,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,663368,"Blake Perkins","/api/v1/people/663368",NA,NA,NA
717648,"2023-06-23",3,"2023-06-24T00:26:10.570Z","2023-06-24T00:26:14.737Z",TRUE,"pitch","79170eb4-2b86-4310-85c9-741fbbf33148",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.19,1.53,NA,103.28,162.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Blake Perkins singles on a line drive to left fielder Steven Kwan.",0,4,0,41,"top",6,"2023-06-24T00:25:37.544Z","2023-06-24T00:26:39.519Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,663368,"Blake Perkins","/api/v1/people/663368","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.7,76.3,13,0.93,0.4559,7.158,24.6808,-36.6328,-5.3076,-3.0585,-1.3479,1.0757,-4.6076,-120.4215,-3.2382,1.2837,50.0011,5.6981,-7.7464,13.2,10.8,24,2365,323,NA,NA,NA,NA,NA,NA,FALSE,-46.2,-6.1,10.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",2,"2023-06-24T00:25:55.170Z","2023-06-24T00:25:59.344Z",TRUE,"pitch","9d4e5ab7-e914-46f1-bf12-14cf66da4e7a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3562,1.6588,NA,106.65,173.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Blake Perkins singles on a line drive to left fielder Steven Kwan.",0,4,0,41,"top",6,"2023-06-24T00:25:37.544Z","2023-06-24T00:26:39.519Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,663368,"Blake Perkins","/api/v1/people/663368","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.6,5,0.9,0.3935,6.9935,30.7033,-17.7739,3.8719,7.3332,0.2715,2.4026,-4.8829,-139.116,-4.9023,1.545,50.003,5.3629,7.603,19.2,3.6,24,2400,139,NA,NA,NA,NA,NA,NA,FALSE,-17.4,12.5,-6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",1,"2023-06-24T00:25:39.955Z","2023-06-24T00:25:44.117Z",TRUE,"pitch","70fa1bbc-f083-41c4-9279-4b4215eaebba",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3812,1.609,NA,101.73,144.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Blake Perkins singles on a line drive to left fielder Steven Kwan.",0,4,0,41,"top",6,"2023-06-24T00:25:37.544Z","2023-06-24T00:26:39.519Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,663368,"Blake Perkins","/api/v1/people/663368","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88,3,0.91,0.3902,6.8687,32.2707,-17.8569,2.0776,7.1793,0.4007,3.5018,-3.7591,-140.4562,-2.4641,1.4875,50.0053,5.5537,4.145,9.6,3.6,24,2473,145,NA,NA,NA,NA,NA,NA,FALSE,-16.7,12.7,-3,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",0,"2023-06-24T00:25:21.556Z","2023-06-24T00:25:39.955Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Blake Perkins replaces Raimel Tapia.","Offensive Substitution",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,663368,"/api/v1/people/663368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","41","atBat","Single","single","Blake Perkins singles on a line drive to left fielder Steven Kwan.",0,4,0,41,"top",6,"2023-06-24T00:25:37.544Z","2023-06-24T00:26:39.519Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,663368,"Blake Perkins","/api/v1/people/663368","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,606132,"/api/v1/people/606132",NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",4,"2023-06-24T00:25:00.258Z","2023-06-24T00:25:06.086Z",TRUE,"pitch","c994bdaa-9308-4afe-a9ec-85376aa06dc9",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.38,1.55,NA,133.52,221.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,4,0,40,"top",6,"2023-06-24T00:23:42.396Z","2023-06-24T00:25:06.086Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,605119,"Brian Anderson","/api/v1/people/605119","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84,77.3,13,0.93,0.4494,7.0233,25.9679,-36.3773,-4.8953,-2.798,-0.4333,0.6356,-3.0628,-122.259,-4.5533,1.4752,50.0044,5.6725,-7.3492,12,10.8,24,2378,327,NA,NA,NA,NA,NA,NA,TRUE,-45,-6,9.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717648,"2023-06-23",2,"2023-06-24T00:24:34.659Z","2023-06-24T00:24:38.871Z",TRUE,"pitch","5665a5f6-75f5-49af-b85c-ccff282c7edb",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.5563,1.6841,NA,149.2,178.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,4,0,40,"top",6,"2023-06-24T00:23:42.396Z","2023-06-24T00:25:06.086Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,605119,"Brian Anderson","/api/v1/people/605119","R","Right",682120,"Tim Herrin","/api/v1/people/682120","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.1,13,0.9,0.3913,6.957,30.8404,-17.1072,5.8641,7.5893,-0.8447,2.225,-7.9142,-139.8429,-5.6807,1.257,50.0028,5.4007,11.6424,28.8,4.8,24,2419,137,NA,NA,NA,NA,NA,NA,FALSE,-16.8,12.7,-9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
