"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718583,"2023-04-14",6,"2023-04-15T01:18:19.591Z","2023-04-15T01:18:29.454Z",TRUE,"pitch","e7b43e20-f88c-4ace-9dbe-161adb95e488",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3071,1.5701,NA,130.68,163.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Oscar Colas grounds out sharply, first baseman Ryan Mountcastle to pitcher Cionel Perez.",0,4,3,56,"bottom",7,"2023-04-15T01:18:04.951Z","2023-04-15T01:18:59.629Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87,1,0.9,0.3948,6.0078,33.1889,-23.188,9.4889,4.6169,-0.6428,2.8308,-8.4482,-139.1108,-3.2242,1.2108,50.0024,5.554,18.4705,34.8,6,24,2242,149,NA,NA,NA,NA,NA,NA,FALSE,-22.3,7.8,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",5,"2023-04-15T01:18:04.951Z","2023-04-15T01:18:08.914Z",TRUE,"pitch","82fcc6a2-ef21-4323-9820-a0a9905a09d5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1563,1.5701,NA,121.95,210.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Oscar Colas grounds out sharply, first baseman Ryan Mountcastle to pitcher Cionel Perez.",0,4,3,56,"bottom",7,"2023-04-15T01:18:04.951Z","2023-04-15T01:18:59.629Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.5,13,2,0.4597,5.8818,24.2458,-37.9479,-6.5476,-4.0164,-0.3471,1.3432,-2.5946,-119.4247,-1.7902,1.6061,50.0049,5.5342,-9.4039,14.4,10.8,24,2535,322,NA,NA,NA,NA,NA,NA,FALSE,-48.2,-7.4,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",0,"2023-04-15T01:21:40.853Z","2023-04-15T01:21:40.854Z",FALSE,"action",NA,NA,"Defensive switch from shortstop to third base for Gunnar Henderson.","Defensive Switch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,683002,"/api/v1/people/683002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","500","56","atBat","Groundout","field_out","Oscar Colas grounds out sharply, first baseman Ryan Mountcastle to pitcher Cionel Perez.",0,4,3,56,"bottom",7,"2023-04-15T01:18:04.951Z","2023-04-15T01:18:59.629Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",1,"2023-04-15T01:21:40.854Z","2023-04-15T01:21:41.854Z",FALSE,"action",NA,NA,"Jorge Mateo remains in the game as the shortstop.","Defensive Switch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,622761,"/api/v1/people/622761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","701","56","atBat","Groundout","field_out","Oscar Colas grounds out sharply, first baseman Ryan Mountcastle to pitcher Cionel Perez.",0,4,3,56,"bottom",7,"2023-04-15T01:18:04.951Z","2023-04-15T01:18:59.629Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,624428,"/api/v1/people/624428",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",2,"2023-04-15T01:21:40.854Z","2023-04-15T01:21:41.854Z",FALSE,"action",NA,NA,"Ryan O'Hearn remains in the game as the right fielder.","Defensive Switch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656811,"/api/v1/people/656811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","801","56","atBat","Groundout","field_out","Oscar Colas grounds out sharply, first baseman Ryan Mountcastle to pitcher Cionel Perez.",0,4,3,56,"bottom",7,"2023-04-15T01:18:04.951Z","2023-04-15T01:18:59.629Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,602104,"/api/v1/people/602104",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",3,"2023-04-15T01:21:40.854Z","2023-04-15T01:21:41.854Z",FALSE,"action",NA,NA,"Defensive switch from right field to second base for Terrin Vavra.","Defensive Switch",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,679631,"/api/v1/people/679631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","900","56","atBat","Groundout","field_out","Oscar Colas grounds out sharply, first baseman Ryan Mountcastle to pitcher Cionel Perez.",0,4,3,56,"bottom",7,"2023-04-15T01:18:04.951Z","2023-04-15T01:18:59.629Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",4,"2023-04-15T01:21:40.854Z","2023-04-15T01:21:41.854Z",FALSE,"action",NA,NA,"Pitching Change: Cionel Perez replaces Mike Baumann.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672335,"/api/v1/people/672335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Groundout","field_out","Oscar Colas grounds out sharply, first baseman Ryan Mountcastle to pitcher Cionel Perez.",0,4,3,56,"bottom",7,"2023-04-15T01:18:04.951Z","2023-04-15T01:18:59.629Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,693049,"Oscar Colás","/api/v1/people/693049","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",0,"2023-04-15T01:15:15.626Z","2023-04-15T01:15:23.445Z",TRUE,"pitch","f9c14035-3c02-4fb1-88b5-67c5ddafd5d2",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.67,1.76,NA,101.33,163.01,"ground_ball","hard","6",112.6,152.13,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Ryan Mountcastle grounds out sharply, shortstop Elvis Andrus to first baseman Andrew Vaughn.",0,4,3,55,"top",7,"2023-04-15T01:15:15.626Z","2023-04-15T01:15:23.445Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.5,6,2,0.4299,6.4696,25.8452,-36.3127,2.4194,-2.5186,0.411,2.8065,3.8881,-127.3462,-0.002,-1.4491,50.0016,5.6767,3.9776,7.2,9.6,24,2452,102,100.9,0,49,NA,NA,NA,TRUE,-40,-4.3,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",3,"2023-04-15T01:14:23.983Z","2023-04-15T01:14:36.100Z",TRUE,"pitch","3b00c210-5b78-41a2-96bd-78677bcf7147",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,2,NA,NA,3.33,1.62,NA,111.2,182.42,"line_drive","hard","8",99.63,51.43,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Adley Rutschman doubles (2) on a sharp line drive to center fielder Luis Robert Jr. Jorge Mateo scores. Terrin Vavra scores. Cedric Mullins scores.",3,4,3,54,"top",7,"2023-04-15T01:13:42.098Z","2023-04-15T01:14:36.100Z",TRUE,TRUE,FALSE,FALSE,61,0,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.3,91.1,8,2,0.3767,6.3784,36.5461,-19.2112,-7.4077,6.0618,0.1522,2.0872,6.5298,-145.8015,-6.0865,-1.1618,50.0005,5.3742,-15.834,34.8,4.8,24,2339,214,104.6,17,335,NA,NA,NA,FALSE,-17.5,9.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,668939,"Adley Rutschman","/api/v1/people/668939",NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",2,"2023-04-15T01:14:02.306Z","2023-04-15T01:14:05.460Z",TRUE,"pitch","e8bc0939-1f4e-40f2-a04d-452fa5a31a4f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3947,1.6201,NA,138,177.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Adley Rutschman doubles (2) on a sharp line drive to center fielder Luis Robert Jr. Jorge Mateo scores. Terrin Vavra scores. Cedric Mullins scores.",3,4,3,54,"top",7,"2023-04-15T01:13:42.098Z","2023-04-15T01:14:36.100Z",TRUE,TRUE,FALSE,FALSE,61,0,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.7,4,2,0.3801,6.5082,32.67,-13.1314,-6.0661,9.0476,-0.5509,2.2765,4.3556,-143.9833,-6.7641,-1.2933,50.0022,5.4647,-12.767,38.4,3.6,24,2298,215,NA,NA,NA,NA,NA,NA,FALSE,-12.6,15.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",1,"2023-04-15T01:13:44.391Z","2023-04-15T01:13:47.442Z",TRUE,"pitch","92e3cf21-4c52-4148-86c0-98db41dc359b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3301,1.6201,NA,136.34,182.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Adley Rutschman doubles (2) on a sharp line drive to center fielder Luis Robert Jr. Jorge Mateo scores. Terrin Vavra scores. Cedric Mullins scores.",3,4,3,54,"top",7,"2023-04-15T01:13:42.098Z","2023-04-15T01:14:36.100Z",TRUE,TRUE,FALSE,FALSE,61,0,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.4,7,2,0.436,6.275,25.1986,-33.6348,1.1934,-0.9141,-0.5075,2.1013,2.0562,-125.5697,-1.9744,-1.4916,50.0027,5.6317,1.9072,3.6,8.4,24,2409,103,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-1.9,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",0,"2023-04-15T01:12:38.786Z","2023-04-15T01:13:44.391Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"54","atBat","Double","double","Adley Rutschman doubles (2) on a sharp line drive to center fielder Luis Robert Jr. Jorge Mateo scores. Terrin Vavra scores. Cedric Mullins scores.",3,4,3,54,"top",7,"2023-04-15T01:13:42.098Z","2023-04-15T01:14:36.100Z",TRUE,TRUE,FALSE,FALSE,61,0,2,2,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",3,"2023-04-15T01:12:08.933Z","2023-04-15T01:12:13.962Z",TRUE,"pitch","a7f1f3bf-842c-4bee-b1c3-c4733ccb3175",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.1509,1.5601,NA,159.44,191.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Cedric Mullins walks. Gunnar Henderson scores. Jorge Mateo to 3rd. Terrin Vavra to 2nd.",1,1,3,53,"top",7,"2023-04-15T01:11:01.713Z","2023-04-15T01:12:13.962Z",TRUE,TRUE,FALSE,FALSE,0,4,0,2,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,90.4,13,2,0.3802,6.4682,36.3846,-19.7264,-9.211,5.9363,-1.1133,1.7429,3.9099,-144.5409,-7.0814,-1.2934,50.0057,5.4536,-19.3261,40.8,6,24,2234,215,NA,NA,NA,NA,NA,NA,FALSE,-18.5,9.4,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,656775,"Cedric Mullins","/api/v1/people/656775",679631,"Terrin Vavra","/api/v1/people/679631",622761,"Jorge Mateo","/api/v1/people/622761",NA,NA,NA,NA
718583,"2023-04-14",2,"2023-04-15T01:11:46.517Z","2023-04-15T01:11:50.060Z",TRUE,"pitch","b1e64331-339c-46d2-b1fd-950b8af7646d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.1509,1.5601,NA,70.58,193.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Cedric Mullins walks. Gunnar Henderson scores. Jorge Mateo to 3rd. Terrin Vavra to 2nd.",1,1,3,53,"top",7,"2023-04-15T01:11:01.713Z","2023-04-15T01:12:13.962Z",TRUE,TRUE,FALSE,FALSE,0,4,0,2,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,91,14,2,0.3789,6.6934,33.4994,-15.3718,-7.7505,7.9395,1.2179,1.6883,9.3156,-144.5117,-8.1343,-1.0396,50.002,5.4826,-16.4014,39.6,4.8,24,2203,220,NA,NA,NA,NA,NA,NA,FALSE,-14.9,12.8,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",1,"2023-04-15T01:11:20.350Z","2023-04-15T01:11:24.007Z",TRUE,"pitch","1cbbd18f-be26-4cb5-811a-60f1600f9d14",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,2,NA,NA,3.1509,1.5601,NA,157.8,214.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Cedric Mullins walks. Gunnar Henderson scores. Jorge Mateo to 3rd. Terrin Vavra to 2nd.",1,1,3,53,"top",7,"2023-04-15T01:11:01.713Z","2023-04-15T01:12:13.962Z",TRUE,TRUE,FALSE,FALSE,0,4,0,2,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.3,13,2,0.4326,6.4271,25.5497,-35.2591,2.7557,-1.9033,-1.0703,0.8865,0.647,-126.5685,-4.3063,-1.6871,50.0001,5.4298,4.4752,7.2,9.6,24,2496,110,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-4.2,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718583,"2023-04-14",0,"2023-04-15T01:11:02.919Z","2023-04-15T01:11:06.450Z",TRUE,"pitch","907fc678-d7a4-4cce-b94b-b725d3e6b5cd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2155,1.5601,NA,151.89,148.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Cedric Mullins walks. Gunnar Henderson scores. Jorge Mateo to 3rd. Terrin Vavra to 2nd.",1,1,3,53,"top",7,"2023-04-15T01:11:01.713Z","2023-04-15T01:12:13.962Z",TRUE,TRUE,FALSE,FALSE,0,4,0,2,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",625643,"Reynaldo López","/api/v1/people/625643","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,90.9,11,2,0.378,6.4113,34.0909,-12.9602,-5.8586,9.0369,-0.9154,3.3504,2.9663,-144.9397,-4.004,-1.1913,50.0035,5.5421,-12.4565,40.8,3.6,24,2351,217,NA,NA,NA,NA,NA,NA,FALSE,-11.9,15.7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
