"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717778,"2023-06-14",0,"2023-06-14T01:26:06.998Z","2023-06-14T01:26:10.580Z",TRUE,"pitch","4f99c219-193c-4e7b-8b49-e34cb3bf18e5",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.26,1.59,NA,142.1,154.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Home Run","home_run","Mauricio Dubon homers (3) on a line drive to left field.",1,0,1,35,"bottom",5,"2023-06-14T01:26:03.100Z","2023-06-14T01:27:16.085Z",TRUE,TRUE,FALSE,FALSE,65,2,1,0,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.5,1,0.97,0.4119,6.7859,29.7728,-17.852,6.3958,8.0063,-0.6586,3.1351,-9.2437,-133.1998,-4.9727,2.0327,50.0031,6.325,11.4428,26.4,4.8,24,2075,141,NA,NA,NA,NA,NA,NA,FALSE,-19.2,13.6,-9.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",0,"2023-06-14T01:23:59.557Z","2023-06-14T01:24:04.734Z",TRUE,"pitch","09b01a6c-9fe7-4c0a-aee8-42c6962a03f4",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.51,1.6,NA,95.23,172.69,"line_drive","medium","5",104.41,156.3,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Lineout","field_out","CJ Abrams lines out to third baseman Alex Bregman.",0,0,0,34,"top",5,"2023-06-14T01:23:54.485Z","2023-06-14T01:24:04.734Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.5,6,0.91,0.389,6.3616,32.7176,-12.4289,-3.1782,9.8424,0.5711,2.4477,6.4169,-140.9132,-7.3542,-1.3251,50.0051,5.8986,-6.3778,19.2,3.6,24,2373,209,81.9,8,126,NA,NA,NA,TRUE,-12.8,16.4,4.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",5,"2023-06-14T01:23:26.165Z","2023-06-14T01:23:33.980Z",TRUE,"pitch","ff94f4f2-baf9-499c-90bb-3cf57cd595bf",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.19,1.57,NA,140.24,177.36,"ground_ball","medium","4",143.59,153.69,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Dominic Smith grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,0,0,33,"top",5,"2023-06-14T01:21:55.205Z","2023-06-14T01:23:33.980Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.5,75,4,0.9,0.4599,6.2394,27.8254,-45.3932,3.4806,-9.2463,-0.6098,2.275,0.5784,-120.0742,0.2555,-1.3066,50.0042,6.2775,4.9751,6,13.2,24,2521,16,79.1,-30,5,NA,NA,NA,TRUE,-57.1,-16.2,-6.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",4,"2023-06-14T01:23:11.478Z","2023-06-14T01:23:14.804Z",TRUE,"pitch","e3f389b5-04ca-4475-9454-ef6dc662ded0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.0439,1.5041,NA,153.71,211.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Dominic Smith grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,0,0,33,"top",5,"2023-06-14T01:21:55.205Z","2023-06-14T01:23:33.980Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.1,75,13,0.9,0.4617,5.9765,26.8576,-42.3326,4.2106,-7.158,-0.9631,1.0286,0.1028,-119.445,-2.6987,-1.5525,50.0031,6.0458,5.9749,8.4,12,24,2444,29,NA,NA,NA,NA,NA,NA,FALSE,-54.5,-13.3,-7.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",3,"2023-06-14T01:22:54.385Z","2023-06-14T01:22:57.760Z",TRUE,"pitch","15abe089-75d6-43cc-882d-011af9281b03",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.19,1.57,NA,122.24,140.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Dominic Smith grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,0,0,33,"top",5,"2023-06-14T01:21:55.205Z","2023-06-14T01:23:33.980Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.7,11,0.91,0.3907,6.5807,34.1696,-12.2618,-3.7383,10.0241,-0.1375,3.6563,4.1371,-140.6012,-4.6829,-1.1477,50.0069,6.1499,-7.4291,25.2,3.6,24,2380,205,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.3,5.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",1,"2023-06-14T01:22:25.629Z","2023-06-14T01:22:28.974Z",TRUE,"pitch","99cf90c5-43a0-456b-844c-784ba0daac9d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.19,1.57,NA,121.98,132.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Dominic Smith grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,0,0,33,"top",5,"2023-06-14T01:21:55.205Z","2023-06-14T01:23:33.980Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.7,11,0.9,0.3947,6.5459,33.9524,-12.6531,-3.1293,10.0302,-0.1307,3.9221,3.8607,-139.2635,-3.8804,-1.1344,50.0031,6.1824,-6.0907,20.4,3.6,24,2379,199,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.4,4.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",0,"2023-06-14T01:22:10.702Z","2023-06-14T01:22:14.827Z",TRUE,"pitch","187f0a85-e17b-4fd7-b648-7e3b71b7cae4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5787,1.6754,NA,125.79,184.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Dominic Smith grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,0,0,33,"top",5,"2023-06-14T01:21:55.205Z","2023-06-14T01:23:33.980Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.9,76.2,8,2,0.455,6.2645,25.2219,-39.4751,2.1186,-4.9871,-0.2306,2.0001,2.5312,-120.7376,-1.6853,-1.5708,50.0024,6.2062,3.1023,4.8,10.8,24,2347,27,NA,NA,NA,NA,NA,NA,FALSE,-49.1,-9.1,-4.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",2,"2023-06-14T01:22:35.403Z","2023-06-14T01:22:54.385Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,642086,"/api/v1/people/642086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Dominic Smith grounds out, second baseman Jose Altuve to first baseman Jose Abreu.",0,0,0,33,"top",5,"2023-06-14T01:21:55.205Z","2023-06-14T01:23:33.980Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",0,"2023-06-14T01:21:30.575Z","2023-06-14T01:21:37.421Z",TRUE,"pitch","eb2b668e-5f09-4013-bcc6-5f774322e30f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.31,1.58,NA,121.1,180.08,"line_drive","hard","8",159.22,52.59,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Lineout","field_out","Keibert Ruiz lines out sharply to center fielder Jake Meyers.",0,0,0,32,"top",5,"2023-06-14T01:21:12.499Z","2023-06-14T01:21:37.421Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,660688,"Keibert Ruiz","/api/v1/people/660688","L","Left",686613,"Hunter Brown","/api/v1/people/686613","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Houston Astros","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.8,74.8,5,0.9,0.4624,6.1258,25.77,-42.7178,3.9229,-7.439,-0.1076,2.1741,2.1711,-119.0841,-0.4636,-1.545,50.0046,6.281,5.5579,8.4,12,24,2502,28,101,21,372,NA,NA,NA,TRUE,-54.5,-13.2,-7.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",2,"2023-06-14T01:18:54.506Z","2023-06-14T01:19:01.114Z",TRUE,"pitch","6bc5af62-976d-4ecb-82f4-1e83dd3bad8e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.08,1.42,NA,98.02,195.38,"ground_ball","medium","5",98.14,150.64,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Martin Maldonado grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,0,0,31,"bottom",4,"2023-06-14T01:18:25.732Z","2023-06-14T01:19:01.114Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.6,9,0.92,0.4034,6.7624,30.8001,-19.6203,9.0503,6.7297,0.4981,1.6074,-7.1846,-135.9693,-8.5025,2.0034,50.0054,6.1453,16.8885,36,6,24,2051,140,93,-21,5,NA,NA,NA,TRUE,-21,10.4,-14.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",1,"2023-06-14T01:18:40.427Z","2023-06-14T01:18:43.705Z",TRUE,"pitch","5298e355-db70-4155-ab25-7ef9d4ce3e0c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.08,1.42,NA,126.81,206.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Martin Maldonado grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,0,0,31,"bottom",4,"2023-06-14T01:18:25.732Z","2023-06-14T01:19:01.114Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",76.7,71.1,13,0.9,0.4909,6.6032,20.0912,-30.5096,-1.6809,1.3178,-0.2573,1.1958,-4.796,-111.5804,-4.3511,2.1383,50.0019,6.315,-2.1183,4.8,9.6,24,2124,270,NA,NA,NA,NA,NA,NA,FALSE,-45,1.6,4.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",0,"2023-06-14T01:18:29.990Z","2023-06-14T01:18:33.859Z",TRUE,"pitch","2ef7997c-3ec1-409a-93a5-b93f6c1ed9bd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0521,1.359,NA,94.34,203.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Martin Maldonado grounds out, third baseman Jeimer Candelario to first baseman Dominic Smith.",0,0,0,31,"bottom",4,"2023-06-14T01:18:25.732Z","2023-06-14T01:19:01.114Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.5,9,0.93,0.4037,6.4847,30.872,-19.4199,9.1332,6.8446,0.5944,1.3126,-6.8474,-135.8907,-9.2994,1.9652,50.0016,6.1382,17.013,36,6,24,2018,145,NA,NA,NA,NA,NA,NA,FALSE,-21,10.4,-15,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",6,"2023-06-14T01:18:04.943Z","2023-06-14T01:18:13.134Z",TRUE,"pitch","10781354-a564-4f00-baec-56995348eb67",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.23,1.53,NA,86.2,194.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,0,0,30,"bottom",4,"2023-06-14T01:16:32.155Z","2023-06-14T01:18:13.134Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.5,9,0.9,0.46,6.7872,23.3948,-32.5644,-1.1945,-0.2722,0.8081,1.6536,-2.9914,-119.1832,-3.8775,2.2358,50.0021,6.2496,-1.7143,3.6,9.6,24,2227,280,NA,NA,NA,NA,NA,NA,TRUE,-42,-1.2,2.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",5,"2023-06-14T01:17:48.389Z","2023-06-14T01:17:51.908Z",TRUE,"pitch","45c182ba-efd4-4264-b3ed-d55898bbb0b6",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.23,1.53,NA,114.51,160.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,0,0,30,"bottom",4,"2023-06-14T01:16:32.155Z","2023-06-14T01:18:13.134Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.6,2,0.99,0.4068,6.7431,30.2426,-17.139,5.3941,8.1951,0.0653,2.8968,-6.4492,-134.8153,-5.8568,1.7915,50.0011,6.3135,9.8945,25.2,4.8,24,2032,144,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.7,-8.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",3,"2023-06-14T01:17:20.335Z","2023-06-14T01:17:24.219Z",TRUE,"pitch","855a9d9d-686f-4a81-b4bb-80e76fcd9519",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2303,1.4755,NA,48.18,180.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,0,0,30,"bottom",4,"2023-06-14T01:16:32.155Z","2023-06-14T01:18:13.134Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.3,14,0.93,0.4027,6.7552,33.1982,-18.6272,9.2277,7.2531,1.8055,2.1701,-3.9211,-136.5861,-7.3728,2.0696,50.0065,6.2101,17.2454,38.4,6,24,2069,146,NA,NA,NA,NA,NA,NA,FALSE,-19.8,11.5,-15.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
717778,"2023-06-14",2,"2023-06-14T01:17:04.819Z","2023-06-14T01:17:08.135Z",TRUE,"pitch","0be68fad-d54a-4e7a-87a7-d53b9060d108",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2303,1.5612,NA,101.3,116.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Jake Meyers strikes out swinging.",0,0,0,30,"bottom",4,"2023-06-14T01:16:32.155Z","2023-06-14T01:18:13.134Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,676694,"Jake Meyers","/api/v1/people/676694","R","Right",571578,"Patrick Corbin","/api/v1/people/571578","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,84.8,12,0.89,0.403,6.7448,33.8441,-20.9449,9.3092,6.0241,0.4119,4.5369,-7.2689,-136.6146,-1.1135,1.9154,50.0059,6.4079,17.3647,36,6,24,2071,146,NA,NA,NA,NA,NA,NA,FALSE,-20.5,10.8,-15,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA
