"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716378,"2023-09-30",1,"2023-10-01T00:19:56.565Z","2023-10-01T00:20:07.150Z",TRUE,"pitch","376021b8-c310-459f-a614-5d1033c032ae",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.18,1.49,NA,123.98,169.86,"line_drive","medium","8",121.57,97.43,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Endy Rodriguez singles on a line drive to center fielder Jazz Chisholm Jr. Ke'Bryan Hayes scores.",1,2,2,47,"bottom",5,"2023-10-01T00:19:08.093Z","2023-10-01T00:20:07.150Z",TRUE,TRUE,FALSE,FALSE,70,0,1,2,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.2,5,0.87,0.3965,6.8869,28.3636,-21.7757,7.1957,5.3703,-0.1831,2.5528,-9.1092,-137.7389,-3.1394,2.2199,50.0031,5.1665,13.9345,28.8,4.8,24,2122,123,92.4,8,144,NA,NA,NA,FALSE,-21,9.4,-11.3,NA,NA,NA,NA,NA,FALSE,FALSE,542932,"Jon Berti","/api/v1/people/542932",682848,"Endy Rodríguez","/api/v1/people/682848",NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",0,"2023-10-01T00:19:39.119Z","2023-10-01T00:19:42.593Z",TRUE,"pitch","03599284-e8ef-490a-ac56-5efc0a965aef",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1906,1.4894,NA,94.92,183.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Endy Rodriguez singles on a line drive to center fielder Jazz Chisholm Jr. Ke'Bryan Hayes scores.",1,2,2,47,"bottom",5,"2023-10-01T00:19:08.093Z","2023-10-01T00:20:07.150Z",TRUE,TRUE,FALSE,FALSE,70,0,1,2,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.6,74.6,6,0.91,0.4628,6.8877,24.6812,-33.3983,-7.8368,-0.8646,0.5793,2.0334,-2.1177,-118.7767,-0.3872,2.5025,50.0036,5.2594,-11.0947,19.2,9.6,24,2198,288,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-1.3,14.8,NA,NA,NA,NA,NA,FALSE,FALSE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",2,"2023-10-01T00:18:57.745Z","2023-10-01T00:19:03.916Z",TRUE,"pitch","57cf6a87-062c-41a9-a03d-5d4007c52e40",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,1,NA,NA,3.31,1.62,NA,132.27,219.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Henry Davis strikes out swinging.",0,2,1,46,"bottom",5,"2023-10-01T00:18:12.117Z","2023-10-01T00:19:03.916Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.6,13,0.91,0.4536,7.0134,24.3439,-30.1557,-6.0729,1.3683,-0.4007,0.7293,-4.6485,-120.913,-4.1148,2.338,50.0025,5.1093,-8.9604,18,8.4,24,2434,288,NA,NA,NA,NA,NA,NA,TRUE,-38,1.7,12.1,NA,NA,NA,NA,NA,TRUE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",1,"2023-10-01T00:18:41.029Z","2023-10-01T00:18:44.029Z",TRUE,"pitch","f729b551-30b5-4ac3-b9cb-9d944078cfca",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.31,1.62,NA,132.23,182.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Henry Davis strikes out swinging.",0,2,1,46,"bottom",5,"2023-10-01T00:18:12.117Z","2023-10-01T00:19:03.916Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76.5,7,0.9,0.452,6.7533,24.1184,-26.0389,-5.3764,4.1271,-0.3994,2.079,-5.0058,-121.2597,-2.117,2.3915,50.0024,5.2393,-7.9907,18,7.2,24,2382,291,NA,NA,NA,NA,NA,NA,FALSE,-32.3,7.2,10.9,NA,NA,NA,NA,NA,TRUE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",0,"2023-10-01T00:18:24.651Z","2023-10-01T00:18:28.467Z",TRUE,"pitch","4035efd2-d5bf-4abb-ad7c-2426e67a450f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.31,1.62,NA,130.31,184.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Henry Davis strikes out swinging.",0,2,1,46,"bottom",5,"2023-10-01T00:18:12.117Z","2023-10-01T00:19:03.916Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76.4,7,0.9,0.4525,7.1129,23.9355,-24.7873,-4.3592,4.9778,-0.3492,2.0195,-5.3088,-121.1154,-2.4341,2.4384,50.0026,5.2081,-6.4666,16.8,7.2,24,2295,286,NA,NA,NA,NA,NA,NA,FALSE,-30.8,8.6,9.1,NA,NA,NA,NA,NA,TRUE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",2,"2023-10-01T00:17:48.417Z","2023-10-01T00:17:58.081Z",TRUE,"pitch","7a860e29-d808-4373-b33b-09494b3ea99c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.53,1.61,NA,148.53,175.87,"popup","medium","6",113.01,122.73,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Pop Out","field_out","Jack Suwinski pops out to shortstop Garrett Hampson.",0,2,1,45,"bottom",5,"2023-10-01T00:17:06.915Z","2023-10-01T00:17:58.081Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,76.3,4,0.9,0.4553,7.1528,22.0081,-26.393,-5.3992,3.9421,-0.8272,2.33,-5.8946,-120.0399,-1.1785,2.3567,50.0046,5.1648,-7.9248,18,7.2,24,2375,281,77.6,53,198,NA,NA,NA,TRUE,-32.9,7.1,11.2,NA,NA,NA,NA,NA,TRUE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",1,"2023-10-01T00:17:31.729Z","2023-10-01T00:17:35.031Z",TRUE,"pitch","592557ea-4b1c-4565-a0b6-be018ab9cb95",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5789,1.6486,NA,132.74,161.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Pop Out","field_out","Jack Suwinski pops out to shortstop Garrett Hampson.",0,2,1,45,"bottom",5,"2023-10-01T00:17:06.915Z","2023-10-01T00:17:58.081Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87,4,0.92,0.3971,6.9647,28.6612,-26.618,10.1831,2.8768,-0.413,2.8703,-10.7179,-137.5959,-1.5005,2.1976,50.0006,5.215,19.6516,32.4,7.2,24,2186,120,NA,NA,NA,NA,NA,NA,FALSE,-25.3,5.2,-16.3,NA,NA,NA,NA,NA,TRUE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",0,"2023-10-01T00:17:16.601Z","2023-10-01T00:17:20.720Z",TRUE,"pitch","22e7246f-a3e4-4fe6-973f-649de2cd378f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5301,1.5772,NA,153.03,184.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Pop Out","field_out","Jack Suwinski pops out to shortstop Garrett Hampson.",0,2,1,45,"bottom",5,"2023-10-01T00:17:06.915Z","2023-10-01T00:17:58.081Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.7,13,0.9,0.4524,7.0527,23.2509,-28.0917,-5.6903,2.7518,-0.9453,1.9943,-6.1168,-121.0035,-1.8254,2.3533,50.0051,5.2159,-8.4526,18,8.4,24,2258,288,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4.8,11.8,NA,NA,NA,NA,NA,TRUE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",2,"2023-10-01T00:16:34.710Z","2023-10-01T00:16:48.912Z",TRUE,"pitch","1b8eeb1c-fe10-4e66-8d29-dfd964f73aa3",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.27,1.51,NA,113.53,170.09,"line_drive","medium","9",190.78,91.65,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Double","double","Ke'Bryan Hayes doubles (30) on a line drive to right fielder Jesus Sanchez.",0,2,1,44,"bottom",5,"2023-10-01T00:15:47.219Z","2023-10-01T00:16:48.912Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.3,5,0.88,0.4007,6.8967,27.2139,-19.2807,5.5273,6.7964,0.091,2.5441,-8.1773,-136.1921,-3.4532,2.401,50.0015,5.1463,10.4837,24,4.8,24,2094,125,95.5,22,350,NA,NA,NA,FALSE,-19.2,11.9,-8.5,NA,NA,NA,NA,NA,FALSE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",1,"2023-10-01T00:16:17.794Z","2023-10-01T00:16:21.389Z",TRUE,"pitch","6a6452af-6b16-4d83-8b7f-bf00872fd44e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1971,1.5094,NA,101.17,223.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Double","double","Ke'Bryan Hayes doubles (30) on a line drive to right fielder Jesus Sanchez.",0,2,1,44,"bottom",5,"2023-10-01T00:15:47.219Z","2023-10-01T00:16:48.912Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.4,76.4,14,0.91,0.456,6.8393,22.287,-29.3182,-5.4816,1.9482,0.4152,0.5781,-3.2275,-119.9337,-4.7075,2.4884,50.0002,5.1684,-8.0169,15.6,8.4,24,2450,287,NA,NA,NA,NA,NA,NA,FALSE,-37.4,2.8,10.7,NA,NA,NA,NA,NA,FALSE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",0,"2023-10-01T00:16:03.412Z","2023-10-01T00:16:06.412Z",TRUE,"pitch","6524a4cf-1723-427d-83b8-a5cba233279c",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.27,1.51,NA,123.95,191.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Double","double","Ke'Bryan Hayes doubles (30) on a line drive to right fielder Jesus Sanchez.",0,2,1,44,"bottom",5,"2023-10-01T00:15:47.219Z","2023-10-01T00:16:48.912Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,77.4,8,0.91,0.4485,6.7236,22.773,-29.155,-3.2247,1.9958,-0.1823,1.7526,-5.5556,-121.8688,-2.2453,2.5411,50.0013,5.191,-4.8756,10.8,8.4,24,2308,278,NA,NA,NA,NA,NA,NA,FALSE,-35.5,3.4,7.1,NA,NA,NA,NA,NA,FALSE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",3,"2023-10-01T00:13:43.100Z","2023-10-01T00:13:47.984Z",TRUE,"pitch","413abc24-e326-4d8d-b4e8-4c931bf5aa7e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.56,1.69,NA,117.02,219.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,2,1,43,"top",5,"2023-10-01T00:12:54.436Z","2023-10-01T00:13:47.984Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,82.9,13,2,0.4205,6.2669,25.1261,-29.8226,-7.5313,1.366,-6e-04,0.7116,4.6772,-129.857,-7.2195,-0.8392,50.0041,5.772,-12.9677,21.6,8.4,24,1352,238,NA,NA,NA,NA,NA,NA,TRUE,-33,1.2,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",2,"2023-10-01T00:13:27.693Z","2023-10-01T00:13:31.082Z",TRUE,"pitch","5d067947-814b-471f-b736-3af08fe76581",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.5531,1.7524,NA,128.17,190.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,2,1,43,"top",5,"2023-10-01T00:12:54.436Z","2023-10-01T00:13:47.984Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,84.3,7,2,0.412,6.0955,25.838,-24.3344,-1.0941,4.3708,-0.2932,1.7795,3.0586,-132.4657,-6.0173,-1.3159,50.002,5.837,-1.9624,3.6,6,24,2314,197,NA,NA,NA,NA,NA,NA,FALSE,-25.8,7,1.4,NA,NA,NA,NA,NA,TRUE,TRUE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",1,"2023-10-01T00:13:17.262Z","2023-10-01T00:13:20.748Z",TRUE,"pitch","18802b21-cdb9-4f13-af81-d5af2e2b1a3c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.6048,1.8043,NA,87.94,159.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,2,1,43,"top",5,"2023-10-01T00:12:54.436Z","2023-10-01T00:13:47.984Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,83.1,6,2,0.4166,6.0111,26.6597,-26.4244,2.3029,3.2823,0.7623,2.9203,4.0923,-131.2626,-2.8233,-1.1136,50.0048,5.9683,4.0355,9.6,6,24,2427,188,NA,NA,NA,NA,NA,NA,FALSE,-28,5.5,-5,NA,NA,NA,NA,NA,TRUE,TRUE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",0,"2023-10-01T00:13:06.396Z","2023-10-01T00:13:10.868Z",TRUE,"pitch","e72c7a65-6b4d-410f-99eb-75ac3bf9c0d2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5531,1.7524,NA,151.66,191.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Jesus Sanchez strikes out swinging.",0,2,1,43,"top",5,"2023-10-01T00:12:54.436Z","2023-10-01T00:13:47.984Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.8,73,13,2,0.4775,6.0319,21.4645,-42.071,3.3429,-7.4334,-0.9093,1.7363,-0.738,-114.7702,-1.0352,-1.0176,50.0005,6.2946,4.4537,6,13.2,24,2612,40,NA,NA,NA,NA,NA,NA,FALSE,-57.5,-13.4,-5.9,NA,NA,NA,NA,NA,TRUE,TRUE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716378,"2023-09-30",2,"2023-10-01T00:12:34.426Z","2023-10-01T00:12:40.839Z",TRUE,"pitch","9174c8df-1b1d-4a79-838b-8e97224d3d58",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.45,1.68,NA,104.01,197.42,"line_drive","hard","8",121.15,59.03,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Bryan De La Cruz lines out sharply to center fielder Ji Hwan Bae.",0,2,1,42,"top",5,"2023-10-01T00:11:54.327Z","2023-10-01T00:12:40.839Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650559,"Bryan De La Cruz","/api/v1/people/650559","R","Right",682990,"Quinn Priester","/api/v1/people/682990","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.5,14,2,0.4505,6.0457,21.822,-36.2763,2.439,-2.7395,0.3408,1.5318,2.0645,-121.1954,-3.2551,-0.8362,50.0004,6.0339,3.6575,6,9.6,24,2649,58,102.8,19,348,NA,NA,NA,TRUE,-44.6,-5.4,-4.9,NA,NA,NA,NA,NA,TRUE,TRUE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
