"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717472,"2023-07-06",2,"2023-07-06T23:53:29.018Z","2023-07-06T23:53:32.787Z",TRUE,"pitch","f3718dad-6413-4958-a5de-9917e5b87428",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3361,1.7184,NA,162.06,197.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Bryce Harper called out on strikes.",0,1,1,38,"top",6,"2023-07-06T23:53:09.204Z","2023-07-06T23:54:41.759Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,82.7,13,0.9,0.4156,7.3146,29.8709,-33.9447,-10.3761,-1.0069,-1.1822,1.5255,5.1201,-132.1342,1.0202,-1.8038,50.0028,3.641,-18.228,26.4,8.4,24,2149,249,NA,NA,NA,NA,NA,NA,FALSE,-34.7,-1.3,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",1,"2023-07-06T23:53:11.351Z","2023-07-06T23:53:15.059Z",TRUE,"pitch","4d81c4cb-5486-4171-bd4e-8321a861718a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4207,1.7713,NA,123.22,199.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Bryce Harper called out on strikes.",0,1,1,38,"top",6,"2023-07-06T23:53:09.204Z","2023-07-06T23:54:41.759Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.4,13,0.9,0.4124,7.2151,29.4055,-32.9642,-11.6566,-0.4427,-0.1631,1.4457,8.2868,-132.9875,0.8237,-1.8103,50.0034,3.5293,-20.8104,30,8.4,24,2207,251,NA,NA,NA,NA,NA,NA,FALSE,-33.2,-0.4,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",0,"2023-07-06T23:53:03.992Z","2023-07-06T23:53:11.351Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,547180,"/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Bryce Harper called out on strikes.",0,1,1,38,"top",6,"2023-07-06T23:53:09.204Z","2023-07-06T23:54:41.759Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",5,"2023-07-06T23:54:21.020Z","2023-07-06T23:54:37.640Z",FALSE,"action",NA,NA,"Trea Turner steals (19) 2nd base.","Stolen Base 2B",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,607208,"/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57d31f50-a4c2-4684-8912-6cab9228a239","stolen_base_2b",NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Bryce Harper called out on strikes.",0,1,1,38,"top",6,"2023-07-06T23:53:09.204Z","2023-07-06T23:54:41.759Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,547180,"Bryce Harper","/api/v1/people/547180","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",4,"2023-07-06T23:52:30.147Z","2023-07-06T23:52:34.038Z",TRUE,"pitch","531d9cee-82d4-41e1-b086-b25c344e0c8f",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.67,1.75,NA,94.83,176.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,1,1,37,"top",6,"2023-07-06T23:51:10.539Z","2023-07-06T23:52:34.038Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.4,69.1,9,0.88,0.4962,7.07,22.9498,-27.6507,12.1579,3.6808,0.5816,2.2947,2.172,-111.0943,3.5285,-1.9908,50.0031,3.5886,14.948,30,10.8,24,2567,88,NA,NA,NA,NA,NA,NA,TRUE,-39.5,8,-22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",3,"2023-07-06T23:52:10.689Z","2023-07-06T23:52:15.346Z",TRUE,"pitch","f9bd033f-a6f4-4aa9-95a4-0648fb97cf59",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.7833,1.8198,NA,57.98,183.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,1,1,37,"top",6,"2023-07-06T23:51:10.539Z","2023-07-06T23:52:34.038Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.4,69.1,14,0.88,0.4965,7.1226,23.4542,-26.5739,11.671,4.5682,1.5485,2.0557,3.9219,-111.1403,2.7051,-1.7652,50.0054,3.6171,14.3251,30,9.6,24,2611,83,NA,NA,NA,NA,NA,NA,FALSE,-38.2,9.5,-22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",2,"2023-07-06T23:51:52.431Z","2023-07-06T23:51:56.082Z",TRUE,"pitch","1bdf25f6-eff5-40cd-a629-ea7a95869c10",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.8007,1.8023,NA,38.76,175.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,1,1,37,"top",6,"2023-07-06T23:51:10.539Z","2023-07-06T23:52:34.038Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.2,70.3,14,0.87,0.4902,7.2789,22.622,-27.897,10.0782,3.3948,2.0525,2.3538,5.5499,-112.2603,3.4159,-1.7713,50.0044,3.6732,12.7075,26.4,9.6,24,2528,86,NA,NA,NA,NA,NA,NA,FALSE,-38.9,7.4,-19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",1,"2023-07-06T23:51:24.807Z","2023-07-06T23:51:30.854Z",TRUE,"pitch","bd6ad6f8-c01e-4af0-87c1-cf836c7eb888",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.67,1.75,NA,142.81,183.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,1,1,37,"top",6,"2023-07-06T23:51:10.539Z","2023-07-06T23:52:34.038Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.1,67.9,7,0.89,0.5047,7.1594,22.0577,-29.4515,12.1392,2.2909,-0.6771,2.0649,-0.4957,-109.1845,3.5043,-2.0184,50.0019,3.6398,14.424,26.4,10.8,24,2383,87,NA,NA,NA,NA,NA,NA,FALSE,-43.6,5.5,-21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",0,"2023-07-06T23:51:10.539Z","2023-07-06T23:51:13.695Z",TRUE,"pitch","8d9d4c23-94a7-4e95-9c79-2d29078a22c8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,4.1333,1.8839,NA,135.29,189.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,1,1,37,"top",6,"2023-07-06T23:51:10.539Z","2023-07-06T23:52:34.038Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,82.3,7,0.9,0.4181,6.9486,28.9157,-36.2853,-11.4594,-2.3639,-0.4799,1.8134,7.3125,-131.2344,2.1813,-1.8198,50.0055,3.6825,-19.9032,27.6,9.6,24,2236,250,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-3.5,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",0,"2023-07-06T23:50:32.596Z","2023-07-06T23:50:43.258Z",TRUE,"pitch","90f53d72-95bd-4d10-a644-391eb49ae351",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.21,1.6,NA,107.43,156.92,"ground_ball","soft","3",138.12,177.4,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Field Error","field_error","Trea Turner reaches on a missed catch error by pitcher Kevin Kelly, assist to first baseman Yandy Diaz.",0,1,1,36,"top",6,"2023-07-06T23:50:27.345Z","2023-07-06T23:50:43.258Z",TRUE,FALSE,FALSE,FALSE,0,0,0,1,607208,"Trea Turner","/api/v1/people/607208","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.7,68.4,2,0.88,0.5012,6.9066,22.2922,-30.1856,11.1809,1.6491,0.2511,3.0319,1.8697,-109.9374,5.2934,-2.0646,50.0017,3.8227,13.4741,25.2,10.8,24,2473,84,43.4,-38,6,NA,NA,NA,FALSE,-43.6,4.9,-20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",4,"2023-07-06T23:50:07.413Z","2023-07-06T23:50:10.995Z",TRUE,"pitch","766a0765-f6e4-463e-a676-12a1bd8883db",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.19,1.5,NA,123.25,179.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,1,1,35,"top",6,"2023-07-06T23:49:15.497Z","2023-07-06T23:50:10.995Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.8,71,5,0.88,0.4849,6.9222,21.6399,-27.0894,8.6758,3.9411,-0.1639,2.1969,2.1247,-113.1813,2.7036,-2.2432,50.0045,3.7087,11.198,24,9.6,24,2491,86,NA,NA,NA,NA,NA,NA,TRUE,-37.2,8.2,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",3,"2023-07-06T23:49:46.636Z","2023-07-06T23:49:49.636Z",TRUE,"pitch","d8dfeb21-bd80-4f45-9536-f6f304e1eac1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.19,1.5,NA,98.23,173.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,1,1,35,"top",6,"2023-07-06T23:49:15.497Z","2023-07-06T23:50:10.995Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.6,67,6,0.88,0.5103,7.177,23.2874,-29.0241,13.2891,2.7173,0.4923,2.4294,1.2826,-108.3697,3.8517,-1.8328,50.0035,3.8471,15.4171,28.8,10.8,24,2470,79,NA,NA,NA,NA,NA,NA,FALSE,-43.7,6.6,-24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",2,"2023-07-06T23:49:32.291Z","2023-07-06T23:49:35.440Z",TRUE,"pitch","40934a3e-424d-4dd9-af28-db9be358e28b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4935,1.7034,NA,175.35,162.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,1,1,35,"top",6,"2023-07-06T23:49:15.497Z","2023-07-06T23:50:10.995Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,81.1,11,0.9,0.4222,7.1581,29.6011,-33.1584,-10.5016,-0.5766,-1.5308,2.8274,4.3695,-130.1726,3.6488,-1.8751,50.0049,3.9313,-17.8631,27.6,8.4,24,2141,245,NA,NA,NA,NA,NA,NA,FALSE,-34.3,0.1,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",1,"2023-07-06T23:49:17.849Z","2023-07-06T23:49:20.987Z",TRUE,"pitch","2aa73c2f-f3ff-43c0-b2f3-7107d28eddab",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3368,1.621,NA,136.14,179.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,1,1,35,"top",6,"2023-07-06T23:49:15.497Z","2023-07-06T23:50:10.995Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,81.7,4,0.9,0.4198,7.0714,29.6379,-35.2898,-10.7614,-1.8088,-0.5023,2.1916,6.097,-130.8619,2.6064,-1.4737,50.0036,3.8403,-18.5188,26.4,9.6,24,2131,250,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-2.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",0,"2023-07-06T23:48:34.808Z","2023-07-06T23:49:17.849Z",FALSE,"action",NA,NA,"Pitching Change: Kevin Kelly replaces Jake Diekman.","Pitching Substitution",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,687330,"/api/v1/people/687330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"35","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,1,1,35,"top",6,"2023-07-06T23:49:15.497Z","2023-07-06T23:50:10.995Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717472,"2023-07-06",2,"2023-07-06T23:46:40.098Z","2023-07-06T23:46:46.145Z",TRUE,"pitch","accc9d96-5a3e-4160-8af3-41bfb5d065a0",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.54,1.73,NA,125.96,208.17,"ground_ball","medium","3",157.9,168.89,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Christian Bethancourt grounds out to first baseman Darick Hall.",0,1,1,34,"bottom",5,"2023-07-06T23:46:04.688Z","2023-07-06T23:46:46.145Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Philadelphia Phillies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,76.2,13,0.91,0.4553,6.7619,23.6382,-29.7664,12.5007,1.6429,-0.2352,1.1339,-8.6781,-120.3721,-4.6852,1.7948,50.0043,5.7449,18.3233,28.8,9.6,24,2130,103,52.3,-23,6,NA,NA,NA,TRUE,-37.9,2,-20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
