"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717261,"2023-07-25",2,"2023-07-26T02:07:10.058Z","2023-07-26T02:07:14.798Z",TRUE,"pitch","311f0681-d63e-43cb-886b-34bd6cf110f0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.6279,1.7133,NA,71.32,184.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Orlando Arcia walks.",0,1,2,31,"top",4,"2023-07-26T02:06:25.730Z","2023-07-26T02:07:48.687Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.1,14,2,0.3994,6.8444,32.7359,-7.8391,-2.2205,12.7952,1.1984,1.9956,7.3187,-137.5629,-9.7909,-1.2171,50,6.1474,-4.2232,14.4,2.4,24,2476,196,NA,NA,NA,NA,NA,NA,FALSE,-9.7,21.1,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",1,"2023-07-26T02:06:54.287Z","2023-07-26T02:06:58.630Z",TRUE,"pitch","76486026-62fb-4d91-a4f7-201937ae5af3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3577,1.5356,NA,106.03,156.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Orlando Arcia walks.",0,1,2,31,"top",4,"2023-07-26T02:06:25.730Z","2023-07-26T02:07:48.687Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,74.4,3,2,0.464,6.5393,24.8238,-32.34,9.0942,-0.1219,0.2879,3.0437,1.8282,-118.5165,-0.67,-1.6761,50.0006,6.3104,12.8012,21.6,9.6,24,2369,54,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-0.1,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",0,"2023-07-26T02:06:35.360Z","2023-07-26T02:06:39.647Z",TRUE,"pitch","aa6e4693-ff1e-425b-9218-94b8b465b2ac",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4799,1.5949,NA,37.77,213.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Orlando Arcia walks.",0,1,2,31,"top",4,"2023-07-26T02:06:25.730Z","2023-07-26T02:07:48.687Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,72.5,14,2,0.4786,6.6585,27.33,-45.5174,3.7325,-10.1271,2.0786,0.9503,6.1679,-115.7161,-2.3919,-1.1367,50.0028,6.477,4.9174,7.2,14.4,24,2946,15,NA,NA,NA,NA,NA,NA,FALSE,-62.8,-18.6,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",1,"2023-07-26T02:05:59.679Z","2023-07-26T02:06:08.063Z",TRUE,"pitch","ff8bd46e-aa6d-4f42-bb5d-2ab02347f398",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.33,1.65,NA,124.8,185.19,"ground_ball","medium","4",140.6,148.86,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Grounded Into DP","grounded_into_double_play","Eddie Rosario grounds into a double play, second baseman Christian Arroyo to shortstop Yu Chang to first baseman Triston Casas. Marcell Ozuna out at 2nd. Eddie Rosario out at 1st.",0,1,2,30,"top",4,"2023-07-26T02:05:21.607Z","2023-07-26T02:06:08.063Z",TRUE,FALSE,FALSE,TRUE,24,1,0,2,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.7,8,2,0.3977,6.9191,30.6717,-7.6297,-1.7787,12.7765,-0.2046,1.9847,3.3673,-137.7396,-10.184,-1.2119,50.0025,6.2464,-3.4172,15.6,2.4,24,2344,190,103.2,-5,19,NA,NA,NA,TRUE,-9.4,21.2,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",0,"2023-07-26T02:05:40.941Z","2023-07-26T02:05:46.010Z",TRUE,"pitch","c96c4ae4-01c4-4789-8240-bae61bfb722d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3277,1.6541,NA,116.71,204.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Grounded Into DP","grounded_into_double_play","Eddie Rosario grounds into a double play, second baseman Christian Arroyo to shortstop Yu Chang to first baseman Triston Casas. Marcell Ozuna out at 2nd. Eddie Rosario out at 1st.",0,1,2,30,"top",4,"2023-07-26T02:05:21.607Z","2023-07-26T02:06:08.063Z",TRUE,FALSE,FALSE,TRUE,24,1,0,2,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,83.1,14,2,0.4192,6.7452,25.6651,-27.4561,4.2727,2.7242,0.0076,1.276,2.3554,-130.3113,-7.3783,-1.4612,50.0021,6.1988,7.3966,15.6,7.2,24,2484,148,NA,NA,NA,NA,NA,NA,FALSE,-30.4,3.6,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",8,"2023-07-26T02:05:07.147Z","2023-07-26T02:05:17.912Z",TRUE,"pitch","04759af8-8c12-48e5-8d98-06e967bb99b9",9,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.47,1.72,NA,126.2,166.27,"line_drive","hard","8",141.26,84.67,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Marcell Ozuna singles on a sharp line drive to center fielder Jarren Duran.",0,1,2,29,"top",4,"2023-07-26T02:02:26.972Z","2023-07-26T02:05:17.912Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.5,5,2,0.4022,6.9917,31.1552,-9.3328,-2.5128,12.1759,-0.2413,2.6857,3.0298,-136.3855,-8.3404,-1.0423,50.0065,6.435,-4.7155,20.4,2.4,24,2318,193,102.1,11,234,NA,NA,NA,FALSE,-10.8,20.4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",7,"2023-07-26T02:04:50.347Z","2023-07-26T02:04:53.443Z",TRUE,"pitch","13094935-66b4-40ff-bc33-575f08e88f3a",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.47,1.72,NA,153.13,144.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Marcell Ozuna singles on a sharp line drive to center fielder Jarren Duran.",0,1,2,29,"top",4,"2023-07-26T02:02:26.972Z","2023-07-26T02:05:17.912Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.6,11,2,0.3959,6.8409,33.1576,-10.0569,-3.7699,11.4315,-0.9478,3.4863,1.9111,-138.7333,-6.2321,-1.1585,50.0069,6.4434,-7.2966,31.2,2.4,24,2459,191,NA,NA,NA,NA,NA,NA,FALSE,-10.8,19.4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",6,"2023-07-26T02:04:28.538Z","2023-07-26T02:04:31.690Z",TRUE,"pitch","f20942f9-2ed6-4b3d-af2f-5c72518be3fb",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.47,1.72,NA,134.56,140.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Marcell Ozuna singles on a sharp line drive to center fielder Jarren Duran.",0,1,2,29,"top",4,"2023-07-26T02:02:26.972Z","2023-07-26T02:05:17.912Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.4,11,2,0.3985,6.7797,29.9643,-9.8624,-2.322,11.6578,-0.4607,3.6248,2.5147,-137.3532,-5.9947,-1.0857,50.0002,6.5038,-4.4432,19.2,2.4,24,2366,192,NA,NA,NA,NA,NA,NA,FALSE,-10.6,20,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",5,"2023-07-26T02:04:07.654Z","2023-07-26T02:04:12.291Z",TRUE,"pitch","de335213-4455-4a8a-a05c-d4c33569d057",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.47,1.72,NA,85.35,176.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Marcell Ozuna singles on a sharp line drive to center fielder Jarren Duran.",0,1,2,29,"top",4,"2023-07-26T02:02:26.972Z","2023-07-26T02:05:17.912Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76,14,2,0.4552,6.7363,24.9114,-27.6802,9.4347,3.0712,0.8302,2.3172,2.9993,-120.6314,-3.3711,-1.6573,50.005,6.1905,13.8133,26.4,8.4,24,2493,69,NA,NA,NA,NA,NA,NA,FALSE,-35,4.9,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",4,"2023-07-26T02:03:44.744Z","2023-07-26T02:03:49.317Z",TRUE,"pitch","3b3a02aa-9ff6-4af4-9153-88436b599b94",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.47,1.72,NA,134.29,152.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Marcell Ozuna singles on a sharp line drive to center fielder Jarren Duran.",0,1,2,29,"top",4,"2023-07-26T02:02:26.972Z","2023-07-26T02:05:17.912Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.6,1,2,0.3963,6.8803,32.2723,-8.3989,-1.2946,12.2991,-0.4537,3.1781,2.1849,-138.4709,-7.2529,-1.0864,50.0003,6.4005,-2.5022,10.8,2.4,24,2431,196,NA,NA,NA,NA,NA,NA,FALSE,-9.5,20.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",3,"2023-07-26T02:03:25.701Z","2023-07-26T02:03:31.858Z",TRUE,"pitch","0f3fe997-39c2-4ebd-8fa0-ca96471e8a55",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4799,1.8614,NA,88.06,226.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Marcell Ozuna singles on a sharp line drive to center fielder Jarren Duran.",0,1,2,29,"top",4,"2023-07-26T02:02:26.972Z","2023-07-26T02:05:17.912Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.1,74.2,14,2,0.4716,6.583,23.9883,-44.4663,3.6,-9.0198,0.7592,0.4607,3.2975,-116.5953,-4.006,-1.1464,50.0034,6.4403,4.9057,7.2,13.2,24,2866,21,NA,NA,NA,NA,NA,NA,FALSE,-60,-17,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",2,"2023-07-26T02:03:07.877Z","2023-07-26T02:03:11.446Z",TRUE,"pitch","f4ef131b-87c2-498f-9063-19ba0f4941c5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.47,1.72,NA,139.53,137.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Marcell Ozuna singles on a sharp line drive to center fielder Jarren Duran.",0,1,2,29,"top",4,"2023-07-26T02:02:26.972Z","2023-07-26T02:05:17.912Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.1,11,2,0.3995,6.7442,30.2829,-8.2688,-1.8741,12.5561,-0.5912,3.733,2.0805,-137.0928,-5.9729,-1.1164,50.0003,6.5042,-3.5672,18,2.4,24,2383,194,NA,NA,NA,NA,NA,NA,FALSE,-9.1,21.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",1,"2023-07-26T02:02:46.194Z","2023-07-26T02:02:49.255Z",TRUE,"pitch","f210b4f7-de09-4ff2-94cf-e99f54fa3ec9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.47,1.72,NA,126.45,178.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Marcell Ozuna singles on a sharp line drive to center fielder Jarren Duran.",0,1,2,29,"top",4,"2023-07-26T02:02:26.972Z","2023-07-26T02:05:17.912Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.7,80.2,8,2,0.4357,6.7692,21.4532,-32.3641,2.528,-0.1157,-0.248,2.2317,2.3415,-124.9456,-3.7706,-1.5205,50.0043,6.3755,4.0604,7.2,8.4,24,2452,129,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-0.7,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",0,"2023-07-26T02:02:31.051Z","2023-07-26T02:02:37.239Z",TRUE,"pitch","b9d4aaa4-b9e8-4323-8cd8-ce5f71df21d4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5687,1.743,NA,113.17,201.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Marcell Ozuna singles on a sharp line drive to center fielder Jarren Duran.",0,1,2,29,"top",4,"2023-07-26T02:02:26.972Z","2023-07-26T02:05:17.912Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,82.8,14,2,0.4222,6.7254,22.9772,-28.4007,2.5059,2.2017,0.1006,1.3949,3.2666,-128.9691,-7.1882,-1.5006,50.001,6.3635,4.284,9.6,7.2,24,2478,159,NA,NA,NA,NA,NA,NA,FALSE,-31.6,2.9,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",1,"2023-07-26T02:00:03.186Z","2023-07-26T02:00:16.522Z",TRUE,"pitch","7dff85e1-461d-41b5-9170-3217d3872ee9",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.7,1.71,NA,102.18,190.73,"fly_ball","medium","8",141.29,93.54,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Triple Play","triple_play","Triston Casas flies into a triple play, center fielder Michael Harris II to first baseman Matt Olson to third baseman Austin Riley. Masataka Yoshida out at 3rd. Adam Duvall out at 1st.",0,1,2,28,"bottom",3,"2023-07-26T01:59:40.282Z","2023-07-26T02:00:16.522Z",TRUE,FALSE,FALSE,TRUE,84,1,0,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Atlanta Braves","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,78.6,9,0.91,0.4394,6.4817,25.5624,-30.9525,-11.5351,0.7787,0.3889,1.7796,9.5867,-124.7379,-1.651,-2.0092,50.0043,5.0069,-18.1428,27.6,9.6,24,2166,265,76,32,268,NA,NA,NA,TRUE,-36,1.2,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717261,"2023-07-25",0,"2023-07-26T01:59:43.024Z","2023-07-26T01:59:46.389Z",TRUE,"pitch","ced41a4d-dfcd-4c6c-a30e-4ff29993e500",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.835,1.7133,NA,169.87,208.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Triple Play","triple_play","Triston Casas flies into a triple play, center fielder Michael Harris II to first baseman Matt Olson to third baseman Austin Riley. Masataka Yoshida out at 3rd. Adam Duvall out at 1st.",0,1,2,28,"bottom",3,"2023-07-26T01:59:40.282Z","2023-07-26T02:00:16.522Z",TRUE,FALSE,FALSE,TRUE,84,1,0,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.6,13,2,0.3978,6.1707,31.557,-21.8488,-10.2995,5.3823,-1.387,1.1067,5.6238,-137.8601,-6.3807,-2.1187,50.0043,4.9331,-19.7635,38.4,6,24,2155,243,NA,NA,NA,NA,NA,NA,FALSE,-22,8.5,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
