"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746472,"2024-05-15",0,"2024-05-15T18:21:50.116Z","2024-05-15T18:22:01.973Z",TRUE,"pitch","44c1fd30-e63b-4fcf-abe5-8344528f128c",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.34,1.64,NA,95.12,163.52,"line_drive","hard","8",105.65,93.26,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Carson Kelly singles on a sharp line drive to center fielder Jazz Chisholm Jr.",0,2,0,35,"bottom",5,"2024-05-15T18:21:39.018Z","2024-05-15T18:22:01.973Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,608348,"Carson Kelly","/api/v1/people/608348","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,82.1,6,0.9,0.42,6.6907,26.4171,-18.5284,7.144,7.9208,0.574,2.7874,-7.0295,-130.2164,-3.3606,2.3757,50.0065,5.4904,12.3155,30,4.8,24,2350,122,103.6,11,192,NA,NA,NA,FALSE,-20.3,13.8,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",2,"2024-05-15T18:19:32.626Z","2024-05-15T18:19:41.753Z",TRUE,"pitch","ce1f457d-a2c9-454f-9fb1-bd8645d07a04",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.44,1.6,NA,103.96,177.23,"popup","medium","4",150.76,148.86,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Nick Fortes pops out to second baseman Andy Ibáñez.",0,2,0,34,"top",5,"2024-05-15T18:18:45.418Z","2024-05-15T18:19:41.753Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",663554,"Casey Mize","/api/v1/people/663554","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.3,6,2,0.4425,6.9826,23.6085,-31.2927,0.5874,0.5708,0.3422,2.2795,5.0243,-123.571,-1.1923,-1.7901,50.0048,5.3867,0.9125,3.6,8.4,24,2256,92,78.5,63,135,NA,NA,NA,TRUE,-36.8,1,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",1,"2024-05-15T18:19:16.854Z","2024-05-15T18:19:20.388Z",TRUE,"pitch","9cc3317e-7247-4060-a70b-8f76095312ed",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.44,1.6,NA,124.64,132.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Nick Fortes pops out to second baseman Andy Ibáñez.",0,2,0,34,"top",5,"2024-05-15T18:18:45.418Z","2024-05-15T18:19:41.753Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",663554,"Casey Mize","/api/v1/people/663554","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86,11,2,0.4007,6.948,27.9795,-15.3392,-5.4305,8.8823,-0.2004,3.9245,5.1437,-136.3221,-1.6566,-1.3997,50.0031,5.5909,-10.2937,30,3.6,24,2233,213,NA,NA,NA,NA,NA,NA,FALSE,-15,16,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",0,"2024-05-15T18:19:03.300Z","2024-05-15T18:19:08.015Z",TRUE,"pitch","df3ac30a-4b24-43eb-afe8-5592c0ae846c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.378,1.4615,NA,166.59,127.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Pop Out","field_out","Nick Fortes pops out to second baseman Andy Ibáñez.",0,2,0,34,"top",5,"2024-05-15T18:18:45.418Z","2024-05-15T18:19:41.753Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",663554,"Casey Mize","/api/v1/people/663554","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.3,11,2,0.4525,6.8452,22.4656,-32.6372,2.3111,-0.3128,-1.301,4.1034,0.9806,-120.8144,3.3497,-2.0117,50.0019,5.5587,3.4325,6,8.4,24,2238,95,NA,NA,NA,NA,NA,NA,FALSE,-39.1,0.5,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",4,"2024-05-15T18:18:33.128Z","2024-05-15T18:18:40.327Z",TRUE,"pitch","b9121f0f-ad68-4fc8-a2ee-2f0c335e7635",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.24,1.52,NA,91.02,176.64,"ground_ball","medium","5",111.67,164.63,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Vidal Bruján grounds out, third baseman Gio Urshela to first baseman Spencer Torkelson.",0,2,0,33,"top",5,"2024-05-15T18:17:23.536Z","2024-05-15T18:18:40.327Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",663554,"Casey Mize","/api/v1/people/663554","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.8,6,0.87,0.4027,7.0951,28.0635,-15.8004,-6.7086,8.7293,0.6816,2.3014,7.8233,-135.6979,-5.1728,-1.3593,50.0027,5.3231,-12.5844,33.6,4.8,24,2174,216,80.5,-19,6,NA,NA,NA,TRUE,-16.3,15,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",3,"2024-05-15T18:18:20.954Z","2024-05-15T18:18:24.321Z",TRUE,"pitch","845ec4ae-6f03-4afd-8d88-37a8d58b6919",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.2667,1.5129,NA,117.17,192.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Vidal Bruján grounds out, third baseman Gio Urshela to first baseman Spencer Torkelson.",0,2,0,33,"top",5,"2024-05-15T18:17:23.536Z","2024-05-15T18:18:40.327Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",663554,"Casey Mize","/api/v1/people/663554","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.6,8,0.87,0.409,7.0036,26.817,-15.2128,-6.2412,9.3202,-0.0043,1.7141,5.7673,-133.5608,-6.5277,-1.3733,50.0014,5.2698,-11.3565,32.4,4.8,24,2142,214,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15.7,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",2,"2024-05-15T18:18:07.639Z","2024-05-15T18:18:11.567Z",TRUE,"pitch","72106325-9a5d-4e1d-893f-10d2ba808d37",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.3695,1.5044,NA,137.34,138.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Vidal Bruján grounds out, third baseman Gio Urshela to first baseman Spencer Torkelson.",0,2,0,33,"top",5,"2024-05-15T18:17:23.536Z","2024-05-15T18:18:40.327Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",663554,"Casey Mize","/api/v1/people/663554","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.4,11,0.9,0.4479,6.79,21.2473,-29.9058,0.7559,1.4904,-0.5335,3.729,2.492,-121.7519,1.9402,-1.6636,50.0009,5.4886,1.1475,3.6,8.4,24,2114,96,NA,NA,NA,NA,NA,NA,FALSE,-35.4,3.4,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",1,"2024-05-15T18:17:55.767Z","2024-05-15T18:17:59.139Z",TRUE,"pitch","b1bd04ff-9321-47df-a1b2-89f49deaac90",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3181,1.3759,NA,170.96,164.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Vidal Bruján grounds out, third baseman Gio Urshela to first baseman Spencer Torkelson.",0,2,0,33,"top",5,"2024-05-15T18:17:23.536Z","2024-05-15T18:18:40.327Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",663554,"Casey Mize","/api/v1/people/663554","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.9,77.2,11,0.91,0.4505,6.5938,19.953,-27.7283,-6.7531,2.9559,-1.4156,2.7658,2.7366,-120.8275,-0.7904,-1.6755,50.0015,5.4991,-10.1464,19.2,8.4,24,1178,238,NA,NA,NA,NA,NA,NA,FALSE,-33.7,5.4,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",0,"2024-05-15T18:17:42.643Z","2024-05-15T18:17:46.835Z",TRUE,"pitch","166f4c44-3a74-4f62-ac5c-ee63adb5d3b4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5236,1.5301,NA,80.09,204.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Vidal Bruján grounds out, third baseman Gio Urshela to first baseman Spencer Torkelson.",0,2,0,33,"top",5,"2024-05-15T18:17:23.536Z","2024-05-15T18:18:40.327Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,660644,"Vidal Bruján","/api/v1/people/660644","L","Left",663554,"Casey Mize","/api/v1/people/663554","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,85.4,14,0.84,0.4079,7.093,23.7257,-17.1007,-5.1745,8.221,0.9683,1.2666,7.6906,-133.336,-7.3555,-1.257,50.0034,5.2552,-9.4891,24,4.8,24,2129,211,NA,NA,NA,NA,NA,NA,FALSE,-18.4,13.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",0,"2024-05-15T18:17:11.595Z","2024-05-15T18:17:19.501Z",TRUE,"pitch","cb3385ab-c1d7-4256-8cb8-0ddae3934275",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.3,1.55,NA,128.58,182.06,"ground_ball","medium","5",104.56,173.28,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Otto Lopez grounds out, third baseman Gio Urshela to first baseman Spencer Torkelson.",0,2,0,32,"top",5,"2024-05-15T18:17:03.445Z","2024-05-15T18:17:19.501Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",663554,"Casey Mize","/api/v1/people/663554","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,84.8,4,0.78,0.4088,6.9495,25.8233,-19.3924,-9.1215,7.0138,-0.3039,2.1007,5.8293,-133.4417,-5.0985,-1.3196,50.0053,5.4124,-16.6293,37.2,6,24,2154,211,95.9,-18,8,NA,NA,NA,TRUE,-20.3,11.9,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",3,"2024-05-15T18:14:55.651Z","2024-05-15T18:15:02.583Z",TRUE,"pitch","28552d77-8bda-4355-a090-a583bc9c402e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.59,1.68,NA,115,196.04,"line_drive","hard","8",120.71,79.65,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Javier Báez lines out sharply to center fielder Jazz Chisholm Jr.",0,2,0,31,"bottom",4,"2024-05-15T18:13:57.001Z","2024-05-15T18:15:02.583Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,83.7,8,0.91,0.4126,6.8836,28.4086,-25.0146,11.062,4.0144,0.0525,1.5828,-9.5493,-132.7556,-5.1866,2.2589,50.0056,5.3826,19.7489,34.8,7.2,24,2316,127,101.2,14,299,NA,NA,NA,TRUE,-26.5,6.2,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",2,"2024-05-15T18:14:41.550Z","2024-05-15T18:14:48.055Z",TRUE,"pitch","b8d887aa-38e1-422d-bcad-9c1a80b65d99",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4208,1.6804,NA,80.67,124.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Javier Báez lines out sharply to center fielder Jazz Chisholm Jr.",0,2,0,31,"bottom",4,"2024-05-15T18:13:57.001Z","2024-05-15T18:15:02.583Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.1,12,0.89,0.4142,6.5313,27.2371,-20.2236,6.6001,6.7415,0.9531,4.2445,-6.1116,-132.0691,0.1591,2.436,50.0012,5.6668,11.6977,27.6,4.8,24,2279,119,NA,NA,NA,NA,NA,NA,FALSE,-20.6,12.5,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",1,"2024-05-15T18:14:28.972Z","2024-05-15T18:14:34.250Z",TRUE,"pitch","9d4f993c-7522-40ac-84f1-aeac326e4b17",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4465,1.4787,NA,58.91,188.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Javier Báez lines out sharply to center fielder Jazz Chisholm Jr.",0,2,0,31,"bottom",4,"2024-05-15T18:13:57.001Z","2024-05-15T18:15:02.583Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,78,14,0.9,0.4453,6.6659,22.3414,-30.4206,8.2308,1.1395,1.524,1.8569,-4.6537,-122.6147,-2.5385,2.3691,50.002,5.4799,12.637,21.6,8.4,24,1508,117,NA,NA,NA,NA,NA,NA,FALSE,-36.5,1.8,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",0,"2024-05-15T18:14:17.339Z","2024-05-15T18:14:21.280Z",TRUE,"pitch","c1560541-e4df-4441-b164-8138a7325879",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4725,1.5305,NA,83.71,185.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Lineout","field_out","Javier Báez lines out sharply to center fielder Jazz Chisholm Jr.",0,2,0,31,"bottom",4,"2024-05-15T18:13:57.001Z","2024-05-15T18:15:02.583Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,77.9,14,0.9,0.4455,6.9684,22.0312,-28.4938,8.0785,2.4014,0.8734,1.9575,-6.3565,-122.5017,-2.3366,2.4402,50.0048,5.3364,12.3972,21.6,8.4,24,1524,114,NA,NA,NA,NA,NA,NA,FALSE,-34.2,4.1,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",2,"2024-05-15T18:13:46.230Z","2024-05-15T18:13:53.433Z",TRUE,"pitch","c0d9d609-d91a-48f9-a726-1db383827132",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.36,1.52,NA,80.11,169.16,"line_drive","medium","8",106.61,67.09,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Spencer Torkelson lines out to center fielder Jazz Chisholm Jr.",0,2,0,30,"bottom",4,"2024-05-15T18:12:29.889Z","2024-05-15T18:13:53.433Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.1,12,0.9,0.4098,6.6836,28.3538,-19.317,7.3367,7.1053,0.9679,2.5786,-6.3605,-133.5779,-3.8846,2.4248,50.0058,5.4379,13.2814,31.2,4.8,24,2322,127,93.5,22,332,NA,NA,NA,TRUE,-20.2,12.2,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
746472,"2024-05-15",1,"2024-05-15T18:13:08.588Z","2024-05-15T18:13:14.649Z",TRUE,"pitch","72f65359-4067-46e4-8aec-a6164b9e12bc",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.36,1.52,NA,92.57,160.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Spencer Torkelson lines out to center fielder Jazz Chisholm Jr.",0,2,0,30,"bottom",4,"2024-05-15T18:12:29.889Z","2024-05-15T18:13:53.433Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",669432,"Trevor Rogers","/api/v1/people/669432","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,84,3,0.89,0.4122,6.5718,25.5815,-24.6978,9.8646,4.173,0.6408,2.9039,-7.9967,-132.3753,-2.1359,2.4042,50.0057,5.5109,17.6873,32.4,7.2,24,2331,129,NA,NA,NA,NA,NA,NA,FALSE,-25.4,7.3,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
