"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745023,"2024-05-02",0,"2024-05-02T01:15:01.595Z","2024-05-02T01:15:11.040Z",TRUE,"pitch","5c0bbd84-ea10-4f89-ab49-1043575bc3aa",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.62,1.68,NA,106.74,147.16,"fly_ball","medium","6",129.36,126.24,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Evan Carter flies out to shortstop CJ Abrams.",0,1,0,38,"bottom",5,"2024-05-02T01:14:56.445Z","2024-05-02T01:15:11.040Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,694497,"Evan Carter","/api/v1/people/694497","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.1,81.6,2,0.92,0.4221,6.6448,26.6209,-20.6117,-1.7713,6.779,0.2691,3.3933,6.4075,-129.6567,0.2994,-2.002,50.0037,4.8469,-3.0224,4.8,4.8,24,2293,214,71.6,54,188,NA,NA,NA,TRUE,-21.8,12.6,1.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",4,"2024-05-02T01:14:35.384Z","2024-05-02T01:14:40.204Z",TRUE,"pitch","15108904-3a32-4e30-bcc6-d5847b6cd039",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.4,1.64,NA,121.54,137.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Adolis García strikes out swinging.",0,1,0,37,"bottom",5,"2024-05-02T01:13:13.853Z","2024-05-02T01:14:40.204Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.7,80.8,11,0.74,0.425,6.7212,27.7879,-25.9568,-1.4745,3.6982,-0.119,3.7528,5.0986,-129.0573,2.3219,-1.9318,50.0018,4.8455,-2.479,3.6,6,24,2235,214,NA,NA,NA,NA,NA,NA,TRUE,-27.4,7.4,1.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608369,"Corey Seager","/api/v1/people/608369",663993,"Nathaniel Lowe","/api/v1/people/663993",543760,"Marcus Semien","/api/v1/people/543760"
745023,"2024-05-02",2,"2024-05-02T01:14:02.370Z","2024-05-02T01:14:06.916Z",TRUE,"pitch","5b25d8cc-63f2-4110-abe4-5647b876ee93",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.4,1.64,NA,77.9,196.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Adolis García strikes out swinging.",0,1,0,37,"bottom",5,"2024-05-02T01:13:13.853Z","2024-05-02T01:14:40.204Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.6,69.9,14,2,0.494,6.709,22.2346,-27.0053,8.5785,4.1625,1.0258,1.5781,4.4437,-111.3944,-0.8469,-2.1172,50.0025,4.785,10.6516,22.8,9.6,24,2260,88,NA,NA,NA,NA,NA,NA,FALSE,-39.5,7.6,-16.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",1,"2024-05-02T01:13:39.951Z","2024-05-02T01:13:43.987Z",TRUE,"pitch","0a565af8-580d-459d-ba11-8152857bc6d7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.4,1.64,NA,138.49,166.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Adolis García strikes out swinging.",0,1,0,37,"bottom",5,"2024-05-02T01:13:13.853Z","2024-05-02T01:14:40.204Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,81.8,4,0.91,0.4218,6.7286,25.6867,-21.9442,-2.6491,5.9784,-0.5638,2.6691,4.4278,-129.5978,-1.0131,-1.9459,50.0008,4.7327,-4.5313,9.6,4.8,24,2270,219,NA,NA,NA,NA,NA,NA,FALSE,-23.5,10.8,3.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",0,"2024-05-02T01:13:23.572Z","2024-05-02T01:13:27.452Z",TRUE,"pitch","f84ed8b9-c99a-4537-aca2-c4a890ae7df5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4238,1.556,NA,153.48,200.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Adolis García strikes out swinging.",0,1,0,37,"bottom",5,"2024-05-02T01:13:13.853Z","2024-05-02T01:14:40.204Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.3,80.8,13,0.98,0.427,6.7421,27.2978,-31.5867,-8.8903,0.3564,-0.9571,1.4059,5.9291,-128.4089,-1.9492,-2.1442,50.0047,4.6389,-14.8059,22.8,8.4,24,1894,226,NA,NA,NA,NA,NA,NA,FALSE,-34.8,0.5,14.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",3,"2024-05-02T01:14:20.462Z","2024-05-02T01:14:35.384Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,666969,"/api/v1/people/666969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Adolis García strikes out swinging.",0,1,0,37,"bottom",5,"2024-05-02T01:13:13.853Z","2024-05-02T01:14:40.204Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666969,"Adolis García","/api/v1/people/666969","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",2,"2024-05-02T01:12:42.794Z","2024-05-02T01:12:50.813Z",TRUE,"pitch","990c2079-a44f-46ec-b676-4898f65c7d16",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.33,1.48,NA,156.9,180.26,"ground_ball","soft","1",125.63,191.88,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Forceout","force_out","Nathaniel Lowe grounds into a force out, pitcher Trevor Williams to catcher Riley Adams. Leody Taveras out at home. Marcus Semien to 3rd. Corey Seager to 2nd. Nathaniel Lowe to 1st.",0,1,0,36,"bottom",5,"2024-05-02T01:12:22.009Z","2024-05-02T01:12:50.813Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,77.1,13,2,0.4465,6.9014,25.6358,-30.6089,-10.1423,1.0235,-1.0468,2.1675,5.6667,-122.9443,-0.0636,-2.0706,50.0002,4.8037,-15.4379,25.2,9.6,24,1738,249,53,-73,2,NA,NA,NA,TRUE,-36.4,2.2,16.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608369,"Corey Seager","/api/v1/people/608369",663993,"Nathaniel Lowe","/api/v1/people/663993",543760,"Marcus Semien","/api/v1/people/543760"
745023,"2024-05-02",1,"2024-05-02T01:12:24.191Z","2024-05-02T01:12:31.982Z",TRUE,"pitch","e2608fd9-df0d-464d-88b1-988f5e1cd010",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4808,1.6485,NA,130.7,201.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Forceout","force_out","Nathaniel Lowe grounds into a force out, pitcher Trevor Williams to catcher Riley Adams. Leody Taveras out at home. Marcus Semien to 3rd. Corey Seager to 2nd. Nathaniel Lowe to 1st.",0,1,0,36,"bottom",5,"2024-05-02T01:12:22.009Z","2024-05-02T01:12:50.813Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81,74.4,13,0.69,0.4653,6.3644,23.2235,-33.6443,3.2996,-1.045,-0.3593,1.3935,3.3984,-117.8965,-0.9139,-2.2503,50.0042,4.9018,4.6276,8.4,9.6,24,2262,123,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-1.8,-6.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",0,"2024-05-02T01:11:24.398Z","2024-05-02T01:12:24.191Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"36","atBat","Forceout","force_out","Nathaniel Lowe grounds into a force out, pitcher Trevor Williams to catcher Riley Adams. Leody Taveras out at home. Marcus Semien to 3rd. Corey Seager to 2nd. Nathaniel Lowe to 1st.",0,1,0,36,"bottom",5,"2024-05-02T01:12:22.009Z","2024-05-02T01:12:50.813Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",4,"2024-05-02T01:11:04.868Z","2024-05-02T01:11:09.492Z",TRUE,"pitch","6013e855-1075-40f7-ba63-1d5ef34ada27",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,1,0,NA,NA,3.4432,1.3926,NA,126.12,221.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Corey Seager walks. Leody Taveras to 3rd. Marcus Semien to 2nd.",0,1,0,35,"bottom",5,"2024-05-02T01:09:28.909Z","2024-05-02T01:11:09.492Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.1,80.6,13,0.98,0.4261,6.7892,31.0238,-32.184,-11.1856,-0.0031,-0.2392,0.6414,8.1234,-129.3388,-3.936,-1.9929,50.0054,4.6951,-18.649,26.4,9.6,24,1965,229,NA,NA,NA,NA,NA,NA,FALSE,-35.9,-0.8,18,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543760,"Marcus Semien","/api/v1/people/543760",608369,"Corey Seager","/api/v1/people/608369",665750,"Leody Taveras","/api/v1/people/665750"
745023,"2024-05-02",3,"2024-05-02T01:10:45.049Z","2024-05-02T01:10:50.034Z",TRUE,"pitch","b4fbb888-2c28-493e-9721-47c12fc9ddcd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.5549,1.4588,NA,164.05,183.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Corey Seager walks. Leody Taveras to 3rd. Marcus Semien to 2nd.",0,1,0,35,"bottom",5,"2024-05-02T01:09:28.909Z","2024-05-02T01:11:09.492Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,81.6,13,0.89,0.4217,6.7464,27.8852,-22.9948,-2.4913,5.3787,-1.2344,2.0334,3.0183,-129.9995,-2.7932,-2.0881,50.0052,4.8721,-4.2543,8.4,6,24,2287,220,NA,NA,NA,NA,NA,NA,FALSE,-25,9.4,3.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",2,"2024-05-02T01:10:26.111Z","2024-05-02T01:10:32.824Z",TRUE,"pitch","20e2b780-e98c-4446-932b-5a5e31bdee07",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.5068,1.4108,NA,136.73,200.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Corey Seager walks. Leody Taveras to 3rd. Marcus Semien to 2nd.",0,1,0,35,"bottom",5,"2024-05-02T01:09:28.909Z","2024-05-02T01:11:09.492Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,74.5,7,0.75,0.4652,6.7455,22.1302,-30.007,3.6599,1.5393,-0.5177,1.4103,2.9288,-117.6996,-1.4018,-2.2531,50.001,4.7898,5.1384,10.8,8.4,24,2187,119,NA,NA,NA,NA,NA,NA,FALSE,-39,2.8,-7.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",1,"2024-05-02T01:10:05.329Z","2024-05-02T01:10:09.647Z",TRUE,"pitch","21a21ee0-9395-4696-84fe-3cae710474eb",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,0,0,NA,NA,3.6321,1.536,NA,143.77,222.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Corey Seager walks. Leody Taveras to 3rd. Marcus Semien to 2nd.",0,1,0,35,"bottom",5,"2024-05-02T01:09:28.909Z","2024-05-02T01:11:09.492Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.6,80.3,13,0.98,0.4283,6.9043,30.8134,-32.1853,-11.5809,-0.0043,-0.7023,0.611,7.0652,-128.7072,-4.0673,-2.0017,50.0051,4.75,-19.1123,27.6,9.6,24,1883,232,NA,NA,NA,NA,NA,NA,FALSE,-36.2,-0.8,19.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",0,"2024-05-02T01:09:43.549Z","2024-05-02T01:09:49.045Z",TRUE,"pitch","526c2f7e-db8c-4d4a-a279-32ed73176fef",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5778,1.5265,NA,125.93,215.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Corey Seager walks. Leody Taveras to 3rd. Marcus Semien to 2nd.",0,1,0,35,"bottom",5,"2024-05-02T01:09:28.909Z","2024-05-02T01:11:09.492Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,76.6,13,2,0.4518,6.9173,23.8758,-29.9528,-10.3874,1.4928,-0.2343,0.8736,7.3547,-121.2737,-2.9104,-1.9578,50.0032,4.7038,-15.4618,25.2,9.6,24,1711,250,NA,NA,NA,NA,NA,NA,FALSE,-37.2,2.3,17,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745023,"2024-05-02",2,"2024-05-02T01:09:06.126Z","2024-05-02T01:09:16.384Z",TRUE,"pitch","9b5e91e7-77b0-42cf-a231-88e036af892e",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.3,1.62,NA,110.16,159.84,"ground_ball","medium","7",93.17,98.4,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Marcus Semien singles on a ground ball to left fielder Jesse Winker. Leody Taveras to 2nd.",0,1,0,34,"bottom",5,"2024-05-02T01:07:58.805Z","2024-05-02T01:09:16.384Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,543760,"Marcus Semien","/api/v1/people/543760","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.8,81.6,2,0.9,0.4229,6.7138,25.5401,-19.6473,-4.4537,7.3638,0.1795,2.9235,6.7851,-129.2561,-1.4043,-1.8942,50.0038,4.9742,-7.5784,18,4.8,24,2210,224,100.7,3,82,NA,NA,NA,FALSE,-21.2,13.3,6.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,665750,"Leody Taveras","/api/v1/people/665750",543760,"Marcus Semien","/api/v1/people/543760",NA,NA,NA
745023,"2024-05-02",1,"2024-05-02T01:08:32.244Z","2024-05-02T01:08:42.620Z",TRUE,"pitch","202fdb7e-4a9f-4c8e-ba48-97dc38028365",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.3,1.62,NA,122.95,178.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Marcus Semien singles on a ground ball to left fielder Jesse Winker. Leody Taveras to 2nd.",0,1,0,34,"bottom",5,"2024-05-02T01:07:58.805Z","2024-05-02T01:09:16.384Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,543760,"Marcus Semien","/api/v1/people/543760","R","Right",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,82.1,5,0.92,0.4207,6.7702,25.9825,-20.6799,-2.1962,6.6858,-0.1561,2.2251,5.4051,-129.9418,-2.9692,-1.9733,50.0006,4.9451,-3.7749,7.2,4.8,24,2239,222,NA,NA,NA,NA,NA,NA,FALSE,-22.4,11.8,2.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
