"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717707,"2023-06-18",1,"2023-06-18T20:58:19.621Z","2023-06-18T20:58:19.624Z",FALSE,"no_pitch","07177076-0796-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Intent Walk","intent_walk","Ian Gibaut intentionally walks Jeremy Pena. Chas McCormick to 2nd.",0,6,6,78,"bottom",9,"2023-06-18T20:58:02.558Z","2023-06-18T20:58:26.262Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717707,"2023-06-18",2,"2023-06-18T20:58:19.624Z","2023-06-18T20:58:19.628Z",FALSE,"no_pitch","07177076-0796-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Intent Walk","intent_walk","Ian Gibaut intentionally walks Jeremy Pena. Chas McCormick to 2nd.",0,6,6,78,"bottom",9,"2023-06-18T20:58:02.558Z","2023-06-18T20:58:26.262Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717707,"2023-06-18",3,"2023-06-18T20:58:19.628Z","2023-06-18T20:58:26.262Z",FALSE,"no_pitch","07177076-0796-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Intent Walk","intent_walk","Ian Gibaut intentionally walks Jeremy Pena. Chas McCormick to 2nd.",0,6,6,78,"bottom",9,"2023-06-18T20:58:02.558Z","2023-06-18T20:58:26.262Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds","true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676801,"Chas McCormick","/api/v1/people/676801",665161,"Jeremy Peña","/api/v1/people/665161",673237,"Yainer Diaz","/api/v1/people/673237"
717707,"2023-06-18",0,"2023-06-18T20:57:18.794Z","2023-06-18T20:57:30.736Z",TRUE,"pitch","cbee7626-c060-459f-ba7d-cb1b733dd0a6",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.18,1.49,NA,126.41,174.51,"line_drive","hard","7",91.48,90.24,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Chas McCormick singles on a sharp line drive to center fielder TJ Friedl, deflected by left fielder Jake Fraley. Kyle Tucker scores. Yainer Diaz to 3rd.",1,6,6,77,"bottom",9,"2023-06-18T20:56:21.667Z","2023-06-18T20:57:30.736Z",TRUE,TRUE,FALSE,FALSE,70,0,0,1,676801,"Chas McCormick","/api/v1/people/676801","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.6,85.3,5,0.95,0.4053,7.3869,28.0646,-21.802,2.5636,5.6008,-0.2469,2.3804,1.9392,-134.8987,-4.774,-1.3069,50.0006,5.7004,4.7463,13.2,4.8,24,2310,186,108.6,17,286,NA,NA,NA,FALSE,-22.3,9.4,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,676801,"Chas McCormick","/api/v1/people/676801",673237,"Yainer Diaz","/api/v1/people/673237"
717707,"2023-06-18",0,"2023-06-18T20:56:04.474Z","2023-06-18T20:56:13.199Z",TRUE,"pitch","b6c2193d-cdae-4eb2-a550-5e0c8b94c4db",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.08,1.46,NA,95.54,175.86,"line_drive","medium","7",89.59,133.57,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Yainer Diaz singles on a line drive to left fielder Jake Fraley. Kyle Tucker to 3rd.",0,6,5,76,"bottom",9,"2023-06-18T20:55:46.770Z","2023-06-18T20:56:13.199Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,75.4,6,0.95,0.4572,6.8525,25.3928,-27.6354,10.0442,3.1257,0.5629,2.3303,1.4,-120.2439,-2.1241,-1.3318,50.0002,5.7002,14.5645,27.6,8.4,24,2484,63,76.7,19,191,NA,NA,NA,FALSE,-34.9,5.4,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,673237,"Yainer Diaz","/api/v1/people/673237",663656,"Kyle Tucker","/api/v1/people/663656"
717707,"2023-06-18",7,"2023-06-18T20:55:32.478Z","2023-06-18T20:55:37.319Z",TRUE,"pitch","07642939-c416-468b-8723-8737ff0f64e2",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.34,1.53,NA,108.3,149.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,6,5,75,"bottom",9,"2023-06-18T20:52:05.174Z","2023-06-18T20:55:37.319Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,76.9,2,0.94,0.4478,6.9997,25.765,-27.4337,9.8561,3.1342,0.2282,3.2963,0.8115,-122.6389,-0.2739,-1.387,50.0042,5.7627,14.9132,28.8,8.4,24,2420,70,NA,NA,NA,NA,NA,NA,TRUE,-32.9,5.9,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,NA,NA,NA
717707,"2023-06-18",5,"2023-06-18T20:55:00.350Z","2023-06-18T20:55:07.184Z",TRUE,"pitch","ce97ba69-e0e1-479b-8334-61f0d8cdc385",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2841,1.4435,NA,67.89,205.59,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,6,5,75,"bottom",9,"2023-06-18T20:52:05.174Z","2023-06-18T20:55:37.319Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.3,78.5,14,0.92,0.4416,6.7863,25.419,-25.9916,7.1979,3.9737,1.2883,1.2292,3.4964,-124.1426,-5.4924,-1.0747,50.0046,5.6405,11.2087,24,7.2,24,2405,66,NA,NA,NA,NA,NA,NA,FALSE,-31.6,6.1,-13.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717707,"2023-06-18",4,"2023-06-18T20:54:33.214Z","2023-06-18T20:54:37.392Z",TRUE,"pitch","03275c8e-7e5d-4ed9-8877-96e657574081",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.34,1.53,NA,110.61,180.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,6,5,75,"bottom",9,"2023-06-18T20:52:05.174Z","2023-06-18T20:55:37.319Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.7,5,0.93,0.3995,6.9914,34.1279,-11.5867,-4.5342,10.8507,0.1678,2.16,4.3037,-137.7429,-7.5417,-0.8353,50.0059,5.7395,-8.6064,28.8,3.6,24,2180,208,NA,NA,NA,NA,NA,NA,FALSE,-12.8,18,7.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717707,"2023-06-18",3,"2023-06-18T20:53:37.875Z","2023-06-18T20:53:43.716Z",TRUE,"pitch","42a53f35-ed59-402a-b39f-e91035830236",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.34,1.53,NA,137.29,157.49,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,6,5,75,"bottom",9,"2023-06-18T20:52:05.174Z","2023-06-18T20:55:37.319Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.9,1,0.94,0.3941,6.826,34.0062,-13.2274,-4.6454,9.707,-0.5324,3.0106,2.6083,-139.4685,-5.2336,-0.8806,50.0051,5.7976,-9.0703,30,3.6,24,2170,205,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.6,7.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717707,"2023-06-18",1,"2023-06-18T20:52:48.012Z","2023-06-18T20:52:52.151Z",TRUE,"pitch","70766088-5822-401a-a394-a0e5db44063a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.34,1.53,NA,108.86,183.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,6,5,75,"bottom",9,"2023-06-18T20:52:05.174Z","2023-06-18T20:55:37.319Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.2,84.6,8,0.84,0.4079,7.0947,28.6251,-16.5364,-0.0058,8.5556,0.2135,2.0652,3.5151,-134.2182,-6.2557,-1.1114,50.001,5.6007,-0.0115,2.4,3.6,24,2330,187,NA,NA,NA,NA,NA,NA,FALSE,-17.8,14.4,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717707,"2023-06-18",0,"2023-06-18T20:52:19.875Z","2023-06-18T20:52:24.924Z",TRUE,"pitch","10436b69-b4a4-4cad-afff-3758be9c2be0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4532,1.5569,NA,101.43,143.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,6,5,75,"bottom",9,"2023-06-18T20:52:05.174Z","2023-06-18T20:55:37.319Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,85.7,3,0.94,0.3996,6.8183,32.8408,-12.2975,-4.7047,10.4671,0.4084,3.5179,5.4179,-137.4959,-3.7659,-0.9841,50.0006,5.7503,-8.9325,30,3.6,24,2238,209,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717707,"2023-06-18",2,"2023-06-18T20:53:15.642Z","2023-06-18T20:53:18.786Z",FALSE,"pickoff","c9ae540b-01ef-4d6f-81c3-96b466a22359",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,6,5,75,"bottom",9,"2023-06-18T20:52:05.174Z","2023-06-18T20:55:37.319Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717707,"2023-06-18",6,"2023-06-18T20:55:14.223Z","2023-06-18T20:55:32.478Z",FALSE,"action",NA,NA,"Kyle Tucker steals (13) 2nd base.","Stolen Base 2B",6,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,663656,"/api/v1/people/663656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ce97ba69-e0e1-479b-8334-61f0d8cdc385","stolen_base_2b",NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Jose Abreu strikes out swinging.",0,6,5,75,"bottom",9,"2023-06-18T20:52:05.174Z","2023-06-18T20:55:37.319Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,547989,"José Abreu","/api/v1/people/547989","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717707,"2023-06-18",5,"2023-06-18T20:51:44.140Z","2023-06-18T20:51:49.635Z",TRUE,"pitch","735a6621-a5b0-4b91-99d7-3b8085766557",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.4162,1.5536,NA,58.38,190.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Kyle Tucker walks.",0,6,5,74,"bottom",9,"2023-06-18T20:50:42.530Z","2023-06-18T20:51:49.635Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,76.8,14,0.94,0.4508,7.0054,25.3899,-30.5671,8.5637,1.0761,1.5379,1.792,4.0588,-121.795,-2.8624,-1.2661,50.0017,5.6436,12.7802,24,9.6,24,2571,64,NA,NA,NA,NA,NA,NA,FALSE,-37.8,1.4,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA
717707,"2023-06-18",4,"2023-06-18T20:51:30.056Z","2023-06-18T20:51:34.835Z",TRUE,"pitch","9be2085e-f085-40e6-b2f2-6f83fadb8141",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.3881,1.5822,NA,130.31,163.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Kyle Tucker walks.",0,6,5,74,"bottom",9,"2023-06-18T20:50:42.530Z","2023-06-18T20:51:49.635Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.8,4,0.93,0.4002,6.7503,31.7864,-13.3917,-5.3979,9.9159,-0.3491,2.7913,4.0892,-137.1258,-5.3186,-1.1622,50.0067,5.678,-10.2289,32.4,3.6,24,2132,214,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.9,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717707,"2023-06-18",3,"2023-06-18T20:51:13.166Z","2023-06-18T20:51:18.306Z",TRUE,"pitch","a1553f5c-641b-4a29-a32c-667cb203520d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.4447,1.6384,NA,146.05,168.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Kyle Tucker walks.",0,6,5,74,"bottom",9,"2023-06-18T20:50:42.530Z","2023-06-18T20:51:49.635Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.1,4,0.92,0.4406,7.018,25.7399,-23.8574,-9.1161,5.3216,-0.7622,2.6133,4.2089,-124.4636,-2.3015,-1.2937,50.006,5.5324,-14.2584,28.8,7.2,24,1922,253,NA,NA,NA,NA,NA,NA,FALSE,-28.2,9.4,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717707,"2023-06-18",2,"2023-06-18T20:50:58.498Z","2023-06-18T20:51:02.244Z",TRUE,"pitch","1b18b287-3b31-4971-b51e-9fc6d9714ac8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4162,1.5822,NA,102.24,205.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Kyle Tucker walks.",0,6,5,74,"bottom",9,"2023-06-18T20:50:42.530Z","2023-06-18T20:51:49.635Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.6,14,0.94,0.3978,6.8495,31.6609,-11.3373,-5.8995,10.8606,0.3873,1.2186,5.6848,-137.875,-9.8257,-0.9383,50.003,5.6013,-11.3186,36,3.6,24,2249,213,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
