"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746009,"2024-04-02",1,"2024-04-02T21:10:54.202Z","2024-04-02T21:10:57.361Z",TRUE,"pitch","31ebebdf-593d-4fc9-bf86-aad0ab61ccea",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,2.91,1.36,NA,151.33,164.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Sal Frelick grounds out softly, pitcher Louie Varland to first baseman Carlos Santana.",0,1,3,34,"bottom",4,"2024-04-02T21:10:41.878Z","2024-04-02T21:11:57.541Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,80.5,11,0.91,0.4307,6.4899,22.8293,-27.5071,-7.8953,2.8404,-0.9006,2.7677,4.3903,-126.5644,-1.0413,-1.6209,50.0028,5.3629,-12.9676,24,7.2,24,1448,227,NA,NA,NA,NA,NA,NA,FALSE,-30.6,5.2,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",0,"2024-04-02T21:10:41.878Z","2024-04-02T21:10:45.760Z",TRUE,"pitch","1d134a70-e4b6-4b5f-9280-1a18a058f2e1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.8084,1.3211,NA,139.9,154.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Sal Frelick grounds out softly, pitcher Louie Varland to first baseman Carlos Santana.",0,1,3,34,"bottom",4,"2024-04-02T21:10:41.878Z","2024-04-02T21:11:57.541Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,686217,"Sal Frelick","/api/v1/people/686217","L","Left",686973,"Louis Varland","/api/v1/people/686973","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,80,11,0.91,0.4326,6.8279,23.276,-26.7234,-8.1083,3.3472,-0.6008,3.1115,5.3927,-126.1481,-0.6522,-1.7022,50.002,5.5091,-13.1972,24,7.2,24,1618,226,NA,NA,NA,NA,NA,NA,FALSE,-30,6.1,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",0,"2024-04-02T21:08:24.090Z","2024-04-02T21:08:31.091Z",TRUE,"pitch","7c06aaf5-efbe-49e5-9439-df1f73906483",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.34,1.55,NA,135.76,170.69,"ground_ball","medium","4",155.32,159.04,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Carlos Santana grounds out, second baseman Brice Turang to first baseman Jake Bauers.",0,1,3,33,"top",4,"2024-04-02T21:08:05.341Z","2024-04-02T21:08:31.091Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,85,4,2,0.4055,6.4088,29.4772,-26.1513,-10.4116,3.2554,-0.4922,2.5218,7.2444,-135.094,-3.0575,-1.8562,50.0006,5.5069,-19.2387,33.6,7.2,24,2082,223,97,-16,10,NA,NA,NA,TRUE,-26.3,5.4,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",6,"2024-04-02T21:07:29.353Z","2024-04-02T21:07:41.947Z",TRUE,"pitch","9d0f5799-a98a-45e3-a37b-e845b7d843f1",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.78,1.89,NA,123.73,182.75,"fly_ball","medium","9",181.55,97.66,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Sac Fly","sac_fly","Matt Wallner out on a sacrifice fly to right fielder Jackson Chourio. Alex Kirilloff scores. Byron Buxton to 3rd. Carlos Correa to 2nd.",1,1,3,32,"top",4,"2024-04-02T21:06:14.909Z","2024-04-02T21:07:41.947Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,78.4,8,2,0.4402,5.8233,26.7748,-31.107,3.6378,0.6807,-0.1765,2.075,4.0693,-124.7643,-2.1641,-2.3056,50.0014,5.5351,5.6935,12,8.4,24,2567,48,80.1,36,288,NA,NA,NA,TRUE,-36.5,1,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,621043,"Carlos Correa","/api/v1/people/621043",621439,"Byron Buxton","/api/v1/people/621439"
746009,"2024-04-02",4,"2024-04-02T21:07:02.732Z","2024-04-02T21:07:06.405Z",TRUE,"pitch","67999071-28ad-4e02-8f60-322abfcd5f5e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.78,1.89,NA,98.16,177.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Sac Fly","sac_fly","Matt Wallner out on a sacrifice fly to right fielder Jackson Chourio. Alex Kirilloff scores. Byron Buxton to 3rd. Carlos Correa to 2nd.",1,1,3,32,"top",4,"2024-04-02T21:06:14.909Z","2024-04-02T21:07:41.947Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,78.5,9,2,0.4413,5.8734,25.131,-31.5148,4.3563,0.4231,0.4944,2.2877,5.1597,-124.1741,-1.8098,-2.1774,50.0043,5.6509,6.7938,13.2,8.4,24,2628,55,NA,NA,NA,NA,NA,NA,FALSE,-37,0.6,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",3,"2024-04-02T21:06:47.265Z","2024-04-02T21:06:50.492Z",TRUE,"pitch","f38bf477-420d-4508-9764-5430351542b1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6089,1.7029,NA,79.82,196.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Sac Fly","sac_fly","Matt Wallner out on a sacrifice fly to right fielder Jackson Chourio. Alex Kirilloff scores. Byron Buxton to 3rd. Carlos Correa to 2nd.",1,1,3,32,"top",4,"2024-04-02T21:06:14.909Z","2024-04-02T21:07:41.947Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.8,14,2,0.4081,6.0988,28.5068,-25.6057,-8.4752,3.5992,0.9753,1.5636,10.0178,-134.1204,-5.2937,-1.7039,50.0035,5.3847,-15.47,26.4,7.2,24,2285,220,NA,NA,NA,NA,NA,NA,FALSE,-26.6,5.5,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",2,"2024-04-02T21:06:32.965Z","2024-04-02T21:06:36.228Z",TRUE,"pitch","eb085f2b-7be6-48fd-a118-7f76b6d32ccf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6028,1.8194,NA,167.84,178.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Sac Fly","sac_fly","Matt Wallner out on a sacrifice fly to right fielder Jackson Chourio. Alex Kirilloff scores. Byron Buxton to 3rd. Carlos Correa to 2nd.",1,1,3,32,"top",4,"2024-04-02T21:06:14.909Z","2024-04-02T21:07:41.947Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.7,13,2,0.4452,5.8051,24.5349,-30.245,5.6455,1.2622,-1.3337,2.2308,0.9147,-123.0463,-1.9336,-2.4439,50.0053,5.5908,8.6532,15.6,8.4,24,2654,57,NA,NA,NA,NA,NA,NA,FALSE,-36.2,2,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",1,"2024-04-02T21:06:16.832Z","2024-04-02T21:06:20.709Z",TRUE,"pitch","50a90b93-e5c6-4ef2-87a1-1611a858b23b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6501,1.836,NA,142.53,162.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Sac Fly","sac_fly","Matt Wallner out on a sacrifice fly to right fielder Jackson Chourio. Alex Kirilloff scores. Byron Buxton to 3rd. Carlos Correa to 2nd.",1,1,3,32,"top",4,"2024-04-02T21:06:14.909Z","2024-04-02T21:07:41.947Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,76.7,4,2,0.4509,6.6565,23.9281,-31.3076,3.0705,0.5776,-0.6697,2.8398,3.2669,-121.49,-0.4784,-2.4309,50.0007,5.7617,4.5863,9.6,8.4,24,2451,57,NA,NA,NA,NA,NA,NA,FALSE,-38,1.2,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",0,"2024-04-02T21:05:22.601Z","2024-04-02T21:06:16.832Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"32","atBat","Sac Fly","sac_fly","Matt Wallner out on a sacrifice fly to right fielder Jackson Chourio. Alex Kirilloff scores. Byron Buxton to 3rd. Carlos Correa to 2nd.",1,1,3,32,"top",4,"2024-04-02T21:06:14.909Z","2024-04-02T21:07:41.947Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",5,"2024-04-02T21:07:12.684Z","2024-04-02T21:07:29.353Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,670242,"/api/v1/people/670242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"32","atBat","Sac Fly","sac_fly","Matt Wallner out on a sacrifice fly to right fielder Jackson Chourio. Alex Kirilloff scores. Byron Buxton to 3rd. Carlos Correa to 2nd.",1,1,3,32,"top",4,"2024-04-02T21:06:14.909Z","2024-04-02T21:07:41.947Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,670242,"Matt Wallner","/api/v1/people/670242","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",4,"2024-04-02T21:05:04.590Z","2024-04-02T21:05:09.210Z",TRUE,"pitch","144f86d1-29c3-43b5-ad7e-89d0de247f8c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.6285,1.7604,NA,68.56,199.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Carlos Correa walks. Byron Buxton to 2nd.",0,0,3,31,"top",4,"2024-04-02T21:03:49.451Z","2024-04-02T21:05:09.210Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,84.3,14,2,0.4104,6.0911,28.4265,-26.2531,-9.1795,3.2837,1.2707,1.456,10.9447,-133.4116,-5.4857,-1.6903,50.0048,5.4286,-16.5661,27.6,7.2,24,2259,220,NA,NA,NA,NA,NA,NA,FALSE,-27.6,4.9,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621043,"Carlos Correa","/api/v1/people/621043",621439,"Byron Buxton","/api/v1/people/621439",666135,"Alex Kirilloff","/api/v1/people/666135"
746009,"2024-04-02",3,"2024-04-02T21:04:46.782Z","2024-04-02T21:04:50.064Z",TRUE,"pitch","a9162266-9981-467b-be9d-f99fbbcbbf36",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.5732,1.7371,NA,131.84,176.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Carlos Correa walks. Byron Buxton to 2nd.",0,0,3,31,"top",4,"2024-04-02T21:03:49.451Z","2024-04-02T21:05:09.210Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.1,4,2,0.4091,6.3878,30.151,-21.6209,-9.54,5.8179,-0.3892,2.3139,6.9997,-134.1005,-4.1781,-1.7994,50.0019,5.4428,-17.3004,34.8,6,24,2300,217,NA,NA,NA,NA,NA,NA,FALSE,-22.6,9.8,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",2,"2024-04-02T21:04:29.087Z","2024-04-02T21:04:32.799Z",TRUE,"pitch","a07dbed6-ccb9-4bc6-b425-22037c2ead0b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.6167,1.8455,NA,61.5,199.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Carlos Correa walks. Byron Buxton to 2nd.",0,0,3,31,"top",4,"2024-04-02T21:03:49.451Z","2024-04-02T21:05:09.210Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77,14,2,0.4492,5.737,26.5676,-30.6914,5.1279,0.9911,1.4561,1.4706,6.5547,-122.4249,-3.5152,-1.9333,50.0051,5.582,7.7021,15.6,8.4,24,2564,53,NA,NA,NA,NA,NA,NA,FALSE,-37.8,1.1,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",1,"2024-04-02T21:04:04.916Z","2024-04-02T21:04:08.092Z",TRUE,"pitch","5e746c41-4914-4351-b430-d3dc51c4a170",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6084,1.8086,NA,89.6,216.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Carlos Correa walks. Byron Buxton to 2nd.",0,0,3,31,"top",4,"2024-04-02T21:03:49.451Z","2024-04-02T21:05:09.210Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85,14,2,0.4071,6.2846,28.9913,-23.4695,-10.0555,4.7484,0.7188,0.8306,9.7891,-134.5007,-7.5753,-1.6603,50.0053,5.3464,-18.4389,33.6,7.2,24,2227,224,NA,NA,NA,NA,NA,NA,FALSE,-24.8,7.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",0,"2024-04-02T21:03:50.354Z","2024-04-02T21:03:54.463Z",TRUE,"pitch","34f7923e-bc33-46c4-a59a-b4192614020e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6392,1.8343,NA,99.34,210.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Carlos Correa walks. Byron Buxton to 2nd.",0,0,3,31,"top",4,"2024-04-02T21:03:49.451Z","2024-04-02T21:05:09.210Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,621043,"Carlos Correa","/api/v1/people/621043","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,76.9,14,2,0.4509,6.4938,25.4033,-28.6505,7.358,2.3623,0.4634,1.0551,4.0583,-121.7839,-4.8158,-2.1842,50.0037,5.5558,10.9784,21.6,8.4,24,2502,48,NA,NA,NA,NA,NA,NA,FALSE,-35.9,3.4,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746009,"2024-04-02",2,"2024-04-02T21:03:04.235Z","2024-04-02T21:03:16.335Z",TRUE,"pitch","15aca3c3-dd95-4b36-9b98-8822d03986d6",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.57,1.72,NA,80.78,162.14,"line_drive","medium","9",196.08,112.77,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Lineout","field_out","Max Kepler lines out to right fielder Jackson Chourio. Alex Kirilloff to 3rd.",0,0,3,30,"top",4,"2024-04-02T21:02:22.684Z","2024-04-02T21:03:16.335Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,596146,"Max Kepler","/api/v1/people/596146","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,83.5,12,2,0.4145,6.4856,25.9534,-21.9066,-2.2253,5.7987,0.9502,2.8386,8.2585,-131.7389,-3.104,-1.9257,50.0043,5.6372,-3.9419,6,4.8,24,2475,217,85.2,24,276,NA,NA,NA,TRUE,-23,10.1,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621439,"Byron Buxton","/api/v1/people/621439",NA,NA,NA,666135,"Alex Kirilloff","/api/v1/people/666135"
