"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717726,"2023-06-17",0,"2023-06-17T21:45:12.332Z","2023-06-17T21:45:15.593Z",TRUE,"pitch","596b8ca6-eeed-4562-b41a-15d03ff6518f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2732,1.6176,NA,99.68,187.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Double","double","Michael Stefanic doubles (1) on a line drive to left fielder Samad Taylor. Taylor Ward scores.",1,7,2,44,"top",6,"2023-06-17T21:45:00.789Z","2023-06-17T21:46:46.388Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,683021,"Michael Stefanic","/api/v1/people/683021","R","Right",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.9,9,0.89,0.3892,6.3375,29.9598,-15.5927,-8.2675,8.2555,0.4543,1.8857,7.5909,-140.3917,-7.9275,-1.2024,50.0008,5.7483,-16.6027,40.8,4.8,24,1888,220,NA,NA,NA,NA,NA,NA,FALSE,-15.7,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",3,"2023-06-17T21:46:11.288Z","2023-06-17T21:46:32.921Z",FALSE,"action",NA,NA,"Taylor Ward steals (3) 2nd base.","Stolen Base 2B",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,621493,"/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f6520cf1-6e69-4409-9ea8-613d3bb043ad","stolen_base_2b",NA,NA,NA,NA,NA,NA,"44","atBat","Double","double","Michael Stefanic doubles (1) on a line drive to left fielder Samad Taylor. Taylor Ward scores.",1,7,2,44,"top",6,"2023-06-17T21:45:00.789Z","2023-06-17T21:46:46.388Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,683021,"Michael Stefanic","/api/v1/people/683021","R","Right",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_RHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669004,"MJ Melendez","/api/v1/people/669004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",5,"2023-06-17T21:44:41.313Z","2023-06-17T21:44:45.225Z",TRUE,"pitch","45f7c561-abe8-48e8-a93d-afb2c7379b7e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.3843,1.6517,NA,50.02,198.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Taylor Ward walks.",0,6,2,43,"top",6,"2023-06-17T21:43:12.352Z","2023-06-17T21:44:45.225Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.5,14,0.9,0.3918,6.2736,28.8832,-13.2536,-6.9517,9.5415,1.7571,1.4804,10.3574,-139.3481,-9.1346,-1.0906,50.0047,5.6594,-13.7876,37.2,3.6,24,2041,219,NA,NA,NA,NA,NA,NA,FALSE,-14,15.6,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",4,"2023-06-17T21:44:27.937Z","2023-06-17T21:44:31.497Z",TRUE,"pitch","d0d6b6a1-9dd3-442e-b106-3ce7f25242b2",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.3686,1.6053,NA,150,165.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Taylor Ward walks.",0,6,2,43,"top",6,"2023-06-17T21:43:12.352Z","2023-06-17T21:44:45.225Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.8,11,0.91,0.439,6.1103,24.4517,-29.9685,-9.4646,1.3954,-0.8656,2.7011,4.6105,-124.6449,-1.7871,-1.5072,50.0008,5.8958,-14.9288,25.2,8.4,24,2468,263,NA,NA,NA,NA,NA,NA,FALSE,-34.8,2.4,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",3,"2023-06-17T21:44:11.044Z","2023-06-17T21:44:14.239Z",TRUE,"pitch","064ee32b-9310-49dc-886e-83baf1afd334",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.4425,1.7098,NA,84.52,214.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Taylor Ward walks.",0,6,2,43,"top",6,"2023-06-17T21:43:12.352Z","2023-06-17T21:44:45.225Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.8,14,0.9,0.3867,6.3127,29.3729,-15.953,-7.4245,7.9651,0.852,0.9077,8.4171,-141.1649,-10.2801,-1.1908,50.0063,5.6021,-15.1255,37.2,4.8,24,1945,218,NA,NA,NA,NA,NA,NA,FALSE,-16.2,12.6,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",2,"2023-06-17T21:43:55.694Z","2023-06-17T21:43:58.857Z",TRUE,"pitch","97866dd9-d0de-4a56-9b58-da0fb5a38c91",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.4,1.64,NA,116.28,200.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Taylor Ward walks.",0,6,2,43,"top",6,"2023-06-17T21:43:12.352Z","2023-06-17T21:44:45.225Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,89.1,14,0.88,0.3892,6.2755,29.2388,-18.0684,-8.08,7.0183,0.019,1.4138,6.6688,-140.2784,-8.3742,-1.3295,50.0048,5.5973,-16.2404,37.2,4.8,24,1969,220,NA,NA,NA,NA,NA,NA,FALSE,-18,11.3,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",1,"2023-06-17T21:43:39.456Z","2023-06-17T21:43:42.989Z",TRUE,"pitch","4cc4e880-f1f9-410d-be1f-3a475917f444",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3843,1.6227,NA,81.47,186.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Taylor Ward walks.",0,6,2,43,"top",6,"2023-06-17T21:43:12.352Z","2023-06-17T21:44:45.225Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78.6,14,0.9,0.4438,5.9997,21.7962,-35.8577,-0.8732,-2.3783,0.9321,1.9348,6.0035,-122.9004,-2.1874,-1.4173,50.0046,5.8495,-1.3513,1.2,9.6,24,2067,51,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-4.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",0,"2023-06-17T21:43:23.714Z","2023-06-17T21:43:26.841Z",TRUE,"pitch","06973643-865f-4780-8e37-99f6a46e0e7c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2971,1.4776,NA,45.41,204.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Taylor Ward walks.",0,6,2,43,"top",6,"2023-06-17T21:43:12.352Z","2023-06-17T21:44:45.225Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,621493,"Taylor Ward","/api/v1/people/621493","R","Right",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.7,14,0.9,0.4429,6.0094,23.8219,-35.7082,-1.1467,-2.2825,1.8781,1.2614,8.1458,-123.5141,-3.8348,-1.3087,50.0003,5.826,-1.7776,1.2,9.6,24,2328,73,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-4.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",5,"2023-06-17T21:42:52.810Z","2023-06-17T21:43:01.930Z",TRUE,"pitch","a8c8e1be-e552-49a3-b6fe-bdd56cab7020",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.37,1.57,NA,132.2,155.45,"fly_ball","medium","9",185.13,70.67,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Matt Thaiss flies out to right fielder MJ Melendez.",0,6,2,42,"top",6,"2023-06-17T21:41:48.689Z","2023-06-17T21:43:01.930Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,76.7,1,0.91,0.4504,6.1638,23.723,-30.4735,-10.6042,1.1408,-0.3987,3.0861,5.7476,-121.5758,-0.459,-1.415,50.006,5.921,-15.885,26.4,9.6,24,2396,273,90.4,35,350,NA,NA,NA,TRUE,-37,2.2,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",4,"2023-06-17T21:42:37.430Z","2023-06-17T21:42:40.818Z",TRUE,"pitch","c973c795-fd0d-4bc0-b642-eba4ac1c34a6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3834,1.6107,NA,165.58,168.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Matt Thaiss flies out to right fielder MJ Melendez.",0,6,2,42,"top",6,"2023-06-17T21:41:48.689Z","2023-06-17T21:43:01.930Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77.4,11,0.9,0.4475,6.1605,23.1128,-30.7322,-9.0981,0.9504,-1.2746,2.5854,3.3867,-122.1962,-1.4876,-1.4931,50.0033,5.8319,-13.8181,22.8,8.4,24,2326,269,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1.7,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",3,"2023-06-17T21:42:21.036Z","2023-06-17T21:42:25.300Z",TRUE,"pitch","4c1a4fa2-4f2a-4845-a753-9a00012548db",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.3252,1.6397,NA,133.74,158.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Matt Thaiss flies out to right fielder MJ Melendez.",0,6,2,42,"top",6,"2023-06-17T21:41:48.689Z","2023-06-17T21:43:01.930Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.8,1,0.91,0.4395,6.2774,23.6859,-30.9242,-10.2995,0.796,-0.4393,2.9875,5.5619,-124.3599,-1.0927,-1.3603,50.0052,5.9854,-16.2209,26.4,8.4,24,2384,261,NA,NA,NA,NA,NA,NA,FALSE,-35.9,1.4,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",2,"2023-06-17T21:41:51.067Z","2023-06-17T21:41:55.050Z",TRUE,"pitch","8e184f89-f21a-458f-bd7d-75a254fd0281",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.37,1.57,NA,97.6,189.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Matt Thaiss flies out to right fielder MJ Melendez.",0,6,2,42,"top",6,"2023-06-17T21:41:48.689Z","2023-06-17T21:43:01.930Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.7,9,0.88,0.3912,6.196,27.6587,-16.9484,-6.8383,7.6481,0.5089,1.8331,7.661,-139.3387,-7.758,-1.3715,50.0051,5.7476,-13.6164,33.6,4.8,24,1958,226,NA,NA,NA,NA,NA,NA,FALSE,-16.9,12.6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",0,"2023-06-17T21:39:50.395Z","2023-06-17T21:40:03.269Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Matt Thaiss flies out to right fielder MJ Melendez.",0,6,2,42,"top",6,"2023-06-17T21:41:48.689Z","2023-06-17T21:43:01.930Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",1,"2023-06-17T21:40:03.269Z","2023-06-17T21:41:51.067Z",FALSE,"action",NA,NA,"Pitching Change: Jackson Kowar replaces Mike Mayers.","Pitching Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663804,"/api/v1/people/663804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"42","atBat","Flyout","field_out","Matt Thaiss flies out to right fielder MJ Melendez.",0,6,2,42,"top",6,"2023-06-17T21:41:48.689Z","2023-06-17T21:43:01.930Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",663804,"Jackson Kowar","/api/v1/people/663804","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",2,"2023-06-17T21:38:56.464Z","2023-06-17T21:39:20.688Z",TRUE,"pitch","462422e7-444b-4e1b-96a5-491633762f65",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,0,NA,NA,3.64,1.78,NA,98.27,183.45,"fly_ball","medium","7",39.4,63.79,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Brandon Drury homers (12) on a fly ball to left field. Mike Trout scores.",2,6,2,41,"top",6,"2023-06-17T21:38:01.434Z","2023-06-17T21:39:20.688Z",TRUE,TRUE,FALSE,FALSE,38,1,1,0,592273,"Brandon Drury","/api/v1/people/592273","R","Right",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.9,70.1,9,0.91,0.4966,6.1602,20.1386,-39.1985,3.2116,-5.7093,0.4913,2.0494,4.1701,-110.401,0.7628,-1.8411,50.0012,5.8338,3.9528,7.2,13.2,24,2340,50,99.2,32,396,NA,NA,NA,FALSE,-57.4,-9.8,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717726,"2023-06-17",1,"2023-06-17T21:38:34.304Z","2023-06-17T21:38:37.476Z",TRUE,"pitch","6b3a4419-2137-44ba-a672-4e83d4af02db",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,0,NA,NA,3.6246,1.7338,NA,63.71,218.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Brandon Drury homers (12) on a fly ball to left field. Mike Trout scores.",2,6,2,41,"top",6,"2023-06-17T21:38:01.434Z","2023-06-17T21:39:20.688Z",TRUE,TRUE,FALSE,FALSE,38,1,1,0,592273,"Brandon Drury","/api/v1/people/592273","R","Right",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,78.1,14,0.87,0.4483,6.3144,21.8217,-33.9828,0.5309,-1.1998,1.3982,0.7455,7.2381,-121.7574,-4.4443,-1.6704,50.0001,5.5055,0.8022,3.6,9.6,24,2145,87,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-2.9,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,621493,"Taylor Ward","/api/v1/people/621493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
