"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718275,"2023-05-07",1,"2023-05-07T03:10:33.467Z","2023-05-07T03:10:43.797Z",TRUE,"pitch","c641751e-8382-416e-b485-d2e21da08eab",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.11,1.45,NA,141.58,177.11,"fly_ball","medium","7",48.13,95.12,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Luis Rengifo flies out to left fielder Travis Jankowski.",0,3,0,57,"bottom",7,"2023-05-07T03:10:11.569Z","2023-05-07T03:10:43.797Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.5,79.4,4,0.9,0.4354,7.0257,25.0164,-30.0276,-10.1415,1.3402,-0.645,2.2841,7.567,-125.7093,-2.1675,-2.3736,50.0044,5.5905,-16.2648,26.4,8.4,24,1626,235,93.3,36,321,NA,NA,NA,TRUE,-34.4,2.2,16.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",0,"2023-05-07T03:10:20.463Z","2023-05-07T03:10:24.109Z",TRUE,"pitch","849c13d9-5258-47a5-8a56-55ff570bbc8f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.6692,1.1925,NA,102.52,190.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Luis Rengifo flies out to left fielder Travis Jankowski.",0,3,0,57,"bottom",7,"2023-05-07T03:10:11.569Z","2023-05-07T03:10:43.797Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.2,81.1,6,0.9,0.4271,6.9808,25.8717,-30.093,-9.8949,1.2456,0.38,1.7767,9.7123,-128.1215,-3.6473,-2.17,50.0003,5.5642,-16.4881,25.2,8.4,24,1677,239,NA,NA,NA,NA,NA,NA,FALSE,-33.6,1.7,15.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",3,"2023-05-07T03:09:45.221Z","2023-05-07T03:09:53.131Z",TRUE,"pitch","f26a68ad-787d-4a3c-ad88-b4ccdb599c2b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.7,1.72,NA,81.98,195.36,"ground_ball","medium","3",156.13,164.55,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Chad Wallach grounds out, first baseman Nathaniel Lowe to pitcher Nathan Eovaldi.",0,3,0,56,"bottom",7,"2023-05-07T03:08:58.471Z","2023-05-07T03:09:53.131Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,595453,"Chad Wallach","/api/v1/people/595453","R","Right",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,83.2,14,0.91,0.4143,7.0454,29.9687,-21.0884,-0.4698,6.2752,0.9189,1.6082,8.5484,-132.5124,-5.6765,-2.2966,50.0058,5.3326,-0.831,2.4,4.8,24,2377,169,72,-13,8,NA,NA,NA,TRUE,-22.9,10.2,-1.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",2,"2023-05-07T03:09:31.196Z","2023-05-07T03:09:34.684Z",TRUE,"pitch","21ad21f2-23d5-44aa-afa2-daddf82543aa",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.7254,1.7998,NA,108.53,177.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Chad Wallach grounds out, first baseman Nathaniel Lowe to pitcher Nathan Eovaldi.",0,3,0,56,"bottom",7,"2023-05-07T03:08:58.471Z","2023-05-07T03:09:53.131Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,595453,"Chad Wallach","/api/v1/people/595453","R","Right",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.1,8,0.87,0.3999,6.9915,30.9336,-18.9993,-8.7276,6.937,0.2223,2.283,10.2064,-137.0675,-4.3786,-2.4196,50.0003,5.2025,-16.568,36,4.8,24,2118,235,NA,NA,NA,NA,NA,NA,FALSE,-19.1,11.8,13.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",1,"2023-05-07T03:09:15.303Z","2023-05-07T03:09:19.109Z",TRUE,"pitch","ecd89615-3b3d-4dd4-bc84-df86132b94d6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.7918,1.7773,NA,75.1,181.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Chad Wallach grounds out, first baseman Nathaniel Lowe to pitcher Nathan Eovaldi.",0,3,0,56,"bottom",7,"2023-05-07T03:08:58.471Z","2023-05-07T03:09:53.131Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,595453,"Chad Wallach","/api/v1/people/595453","R","Right",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,82.2,14,0.91,0.4198,7.0142,29.0422,-22.8109,0.2199,5.4413,1.0991,2.1185,8.5834,-130.7591,-4.2837,-2.2627,50.0065,5.5017,0.378,4.8,6,24,2321,197,NA,NA,NA,NA,NA,NA,FALSE,-25,9,-2.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",0,"2023-05-07T03:09:02.037Z","2023-05-07T03:09:05.869Z",TRUE,"pitch","53503b68-faca-48bf-a281-981864ec5941",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.7254,1.8223,NA,135.6,135.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Chad Wallach grounds out, first baseman Nathaniel Lowe to pitcher Nathan Eovaldi.",0,3,0,56,"bottom",7,"2023-05-07T03:08:58.471Z","2023-05-07T03:09:53.131Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,595453,"Chad Wallach","/api/v1/people/595453","R","Right",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.1,1,0.89,0.4026,6.9152,31.8922,-18.8076,-7.3645,7.1465,-0.4879,3.8289,7.6633,-136.3834,-0.8845,-2.3865,50.0063,5.4629,-13.7824,32.4,4.8,24,1964,235,NA,NA,NA,NA,NA,NA,FALSE,-18.4,13,11.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",0,"2023-05-07T03:08:32.222Z","2023-05-07T03:08:40.096Z",TRUE,"pitch","461362a5-ff30-47fe-a643-646f1c92b550",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.33,1.6,NA,139.86,168.07,"ground_ball","medium","5",101.38,162.97,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Gio Urshela grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,3,0,55,"bottom",7,"2023-05-07T03:08:19.695Z","2023-05-07T03:08:40.096Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,570482,"Gio Urshela","/api/v1/people/570482","R","Right",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Texas Rangers","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.4,79.1,4,0.91,0.4389,7.0217,22.7854,-32.2409,-6.2778,-0.0405,-0.5996,2.619,6.2989,-124.3687,-0.8692,-2.3385,50.0039,5.6253,-9.926,15.6,8.4,24,1470,239,87.9,-10,16,NA,NA,NA,TRUE,-37.2,0,10.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",6,"2023-05-07T03:06:19.575Z","2023-05-07T03:06:25.640Z",TRUE,"pitch","c153617e-16ec-4df7-b26b-d60771c040ce",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.41,1.72,NA,90.49,201.63,"line_drive","medium","6",106.38,142.61,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Adolis Garcia lines out to shortstop Zach Neto.",0,3,0,54,"top",7,"2023-05-07T03:03:45.702Z","2023-05-07T03:06:25.640Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666969,"Adolis García","/api/v1/people/666969","R","Right",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.9,79.7,14,0.77,0.4342,6.544,27.4352,-27.8474,5.987,2.6863,0.6955,1.3759,4.3088,-126.4784,-5.466,-1.8119,50.0014,5.8172,9.6314,20.4,7.2,24,2600,129,83.4,11,155,NA,NA,NA,TRUE,-32.6,3.7,-11.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",5,"2023-05-07T03:05:37.951Z","2023-05-07T03:05:42.425Z",TRUE,"pitch","579fd661-1596-405c-909e-8e4ed32396d4",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.41,1.72,NA,128.72,158.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Adolis Garcia lines out to shortstop Zach Neto.",0,3,0,54,"top",7,"2023-05-07T03:03:45.702Z","2023-05-07T03:06:25.640Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666969,"Adolis García","/api/v1/people/666969","R","Right",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,75.7,1,0.91,0.4554,6.3924,24.6621,-26.9701,7.4011,3.5574,-0.3074,2.9904,1.7885,-120.5326,-1.1611,-2.0215,50.0037,5.8723,10.828,22.8,8.4,24,2461,59,NA,NA,NA,NA,NA,NA,FALSE,-33.6,6.4,-13.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",4,"2023-05-07T03:05:11.805Z","2023-05-07T03:05:15.908Z",TRUE,"pitch","f277db3b-b2f5-4c4a-887a-9e1f6715adcb",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.41,1.72,NA,115.32,148.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Adolis Garcia lines out to shortstop Zach Neto.",0,3,0,54,"top",7,"2023-05-07T03:03:45.702Z","2023-05-07T03:06:25.640Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666969,"Adolis García","/api/v1/people/666969","R","Right",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85,2,0.88,0.4044,6.6201,30.2438,-13.8284,-0.965,9.8806,0.044,3.3326,4.5497,-135.5522,-4.5818,-1.5324,50.0049,6.0138,-1.7932,3.6,3.6,24,2361,200,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17,0.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",3,"2023-05-07T03:04:51.899Z","2023-05-07T03:04:57.154Z",TRUE,"pitch","47550c2a-3ab5-4528-8933-409fc5642225",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4349,1.7773,NA,124.26,129.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Adolis Garcia lines out to shortstop Zach Neto.",0,3,0,54,"top",7,"2023-05-07T03:03:45.702Z","2023-05-07T03:06:25.640Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666969,"Adolis García","/api/v1/people/666969","R","Right",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.5,11,0.91,0.4014,6.7512,30.8181,-11.8449,-1.7038,10.7885,-0.1904,4.0401,4.1245,-136.5853,-3.2874,-1.5004,50.0026,6.0769,-3.2106,10.8,2.4,24,2385,200,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19,2.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",2,"2023-05-07T03:04:32.958Z","2023-05-07T03:04:36.570Z",TRUE,"pitch","c8aff0a4-c26d-4631-8f35-c94c2250da6d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4776,1.7099,NA,50.04,187.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Adolis Garcia lines out to shortstop Zach Neto.",0,3,0,54,"top",7,"2023-05-07T03:03:45.702Z","2023-05-07T03:06:25.640Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666969,"Adolis García","/api/v1/people/666969","R","Right",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,77.6,14,0.91,0.4465,6.3571,25.6086,-27.1315,6.3335,3.3096,1.7566,1.8967,6.4607,-122.9368,-3.8276,-1.7333,50.0004,5.7907,9.6394,21.6,8.4,24,2676,70,NA,NA,NA,NA,NA,NA,FALSE,-33.2,5.3,-13.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",1,"2023-05-07T03:04:14.319Z","2023-05-07T03:04:18.100Z",TRUE,"pitch","baf10e0c-7b22-4d87-882d-a567bf06e729",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.41,1.72,NA,115.56,173.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Adolis Garcia lines out to shortstop Zach Neto.",0,3,0,54,"top",7,"2023-05-07T03:03:45.702Z","2023-05-07T03:06:25.640Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666969,"Adolis García","/api/v1/people/666969","R","Right",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.7,75.9,5,0.92,0.4553,6.4647,24.2035,-25.243,7.8702,4.7358,0.0377,2.401,2.5192,-120.457,-2.7916,-2.0453,50.0052,5.8155,11.5231,25.2,8.4,24,2630,78,NA,NA,NA,NA,NA,NA,FALSE,-31.9,8.2,-14.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",0,"2023-05-07T03:03:56.977Z","2023-05-07T03:04:00.553Z",TRUE,"pitch","00c7b65a-b5ea-4544-9dfd-5df588704a18",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3429,1.7998,NA,115.44,165.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Adolis Garcia lines out to shortstop Zach Neto.",0,3,0,54,"top",7,"2023-05-07T03:03:45.702Z","2023-05-07T03:06:25.640Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,666969,"Adolis García","/api/v1/people/666969","R","Right",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,82.3,5,0.91,0.4195,6.2967,27.6951,-26.6806,1.5267,3.1865,0.041,2.7315,4.3751,-130.5941,-3.0683,-1.855,50.0053,5.9301,2.6357,7.2,6,24,2627,158,NA,NA,NA,NA,NA,NA,FALSE,-28.7,5.3,-3.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",7,"2023-05-07T03:03:16.624Z","2023-05-07T03:03:23.454Z",TRUE,"pitch","d007426d-1056-4a01-9b00-149803710305",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.46,1.64,NA,117.04,153.62,"ground_ball","medium","4",151.37,155.82,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Forceout","force_out","Nathaniel Lowe grounds into a force out, second baseman Brandon Drury to shortstop Zach Neto. Marcus Semien out at 2nd. Nathaniel Lowe to 1st.",0,3,0,53,"top",7,"2023-05-07T03:01:02.425Z","2023-05-07T03:03:23.454Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.3,2,0.91,0.3979,6.6589,31.9233,-12.8484,-2.1192,10.082,-0.001,3.1541,5.0927,-137.8907,-5.2685,-1.6002,50.0046,5.9631,-4.0632,12,3.6,24,2330,206,94.8,-35,6,NA,NA,NA,TRUE,-13.3,17.3,2.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,663993,"Nathaniel Lowe","/api/v1/people/663993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718275,"2023-05-07",6,"2023-05-07T03:02:42.930Z","2023-05-07T03:02:48.992Z",TRUE,"pitch","d63b644a-dc27-4a5e-9e77-a1d630e40541",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.46,1.64,NA,97.23,143.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Forceout","force_out","Nathaniel Lowe grounds into a force out, second baseman Brandon Drury to shortstop Zach Neto. Marcus Semien out at 2nd. Nathaniel Lowe to 1st.",0,3,0,53,"top",7,"2023-05-07T03:01:02.425Z","2023-05-07T03:03:23.454Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87,3,0.91,0.3965,6.4847,29.0562,-11.0075,-3.4495,10.9406,0.5186,3.5301,6.9875,-137.8449,-4.6256,-1.5948,50.0058,5.9658,-6.6759,24,2.4,24,2464,207,NA,NA,NA,NA,NA,NA,FALSE,-11.3,19.1,4.9,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
