"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717289,"2023-07-23",1,"2023-07-23T19:02:31.066Z","2023-07-23T19:02:35.733Z",TRUE,"pitch","18ab887b-43f9-4e6a-a0ab-50408ae47131",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.6637,1.7096,NA,46.53,225.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Evan Longoria called out on strikes.",0,3,3,39,"top",5,"2023-07-23T19:02:12.248Z","2023-07-23T19:03:31.725Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,446334,"Evan Longoria","/api/v1/people/446334","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,79,14,0.9,0.444,6.1386,20.0969,-26.3718,1.6771,3.7512,1.8487,0.4787,6.8554,-122.5151,-6.9827,-1.1833,50.0051,5.565,2.5952,7.2,7.2,24,2728,73,NA,NA,NA,NA,NA,NA,FALSE,-32.4,5.6,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717289,"2023-07-23",0,"2023-07-23T19:02:13.841Z","2023-07-23T19:02:18.394Z",TRUE,"pitch","edccd632-1ee8-4de4-bb03-e25c7112736f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6906,1.7121,NA,83.21,164.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Evan Longoria called out on strikes.",0,3,3,39,"top",5,"2023-07-23T19:02:12.248Z","2023-07-23T19:03:31.725Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,446334,"Evan Longoria","/api/v1/people/446334","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78.9,12,0.9,0.4425,6.0582,19.4736,-28.6014,2.4188,2.29,0.8865,2.7672,4.5256,-122.7981,-1.4791,-1.2794,50.002,5.763,3.7717,8.4,7.2,24,2721,69,NA,NA,NA,NA,NA,NA,FALSE,-33.7,4.1,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717289,"2023-07-23",2,"2023-07-23T19:01:10.504Z","2023-07-23T19:01:28.801Z",TRUE,"pitch","2af03a73-4112-427d-94bb-b21d8e6d1408",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.53,1.68,NA,101.22,176.16,"ground_ball","medium","5",105,164.62,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Fielders Choice Out","fielders_choice_out","Lourdes Gurriel Jr. reaches on a fielder's choice out, third baseman Elly De La Cruz unassisted. Christian Walker out at 3rd.",0,3,3,38,"top",5,"2023-07-23T19:01:08.180Z","2023-07-23T19:01:28.801Z",TRUE,FALSE,FALSE,TRUE,8,0,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.7,6,0.92,0.3953,6.0485,27.5596,-19.2975,-7.949,6.6039,0.414,2.3193,6.4786,-137.9929,-5.7354,-0.9189,50.0015,5.7034,-15.4967,34.8,4.8,24,2334,229,94,-32,4,NA,NA,NA,TRUE,-19.1,11,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717289,"2023-07-23",0,"2023-07-23T18:58:45.027Z","2023-07-23T18:59:14.479Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"38","atBat","Fielders Choice Out","fielders_choice_out","Lourdes Gurriel Jr. reaches on a fielder's choice out, third baseman Elly De La Cruz unassisted. Christian Walker out at 3rd.",0,3,3,38,"top",5,"2023-07-23T19:01:08.180Z","2023-07-23T19:01:28.801Z",TRUE,FALSE,FALSE,TRUE,8,0,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717289,"2023-07-23",1,"2023-07-23T18:59:14.479Z","2023-07-23T19:01:10.504Z",FALSE,"action",NA,NA,"Pitching Change: Buck Farmer replaces Luke Weaver.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571656,"/api/v1/people/571656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"38","atBat","Fielders Choice Out","fielders_choice_out","Lourdes Gurriel Jr. reaches on a fielder's choice out, third baseman Elly De La Cruz unassisted. Christian Walker out at 3rd.",0,3,3,38,"top",5,"2023-07-23T19:01:08.180Z","2023-07-23T19:01:28.801Z",TRUE,FALSE,FALSE,TRUE,8,0,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717289,"2023-07-23",2,"2023-07-23T18:58:13.334Z","2023-07-23T18:58:30.080Z",TRUE,"pitch","05a8d9e7-d23f-45d8-9b67-476039b49bfa",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.36,1.56,NA,126.87,176.4,"line_drive","hard","8",117.82,40.09,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Christian Walker doubles (30) on a sharp line drive to center fielder TJ Friedl.",0,3,3,37,"top",5,"2023-07-23T18:57:33.070Z","2023-07-23T18:58:30.080Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.4,5,2,0.4,5.9685,27.8995,-15.1416,-2.4661,8.9555,-0.259,2.3103,3.3956,-136.5206,-5.8982,-1.1941,50.0047,5.5276,-4.6915,14.4,3.6,24,2313,200,106.2,19,394,NA,NA,NA,FALSE,-15.6,15.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA
717289,"2023-07-23",1,"2023-07-23T18:57:50.930Z","2023-07-23T18:57:54.717Z",TRUE,"pitch","0c65d9e4-fdda-4df3-a66e-efe1e7d777ee",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.36,1.56,NA,105.9,194.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Christian Walker doubles (30) on a sharp line drive to center fielder TJ Friedl.",0,3,3,37,"top",5,"2023-07-23T18:57:33.070Z","2023-07-23T18:58:30.080Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,77,9,2,0.454,5.8298,19.5888,-32.8134,2.8752,-0.4306,0.2912,1.6363,3.0386,-119.8825,-2.3716,-1.3586,50.0038,5.5209,4.254,8.4,9.6,24,2167,44,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-1.1,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717289,"2023-07-23",0,"2023-07-23T18:57:36.615Z","2023-07-23T18:57:40.958Z",TRUE,"pitch","bfdeabd8-72a5-4f80-9470-112223a409df",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5087,1.5822,NA,31.42,183.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Christian Walker doubles (30) on a sharp line drive to center fielder TJ Friedl.",0,3,3,37,"top",5,"2023-07-23T18:57:33.070Z","2023-07-23T18:58:30.080Z",TRUE,FALSE,FALSE,FALSE,34,1,1,0,572233,"Christian Walker","/api/v1/people/572233","R","Right",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,76.7,14,2,0.4544,5.7878,21.9919,-31.007,5.0913,0.7942,2.2451,2.0452,6.4672,-120.2476,-2.1022,-1.1346,50.0035,5.6655,7.5016,15.6,8.4,24,2317,53,NA,NA,NA,NA,NA,NA,FALSE,-38.6,1.2,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717289,"2023-07-23",1,"2023-07-23T18:56:47.168Z","2023-07-23T18:57:11.984Z",TRUE,"pitch","cc2cadb2-0d51-4456-9d7d-8696f292305c",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.08,1.46,NA,125.14,181,"fly_ball","medium","8",97.65,20.51,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Home Run","home_run","Corbin Carroll homers (21) on a fly ball to center field. Ketel Marte scores.",2,3,3,36,"top",5,"2023-07-23T18:56:44.839Z","2023-07-23T18:57:11.984Z",TRUE,TRUE,FALSE,FALSE,75,0,0,0,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.1,74.4,5,2,0.4679,5.7395,20.7561,-38.7696,2.2256,-4.743,-0.2136,2.1401,1.9211,-116.7958,-0.037,-1.3342,50.0039,5.7838,3.0934,4.8,10.8,24,2252,43,105.9,29,446,NA,NA,NA,FALSE,-50.6,-8.4,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717289,"2023-07-23",0,"2023-07-23T18:55:47.070Z","2023-07-23T18:56:47.168Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"36","atBat","Home Run","home_run","Corbin Carroll homers (21) on a fly ball to center field. Ketel Marte scores.",2,3,3,36,"top",5,"2023-07-23T18:56:44.839Z","2023-07-23T18:57:11.984Z",TRUE,TRUE,FALSE,FALSE,75,0,0,0,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717289,"2023-07-23",6,"2023-07-23T18:54:50.409Z","2023-07-23T18:55:06.032Z",TRUE,"pitch","7c22e034-6297-4f20-ae3b-75d1f6e7c82f",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,0,NA,NA,3.52,1.71,NA,154.93,158.76,"ground_ball","medium","3",134.69,185.83,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Ketel Marte singles on a ground ball to first baseman Spencer Steer. Geraldo Perdomo scores. Ketel Marte to 2nd. Throwing error by first baseman Spencer Steer.",0,1,3,35,"top",5,"2023-07-23T18:52:40.748Z","2023-07-23T18:55:06.032Z",TRUE,TRUE,FALSE,FALSE,33,3,2,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,80.4,11,2,0.4307,6.0665,23.7567,-26.1557,-7.3089,3.6652,-0.995,2.9637,3.2347,-126.753,-1.4089,-1.332,50.0025,5.5979,-11.9978,22.8,7.2,24,1615,218,65.2,-63,2,NA,NA,NA,FALSE,-29.3,6.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA
717289,"2023-07-23",5,"2023-07-23T18:54:27.197Z","2023-07-23T18:54:32.454Z",TRUE,"pitch","6d7334c9-2e3c-419b-a9e2-5549d9f86627",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.5896,1.7467,NA,103.8,152.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Ketel Marte singles on a ground ball to first baseman Spencer Steer. Geraldo Perdomo scores. Ketel Marte to 2nd. Throwing error by first baseman Spencer Steer.",0,1,3,35,"top",5,"2023-07-23T18:52:40.748Z","2023-07-23T18:55:06.032Z",TRUE,TRUE,FALSE,FALSE,33,3,2,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.4,76,3,2,0.4591,5.7671,19.1819,-40.1195,0.5503,-5.4929,0.3462,3.2116,3.5982,-118.5625,2.3201,-1.2523,50.0022,5.8392,0.7954,2.4,10.8,24,2315,42,NA,NA,NA,NA,NA,NA,FALSE,-49.9,-9.2,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717289,"2023-07-23",3,"2023-07-23T18:53:44.173Z","2023-07-23T18:53:48.501Z",TRUE,"pitch","d46de1f2-c0fd-492d-8c4d-2e413bed93ec",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.6973,1.8289,NA,108.9,179.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Ketel Marte singles on a ground ball to first baseman Spencer Steer. Geraldo Perdomo scores. Ketel Marte to 2nd. Throwing error by first baseman Spencer Steer.",0,1,3,35,"top",5,"2023-07-23T18:52:40.748Z","2023-07-23T18:55:06.032Z",TRUE,TRUE,FALSE,FALSE,33,3,2,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.2,8,2,0.3969,5.8996,27.7178,-15.6433,-3.1798,8.5512,0.2126,2.1791,5.3225,-137.5053,-6.1601,-1.3265,50.004,5.4921,-6.1486,16.8,3.6,24,2266,207,NA,NA,NA,NA,NA,NA,FALSE,-15.8,14.5,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717289,"2023-07-23",2,"2023-07-23T18:53:21.842Z","2023-07-23T18:53:25.662Z",TRUE,"pitch","3f76fb52-30d2-4619-8925-7b78d9b35fe5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.6435,1.7741,NA,130.83,128.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Ketel Marte singles on a ground ball to first baseman Spencer Steer. Geraldo Perdomo scores. Ketel Marte to 2nd. Throwing error by first baseman Spencer Steer.",0,1,3,35,"top",5,"2023-07-23T18:52:40.748Z","2023-07-23T18:55:06.032Z",TRUE,TRUE,FALSE,FALSE,33,3,2,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.1,11,2,0.3964,5.8483,28.1001,-18.6498,-0.9477,6.9784,-0.3629,4.1016,3.1421,-137.7336,-1.0115,-1.391,50.0036,5.7245,-1.8375,3.6,3.6,24,2286,198,NA,NA,NA,NA,NA,NA,FALSE,-17.6,12.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717289,"2023-07-23",1,"2023-07-23T18:53:03.880Z","2023-07-23T18:53:08.565Z",TRUE,"pitch","38581ebb-d0fc-472a-b1fa-270b1b29c087",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.6502,1.8358,NA,151.6,144.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Ketel Marte singles on a ground ball to first baseman Spencer Steer. Geraldo Perdomo scores. Ketel Marte to 2nd. Throwing error by first baseman Spencer Steer.",0,1,3,35,"top",5,"2023-07-23T18:52:40.748Z","2023-07-23T18:55:06.032Z",TRUE,TRUE,FALSE,FALSE,33,3,2,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.4,11,2,0.396,5.8522,26.3379,-18.4885,-2.4647,7.0384,-0.9078,3.5052,2.32,-137.5564,-2.4348,-1.436,50.0029,5.6349,-4.7925,13.2,3.6,24,2282,202,NA,NA,NA,NA,NA,NA,FALSE,-17.8,12.5,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717289,"2023-07-23",0,"2023-07-23T18:52:46.056Z","2023-07-23T18:52:50.181Z",TRUE,"pitch","dc8ecebc-0e8d-4fb7-82e7-065f3b12bf02",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6233,1.7262,NA,110.72,129.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Ketel Marte singles on a ground ball to first baseman Spencer Steer. Geraldo Perdomo scores. Ketel Marte to 2nd. Throwing error by first baseman Spencer Steer.",0,1,3,35,"top",5,"2023-07-23T18:52:40.748Z","2023-07-23T18:55:06.032Z",TRUE,TRUE,FALSE,FALSE,33,3,2,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",596133,"Luke Weaver","/api/v1/people/596133","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Cincinnati Reds",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.9,75.8,12,2,0.4608,5.7868,17.6407,-38.2333,1.1028,-4.2109,0.1647,4.0447,2.9815,-117.8463,3.4432,-1.2488,50.0035,6.0449,1.5861,3.6,10.8,24,2203,42,NA,NA,NA,NA,NA,NA,FALSE,-47.8,-6.8,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
