"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716970,"2023-08-16",1,"2023-08-17T00:19:18.870Z","2023-08-17T00:19:23.488Z",TRUE,"pitch","4af11d51-4d61-4bfb-8dee-d866c563e180",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2006,1.551,NA,116.35,208.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Eddie Rosario walks. Marcell Ozuna to 2nd.",0,0,2,29,"bottom",4,"2023-08-17T00:18:42.199Z","2023-08-17T00:20:24.071Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.4,14,0.91,0.4321,6.2049,24.8956,-29.3603,-11.0102,1.7244,0.0171,1.1154,9.7438,-126.5785,-5.5039,-2.4445,50.0006,5.6575,-17.9338,27.6,8.4,24,1795,255,NA,NA,NA,NA,NA,NA,FALSE,-34,2,17.9,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",0,"2023-08-17T00:19:02.235Z","2023-08-17T00:19:05.973Z",TRUE,"pitch","b1fdbe2e-a6e8-4758-8a38-23426e437bb3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2232,1.551,NA,135.41,136.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Walk","walk","Eddie Rosario walks. Marcell Ozuna to 2nd.",0,0,2,29,"bottom",4,"2023-08-17T00:18:42.199Z","2023-08-17T00:20:24.071Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,592696,"Eddie Rosario","/api/v1/people/592696","L","Left",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.9,11,2,0.4246,5.9784,22.2373,-27.4748,1.2742,2.7741,-0.4829,3.8023,4.9765,-128.1808,-0.1686,-2.6016,50.0016,5.9836,2.1548,6,7.2,24,2647,115,NA,NA,NA,NA,NA,NA,FALSE,-29.5,5.2,-3.2,NA,NA,NA,NA,NA,FALSE,FALSE,592696,"Eddie Rosario","/api/v1/people/592696",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",10,"2023-08-17T00:18:31.093Z","2023-08-17T00:18:36.807Z",TRUE,"pitch","08df41df-1716-4118-a02c-5205c5d2fffd",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4386,1.6783,NA,82.33,188.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Marcell Ozuna walks.",0,0,2,28,"bottom",4,"2023-08-17T00:15:11.058Z","2023-08-17T00:18:36.807Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.9,14,2,0.398,6.1115,29.7644,-17.7079,-9.5952,7.5382,0.9096,1.8446,12.0254,-137.4868,-7.566,-2.2692,50.0031,5.8285,-18.4158,39.6,4.8,24,2345,217,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.1,14.9,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",8,"2023-08-17T00:17:32.752Z","2023-08-17T00:17:38.500Z",TRUE,"pitch","4c5091af-8296-4f06-ab0d-92de29d93b58",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.53,1.77,NA,141.67,173.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Marcell Ozuna walks.",0,0,2,28,"bottom",4,"2023-08-17T00:15:11.058Z","2023-08-17T00:18:36.807Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.4,77.4,4,2,0.4493,5.9404,21.9868,-32.4336,2.471,-0.1748,-0.6473,2.4125,4.2962,-121.5375,-1.4868,-2.7532,50.001,5.8277,3.7259,7.2,8.4,24,2786,83,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-0.4,-5.4,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",7,"2023-08-17T00:17:07.691Z","2023-08-17T00:17:10.757Z",TRUE,"pitch","f70c06c8-a245-484f-8294-ce92c08c8803",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.53,1.77,NA,66.38,194.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Marcell Ozuna walks.",0,0,2,28,"bottom",4,"2023-08-17T00:15:11.058Z","2023-08-17T00:18:36.807Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,81,14,0.9,0.428,6.2191,25.2744,-24.3572,-11.3689,4.7096,1.328,1.6441,12.5022,-127.7682,-5.6422,-2.1418,50.0054,5.7846,-18.8806,33.6,7.2,24,2095,245,NA,NA,NA,NA,NA,NA,FALSE,-28,7.4,17.9,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",6,"2023-08-17T00:16:51.693Z","2023-08-17T00:16:58.541Z",TRUE,"pitch","41a440bd-5585-4bbf-af48-c037ea320f88",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.416,1.6556,NA,47.01,223.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Marcell Ozuna walks.",0,0,2,28,"bottom",4,"2023-08-17T00:15:11.058Z","2023-08-17T00:18:36.807Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.5,73.6,14,2,0.4754,5.9536,22.6487,-31.9834,8.8336,0.1408,1.8362,0.5796,7.6158,-115.4769,-4.4756,-2.6589,50.0025,5.639,11.8602,21.6,10.8,24,3064,57,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-0.6,-18,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",5,"2023-08-17T00:16:33.161Z","2023-08-17T00:16:36.161Z",TRUE,"pitch","318f8378-77c9-450b-b643-e0cc4d036945",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.416,1.6783,NA,5.68,204.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Marcell Ozuna walks.",0,0,2,28,"bottom",4,"2023-08-17T00:15:11.058Z","2023-08-17T00:18:36.807Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.2,75.2,14,0.91,0.4654,6.048,23.2067,-35.5853,7.1852,-2.4389,2.9203,1.2787,10.39,-117.863,-2.6117,-2.4847,50.0008,5.6998,10.0657,18,10.8,24,3104,54,NA,NA,NA,NA,NA,NA,FALSE,-46.7,-4.8,-15.6,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",4,"2023-08-17T00:16:18.754Z","2023-08-17T00:16:22.687Z",TRUE,"pitch","90f3d54e-3f69-46f9-b7e1-ec6f3647248f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.53,1.77,NA,101.93,169.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Marcell Ozuna walks.",0,0,2,28,"bottom",4,"2023-08-17T00:15:11.058Z","2023-08-17T00:18:36.807Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,81.7,6,0.88,0.4229,6.0717,26.283,-23.0839,-10.6373,5.3472,0.3954,2.578,10.5138,-129.3656,-4.0573,-2.334,50.0008,5.9301,-18.0779,33.6,7.2,24,2124,245,NA,NA,NA,NA,NA,NA,FALSE,-25.6,9,17,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",2,"2023-08-17T00:15:57.781Z","2023-08-17T00:16:01.479Z",TRUE,"pitch","d4708e03-6f12-4af0-bea2-d9e9c5cd6b1e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.348,1.701,NA,128.29,156.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Marcell Ozuna walks.",0,0,2,28,"bottom",4,"2023-08-17T00:15:11.058Z","2023-08-17T00:18:36.807Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.3,1,2,0.3994,6.0763,29.7109,-22.2501,-10.1655,5.2067,-0.2963,3.0546,9.3088,-137.0274,-3.5314,-2.4134,50.0018,5.8766,-19.3694,37.2,6,24,2238,221,NA,NA,NA,NA,NA,NA,FALSE,-22,8.9,16.6,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",1,"2023-08-17T00:15:44.029Z","2023-08-17T00:15:47.029Z",TRUE,"pitch","1eb5f976-3fba-4b21-88e2-edefcdeec2ea",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4613,1.7237,NA,86.33,149.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Marcell Ozuna walks.",0,0,2,28,"bottom",4,"2023-08-17T00:15:11.058Z","2023-08-17T00:18:36.807Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74.2,3,2,0.4664,6.1095,23.1432,-33.9763,6.884,-1.2928,0.8046,3.3064,5.7235,-117.6152,1.3609,-2.5582,50.002,5.8806,9.6043,18,10.8,24,3134,67,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-1.7,-13.9,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",0,"2023-08-17T00:15:30.622Z","2023-08-17T00:15:33.622Z",TRUE,"pitch","2b8fc9ca-4d8a-4075-8c75-5dc26cd818f5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3933,1.6329,NA,191.42,157.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Marcell Ozuna walks.",0,0,2,28,"bottom",4,"2023-08-17T00:15:11.058Z","2023-08-17T00:18:36.807Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.3,11,2,0.399,5.9256,30.4067,-21.4752,-8.7244,5.6031,-1.9523,2.9953,4.602,-137.2934,-3.9055,-2.5168,50.0023,5.898,-16.6537,34.8,6,24,2287,221,NA,NA,NA,NA,NA,NA,FALSE,-21.2,9.5,14.9,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",3,"2023-08-17T00:16:09.393Z","2023-08-17T00:16:18.754Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,542303,"/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Marcell Ozuna walks.",0,0,2,28,"bottom",4,"2023-08-17T00:15:11.058Z","2023-08-17T00:18:36.807Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",9,"2023-08-17T00:18:05.940Z","2023-08-17T00:18:31.093Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Marcell Ozuna walks.",0,0,2,28,"bottom",4,"2023-08-17T00:15:11.058Z","2023-08-17T00:18:36.807Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",2,"2023-08-17T00:14:55.580Z","2023-08-17T00:15:04.075Z",TRUE,"pitch","e0540b49-6ea8-41f5-91c5-31c75bfb001d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.46,1.66,NA,106.53,195.28,"ground_ball","soft","2",124.82,201.43,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Matt Olson grounds out softly, catcher Kyle Higashioka to first baseman DJ LeMahieu.",0,0,2,27,"bottom",4,"2023-08-17T00:14:00.528Z","2023-08-17T00:15:04.075Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,74.3,8,2,0.4684,6.1253,22.5015,-34.3703,6.9525,-1.5909,0.2748,1.611,4.7433,-117.0348,-2.1669,-2.6826,50.0008,5.7742,9.6224,16.8,10.8,24,3005,61,51.3,-65,4,NA,NA,NA,TRUE,-45.5,-3.1,-13.8,NA,NA,NA,NA,NA,TRUE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",1,"2023-08-17T00:14:41.690Z","2023-08-17T00:14:44.690Z",TRUE,"pitch","8a4da297-c541-4d69-bfb6-a1e52af58993",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.46,1.66,NA,107.24,159.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Matt Olson grounds out softly, catcher Kyle Higashioka to first baseman DJ LeMahieu.",0,0,2,27,"bottom",4,"2023-08-17T00:14:00.528Z","2023-08-17T00:15:04.075Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.9,78.9,2,2,0.4412,5.9276,21.9046,-31.4961,2.2794,0.4305,0.256,2.9526,6.2701,-123.5981,-0.877,-2.5978,50.0005,5.9293,3.5673,8.4,8.4,24,2869,105,NA,NA,NA,NA,NA,NA,FALSE,-36.7,0.8,-5.4,NA,NA,NA,NA,NA,TRUE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",0,"2023-08-17T00:14:29.234Z","2023-08-17T00:14:33.063Z",TRUE,"pitch","dba57312-1cad-406b-9cc4-ba29fd983fac",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3913,1.591,NA,129.89,146.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Matt Olson grounds out softly, catcher Kyle Higashioka to first baseman DJ LeMahieu.",0,0,2,27,"bottom",4,"2023-08-17T00:14:00.528Z","2023-08-17T00:15:04.075Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",681190,"Randy Vásquez","/api/v1/people/681190","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85,1,0.91,0.4057,5.7906,28.4031,-18.7863,-4.1677,7.2442,-0.3382,3.4316,7.2587,-134.8475,-3.2902,-2.5192,50.0008,5.9874,-7.7007,18,4.8,24,2334,219,NA,NA,NA,NA,NA,NA,FALSE,-19.1,12.6,6,NA,NA,NA,NA,NA,TRUE,FALSE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
716970,"2023-08-16",3,"2023-08-17T00:12:12.148Z","2023-08-17T00:12:16.478Z",TRUE,"pitch","305cf9d0-db84-4c16-b735-805d020bc07d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.06,1.41,NA,108.04,200.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Billy McKinney strikes out swinging.",0,0,2,26,"top",4,"2023-08-17T00:10:20.330Z","2023-08-17T00:12:16.478Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,641856,"Billy McKinney","/api/v1/people/641856","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Atlanta Braves","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.3,76.1,8,0.9,0.4543,6.1506,26.8242,-39.8878,7.7816,-5.2572,0.2351,1.425,3.5204,-121.2192,-0.9716,-2.2533,50.0029,5.3572,11.4163,16.8,12,24,3245,58,NA,NA,NA,NA,NA,NA,TRUE,-49.3,-9.5,-15,NA,NA,NA,NA,NA,TRUE,TRUE,542303,"Marcell Ozuna","/api/v1/people/542303",NA,NA,NA,NA,NA,NA,NA
