"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746068,"2024-05-12",2,"2024-05-12T19:16:10.404Z","2024-05-12T19:16:13.744Z",TRUE,"pitch","17ba89c0-bac4-4075-b558-a99c6f33cff2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5483,1.6179,NA,130.37,192.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Triple","triple","Edmundo Sosa triples (2) on a line drive to left fielder Nick Gordon. Bryce Harper scores. Bryson Stott scores.",2,5,6,47,"top",6,"2024-05-12T19:16:08.207Z","2024-05-12T19:17:10.955Z",TRUE,TRUE,FALSE,FALSE,35,1,2,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,75.1,7,0.9,0.4614,6.703,24.2885,-28.6899,-6.9525,2.4454,-0.3509,1.704,-4.9988,-119.0125,-3.5378,2.6849,50.0019,5.8271,-9.9053,20.4,8.4,24,2117,296,NA,NA,NA,NA,NA,NA,FALSE,-37.3,3.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",0,"2024-05-12T19:13:42.717Z","2024-05-12T19:14:05.249Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"47","atBat","Triple","triple","Edmundo Sosa triples (2) on a line drive to left fielder Nick Gordon. Bryce Harper scores. Bryson Stott scores.",2,5,6,47,"top",6,"2024-05-12T19:16:08.207Z","2024-05-12T19:17:10.955Z",TRUE,TRUE,FALSE,FALSE,35,1,2,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",1,"2024-05-12T19:14:05.249Z","2024-05-12T19:16:10.404Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Nardi replaces Braxton Garrett.","Pitching Substitution",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,677053,"/api/v1/people/677053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"47","atBat","Triple","triple","Edmundo Sosa triples (2) on a line drive to left fielder Nick Gordon. Bryce Harper scores. Bryson Stott scores.",2,5,6,47,"top",6,"2024-05-12T19:16:08.207Z","2024-05-12T19:17:10.955Z",TRUE,TRUE,FALSE,FALSE,35,1,2,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",3,"2024-05-12T19:13:21.275Z","2024-05-12T19:13:27.527Z",TRUE,"pitch","838c6534-3c36-4319-bd06-279f3b988fb3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.0595,1.6167,NA,77.29,147.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Bryson Stott walks. Bryce Harper to 2nd.",0,3,6,46,"top",6,"2024-05-12T19:11:44.609Z","2024-05-12T19:13:27.527Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.5,80.4,12,0.82,0.4267,6.4912,28.3546,-21.9575,8.7872,6.1309,1.0417,3.3899,-6.9758,-128.6794,-1.6538,2.655,50.0007,5.7533,14.637,30,6,24,1945,139,NA,NA,NA,NA,NA,NA,FALSE,-24.2,10.9,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",681082,"Bryson Stott","/api/v1/people/681082",NA,NA,NA
746068,"2024-05-12",2,"2024-05-12T19:12:57.669Z","2024-05-12T19:13:00.884Z",TRUE,"pitch","8d7707bc-60ce-42bc-b6ff-30d6fa950c78",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.183,1.5136,NA,89.71,131.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Bryson Stott walks. Bryce Harper to 2nd.",0,3,6,46,"top",6,"2024-05-12T19:11:44.609Z","2024-05-12T19:13:27.527Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.7,73.2,12,0.85,0.469,6.4738,24.9504,-32.7718,-5.7274,-0.431,0.7161,3.9875,-2.7091,-117.3839,2.4948,2.6341,50.0041,5.9898,-7.8882,14.4,9.6,24,2171,319,NA,NA,NA,NA,NA,NA,FALSE,-42.2,0.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",1,"2024-05-12T19:12:35.253Z","2024-05-12T19:12:38.913Z",TRUE,"pitch","c017bc51-063c-44ee-a3b0-9e91fa76d54d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1393,1.5674,NA,119.95,140.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Bryson Stott walks. Bryce Harper to 2nd.",0,3,6,46,"top",6,"2024-05-12T19:11:44.609Z","2024-05-12T19:13:27.527Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,81.1,11,0.86,0.4227,6.5665,29.0376,-21.5472,9.2028,6.2589,-0.0774,3.6287,-9.7294,-129.9226,-1.2197,2.5331,50.0001,5.753,15.6183,31.2,6,24,1972,137,NA,NA,NA,NA,NA,NA,FALSE,-23.3,11.3,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",0,"2024-05-12T19:12:12.479Z","2024-05-12T19:12:16.174Z",TRUE,"pitch","8feafc8e-373c-48af-ba0a-5e2bc4ae625c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1969,1.5921,NA,103.08,146.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Bryson Stott walks. Bryce Harper to 2nd.",0,3,6,46,"top",6,"2024-05-12T19:11:44.609Z","2024-05-12T19:13:27.527Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,74.4,12,0.9,0.4631,6.3999,24.7531,-33.6294,-4.0407,-1.0332,0.3652,3.4244,-3.6576,-118.7014,1.2275,2.4563,50.0006,5.985,-5.7093,10.8,9.6,24,2162,321,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-1.2,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",0,"2024-05-12T19:11:33.000Z","2024-05-12T19:11:45.419Z",TRUE,"pitch","f02a56cb-9d74-4dd0-839b-ebdee63a50ce",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.77,1.77,NA,95.6,167.42,"line_drive","hard","8",129.34,55.61,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Lineout","field_out","Nick Castellanos lines out sharply to center fielder Jazz Chisholm Jr.",0,3,6,45,"top",6,"2024-05-12T19:11:09.162Z","2024-05-12T19:11:45.419Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,75.8,6,0.91,0.4547,6.4769,24.9752,-31.9724,10.1657,0.1355,0.5615,2.643,-8.3199,-120.7555,-0.3787,2.742,50.0015,5.6308,14.9123,22.8,9.6,24,1295,108,101.6,20,357,NA,NA,NA,TRUE,-39.5,0.5,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA
746068,"2024-05-12",3,"2024-05-12T19:10:56.001Z","2024-05-12T19:11:07.648Z",TRUE,"pitch","ee47a820-08bd-4853-8fc0-f1c2c97bd0a9",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,0,NA,NA,3.26,1.72,NA,109.3,172.65,"line_drive","medium","7",53.74,125.28,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Bryce Harper singles on a line drive to left fielder Nick Gordon.",0,3,6,44,"top",6,"2024-05-12T19:10:01.686Z","2024-05-12T19:11:07.648Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,82.1,5,0.9,0.4195,6.5759,28.947,-27.0334,11.5406,2.9812,0.2021,2.4491,-9.9541,-130.8375,-3.0209,2.5661,50.004,5.656,19.9059,32.4,7.2,24,2136,135,88.3,15,221,NA,NA,NA,FALSE,-29,4.9,-18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA
746068,"2024-05-12",2,"2024-05-12T19:10:41.521Z","2024-05-12T19:10:44.786Z",TRUE,"pitch","702faf24-4ae6-4a07-9d1b-aca415208661",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3085,1.7361,NA,130.31,209.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Bryce Harper singles on a line drive to left fielder Nick Gordon.",0,3,6,44,"top",6,"2024-05-12T19:10:01.686Z","2024-05-12T19:11:07.648Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.4,81.3,13,0.85,0.4267,6.6627,25.5953,-22.4639,10.263,5.8148,-0.3492,1.0873,-10.8689,-128.1856,-6.7342,2.6052,50.0056,5.4933,17.1451,32.4,7.2,24,2071,134,NA,NA,NA,NA,NA,NA,FALSE,-25.9,9.2,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",1,"2024-05-12T19:10:27.084Z","2024-05-12T19:10:30.237Z",TRUE,"pitch","a348f11d-b497-4d3d-a1d2-77c829f96eaa",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2597,1.6548,NA,196.75,221.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Bryce Harper singles on a line drive to left fielder Nick Gordon.",0,3,6,44,"top",6,"2024-05-12T19:10:01.686Z","2024-05-12T19:11:07.648Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,76.7,13,2,0.4533,6.7964,25.898,-30.0037,-2.4624,1.4697,-2.0921,0.6326,-9.3242,-121.2981,-5.6655,2.137,50.0019,5.6458,-3.6322,9.6,8.4,24,2399,334,NA,NA,NA,NA,NA,NA,FALSE,-38.3,1.4,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",0,"2024-05-12T19:10:13.069Z","2024-05-12T19:10:16.792Z",TRUE,"pitch","afd2a142-01ae-4b8a-88cd-e27c30d866c3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2662,1.6614,NA,131.65,190.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Bryce Harper singles on a line drive to left fielder Nick Gordon.",0,3,6,44,"top",6,"2024-05-12T19:10:01.686Z","2024-05-12T19:11:07.648Z",TRUE,FALSE,FALSE,FALSE,33,2,1,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",666129,"Braxton Garrett","/api/v1/people/666129","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89,81.4,7,0.88,0.4245,6.4992,26.8134,-24.58,10.9517,4.5053,-0.3842,1.7928,-11.0703,-129.0226,-4.9384,2.5389,50.0041,5.6256,18.468,32.4,7.2,24,1983,130,NA,NA,NA,NA,NA,NA,FALSE,-27.6,7.2,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",1,"2024-05-12T19:07:55.682Z","2024-05-12T19:08:03.623Z",TRUE,"pitch","55c59b5a-60a8-4b28-9e09-251e40c11d58",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.64,1.7,NA,114.89,162.17,"ground_ball","medium","6",113.76,160.72,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nick Gordon grounds out, shortstop Edmundo Sosa to first baseman Alec Bohm.",0,3,6,43,"bottom",5,"2024-05-12T19:07:18.746Z","2024-05-12T19:08:03.623Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,624503,"Nick Gordon","/api/v1/people/624503","L","Left",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.4,79,5,0.9,0.4366,5.7655,27.3221,-34.6247,12.2826,-1.5361,0.0554,2.8374,0.1782,-125.8075,0.4606,-1.6106,50.0058,5.4754,19.543,30,9.6,24,2901,60,54.9,-20,7,NA,NA,NA,TRUE,-39.2,-2.4,-22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",0,"2024-05-12T19:07:42.332Z","2024-05-12T19:07:45.680Z",TRUE,"pitch","50e2a9eb-b6e6-4b55-bf1a-1ffddaa12eb3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7316,1.733,NA,124.42,150.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nick Gordon grounds out, shortstop Edmundo Sosa to first baseman Alec Bohm.",0,3,6,43,"bottom",5,"2024-05-12T19:07:18.746Z","2024-05-12T19:08:03.623Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,624503,"Nick Gordon","/api/v1/people/624503","L","Left",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.1,2,0.9,0.3849,6.3523,33.9685,-10.9364,-5.0827,10.3668,-0.1946,3.2733,4.1865,-142.5053,-4.6313,-1.0253,50.0015,5.6154,-10.4113,38.4,3.6,24,2374,221,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",0,"2024-05-12T19:07:05.436Z","2024-05-12T19:07:14.442Z",TRUE,"pitch","de8c14ef-2015-4223-b98d-5607f3f860c7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.55,1.71,NA,124.23,176.44,"fly_ball","hard","8",76.45,51.55,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Jesús Sánchez flies out sharply to center fielder Cristian Pache.",0,3,6,42,"bottom",5,"2024-05-12T19:06:43.124Z","2024-05-12T19:07:14.442Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.2,5,0.9,0.3838,6.3585,36.4798,-8.744,-5.9747,11.3887,-0.1897,2.3087,4.3254,-143.3116,-7.4818,-0.9507,50.0061,5.5167,-12.2952,46.8,3.6,24,2473,223,105,28,385,NA,NA,NA,TRUE,-9.4,19.1,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746068,"2024-05-12",4,"2024-05-12T19:06:35.770Z","2024-05-12T19:06:39.821Z",TRUE,"pitch","d1355b8a-c766-42d3-850e-7794b54b2b0c",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,0,NA,NA,3.85,1.83,NA,120.38,166.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Josh Bell strikes out on a foul tip.",0,3,6,41,"bottom",5,"2024-05-12T19:05:37.868Z","2024-05-12T19:06:39.821Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",689147,"Orion Kerkering","/api/v1/people/689147","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Philadelphia Phillies",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.2,78.6,5,0.9,0.4381,5.9422,27.6914,-33.241,8.366,-0.678,-0.0887,2.6749,1.4537,-125.5009,0.0314,-1.7628,50.0018,5.3916,13.2138,21.6,9.6,24,2872,53,NA,NA,NA,NA,NA,NA,TRUE,-38,-1,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
