"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716629,"2023-09-11",7,"2023-09-12T02:28:45.811Z","2023-09-12T02:28:50.274Z",TRUE,"pitch","4c6cf7fe-c83a-4188-baee-c0bde5582a78",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.5947,1.7652,NA,160.72,150.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Max Kepler strikes out swinging, catcher Rene Pinto to first baseman Yandy Diaz.",0,7,4,71,"bottom",8,"2023-09-12T02:25:48.411Z","2023-09-12T02:29:23.397Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,596146,"Max Kepler","/api/v1/people/596146","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.4,11,2,0.3987,6.4875,31.0445,-18.622,11.6072,7.0945,-1.1469,3.2879,-16.2622,-137.4727,-2.8269,3.3427,50.0021,5.5965,22.1719,44.4,6,24,2289,125,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.4,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",6,"2023-09-12T02:28:23.624Z","2023-09-12T02:28:26.926Z",TRUE,"pitch","ec6565ff-bffe-4356-aba3-46ddeda95535",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5655,1.7652,NA,187.01,168.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Max Kepler strikes out swinging, catcher Rene Pinto to first baseman Yandy Diaz.",0,7,4,71,"bottom",8,"2023-09-12T02:25:48.411Z","2023-09-12T02:29:23.397Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,596146,"Max Kepler","/api/v1/people/596146","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.4,13,2,0.3951,6.7093,30.6698,-18.7169,12.7783,6.913,-1.8366,2.621,-18.545,-138.5872,-4.5784,3.2785,50.0048,5.5428,24.8851,46.8,6,24,2402,38,NA,NA,NA,NA,NA,NA,FALSE,-18.5,11.6,-19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",4,"2023-09-12T02:27:39.541Z","2023-09-12T02:27:44.259Z",TRUE,"pitch","3553fefb-1e60-4374-a1c3-cfc87c9cc202",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.55,1.71,NA,130.76,180.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Max Kepler strikes out swinging, catcher Rene Pinto to first baseman Yandy Diaz.",0,7,4,71,"bottom",8,"2023-09-12T02:25:48.411Z","2023-09-12T02:29:23.397Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,596146,"Max Kepler","/api/v1/people/596146","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.7,7,2,0.3952,6.651,28.0846,-18.0115,10.3522,7.2637,-0.361,2.1496,-14.3282,-138.1185,-5.9209,3.5266,50.005,5.5148,20.191,42,4.8,24,2059,184,NA,NA,NA,NA,NA,NA,FALSE,-18,12.1,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",3,"2023-09-12T02:27:17.122Z","2023-09-12T02:27:21.675Z",TRUE,"pitch","b220cea4-b124-4a25-b8fc-03fb98062e35",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6529,1.8524,NA,149.6,180.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Max Kepler strikes out swinging, catcher Rene Pinto to first baseman Yandy Diaz.",0,7,4,71,"bottom",8,"2023-09-12T02:25:48.411Z","2023-09-12T02:29:23.397Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,596146,"Max Kepler","/api/v1/people/596146","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.6,13,2,0.3962,6.5308,27.4387,-19.3057,10.5417,6.6319,-0.8552,2.1454,-15.339,-137.6781,-5.6226,3.3908,50.0037,5.4996,20.4601,40.8,6,24,2318,122,NA,NA,NA,NA,NA,NA,FALSE,-19.3,11,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",2,"2023-09-12T02:26:54.144Z","2023-09-12T02:26:58.046Z",TRUE,"pitch","05ec16db-1e2d-45fb-920f-209ac618cecf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.55,1.71,NA,99.19,145.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Max Kepler strikes out swinging, catcher Rene Pinto to first baseman Yandy Diaz.",0,7,4,71,"bottom",8,"2023-09-12T02:25:48.411Z","2023-09-12T02:29:23.397Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,596146,"Max Kepler","/api/v1/people/596146","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.3,3,2,0.3943,6.5653,30.6402,-18.0926,10.1331,7.2058,0.4673,3.4659,-12.2825,-138.8147,-2.431,3.6297,50.0039,5.5555,19.8066,42,4.8,24,2253,106,NA,NA,NA,NA,NA,NA,FALSE,-17.3,12.7,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",1,"2023-09-12T02:26:26.061Z","2023-09-12T02:26:30.234Z",TRUE,"pitch","1ecd955c-d2a6-4261-b311-4e5e8637017c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.55,1.71,NA,99.58,175.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Max Kepler strikes out swinging, catcher Rene Pinto to first baseman Yandy Diaz.",0,7,4,71,"bottom",8,"2023-09-12T02:25:48.411Z","2023-09-12T02:29:23.397Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,596146,"Max Kepler","/api/v1/people/596146","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.5,6,2,0.3935,6.6006,31.6926,-17.264,9.822,7.6027,0.4569,2.3336,-12.149,-139.2569,-5.457,3.603,50.0043,5.4633,19.266,42,4.8,24,2301,109,NA,NA,NA,NA,NA,NA,FALSE,-17.2,12.7,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",0,"2023-09-12T02:26:06.974Z","2023-09-12T02:26:11.129Z",TRUE,"pitch","f6455be3-6224-4001-aa73-008fda8d7f38",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5655,1.7943,NA,116.09,155.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Max Kepler strikes out swinging, catcher Rene Pinto to first baseman Yandy Diaz.",0,7,4,71,"bottom",8,"2023-09-12T02:25:48.411Z","2023-09-12T02:29:23.397Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,596146,"Max Kepler","/api/v1/people/596146","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.2,2,2,0.3952,6.4929,30.3633,-17.8488,9.9414,7.3569,0.0238,3.0865,-13.0621,-138.5093,-3.5183,3.5048,50.0007,5.5636,19.3529,42,4.8,24,2220,116,NA,NA,NA,NA,NA,NA,FALSE,-17.4,12.7,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",5,"2023-09-12T02:28:01.192Z","2023-09-12T02:28:23.624Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,596146,"/api/v1/people/596146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Max Kepler strikes out swinging, catcher Rene Pinto to first baseman Yandy Diaz.",0,7,4,71,"bottom",8,"2023-09-12T02:25:48.411Z","2023-09-12T02:29:23.397Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,596146,"Max Kepler","/api/v1/people/596146","L","Left",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670764,"Taylor Walls","/api/v1/people/670764",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",5,"2023-09-12T02:25:20.123Z","2023-09-12T02:25:28.087Z",TRUE,"pitch","1dd1deb2-73a8-46ad-ad1c-989a052d9ece",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.52,1.66,NA,128.75,189.51,"ground_ball","medium","5",108.96,181.12,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Forceout","force_out","Royce Lewis grounds into a force out, third baseman Jonathan Aranda to second baseman Brandon Lowe. Jordan Luplow out at 2nd. Royce Lewis to 1st.",0,7,4,70,"bottom",8,"2023-09-12T02:23:14.908Z","2023-09-12T02:25:28.087Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668904,"Royce Lewis","/api/v1/people/668904","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.4,77.6,7,0.9,0.4471,6.6215,25.2196,-28.7891,-5.0499,2.2289,-0.3083,1.8248,-8.6922,-122.7113,-2.6369,3.9416,50.0033,5.3763,-7.6679,18,8.4,24,3022,301,84,-19,7,NA,NA,NA,TRUE,-34.9,3.6,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668904,"Royce Lewis","/api/v1/people/668904",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",4,"2023-09-12T02:24:49.338Z","2023-09-12T02:24:52.883Z",TRUE,"pitch","4f1c5a2c-40f9-4aac-8627-c0d25f516750",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.4199,1.6781,NA,163.62,233.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Forceout","force_out","Royce Lewis grounds into a force out, third baseman Jonathan Aranda to second baseman Brandon Lowe. Jordan Luplow out at 2nd. Royce Lewis to 1st.",0,7,4,70,"bottom",8,"2023-09-12T02:23:14.908Z","2023-09-12T02:25:28.087Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668904,"Royce Lewis","/api/v1/people/668904","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.3,77.6,13,0.91,0.4494,6.4631,26.0416,-29.0949,-6.3682,2.0522,-1.223,0.1923,-10.0166,-122.2885,-5.9647,3.7673,50.0039,5.1857,-9.5624,20.4,8.4,24,2975,304,NA,NA,NA,NA,NA,NA,FALSE,-36.6,2.4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668904,"Royce Lewis","/api/v1/people/668904",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",2,"2023-09-12T02:24:10.347Z","2023-09-12T02:24:13.762Z",TRUE,"pitch","94286c24-e503-4016-9745-2a82eeda3655",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.52,1.66,NA,100.86,176.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Forceout","force_out","Royce Lewis grounds into a force out, third baseman Jonathan Aranda to second baseman Brandon Lowe. Jordan Luplow out at 2nd. Royce Lewis to 1st.",0,7,4,70,"bottom",8,"2023-09-12T02:23:14.908Z","2023-09-12T02:25:28.087Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668904,"Royce Lewis","/api/v1/people/668904","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,75.8,6,0.91,0.4553,6.4536,25.3387,-25.0709,-5.8128,4.8566,0.4235,2.3169,-6.4804,-120.6945,-2.1291,3.907,50.0029,5.437,-8.5036,20.4,7.2,24,2946,286,NA,NA,NA,NA,NA,NA,FALSE,-31.6,8.5,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668904,"Royce Lewis","/api/v1/people/668904",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",1,"2023-09-12T02:23:50.944Z","2023-09-12T02:23:55.093Z",TRUE,"pitch","af6e579e-80e1-4f51-8bb4-76000102b907",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4199,1.562,NA,111.18,188.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Forceout","force_out","Royce Lewis grounds into a force out, third baseman Jonathan Aranda to second baseman Brandon Lowe. Jordan Luplow out at 2nd. Royce Lewis to 1st.",0,7,4,70,"bottom",8,"2023-09-12T02:23:14.908Z","2023-09-12T02:25:28.087Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668904,"Royce Lewis","/api/v1/people/668904","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,77.1,8,0.9,0.4487,6.5359,25.8576,-27.6629,-4.0202,2.9929,0.1528,1.8656,-7.641,-122.4083,-2.8471,3.846,50.0002,5.4306,-6.0536,14.4,8.4,24,2849,206,NA,NA,NA,NA,NA,NA,FALSE,-34,4.9,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668904,"Royce Lewis","/api/v1/people/668904",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",0,"2023-09-12T02:23:30.292Z","2023-09-12T02:23:34.079Z",TRUE,"pitch","958c098b-4315-4cb8-90f1-188bdaa3b42f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.449,1.7072,NA,165.6,183.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Forceout","force_out","Royce Lewis grounds into a force out, third baseman Jonathan Aranda to second baseman Brandon Lowe. Jordan Luplow out at 2nd. Royce Lewis to 1st.",0,7,4,70,"bottom",8,"2023-09-12T02:23:14.908Z","2023-09-12T02:25:28.087Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668904,"Royce Lewis","/api/v1/people/668904","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,77.1,13,0.9,0.4487,6.6049,26.8134,-26.4752,-4.731,3.7909,-1.2749,2.0447,-10.7458,-122.6099,-2.6888,3.7997,50.0059,5.4417,-7.1234,19.2,7.2,24,2853,236,NA,NA,NA,NA,NA,NA,FALSE,-32.5,6.4,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668904,"Royce Lewis","/api/v1/people/668904",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",3,"2023-09-12T02:24:30.639Z","2023-09-12T02:24:49.338Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,668904,"/api/v1/people/668904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Forceout","force_out","Royce Lewis grounds into a force out, third baseman Jonathan Aranda to second baseman Brandon Lowe. Jordan Luplow out at 2nd. Royce Lewis to 1st.",0,7,4,70,"bottom",8,"2023-09-12T02:23:14.908Z","2023-09-12T02:25:28.087Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,668904,"Royce Lewis","/api/v1/people/668904","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,668904,"Royce Lewis","/api/v1/people/668904",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",11,"2023-09-12T02:22:58.187Z","2023-09-12T02:23:03.972Z",TRUE,"pitch","651bffae-0de3-434a-9d34-04eca6f309ac",10,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.4199,1.62,NA,105.49,194.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Kyle Farmer called out on strikes.",0,7,4,69,"bottom",8,"2023-09-12T02:19:31.354Z","2023-09-12T02:23:03.972Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.2,9,2,0.396,6.5773,30.6069,-18.0854,11.6931,7.2689,0.3021,1.6505,-12.9397,-138.2677,-7.1279,3.5216,50.0009,5.4738,22.6566,45.6,6,24,2121,122,NA,NA,NA,NA,NA,NA,TRUE,-18.5,11.8,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
716629,"2023-09-11",10,"2023-09-12T02:22:37.549Z","2023-09-12T02:22:41.448Z",TRUE,"pitch","15889d5a-5731-4df5-af72-0a6c350af825",9,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3908,1.591,NA,66.12,132.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Kyle Farmer called out on strikes.",0,7,4,69,"bottom",8,"2023-09-12T02:19:31.354Z","2023-09-12T02:23:03.972Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",518617,"Jake Diekman","/api/v1/people/518617","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,86.6,12,2,0.3968,6.3959,31.0798,-23.8409,10.9099,4.324,1.3348,3.9448,-10.1012,-138.0849,-0.1477,3.6249,50.0062,5.6045,21.0479,38.4,6,24,2162,116,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656669,"Jordan Luplow","/api/v1/people/656669",NA,NA,NA,NA,NA,NA
