"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718122,"2023-05-18",4,"2023-05-18T18:56:00.485Z","2023-05-18T18:56:03.845Z",TRUE,"pitch","35073c0c-8eea-426e-aea0-9648aaafb83a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1731,1.4504,NA,28.43,209.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,2,3,49,"top",7,"2023-05-18T18:54:44.995Z","2023-05-18T18:56:26.678Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,72.7,14,0.91,0.4752,5.7832,24.4204,-29.8014,-11.3301,1.7729,2.3237,1.0919,0.7418,-115.874,-3.2908,3.4664,50.0054,5.419,-15.1979,26.4,10.8,24,2801,298,NA,NA,NA,NA,NA,NA,FALSE,-41,2.6,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",2,"2023-05-18T18:55:36.113Z","2023-05-18T18:55:40.138Z",TRUE,"pitch","3db21067-ff93-4ac1-b0d6-fa9e6de77d5b",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2305,1.4504,NA,104.99,188.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,2,3,49,"top",7,"2023-05-18T18:54:44.995Z","2023-05-18T18:56:26.678Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,74.5,9,0.91,0.463,5.7483,25.763,-27.6904,-10.2755,3.1742,0.3149,1.8577,-3.6825,-118.9342,-2.2569,3.2243,50.0028,5.3651,-14.5163,28.8,9.6,24,2878,292,NA,NA,NA,NA,NA,NA,FALSE,-36,5.4,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",1,"2023-05-18T18:55:21.495Z","2023-05-18T18:55:25.315Z",TRUE,"pitch","e3d7305b-3653-49b3-b026-9da2a1238d29",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.2,1.5,NA,104.23,161.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,2,3,49,"top",7,"2023-05-18T18:54:44.995Z","2023-05-18T18:56:26.678Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,81.8,3,0.91,0.4211,5.8846,27.5956,-27.9507,9.4538,2.465,0.335,2.879,-9.3543,-130.1168,-1.4765,2.7504,50.001,5.5739,16.1899,26.4,7.2,24,2272,127,NA,NA,NA,NA,NA,NA,FALSE,-29.9,4.3,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",0,"2023-05-18T18:55:07.998Z","2023-05-18T18:55:12.529Z",TRUE,"pitch","762b855f-1009-421e-82a7-3236aba308e5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2305,1.4504,NA,90.21,218.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,2,3,49,"top",7,"2023-05-18T18:54:44.995Z","2023-05-18T18:56:26.678Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,81.8,14,0.9,0.4222,6.2109,29.6388,-31.4883,9.9879,0.4061,0.7029,0.7405,-8.7452,-130.1879,-5.4526,2.8228,50.0053,5.2716,16.9923,25.2,8.4,24,2193,116,NA,NA,NA,NA,NA,NA,FALSE,-34.8,-0.4,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",3,"2023-05-18T18:55:49.879Z","2023-05-18T18:56:00.485Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,670623,"/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Isaac Paredes strikes out swinging.",0,2,3,49,"top",7,"2023-05-18T18:54:44.995Z","2023-05-18T18:56:26.678Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",2,"2023-05-18T18:54:34.639Z","2023-05-18T18:54:45.279Z",TRUE,"pitch","d989e779-1356-46d1-8b99-38358597c888",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.33,1.52,NA,130.52,187.76,"fly_ball","medium","9",196.75,119.74,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Brandon Lowe flies out to right fielder Jeff McNeil.",0,2,3,48,"top",7,"2023-05-18T18:54:19.252Z","2023-05-18T18:54:45.279Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,75.3,7,0.89,0.4605,5.8167,22.9668,-27.4311,-6.0012,3.3115,-0.3548,1.8897,-6.1001,-118.983,-2.0983,3.0226,50.0043,5.2703,-8.5983,19.2,8.4,24,2828,290,81.3,42,264,NA,NA,NA,TRUE,-35.2,5.8,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",1,"2023-05-18T18:54:21.356Z","2023-05-18T18:54:24.548Z",TRUE,"pitch","97c1883a-6a07-4219-8353-5374b1e87205",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.33,1.52,NA,135.08,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Brandon Lowe flies out to right fielder Jeff McNeil.",0,2,3,48,"top",7,"2023-05-18T18:54:19.252Z","2023-05-18T18:54:45.279Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,75.4,7,0.9,0.4615,6.2491,22.1167,-26.9846,-7.312,3.6371,-0.4742,1.7326,-5.7294,-118.5785,-2.9474,2.9213,50.0058,5.4471,-10.4398,22.8,8.4,24,2837,297,NA,NA,NA,NA,NA,NA,FALSE,-34.9,6.1,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",0,"2023-05-18T18:52:17.642Z","2023-05-18T18:54:21.356Z",FALSE,"action",NA,NA,"Pitching Change: Brooks Raley replaces Tylor Megill.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,548384,"/api/v1/people/548384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"48","atBat","Flyout","field_out","Brandon Lowe flies out to right fielder Jeff McNeil.",0,2,3,48,"top",7,"2023-05-18T18:54:19.252Z","2023-05-18T18:54:45.279Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",4,"2023-05-18T18:51:11.837Z","2023-05-18T18:51:23.398Z",TRUE,"pitch","cc7a9d3f-2427-46db-9eb3-7697468557ed",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.07,1.45,NA,127.03,190.08,"fly_ball","medium","7",74.14,126.76,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Eduardo Escobar flies out to left fielder Randy Arozarena.",0,2,3,47,"bottom",6,"2023-05-18T18:49:49.722Z","2023-05-18T18:51:23.398Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.3,8,0.9,0.3994,6.4449,30.5474,-13.7549,-6.8271,9.676,-0.2631,1.8037,6.7252,-137.1611,-8.464,-1.8606,50.005,5.8692,-13.0002,36,3.6,24,1986,206,86.8,58,224,NA,NA,NA,TRUE,-14.9,15.8,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",2,"2023-05-18T18:50:42.823Z","2023-05-18T18:50:46.823Z",TRUE,"pitch","dfbbc8bb-2201-4581-a8ab-12c84176ffab",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.0583,1.3644,NA,138.38,186.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Eduardo Escobar flies out to left fielder Randy Arozarena.",0,2,3,47,"bottom",6,"2023-05-18T18:49:49.722Z","2023-05-18T18:51:23.398Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,78.4,4,0.63,0.4427,6.2071,23.4012,-27.5836,-3.0125,2.9569,-0.5609,1.9462,4.0023,-123.4847,-4.578,-1.8074,50.0019,6.1307,-4.6761,8.4,7.2,24,676,241,NA,NA,NA,NA,NA,NA,FALSE,-33.2,4.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",1,"2023-05-18T18:50:27.726Z","2023-05-18T18:50:31.733Z",TRUE,"pitch","3c618830-f919-4c04-b6ba-347934dabc00",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0296,1.4217,NA,161.35,179.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Eduardo Escobar flies out to left fielder Randy Arozarena.",0,2,3,47,"bottom",6,"2023-05-18T18:49:49.722Z","2023-05-18T18:51:23.398Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,78,13,0.91,0.4436,6.113,24.4845,-27.9843,-7.0834,2.7162,-1.1636,2.1798,3.8129,-123.4454,-3.9313,-1.8076,50.0044,6.1478,-10.9375,19.2,8.4,24,667,242,NA,NA,NA,NA,NA,NA,FALSE,-33.7,4.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",0,"2023-05-18T18:50:04.893Z","2023-05-18T18:50:09.075Z",TRUE,"pitch","4fa31b85-aa91-4173-ada2-d03d8f8dde25",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.07,1.45,NA,104.61,178.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Eduardo Escobar flies out to left fielder Randy Arozarena.",0,2,3,47,"bottom",6,"2023-05-18T18:49:49.722Z","2023-05-18T18:51:23.398Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,81.8,6,0.9,0.4222,6.3403,28.2915,-25.1239,-0.4464,4.1447,0.325,2.2326,6.1287,-129.9388,-4.7876,-2.0105,50.0065,6.0179,-0.7602,1.2,6,24,2211,192,NA,NA,NA,NA,NA,NA,FALSE,-27.8,6.6,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",3,"2023-05-18T18:50:55.577Z","2023-05-18T18:51:11.837Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,500871,"/api/v1/people/500871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"47","atBat","Flyout","field_out","Eduardo Escobar flies out to left fielder Randy Arozarena.",0,2,3,47,"bottom",6,"2023-05-18T18:49:49.722Z","2023-05-18T18:51:23.398Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",3,"2023-05-18T18:49:36.755Z","2023-05-18T18:49:41.782Z",TRUE,"pitch","28455a5b-e8b6-4af4-bc19-0791c76c383b",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.24,1.59,NA,137.62,201.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Daniel Vogelbach strikes out swinging.",0,2,3,46,"bottom",6,"2023-05-18T18:47:51.904Z","2023-05-18T18:49:41.782Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Tampa Bay Rays","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.6,76.8,13,0.91,0.4513,6.2226,24.8393,-32.0119,-4.4813,0.1097,-0.5409,1.3921,4.0966,-121.5739,-4.5232,-1.6692,50.0044,6.0694,-6.6787,10.8,9.6,24,624,255,NA,NA,NA,NA,NA,NA,TRUE,-40,-0.7,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",502054,"Tommy Pham","/api/v1/people/502054",NA,NA,NA
718122,"2023-05-18",2,"2023-05-18T18:49:12.381Z","2023-05-18T18:49:15.993Z",TRUE,"pitch","89bd5f44-48a5-47ab-94ad-a94ce105675f",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.1731,1.4791,NA,159.55,239.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Daniel Vogelbach strikes out swinging.",0,2,3,46,"bottom",6,"2023-05-18T18:47:51.904Z","2023-05-18T18:49:41.782Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Tampa Bay Rays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.7,78.8,13,0.9,0.4436,6.3138,23.1844,-27.8031,-5.3846,2.8248,-1.1163,-0.0126,3.1222,-123.2074,-8.9153,-1.6968,50.0004,5.9826,-8.3239,14.4,8.4,24,630,245,NA,NA,NA,NA,NA,NA,FALSE,-34.6,3.4,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA
718122,"2023-05-18",1,"2023-05-18T18:48:37.388Z","2023-05-18T18:48:40.612Z",TRUE,"pitch","e596b35c-6664-4a78-8755-c173b9a47843",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.24,1.59,NA,108.23,176.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Daniel Vogelbach strikes out swinging.",0,2,3,46,"bottom",6,"2023-05-18T18:47:51.904Z","2023-05-18T18:49:41.782Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,596129,"Daniel Vogelbach","/api/v1/people/596129","L","Left",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.4,5,0.91,0.3987,6.3787,30.2045,-10.9287,-6.0799,11.1119,0.2301,2.3218,7.4893,-137.342,-7.7049,-1.7412,50.0012,5.9054,-11.6232,38.4,3.6,24,2118,206,NA,NA,NA,NA,NA,NA,FALSE,-12,18.7,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,683146,"Brett Baty","/api/v1/people/683146",NA,NA,NA,NA,NA,NA
