"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718135,"2023-05-17",5,"2023-05-18T00:32:05.659Z","2023-05-18T00:32:10.151Z",TRUE,"pitch","d4543fd2-f0c1-4501-9f52-a3d6796c9d1a",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.35,1.5795,NA,175.64,130.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Brandon Lowe walks.",0,1,0,40,"top",6,"2023-05-18T00:29:56.617Z","2023-05-18T00:33:28.716Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,87.4,11,2,0.3906,6.6565,35.3846,-14.2182,-3.9427,9.0444,-1.5385,4.0262,2.3121,-140.8264,-2.0743,-1.8628,50.0055,5.7045,-7.83,26.4,3.6,24,2255,219,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.1,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",4,"2023-05-18T00:31:42.918Z","2023-05-18T00:31:49.784Z",TRUE,"pitch","1c062a4d-d8c6-4bb5-a452-8bc5ee8763df",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.35,1.52,NA,100.64,187.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Brandon Lowe walks.",0,1,0,40,"top",6,"2023-05-18T00:29:56.617Z","2023-05-18T00:33:28.716Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets","false",NA,"rgba(85, 0, 187, 1.0)","FO","Forkball",84.7,76.7,9,2,0.448,6.615,28.391,-28.5854,-4.3187,2.3801,0.4292,1.9145,5.7499,-123.0839,-3.7243,-1.395,50.0017,5.9145,-6.5106,9.6,8.4,24,1133,249,NA,NA,NA,NA,NA,NA,FALSE,-35.2,3.6,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",3,"2023-05-18T00:31:20.170Z","2023-05-18T00:31:24.013Z",TRUE,"pitch","316efc14-6366-49d5-bcd3-fd535ecacb1e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.35,1.52,NA,102.75,198.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Brandon Lowe walks.",0,1,0,40,"top",6,"2023-05-18T00:29:56.617Z","2023-05-18T00:33:28.716Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,80.9,9,2,0.4255,6.5566,29.9369,-23.2116,0.307,5.3527,0.3739,1.5045,4.8039,-129.314,-6.1665,-1.5569,50.0002,5.7302,0.5132,3.6,6,24,2555,197,NA,NA,NA,NA,NA,NA,FALSE,-26.6,8.4,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",2,"2023-05-18T00:31:02.510Z","2023-05-18T00:31:07.819Z",TRUE,"pitch","b15452c5-4767-4c85-bc1f-1dd39004a94a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.35,1.5509,NA,127.37,137.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Brandon Lowe walks.",0,1,0,40,"top",6,"2023-05-18T00:29:56.617Z","2023-05-18T00:33:28.716Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,85.8,11,2,0.3973,6.599,35.8864,-12.4358,-3.1667,10.296,-0.272,3.7559,5.4781,-138.7477,-3.1588,-1.8757,50.0036,5.7577,-6.072,19.2,2.4,24,2232,217,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",1,"2023-05-18T00:30:39.548Z","2023-05-18T00:30:46.916Z",TRUE,"pitch","00e6b915-6383-4e15-afd3-bda9ba89ce92",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.36,1.52,NA,78.84,245.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Brandon Lowe walks.",0,1,0,40,"top",6,"2023-05-18T00:29:56.617Z","2023-05-18T00:33:28.716Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets","false",NA,"rgba(85, 0, 187, 1.0)","FO","Forkball",83.8,76.7,14,2,0.4524,6.8285,25.8901,-27.141,-3.9345,3.396,1.0011,-0.2619,7.0706,-121.5017,-8.6279,-1.4478,50.0009,5.7261,-5.8272,8.4,8.4,24,1193,235,NA,NA,NA,NA,NA,NA,FALSE,-35.4,4.1,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",0,"2023-05-18T00:30:20.469Z","2023-05-18T00:30:24.483Z",TRUE,"pitch","0f12953c-b904-443a-815d-de00edf521b8",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,1,NA,NA,3.35,1.52,NA,129.96,226.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Brandon Lowe walks.",0,1,0,40,"top",6,"2023-05-18T00:29:56.617Z","2023-05-18T00:33:28.716Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets","false",NA,"rgba(85, 0, 187, 1.0)","FO","Forkball",85.3,78,13,2,0.4439,6.5357,27.705,-33.4768,-4.0575,-0.8487,-0.3399,0.4548,4.1082,-123.9793,-6.2102,-1.5013,50.0014,5.829,-6.2364,8.4,9.6,24,1040,237,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-2.9,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",5,"2023-05-18T00:29:50.976Z","2023-05-18T00:29:55.637Z",TRUE,"pitch","a8635a37-fbad-4213-b8ac-24308c3bc75f",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.2738,1.5509,NA,145.69,194.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,0,39,"top",6,"2023-05-18T00:28:41.302Z","2023-05-18T00:29:55.637Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.5,7,2,0.3954,6.5366,35.4837,-8.9649,-4.3699,11.9814,-0.7527,1.6502,3.9236,-139.2934,-8.9959,-1.6218,50.0019,5.5413,-8.4636,33.6,2.4,24,2358,222,NA,NA,NA,NA,NA,NA,TRUE,-10.4,19.7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,677551,"Wander Franco","/api/v1/people/677551",NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",4,"2023-05-18T00:29:28.082Z","2023-05-18T00:29:33.527Z",TRUE,"pitch","87e65f59-549d-427e-a721-4182e718b5c8",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,0,NA,NA,3.3025,1.4935,NA,89.87,250.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,0,39,"top",6,"2023-05-18T00:28:41.302Z","2023-05-18T00:29:55.637Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(85, 0, 187, 1.0)","FO","Forkball",84.3,77.6,14,2,0.4488,6.7222,25.7112,-31.9436,-4.718,0.1516,0.7116,-0.4222,6.4347,-122.3712,-8.3112,-1.3474,50.0019,5.7804,-7.1057,9.6,9.6,24,951,240,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-1.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",3,"2023-05-18T00:29:06.883Z","2023-05-18T00:29:12.765Z",TRUE,"pitch","8d7d5fae-1254-4512-979e-896573480fda",2,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,2,0,NA,NA,3.28,1.51,NA,125.44,196.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,0,39,"top",6,"2023-05-18T00:28:41.302Z","2023-05-18T00:29:55.637Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(85, 0, 187, 1.0)","FO","Forkball",83.2,76.1,8,2,0.4542,6.472,25.8594,-33.1109,-6.5031,-0.6351,-0.2214,1.5734,4.7213,-121.0492,-3.5923,-1.362,50.0038,6.0063,-9.5537,14.4,9.6,24,1110,244,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-1.8,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",1,"2023-05-18T00:28:43.654Z","2023-05-18T00:28:50.665Z",TRUE,"pitch","636f8f9b-54d0-48b6-935e-0da3612f8d6d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.28,1.51,NA,80.23,168.18,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,0,39,"top",6,"2023-05-18T00:28:41.302Z","2023-05-18T00:29:55.637Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.1,12,2,0.4198,6.5864,28.417,-19.0754,0.0396,7.6025,0.9646,2.6147,6.3138,-130.6548,-4.5637,-1.492,50.0039,5.8244,0.0666,3.6,4.8,24,2520,204,NA,NA,NA,NA,NA,NA,FALSE,-21.1,13,-1.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",0,"2023-05-18T00:28:26.320Z","2023-05-18T00:28:31.043Z",FALSE,"pickoff","379c03ff-8535-4bd0-8f53-f7417c81b187",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,0,39,"top",6,"2023-05-18T00:28:41.302Z","2023-05-18T00:29:55.637Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",2,"2023-05-18T00:28:53.578Z","2023-05-18T00:29:06.883Z",FALSE,"action",NA,NA,"Wander Franco steals (14) 2nd base.","Stolen Base 2B",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,0,677551,"/api/v1/people/677551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"636f8f9b-54d0-48b6-935e-0da3612f8d6d","stolen_base_2b",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Randy Arozarena called out on strikes.",0,1,0,39,"top",6,"2023-05-18T00:28:41.302Z","2023-05-18T00:29:55.637Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",4,"2023-05-18T00:27:57.330Z","2023-05-18T00:28:01.466Z",TRUE,"pitch","ee4dadec-f857-4f49-93c7-17b51200caed",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.2738,1.4935,NA,161.92,144.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Wander Franco walks.",0,1,0,38,"top",6,"2023-05-18T00:26:32.838Z","2023-05-18T00:28:01.466Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,677551,"Wander Franco","/api/v1/people/677551","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.7,11,2,0.3906,6.7188,33.6769,-10.5442,-5.401,10.877,-1.1783,3.484,3.3822,-140.5547,-4.3976,-1.6994,50.0007,5.761,-10.7391,40.8,3.6,24,2403,215,NA,NA,NA,NA,NA,NA,FALSE,-10.6,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,677551,"Wander Franco","/api/v1/people/677551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",3,"2023-05-18T00:27:42.569Z","2023-05-18T00:27:47.807Z",TRUE,"pitch","41d56457-a6ac-4b14-8e1f-672c43287fa3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2738,1.4649,NA,137.19,202.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Wander Franco walks.",0,1,0,38,"top",6,"2023-05-18T00:26:32.838Z","2023-05-18T00:28:01.466Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,677551,"Wander Franco","/api/v1/people/677551","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.8,13,2,0.3951,6.7383,34.1795,-7.3758,-6.1663,12.7748,-0.5298,1.3288,5.0702,-139.1616,-10.3054,-1.5833,50.0064,5.5888,-11.9744,48,3.6,24,2336,217,NA,NA,NA,NA,NA,NA,FALSE,-9.2,20.9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",2,"2023-05-18T00:27:27.918Z","2023-05-18T00:27:32.293Z",TRUE,"pitch","be0a68fa-ce81-413a-be6c-7338dc7e56ac",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3025,1.4649,NA,45.61,178.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Wander Franco walks.",0,1,0,38,"top",6,"2023-05-18T00:26:32.838Z","2023-05-18T00:28:01.466Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,677551,"Wander Franco","/api/v1/people/677551","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,82.1,14,2,0.4203,6.5445,29.1621,-23.1117,-1.1071,5.2749,1.8729,2.2189,8.8756,-130.6518,-4.7901,-1.4337,50.0033,5.8273,-1.9036,0,6,24,2615,195,NA,NA,NA,NA,NA,NA,FALSE,-25.4,8.6,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718135,"2023-05-17",1,"2023-05-18T00:27:15.125Z","2023-05-18T00:27:20.434Z",TRUE,"pitch","e2b86a85-410b-4bb4-abf3-6cc882324c19",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2164,1.4935,NA,165.71,199.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Wander Franco walks.",0,1,0,38,"top",6,"2023-05-18T00:26:32.838Z","2023-05-18T00:28:01.466Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,677551,"Wander Franco","/api/v1/people/677551","L","Left",673540,"Kodai Senga","/api/v1/people/673540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","New York Mets","false",NA,"rgba(85, 0, 187, 1.0)","FO","Forkball",83.8,77.6,13,2,0.4481,6.3979,23.0793,-33.0195,-5.131,-0.5602,-1.2779,1.4665,2.4098,-122.0485,-3.971,-1.6092,50.0016,5.9455,-7.7725,12,9.6,24,932,232,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-1.7,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
