"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717354,"2023-07-19",2,"2023-07-19T01:12:11.935Z","2023-07-19T01:12:14.935Z",TRUE,"pitch","96d16b7c-9d4b-496e-b5ae-6822d7dca8f8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.25,1.51,NA,118.08,207.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Hit By Pitch","hit_by_pitch","Harold Ramirez hit by pitch.",0,0,1,31,"top",5,"2023-07-19T01:11:31.690Z","2023-07-19T01:13:18.261Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.9,79.9,13,2,0.4337,7.0801,25.7024,-31.5379,-9.1087,0.3949,-0.0284,1.173,8.0123,-126.2931,-4.4475,-2.0585,50.0034,5.4932,-14.7158,22.8,8.4,24,1700,238,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-0.1,14.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",1,"2023-07-19T01:11:50.992Z","2023-07-19T01:11:54.026Z",TRUE,"pitch","16a44013-beb1-465e-b20d-253dda42c8ca",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3468,1.6752,NA,53.72,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Hit By Pitch","hit_by_pitch","Harold Ramirez hit by pitch.",0,0,1,31,"top",5,"2023-07-19T01:11:31.690Z","2023-07-19T01:13:18.261Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.5,67.5,14,2,0.5154,7.0509,20.5896,-38.0844,4.9985,-5.1886,1.66,1.7697,5.9923,-106.7985,0.4899,-1.8451,50.0007,5.8657,5.6979,9.6,13.2,24,2023,44,NA,NA,NA,NA,NA,NA,FALSE,-60.1,-8.8,-10.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",0,"2023-07-19T01:11:36.001Z","2023-07-19T01:11:39.185Z",TRUE,"pitch","b6504017-3621-47d0-9b32-7b530fcaeb3a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.25,1.51,NA,109.52,180.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Hit By Pitch","hit_by_pitch","Harold Ramirez hit by pitch.",0,0,1,31,"top",5,"2023-07-19T01:11:31.690Z","2023-07-19T01:13:18.261Z",TRUE,FALSE,FALSE,FALSE,11,4,2,0,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",543135,"Nathan Eovaldi","/api/v1/people/543135","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.7,66.7,5,2,0.5204,6.7414,20.0021,-39.3457,5.1948,-6.4168,0.1961,2.1598,3.1436,-105.7326,1.6099,-1.9907,50.0004,5.9444,5.8105,9.6,14.4,24,1981,49,NA,NA,NA,NA,NA,NA,FALSE,-63,-10.7,-10.3,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",3,"2023-07-19T01:09:26.534Z","2023-07-19T01:09:34.536Z",TRUE,"pitch","df5e6748-3be8-4b5a-9676-d13c73e56eb0",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.55,1.73,NA,148.66,165.02,"ground_ball","medium","4",142.2,148.56,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Forceout","force_out","Travis Jankowski grounds into a force out, fielded by second baseman Brandon Lowe. Josh Jung out at 2nd.",0,0,1,30,"bottom",4,"2023-07-19T01:07:59.907Z","2023-07-19T01:09:34.536Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.7,83.1,11,2,0.4174,6.4902,24.6781,-25.0976,-5.7641,4.0496,-0.8306,2.7317,3.4864,-130.6784,-3.441,-1.4255,50.0058,5.9277,-10.0814,20.4,6,24,1288,216,85,-13,12,NA,NA,NA,TRUE,-26.8,6.8,9.8,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",2,"2023-07-19T01:08:56.233Z","2023-07-19T01:09:00.089Z",TRUE,"pitch","c9f7ab77-65f1-4dd3-bea4-194a21838401",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.55,1.73,NA,138.86,136.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Forceout","force_out","Travis Jankowski grounds into a force out, fielded by second baseman Brandon Lowe. Josh Jung out at 2nd.",0,0,1,30,"bottom",4,"2023-07-19T01:07:59.907Z","2023-07-19T01:09:34.536Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.3,11,0.91,0.3883,6.1694,33.5251,-11.3974,-3.2589,10.3185,-0.5734,3.792,3.3098,-141.3028,-4.2023,-1.339,50.0011,6.0363,-6.5606,25.2,2.4,24,2351,205,NA,NA,NA,NA,NA,NA,FALSE,-11.2,18,5.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",1,"2023-07-19T01:08:33.356Z","2023-07-19T01:08:36.776Z",TRUE,"pitch","b5907f5b-7c75-4473-9c9d-a8c35a6215ab",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.55,1.8184,NA,113.62,172.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Forceout","force_out","Travis Jankowski grounds into a force out, fielded by second baseman Brandon Lowe. Josh Jung out at 2nd.",0,0,1,30,"bottom",4,"2023-07-19T01:07:59.907Z","2023-07-19T01:09:34.536Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.3,83.4,5,2,0.4155,6.3178,25.8804,-25.7982,-2.9757,3.6152,0.0888,2.4376,4.5513,-131.4426,-4.0402,-1.2725,50.0013,5.8931,-5.2462,9.6,6,24,1215,212,NA,NA,NA,NA,NA,NA,FALSE,-27.4,5.9,4.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",0,"2023-07-19T01:08:14.009Z","2023-07-19T01:08:17.429Z",TRUE,"pitch","1eab4f0d-ad2f-449b-b94e-912dfefc5ad1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5755,1.8204,NA,121.49,165.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Forceout","force_out","Travis Jankowski grounds into a force out, fielded by second baseman Brandon Lowe. Josh Jung out at 2nd.",0,0,1,30,"bottom",4,"2023-07-19T01:07:59.907Z","2023-07-19T01:09:34.536Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74.3,5,0.88,0.4665,6.1941,23.4922,-43.4685,4.1477,-8.1043,-0.1178,2.731,1.4185,-117.6704,1.3437,-1.2681,50,6.1973,5.7829,8.4,13.2,24,2264,24,NA,NA,NA,NA,NA,NA,FALSE,-56,-14,-7.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",3,"2023-07-19T01:07:43.041Z","2023-07-19T01:07:47.983Z",TRUE,"pitch","3b6c412e-8b89-4912-a1cb-e2c7fa101411",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.48,1.65,NA,132.15,198.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,0,1,29,"bottom",4,"2023-07-19T01:05:54.683Z","2023-07-19T01:07:47.983Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.9,83.5,13,2,0.4169,6.3038,25.014,-29.6382,-6.2043,1.4494,-0.3975,1.4805,4.7905,-130.88,-5.6084,-1.4364,50.0042,5.8433,-10.873,18,7.2,24,1275,220,NA,NA,NA,NA,NA,NA,TRUE,-31.8,1.7,10.3,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA
717354,"2023-07-19",2,"2023-07-19T01:07:15.683Z","2023-07-19T01:07:19.858Z",TRUE,"pitch","9603aff9-757e-47ea-b7a0-2fa22506c27b",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.5818,1.6927,NA,87.39,233.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,0,1,29,"bottom",4,"2023-07-19T01:05:54.683Z","2023-07-19T01:07:47.983Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,75,14,0.87,0.4659,6.2791,24.121,-42.8184,3.3133,-7.6196,0.7768,0.1791,3.6483,-117.9378,-4.2367,-1.2253,50.003,5.981,4.6287,7.2,13.2,24,2414,26,NA,NA,NA,NA,NA,NA,FALSE,-56.5,-14.6,-7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",1,"2023-07-19T01:06:49.341Z","2023-07-19T01:06:52.443Z",TRUE,"pitch","c9f37592-d4fc-4094-a27b-c0d3482229fe",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.48,1.65,NA,111.34,137.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,0,1,29,"bottom",4,"2023-07-19T01:05:54.683Z","2023-07-19T01:07:47.983Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.3,12,0.9,0.39,6.2579,30.7665,-9.7898,-3.0019,11.1961,0.1486,3.7393,5.1245,-140.2712,-4.309,-1.3092,50.0031,5.9299,-6.0024,24,2.4,24,2182,203,NA,NA,NA,NA,NA,NA,FALSE,-9.7,19.6,4.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",0,"2023-07-19T01:06:11.203Z","2023-07-19T01:06:19.209Z",TRUE,"pitch","4f6abe2a-da44-46c3-b358-81a52ed50d6d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.48,1.65,NA,117.35,166.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Jonah Heim strikes out swinging.",0,0,1,29,"bottom",4,"2023-07-19T01:05:54.683Z","2023-07-19T01:07:47.983Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,73.9,5,0.88,0.4695,6.153,23.4145,-44.0892,2.9638,-8.6605,-0.0091,2.6593,2.0308,-116.9487,1.2555,-1.2758,50.0029,6.2723,4.0775,6,13.2,24,2403,29,NA,NA,NA,NA,NA,NA,FALSE,-57.6,-15,-5.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",8,"2023-07-19T01:05:40.351Z","2023-07-19T01:05:43.721Z",TRUE,"pitch","9846766e-5798-43c6-b7e9-d608f58f213b",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.8737,1.9153,NA,53.41,160.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Josh Jung walks.",0,0,1,28,"bottom",4,"2023-07-19T01:02:40.011Z","2023-07-19T01:05:43.721Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,673962,"Josh Jung","/api/v1/people/673962","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.3,84.2,12,0.91,0.4115,6.3463,27.5803,-27.2099,2.2268,2.768,1.6682,2.9036,6.8493,-132.9277,-2.9707,-1.2278,50.0062,6.004,3.9989,10.8,6,24,2392,159,NA,NA,NA,NA,NA,NA,FALSE,-28.1,4.6,-5.5,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA,NA
717354,"2023-07-19",7,"2023-07-19T01:05:17.285Z","2023-07-19T01:05:20.650Z",TRUE,"pitch","5e6601e7-1a7e-4c20-9aea-c8340faaceb0",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.78,1.78,NA,142.14,169.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Josh Jung walks.",0,0,1,28,"bottom",4,"2023-07-19T01:02:40.011Z","2023-07-19T01:05:43.721Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,673962,"Josh Jung","/api/v1/people/673962","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,83.2,4,0.9,0.4177,6.3161,24.4153,-28.6194,2.5706,2.0369,-0.6595,2.5774,1.312,-130.529,-3.4511,-1.5008,50.0034,6.0439,4.4885,9.6,7.2,24,2375,140,NA,NA,NA,NA,NA,NA,FALSE,-30.5,3.2,-4.9,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",5,"2023-07-19T01:04:10.884Z","2023-07-19T01:04:13.884Z",TRUE,"pitch","0fd490df-592c-4ebb-b168-b4c4bd536af3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.8709,1.912,NA,83.49,231.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Josh Jung walks.",0,0,1,28,"bottom",4,"2023-07-19T01:02:40.011Z","2023-07-19T01:05:43.721Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,673962,"Josh Jung","/api/v1/people/673962","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.6,73.6,14,0.72,0.4738,6.386,22.4276,-33.9151,0.1422,-1.2851,0.879,0.2851,4.8582,-115.7817,-5.4391,-1.2685,50.0041,5.9252,0.192,1.2,10.8,24,2332,64,NA,NA,NA,NA,NA,NA,FALSE,-46.8,-3.5,-1.6,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",4,"2023-07-19T01:03:54.278Z","2023-07-19T01:03:57.379Z",TRUE,"pitch","a12a7f91-fb40-4a48-809e-060151be2449",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.8122,1.7656,NA,65.72,121.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Josh Jung walks.",0,0,1,28,"bottom",4,"2023-07-19T01:02:40.011Z","2023-07-19T01:05:43.721Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,673962,"Josh Jung","/api/v1/people/673962","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.2,12,0.92,0.385,6.2469,33.6515,-9.2071,-2.6791,11.2092,1.3452,4.3278,7.8581,-142.453,-3.3537,-1.1046,50.0038,6.1054,-5.491,20.4,2.4,24,2214,200,NA,NA,NA,NA,NA,NA,FALSE,-8.9,19.8,3.2,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717354,"2023-07-19",3,"2023-07-19T01:03:35.315Z","2023-07-19T01:03:38.382Z",TRUE,"pitch","b4811f49-f75f-4f37-9e8b-d6b411ac43a2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.8798,1.9211,NA,166.65,213.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Walk","walk","Josh Jung walks.",0,0,1,28,"bottom",4,"2023-07-19T01:02:40.011Z","2023-07-19T01:05:43.721Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,673962,"Josh Jung","/api/v1/people/673962","R","Right",671737,"Taj Bradley","/api/v1/people/671737","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.2,74.7,13,0.86,0.4654,6.406,25.0854,-43.4617,2.8977,-8.0705,-1.3026,0.9441,-0.8569,-118.2465,-2.6018,-1.3093,50.0028,6.0925,4.0537,4.8,13.2,24,2147,20,NA,NA,NA,NA,NA,NA,FALSE,-56.8,-15,-5,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
