"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718622,"2023-04-11",1,"2023-04-12T01:37:23.577Z","2023-04-12T01:37:27.784Z",TRUE,"pitch","fba32304-c8ec-4f5d-b1a0-69b78e8a7857",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.54,1.68,NA,125.32,145.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","George Springer grounds out, second baseman Jonathan Schoop to first baseman Spencer Torkelson.",0,3,4,58,"bottom",7,"2023-04-12T01:36:53.724Z","2023-04-12T01:38:22.377Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543807,"George Springer","/api/v1/people/543807","R","Right",669438,"Mason Englert","/api/v1/people/669438","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.1,2,2,0.4124,6.3892,30.3926,-17.6013,-10.517,8.1736,-0.2182,3.4472,7.6925,-133.1457,-2.413,-1.7882,50.0042,5.6487,-18.7565,43.2,6,24,2332,223,NA,NA,NA,NA,NA,NA,FALSE,-18.4,14.4,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",0,"2023-04-12T01:37:11.562Z","2023-04-12T01:37:16.112Z",TRUE,"pitch","0969b8c2-7e1b-412d-b86d-084baddc99ca",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6863,1.68,NA,79.51,197.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","George Springer grounds out, second baseman Jonathan Schoop to first baseman Spencer Torkelson.",0,3,4,58,"bottom",7,"2023-04-12T01:36:53.724Z","2023-04-12T01:38:22.377Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,543807,"George Springer","/api/v1/people/543807","R","Right",669438,"Mason Englert","/api/v1/people/669438","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,79.8,14,2,0.4324,6.368,27.3457,-24.5633,-4.8507,4.6872,0.9834,1.5421,8.4874,-126.9398,-4.9536,-1.7817,50.0013,5.4882,-7.8724,13.2,6,24,2484,247,NA,NA,NA,NA,NA,NA,FALSE,-28.6,7.4,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",3,"2023-04-12T01:36:45.477Z","2023-04-12T01:36:51.775Z",TRUE,"pitch","76347ff7-d004-4381-bf3f-d6fb07322672",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.37,1.63,NA,140.25,212.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Kiermaier strikes out swinging.",0,3,4,57,"bottom",7,"2023-04-12T01:35:55.075Z","2023-04-12T01:36:51.775Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669438,"Mason Englert","/api/v1/people/669438","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,77.1,13,0.91,0.4478,6.3875,26.6645,-30.171,-11.976,1.3292,-0.6099,0.9757,6.5473,-122.7909,-4.5858,-1.7692,50.0053,5.4651,-18.101,28.8,9.6,24,2219,248,NA,NA,NA,NA,NA,NA,TRUE,-37.3,1.4,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",2,"2023-04-12T01:36:28.909Z","2023-04-12T01:36:32.080Z",TRUE,"pitch","8cdbd0b7-b384-48f3-81a0-b295b432d4c5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.37,1.63,NA,98.76,143.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Kiermaier strikes out swinging.",0,3,4,57,"bottom",7,"2023-04-12T01:35:55.075Z","2023-04-12T01:36:51.775Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669438,"Mason Englert","/api/v1/people/669438","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.7,12,2,0.4094,6.159,31.2018,-15.2412,-7.6565,9.3579,0.4786,3.5252,8.5635,-134.2116,-2.9107,-1.7709,50.0056,5.7202,-13.8594,37.2,4.8,24,2302,225,NA,NA,NA,NA,NA,NA,FALSE,-16,16.4,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",1,"2023-04-12T01:36:15.476Z","2023-04-12T01:36:19.307Z",TRUE,"pitch","4b39a73a-e868-4e2e-900d-d2f89e8d7e1b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.37,1.63,NA,148.63,192.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Kiermaier strikes out swinging.",0,3,4,57,"bottom",7,"2023-04-12T01:35:55.075Z","2023-04-12T01:36:51.775Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669438,"Mason Englert","/api/v1/people/669438","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.8,76.9,13,0.92,0.4501,6.4235,24.6218,-32.1217,-10.3987,0.033,-0.8297,1.6967,5.7011,-121.8346,-2.7652,-1.8529,50.0008,5.6308,-15.5831,24,9.6,24,2188,251,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-0.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",0,"2023-04-12T01:36:03.500Z","2023-04-12T01:36:07.968Z",TRUE,"pitch","6c27f99a-cd69-4809-81eb-fda2604d7ad5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4861,1.6614,NA,98.46,192.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Kiermaier strikes out swinging.",0,3,4,57,"bottom",7,"2023-04-12T01:35:55.075Z","2023-04-12T01:36:51.775Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",669438,"Mason Englert","/api/v1/people/669438","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.1,9,0.9,0.4368,6.2073,26.4886,-25.2718,-0.3053,4.3379,0.4864,1.6961,5.8323,-125.5971,-4.4261,-1.8305,50.0012,5.5472,-0.4862,1.2,7.2,24,2379,234,NA,NA,NA,NA,NA,NA,FALSE,-29.8,7.1,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",3,"2023-04-12T01:35:34.876Z","2023-04-12T01:35:40.461Z",TRUE,"pitch","2fbad2b5-adce-45bc-a0b4-9e93f8acf57c",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,3,0,NA,NA,3.35,1.61,NA,157.66,207.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Cavan Biggio strikes out on a foul tip.",0,3,4,56,"bottom",7,"2023-04-12T01:35:00.672Z","2023-04-12T01:35:40.461Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",669438,"Mason Englert","/api/v1/people/669438","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,76.9,13,0.9,0.4483,6.2797,26.6956,-28.6026,-10.515,2.3686,-1.0668,1.1442,5.203,-122.6755,-4.7553,-1.8612,50.0026,5.5767,-15.8546,26.4,8.4,24,2114,242,NA,NA,NA,NA,NA,NA,TRUE,-35.5,3.2,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",2,"2023-04-12T01:35:18.833Z","2023-04-12T01:35:22.592Z",TRUE,"pitch","db86d7bc-200e-4d13-8cd5-e5788ff1cf95",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,0,NA,NA,3.35,1.61,NA,119.77,154.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Cavan Biggio strikes out on a foul tip.",0,3,4,56,"bottom",7,"2023-04-12T01:35:00.672Z","2023-04-12T01:35:40.461Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",669438,"Mason Englert","/api/v1/people/669438","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.2,2,2,0.4115,6.1464,31.7446,-14.9848,-8.5199,9.6023,-0.0727,3.1176,7.4925,-133.679,-3.9737,-1.8199,50.002,5.7158,-15.2513,40.8,4.8,24,2243,222,NA,NA,NA,NA,NA,NA,FALSE,-16.1,16.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",1,"2023-04-12T01:35:02.959Z","2023-04-12T01:35:07.598Z",TRUE,"pitch","a275d22e-656f-4d29-92e1-09f408987437",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.35,1.61,NA,147.4,172.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Cavan Biggio strikes out on a foul tip.",0,3,4,56,"bottom",7,"2023-04-12T01:35:00.672Z","2023-04-12T01:35:40.461Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",669438,"Mason Englert","/api/v1/people/669438","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.7,4,2,0.4104,6.1413,30.2753,-15.374,-7.8574,9.3249,-0.7975,2.4683,5.4128,-133.7447,-5.5237,-1.8321,50.006,5.6726,-14.1618,38.4,4.8,24,2254,225,NA,NA,NA,NA,NA,NA,FALSE,-16.7,15.8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",0,"2023-04-12T01:34:31.901Z","2023-04-12T01:35:02.959Z",FALSE,"action",NA,NA,"Pitching Change: Mason Englert replaces Matt Manning.","Pitching Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669438,"/api/v1/people/669438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Strikeout","strikeout","Cavan Biggio strikes out on a foul tip.",0,3,4,56,"bottom",7,"2023-04-12T01:35:00.672Z","2023-04-12T01:35:40.461Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",669438,"Mason Englert","/api/v1/people/669438","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",2,"2023-04-12T01:31:03.222Z","2023-04-12T01:31:09.435Z",TRUE,"pitch","8530799a-c8c0-47dd-bd97-c8ef9d0d3305",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3179,1.5776,NA,129.71,133.12,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"55","atBat","Caught Stealing 2B","caught_stealing_2b","Tigers challenged (tag play), call on the field was upheld: Matt Vierling caught stealing 2nd base, catcher Alejandro Kirk to shortstop Bo Bichette.",0,3,4,55,"top",7,"2023-04-12T01:30:13.517Z","2023-04-12T01:31:09.435Z",TRUE,FALSE,TRUE,TRUE,17,1,1,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.7,11,0.91,0.3988,6.6052,33.681,-11.2342,-6.2236,10.9868,-0.3335,3.9135,3.1109,-137.9034,-3.9628,-0.6742,50.0021,6.1401,-11.8599,42,3.6,24,2408,204,NA,NA,NA,NA,NA,NA,TRUE,-11.5,19.1,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"MA",116
718622,"2023-04-11",0,"2023-04-12T01:30:23.087Z","2023-04-12T01:30:27.273Z",TRUE,"pitch","1325544f-e746-4cb6-a6d9-b58aff3caed6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1926,1.5682,NA,109.75,176.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Caught Stealing 2B","caught_stealing_2b","Tigers challenged (tag play), call on the field was upheld: Matt Vierling caught stealing 2nd base, catcher Alejandro Kirk to shortstop Bo Bichette.",0,3,4,55,"top",7,"2023-04-12T01:30:13.517Z","2023-04-12T01:31:09.435Z",TRUE,FALSE,TRUE,TRUE,17,1,1,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85,5,0.9,0.4037,7.0875,32.0279,-10.1773,-5.3193,11.8207,0.1901,2.2951,4.272,-136.0842,-7.7855,-0.715,50.0027,5.9121,-9.8992,37.2,3.6,24,2313,203,NA,NA,NA,NA,NA,NA,FALSE,-11.6,19.8,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",1,"2023-04-12T01:30:41.682Z","2023-04-12T01:30:45.762Z",FALSE,"pickoff","18919a61-7da5-45b5-821d-4e67b67f5c15",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Caught Stealing 2B","caught_stealing_2b","Tigers challenged (tag play), call on the field was upheld: Matt Vierling caught stealing 2nd base, catcher Alejandro Kirk to shortstop Bo Bichette.",0,3,4,55,"top",7,"2023-04-12T01:30:13.517Z","2023-04-12T01:31:09.435Z",TRUE,FALSE,TRUE,TRUE,17,1,1,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",4,"2023-04-12T01:29:52.686Z","2023-04-12T01:30:00.351Z",TRUE,"pitch","9475ba66-0bf9-4636-8b94-5d16914a85f2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.5801,1.722,NA,88.92,146.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Matt Vierling walks.",0,3,4,54,"top",7,"2023-04-12T01:28:47.453Z","2023-04-12T01:30:00.351Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.4,3,0.91,0.401,6.7196,32.5461,-8.9662,-7.0081,12.3082,0.7368,3.42,5.5209,-137.0006,-5.3344,-0.4021,50.0017,6.0159,-13.2136,49.2,3.6,24,2462,206,NA,NA,NA,NA,NA,NA,FALSE,-9.8,21.2,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",3,"2023-04-12T01:29:35.797Z","2023-04-12T01:29:39.643Z",TRUE,"pitch","9c011e08-fab2-453b-8a3a-3a60951e3804",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.5532,1.6953,NA,136.7,141.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Matt Vierling walks.",0,3,4,54,"top",7,"2023-04-12T01:28:47.453Z","2023-04-12T01:30:00.351Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,84.7,1,0.91,0.4039,6.8186,32.9063,-9.5448,-6.9311,12.1795,-0.5168,3.618,2.3951,-136.1856,-4.8168,-0.5127,50.0058,6.084,-12.8814,49.2,3.6,24,2462,205,NA,NA,NA,NA,NA,NA,FALSE,-10.4,21.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718622,"2023-04-11",2,"2023-04-12T01:29:21.572Z","2023-04-12T01:29:27.162Z",TRUE,"pitch","1ad9c0ee-4abf-481b-bd8a-19ed3952b065",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4962,1.7545,NA,152.47,145.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Matt Vierling walks.",0,3,4,54,"top",7,"2023-04-12T01:28:47.453Z","2023-04-12T01:30:00.351Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,663837,"Matt Vierling","/api/v1/people/663837","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79.5,11,0.89,0.4333,6.8324,25.8568,-21.6877,2.1496,6.4809,-0.9305,3.4583,0.1465,-126.4301,-1.658,-1.2685,50.0037,5.8638,3.479,9.6,6,24,2176,99,NA,NA,NA,NA,NA,NA,FALSE,-24.6,11.6,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
