"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745517,"2024-04-09",5,"2024-04-09T16:55:34.351Z","2024-04-09T16:55:39.632Z",TRUE,"pitch","2d4023df-52a4-4463-b115-c2883b0f3f70",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.46,1.68,NA,124.34,196.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Javier Báez strikes out swinging.",0,1,0,11,"top",2,"2024-04-09T16:54:03.848Z","2024-04-09T16:55:39.632Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.1,71.2,13,0.92,0.4914,5.6383,17.6341,-32.6854,-1.1655,-0.4015,-0.1926,1.5542,-1.8364,-110.9656,-2.3686,0.7933,50.0052,6.002,-1.4708,2.4,10.8,24,2314,322,NA,NA,NA,NA,NA,NA,TRUE,-47.6,-1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",4,"2024-04-09T16:55:07.722Z","2024-04-09T16:55:12.043Z",TRUE,"pitch","3f7420ce-65d3-450d-8f33-a7c1ad0b1e0d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.46,1.68,NA,63.29,186.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Javier Báez strikes out swinging.",0,1,0,11,"top",2,"2024-04-09T16:54:03.848Z","2024-04-09T16:55:39.632Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,77.7,14,0.88,0.4466,5.6514,22.3636,-24.8758,7.4575,4.7773,1.4091,1.9414,-1.1722,-122.2899,-4.0281,0.9231,50.0001,5.7247,11.3801,24,7.2,24,1630,132,NA,NA,NA,NA,NA,NA,FALSE,-30.5,8,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",3,"2024-04-09T16:54:53.243Z","2024-04-09T16:54:57.793Z",TRUE,"pitch","a59fab73-892c-4625-a392-62c99e077898",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5946,1.8279,NA,103.03,122.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Javier Báez strikes out swinging.",0,1,0,11,"top",2,"2024-04-09T16:54:03.848Z","2024-04-09T16:55:39.632Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.1,12,0.79,0.4035,5.6575,29.9041,-20.3785,6.8443,6.3251,0.3665,4.3132,-3.7295,-135.7623,-0.4099,0.8692,50.0056,5.8853,12.7699,30,4.8,24,2165,138,NA,NA,NA,NA,NA,NA,FALSE,-19.9,11.5,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",1,"2024-04-09T16:54:31.690Z","2024-04-09T16:54:35.860Z",TRUE,"pitch","77238e88-0696-4d72-a22e-8203b4b49914",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.63,1.6999,NA,141.09,183.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Javier Báez strikes out swinging.",0,1,0,11,"top",2,"2024-04-09T16:54:03.848Z","2024-04-09T16:55:39.632Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.8,72.3,7,0.92,0.4822,5.6032,19.5466,-35.7273,-0.585,-2.7196,-0.632,2.0563,-3.263,-113.3404,-0.8419,0.8987,50.0012,5.9818,-0.7646,2.4,10.8,24,2528,310,NA,NA,NA,NA,NA,NA,FALSE,-49.7,-4.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T16:54:19.753Z","2024-04-09T16:54:23.820Z",TRUE,"pitch","02e7fb58-e4ca-4411-be81-3bbfb90a54be",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6147,1.6846,NA,75.72,180.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Javier Báez strikes out swinging.",0,1,0,11,"top",2,"2024-04-09T16:54:03.848Z","2024-04-09T16:55:39.632Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,76.1,14,0.92,0.4549,5.4686,23.385,-28.346,7.9256,2.6043,1.083,2.1524,-2.1261,-120.4085,-2.9949,0.9478,50.0017,5.9207,11.6358,21.6,8.4,24,1729,133,NA,NA,NA,NA,NA,NA,FALSE,-35.6,4.3,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",2,"2024-04-09T16:54:44.577Z","2024-04-09T16:54:53.243Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,595879,"/api/v1/people/595879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Javier Báez strikes out swinging.",0,1,0,11,"top",2,"2024-04-09T16:54:03.848Z","2024-04-09T16:55:39.632Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",4,"2024-04-09T16:53:50.150Z","2024-04-09T16:53:57.386Z",TRUE,"pitch","998d960e-441c-4899-ae47-3461064b35f2",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.23,1.58,NA,92.21,187.07,"ground_ball","medium","6",108.54,153.64,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Carson Kelly grounds out, shortstop Alika Williams to first baseman Rowdy Tellez.",0,1,0,10,"top",2,"2024-04-09T16:52:51.711Z","2024-04-09T16:53:57.386Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.2,9,0.87,0.4195,5.6536,28.0949,-19.7288,1.609,7.2118,0.6503,1.9151,-1.8643,-130.6758,-5.8075,1.1647,50.0035,5.6532,2.7769,6,4.8,24,2201,156,96.1,-18,6,NA,NA,NA,TRUE,-22,12,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",2,"2024-04-09T16:53:30.576Z","2024-04-09T16:53:34.082Z",TRUE,"pitch","4cfe17e5-930c-4bd5-b65b-9439dfec1507",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.23,1.58,NA,83.83,184.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Carson Kelly grounds out, shortstop Alika Williams to first baseman Rowdy Tellez.",0,1,0,10,"top",2,"2024-04-09T16:52:51.711Z","2024-04-09T16:53:57.386Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,75.6,14,0.92,0.4566,5.7104,24.0074,-21.9782,9.5089,7.0003,0.8701,1.999,-3.1937,-120.1065,-4.4527,0.9844,50.0003,5.8396,13.8426,30,7.2,24,1702,131,NA,NA,NA,NA,NA,NA,FALSE,-28.4,11.9,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",1,"2024-04-09T16:53:18.979Z","2024-04-09T16:53:22.623Z",TRUE,"pitch","84853d90-8ec5-43fe-817a-f30b112033bd",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.23,1.58,NA,96.24,178.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Carson Kelly grounds out, shortstop Alika Williams to first baseman Rowdy Tellez.",0,1,0,10,"top",2,"2024-04-09T16:52:51.711Z","2024-04-09T16:53:57.386Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.5,71.8,6,0.91,0.4839,5.605,19.5941,-32.8443,-0.1244,-0.5156,0.5447,2.2207,-1.3563,-112.9622,-0.978,1.1678,50.0029,5.9463,-0.1614,1.2,10.8,24,2318,301,NA,NA,NA,NA,NA,NA,FALSE,-46.1,-0.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T16:53:06.628Z","2024-04-09T16:53:09.843Z",TRUE,"pitch","26a19a2c-5409-4e81-b90f-7046769e3863",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4488,1.7198,NA,68.69,130.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Carson Kelly grounds out, shortstop Alika Williams to first baseman Rowdy Tellez.",0,1,0,10,"top",2,"2024-04-09T16:52:51.711Z","2024-04-09T16:53:57.386Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,81.3,12,0.88,0.424,5.6016,25.5237,-18.5763,2.7363,8.034,1.2673,3.9948,-0.8168,-128.9381,-1.0462,1.2317,50.0013,5.8323,4.6303,13.2,4.8,24,2124,154,NA,NA,NA,NA,NA,NA,FALSE,-20.2,14.5,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",3,"2024-04-09T16:53:37.925Z","2024-04-09T16:53:50.150Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,608348,"/api/v1/people/608348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"10","atBat","Groundout","field_out","Carson Kelly grounds out, shortstop Alika Williams to first baseman Rowdy Tellez.",0,1,0,10,"top",2,"2024-04-09T16:52:51.711Z","2024-04-09T16:53:57.386Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,608348,"Carson Kelly","/api/v1/people/608348","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",2,"2024-04-09T16:52:36.727Z","2024-04-09T16:52:43.949Z",TRUE,"pitch","0c476411-4989-4a4b-b1af-8ded84947183",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.43,1.68,NA,97.35,182.41,"ground_ball","medium","3",155.04,171.82,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Colt Keith grounds out to first baseman Rowdy Tellez.",0,1,0,9,"top",2,"2024-04-09T16:52:10.185Z","2024-04-09T16:52:43.949Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,690993,"Colt Keith","/api/v1/people/690993","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,83.3,9,0.9,0.415,5.578,27.0318,-21.697,9.1597,5.9337,0.5155,2.088,-4.4212,-131.779,-5.3701,1.0217,50.0017,5.7469,16.1682,33.6,6,24,1960,133,78.4,-28,5,NA,NA,NA,TRUE,-23.4,9.8,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",1,"2024-04-09T16:52:22.468Z","2024-04-09T16:52:26.669Z",TRUE,"pitch","6c80ec17-0cac-40bf-b25c-a08ff5ec6f51",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.7585,1.768,NA,45.08,179.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Colt Keith grounds out to first baseman Rowdy Tellez.",0,1,0,9,"top",2,"2024-04-09T16:52:10.185Z","2024-04-09T16:52:43.949Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,690993,"Colt Keith","/api/v1/people/690993","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,82.7,14,0.62,0.4186,5.5004,26.3778,-22.1077,8.4018,5.8004,1.8869,2.2113,-0.9951,-130.627,-5.1663,1.1796,50.0056,5.8672,14.585,32.4,6,24,1935,138,NA,NA,NA,NA,NA,NA,FALSE,-24.2,9.6,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T16:52:10.403Z","2024-04-09T16:52:14.640Z",TRUE,"pitch","680ee118-b495-44b4-a961-82639f6adb49",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7384,1.7354,NA,122.02,142.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Groundout","field_out","Colt Keith grounds out to first baseman Rowdy Tellez.",0,1,0,9,"top",2,"2024-04-09T16:52:10.185Z","2024-04-09T16:52:43.949Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,690993,"Colt Keith","/api/v1/people/690993","L","Left",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.3,71.3,2,0.92,0.4894,5.4395,16.9852,-34.3617,-1.0225,-1.7151,-0.1317,3.5589,-2.3312,-111.2437,1.8224,1.0561,50.0053,6.2502,-1.3015,2.4,10.8,24,2316,287,NA,NA,NA,NA,NA,NA,FALSE,-48.7,-2.5,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",0,"2024-04-09T16:49:57.908Z","2024-04-09T16:50:05.407Z",TRUE,"pitch","b4e71150-a5aa-4729-9448-f61a7c9e0196",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.48,1.63,NA,109.71,181.4,"ground_ball","medium","4",152.05,149.64,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Groundout","field_out","Jack Suwinski grounds out, second baseman Colt Keith to first baseman Spencer Torkelson.",0,1,0,8,"bottom",1,"2024-04-09T16:49:51.515Z","2024-04-09T16:50:05.407Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,669261,"Jack Suwinski","/api/v1/people/669261","L","Left",663554,"Casey Mize","/api/v1/people/663554","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.6,8,0.86,0.4375,7.228,22.3667,-32.3865,1.6567,-0.137,0.1913,2.1251,4.9861,-124.6492,-1.8803,-2.0408,50.0015,5.5345,2.6349,6,8.4,24,2270,84,110.5,3,95,NA,NA,NA,TRUE,-37.3,-0.4,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745517,"2024-04-09",6,"2024-04-09T16:49:22.614Z","2024-04-09T16:49:33.416Z",TRUE,"pitch","ae89f38a-9517-443c-ac4d-1750b5418b5c",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.25,1.54,NA,99.37,172.33,"line_drive","medium","9",187.93,135.46,NA,NA,NA,NA,NA,NA,NA,NA,"7","atBat","Single","single","Ke'Bryan Hayes singles on a line drive to right fielder Mark Canha.",0,1,0,7,"bottom",1,"2024-04-09T16:47:17.753Z","2024-04-09T16:49:33.416Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",663554,"Casey Mize","/api/v1/people/663554","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.1,6,0.91,0.386,7.5275,33.1118,-11.4054,-3.8393,10.1859,0.4626,2.461,6.877,-142.0182,-7.0948,-1.4936,50.0026,5.7203,-7.8286,25.2,2.4,24,2329,206,104.2,-2,39,NA,NA,NA,FALSE,-11.6,17.2,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
