"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745100,"2024-05-04",1,"2024-05-05T00:48:32.961Z","2024-05-05T00:48:36.214Z",TRUE,"pitch","6ab6d939-90fd-463e-9302-b52aa79d6724",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.3328,1.5467,NA,94.96,177.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Isaac Paredes walks.",0,1,1,43,"bottom",6,"2024-05-05T00:48:12.338Z","2024-05-05T00:51:07.495Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.2,6,0.9,0.3972,6.8221,34.4567,-19.2007,-9.4303,6.7577,0.5783,2.2815,11.4089,-138.54,-3.8851,-2.3917,50.0048,5.0057,-18.1111,37.2,4.8,24,2406,229,NA,NA,NA,NA,NA,NA,FALSE,-19,11.4,14.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",0,"2024-05-05T00:48:17.103Z","2024-05-05T00:48:20.333Z",TRUE,"pitch","9a4c6edd-1817-4a2e-a398-d269356862f9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3996,1.5467,NA,132.71,165.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Isaac Paredes walks.",0,1,1,43,"bottom",6,"2024-05-05T00:48:12.338Z","2024-05-05T00:51:07.495Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.7,4,0.91,0.3948,6.7613,34.3533,-18.1092,-9.0051,7.2349,-0.4123,2.7225,8.8043,-139.2903,-3.1524,-2.4603,50.0033,5.0819,-17.5095,39.6,4.8,24,2413,228,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.5,14.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",2,"2024-05-05T00:48:42.045Z","2024-05-05T00:48:53.626Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,670623,"/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"43","atBat","Walk","walk","Isaac Paredes walks.",0,1,1,43,"bottom",6,"2024-05-05T00:48:12.338Z","2024-05-05T00:51:07.495Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",2,"2024-05-05T00:47:39.848Z","2024-05-05T00:47:49.806Z",TRUE,"pitch","3cdf6460-097f-4dd1-ab97-a92195992cfa",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.32,1.51,NA,123.78,183.98,"popup","medium","6",119,112.69,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Richie Palacios pops out to shortstop Francisco Lindor.",0,1,1,42,"bottom",6,"2024-05-05T00:46:58.089Z","2024-05-05T00:47:49.806Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.2,8,0.91,0.398,6.8374,33.1062,-15.763,-8.6647,8.5752,-0.1779,2.0295,9.2228,-138.0503,-5.2544,-2.4496,50.0059,5.0327,-16.5891,40.8,4.8,24,2383,230,92.9,58,220,NA,NA,NA,TRUE,-16.1,14.5,13.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",1,"2024-05-05T00:47:20.279Z","2024-05-05T00:47:23.279Z",TRUE,"pitch","99edbf54-d153-4cfc-a0dc-93e268886e07",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.32,1.51,NA,112.39,210.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Richie Palacios pops out to shortstop Francisco Lindor.",0,1,1,42,"bottom",6,"2024-05-05T00:46:58.089Z","2024-05-05T00:47:49.806Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.9,14,0.9,0.4277,6.7222,27.0795,-25.4855,1.1198,4.03,0.1209,1.0329,6.2762,-128.182,-5.0925,-2.5073,50.0046,5.0412,1.8579,6,6,24,2460,184,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6.4,-3.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",0,"2024-05-05T00:47:02.859Z","2024-05-05T00:47:05.859Z",TRUE,"pitch","6917a753-8f43-42eb-922c-df24ec68ec3a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3996,1.5367,NA,186.25,168.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Richie Palacios pops out to shortstop Francisco Lindor.",0,1,1,42,"bottom",6,"2024-05-05T00:46:58.089Z","2024-05-05T00:47:49.806Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.2,77.5,11,0.91,0.4436,6.9695,27.1906,-32.1457,-10.4998,0.0195,-1.8167,2.5899,5.297,-123.9775,-0.0098,-2.6286,50.0033,5.3002,-16.1755,25.2,9.6,24,1359,233,NA,NA,NA,NA,NA,NA,FALSE,-37.7,0.4,17.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",3,"2024-05-05T00:46:28.683Z","2024-05-05T00:46:36.589Z",TRUE,"pitch","9edd0000-ae2b-4b23-aa87-ea475b6c4caa",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.51,1.63,NA,127.71,159.87,"ground_ball","hard","4",141,119.38,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Yandy Díaz grounds out sharply, second baseman Jeff McNeil to first baseman Pete Alonso.",0,1,1,41,"bottom",6,"2024-05-05T00:45:34.647Z","2024-05-05T00:46:36.589Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.6,4,0.9,0.4008,7.0093,31.3943,-14.9996,-7.2454,9.0906,-0.281,2.9226,8.2927,-136.885,-3.1943,-2.4144,50.0056,5.1372,-13.6942,37.2,4.8,24,2295,226,105.3,6,132,NA,NA,NA,TRUE,-15.1,16,11.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",2,"2024-05-05T00:46:10.908Z","2024-05-05T00:46:13.944Z",TRUE,"pitch","9a8aa68c-7815-4d0f-b485-8d20adc98c79",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5332,1.6267,NA,73.03,217.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Yandy Díaz grounds out sharply, second baseman Jeff McNeil to first baseman Pete Alonso.",0,1,1,41,"bottom",6,"2024-05-05T00:45:34.647Z","2024-05-05T00:46:36.589Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.7,79.3,14,0.92,0.4364,6.9366,25.8456,-25.6021,-10.5942,4.1223,1.1535,0.7933,11.9878,-125.6065,-5.2482,-2.3083,50.006,4.9962,-16.9035,28.8,7.2,24,1507,241,NA,NA,NA,NA,NA,NA,FALSE,-30.4,6.4,16.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",1,"2024-05-05T00:45:56.328Z","2024-05-05T00:45:59.328Z",TRUE,"pitch","ba3403f7-5858-4a12-857d-28de5c39c5fa",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5334,1.6268,NA,48.9,195.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Yandy Díaz grounds out sharply, second baseman Jeff McNeil to first baseman Pete Alonso.",0,1,1,41,"bottom",6,"2024-05-05T00:45:34.647Z","2024-05-05T00:46:36.589Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,79.6,14,0.91,0.4349,6.89,26.9684,-29.5476,0.459,1.6414,1.7866,1.6118,10.2922,-126.2013,-2.7615,-2.4136,50.0062,5.1134,0.7361,4.8,7.2,24,2460,154,NA,NA,NA,NA,NA,NA,FALSE,-34,2.5,-3.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",0,"2024-05-05T00:45:41.997Z","2024-05-05T00:45:44.997Z",TRUE,"pitch","0f83f26a-f617-4acf-9522-fa18adb179d3",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.51,1.63,NA,79.5,172.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Groundout","field_out","Yandy Díaz grounds out sharply, second baseman Jeff McNeil to first baseman Pete Alonso.",0,1,1,41,"bottom",6,"2024-05-05T00:45:34.647Z","2024-05-05T00:46:36.589Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",681035,"Christian Scott","/api/v1/people/681035","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,75.7,14,0.9,0.4547,6.7349,27.0227,-26.3275,7.9896,3.9943,0.9837,2.4574,6.085,-121.1709,-0.7027,-2.6118,50.0042,5.0828,11.701,26.4,8.4,24,2508,79,NA,NA,NA,NA,NA,NA,FALSE,-32.6,7.3,-16.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",2,"2024-05-05T00:42:59.955Z","2024-05-05T00:43:10.006Z",TRUE,"pitch","937fb7de-fd92-4229-b980-de3fac10cfd7",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.64,1.77,NA,138.59,170.87,"fly_ball","medium","8",144.58,62.01,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","J.D. Martinez flies out to center fielder Jose Siri.",0,1,1,40,"top",6,"2024-05-05T00:42:12.827Z","2024-05-05T00:43:10.006Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.7,75.4,4,2,0.4599,5.9959,22.6289,-31.3343,-3.1334,0.5789,-0.5663,2.5151,0.4815,-119.0508,-2.1692,-0.364,50.0002,6.2714,-4.5015,8.4,9.6,24,655,228,93.2,38,344,NA,NA,NA,TRUE,-40.1,0.8,5.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",1,"2024-05-05T00:42:35.347Z","2024-05-05T00:42:39.514Z",TRUE,"pitch","83fdcdae-9b51-4b0a-a3e5-5eb8dfc2149f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.64,1.77,NA,95.88,203.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","J.D. Martinez flies out to center fielder Jose Siri.",0,1,1,40,"top",6,"2024-05-05T00:42:12.827Z","2024-05-05T00:43:10.006Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80,14,2,0.4332,6.336,25.2228,-23.9749,1.6212,5.0619,0.5541,1.3147,2.2022,-126.3315,-6.6426,-0.5388,50.0019,5.8994,2.6259,7.2,6,24,2219,189,NA,NA,NA,NA,NA,NA,FALSE,-28.3,7.9,-3.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",0,"2024-05-05T00:42:15.272Z","2024-05-05T00:42:18.447Z",TRUE,"pitch","fd92a575-fc01-403a-8b1c-87a453b6d412",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6522,1.7215,NA,150.97,172.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","J.D. Martinez flies out to center fielder Jose Siri.",0,1,1,40,"top",6,"2024-05-05T00:42:12.827Z","2024-05-05T00:43:10.006Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.1,82.8,13,0.86,0.4145,6.3309,30.3755,-15.5683,-2.8023,9.4083,-0.8912,2.4409,-0.5558,-132.5244,-6.1677,-0.3144,50.0032,5.9507,-4.9454,16.8,3.6,24,2036,201,NA,NA,NA,NA,NA,NA,FALSE,-17.4,15.8,5.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650490,"Yandy Díaz","/api/v1/people/650490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",4,"2024-05-05T00:41:38.041Z","2024-05-05T00:41:45.324Z",TRUE,"pitch","6c27424d-cad9-4b17-88e4-b1dd2132bfa1",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.45,1.61,NA,147.12,182.69,"ground_ball","medium","6",104.64,161.05,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Pete Alonso grounds out, shortstop José Caballero to first baseman Yandy Díaz.",0,1,1,39,"top",6,"2024-05-05T00:40:33.487Z","2024-05-05T00:41:45.324Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.2,7,0.86,0.4126,6.417,31.3519,-12.6064,-5.8856,10.9879,-0.7902,2.0772,0.4804,-133.2794,-7.6949,-0.2102,50.0016,5.9322,-10.4806,36,3.6,24,2036,208,53.8,-31,4,NA,NA,NA,TRUE,-14.6,18.2,10.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",3,"2024-05-05T00:41:12.256Z","2024-05-05T00:41:16.055Z",TRUE,"pitch","ff66d5bf-2cc5-4939-ac08-3e6bcb3faa57",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.45,1.61,NA,125.65,169.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Pete Alonso grounds out, shortstop José Caballero to first baseman Yandy Díaz.",0,1,1,39,"top",6,"2024-05-05T00:40:33.487Z","2024-05-05T00:41:45.324Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84,5,0.9,0.4087,6.3275,31.3107,-18.2806,-9.0931,7.6515,-0.227,2.5578,3.8243,-134.4471,-5.1961,-0.4927,50.0062,5.8282,-16.5174,38.4,6,24,2030,209,NA,NA,NA,NA,NA,NA,FALSE,-19.4,12.8,15.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745100,"2024-05-04",2,"2024-05-05T00:40:54.080Z","2024-05-05T00:40:57.233Z",TRUE,"pitch","b642615e-ad5c-4a00-b86e-b8a7077c05a7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4665,1.6033,NA,164.6,189.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Pete Alonso grounds out, shortstop José Caballero to first baseman Yandy Díaz.",0,1,1,39,"top",6,"2024-05-05T00:40:33.487Z","2024-05-05T00:41:45.324Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,624413,"Pete Alonso","/api/v1/people/624413","R","Right",641793,"Zack Littell","/api/v1/people/641793","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,82.8,13,0.89,0.4156,6.2923,30.6215,-18.2937,-9.1065,7.9089,-1.2488,1.817,1.0527,-132.2573,-6.864,-0.4721,50.006,5.8083,-15.9867,38.4,6,24,1986,211,NA,NA,NA,NA,NA,NA,FALSE,-20.5,12.8,16.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
