"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
745086,"2024-05-25",2,"2024-05-25T22:39:14.603Z","2024-05-25T22:39:27.135Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,623912,"/api/v1/people/623912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Harold Ramírez grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,3,3,72,"bottom",9,"2024-05-25T22:38:36.592Z","2024-05-25T22:39:34.554Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,623912,"Harold Ramírez","/api/v1/people/623912","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",2,"2024-05-25T22:38:11.754Z","2024-05-25T22:38:19.032Z",TRUE,"pitch","2b095b90-6956-4187-9964-8d53de4126d8",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.4,1.56,NA,145.3,158.82,"ground_ball","medium","4",135.93,144.29,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Richie Palacios grounds out, second baseman Adam Frazier to first baseman Vinnie Pasquantino.",0,3,3,71,"bottom",9,"2024-05-25T22:37:18.308Z","2024-05-25T22:38:19.032Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,85.5,1,2,0.4009,6.6849,33.0889,-24.1531,-11.6893,4.2535,-0.7425,2.9614,8.1517,-137.1468,-2.8433,-2.2493,50.0049,5.6767,-22.0536,39.6,7.2,24,2386,229,75.8,-35,5,NA,NA,NA,TRUE,-23.8,7.2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",1,"2024-05-25T22:37:53.820Z","2024-05-25T22:37:56.820Z",TRUE,"pitch","dceeaccb-c45b-4c32-ae07-f9c6cd30b8fc",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.4,1.56,NA,140.16,174.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Richie Palacios grounds out, second baseman Adam Frazier to first baseman Vinnie Pasquantino.",0,3,3,71,"bottom",9,"2024-05-25T22:37:18.308Z","2024-05-25T22:38:19.032Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.6,4,2,0.3966,6.8145,33.2206,-20.7668,-11.9217,5.9181,-0.6076,2.3963,8.7072,-138.5123,-4.887,-2.2555,50.0048,5.5873,-22.9847,43.2,6,24,2265,230,NA,NA,NA,NA,NA,NA,FALSE,-20.6,9.7,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",0,"2024-05-25T22:37:18.868Z","2024-05-25T22:37:22.957Z",TRUE,"pitch","82496db2-fc22-4204-8a43-338d6abe4713",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2961,1.5023,NA,61.16,241.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Richie Palacios grounds out, second baseman Adam Frazier to first baseman Vinnie Pasquantino.",0,3,3,71,"bottom",9,"2024-05-25T22:37:18.308Z","2024-05-25T22:38:19.032Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,680700,"Richie Palacios","/api/v1/people/680700","L","Left",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.5,77.1,14,0.9,0.4507,6.7241,29.9283,-42.177,7.6377,-6.7236,1.4649,-0.0928,6.3388,-122.7197,-4.8936,-2.1676,50.0054,5.6177,11.3584,15.6,12,24,2818,45,NA,NA,NA,NA,NA,NA,FALSE,-52.4,-13.2,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",7,"2024-05-25T22:36:47.782Z","2024-05-25T22:36:56.394Z",TRUE,"pitch","0668b398-a42c-458a-ac04-37b3bfd6eed9",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.59,1.66,NA,83.68,162.77,"fly_ball","medium","9",173.96,94.36,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Jose Siri flies out to right fielder Hunter Renfroe.",0,3,3,70,"bottom",9,"2024-05-25T22:35:00.231Z","2024-05-25T22:36:56.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.7,12,2,0.424,6.6599,25.6692,-26.8861,0.6424,3.1228,0.8742,2.8153,7.5755,-128.956,-1.8136,-2.1792,50.001,5.5926,1.0848,4.8,6,24,2283,140,86.2,41,288,NA,NA,NA,TRUE,-29.2,5.5,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",5,"2024-05-25T22:36:20.930Z","2024-05-25T22:36:24.471Z",TRUE,"pitch","ab6c1c65-95d5-4012-b1f2-6cf3a8c2e92f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5965,1.6516,NA,62.28,170.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Jose Siri flies out to right fielder Hunter Renfroe.",0,3,3,70,"bottom",9,"2024-05-25T22:35:00.231Z","2024-05-25T22:36:56.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.6,14,2,0.3978,6.7219,31.5045,-16.1052,-6.9648,8.379,1.4356,2.5145,11.3128,-137.8335,-5.822,-1.8228,50.0052,5.7472,-13.362,32.4,4.8,24,2413,224,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",4,"2024-05-25T22:36:01.420Z","2024-05-25T22:36:04.957Z",TRUE,"pitch","5569ddef-3091-4b51-b242-9cfa2ea0736e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.5149,1.6182,NA,84.96,182.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Jose Siri flies out to right fielder Hunter Renfroe.",0,3,3,70,"bottom",9,"2024-05-25T22:35:00.231Z","2024-05-25T22:36:56.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.4,14,2,0.3947,6.8024,31.6396,-21.9757,-10.9618,5.2307,0.8405,2.0702,11.7274,-138.8802,-5.7224,-2.0165,50.0031,5.6229,-21.3744,38.4,6,24,2217,230,NA,NA,NA,NA,NA,NA,FALSE,-21.7,8.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",3,"2024-05-25T22:35:38.435Z","2024-05-25T22:35:41.562Z",TRUE,"pitch","5a7d0aa0-fc1b-44e6-a62a-25f9ce41b36a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4604,1.7067,NA,33.68,233.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Jose Siri flies out to right fielder Hunter Renfroe.",0,3,3,70,"bottom",9,"2024-05-25T22:35:00.231Z","2024-05-25T22:36:56.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.8,76.8,14,0.9,0.4535,6.671,28.4859,-41.6356,8.3495,-6.4401,2.1859,0.1851,7.5762,-121.7461,-4.299,-2.0744,50.0014,5.6558,12.2722,18,12,24,2753,47,NA,NA,NA,NA,NA,NA,FALSE,-52.2,-12.5,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",2,"2024-05-25T22:35:19.882Z","2024-05-25T22:35:23.400Z",TRUE,"pitch","3f033bf3-e9f3-42df-8ce3-405ec3056467",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6288,1.6985,NA,62.24,214.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Jose Siri flies out to right fielder Hunter Renfroe.",0,3,3,70,"bottom",9,"2024-05-25T22:35:00.231Z","2024-05-25T22:36:56.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,87.7,14,2,0.3941,6.8852,32.0243,-20.6512,-12.9336,5.8925,1.4367,0.8971,13.2859,-139.1233,-9.2649,-1.7267,50.001,5.6463,-25.2808,44.4,7.2,24,2329,231,NA,NA,NA,NA,NA,NA,FALSE,-21.2,8.8,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",1,"2024-05-25T22:35:02.570Z","2024-05-25T22:35:06.395Z",TRUE,"pitch","b6cc6a02-23fb-4034-a755-18e21a2c099d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.59,1.66,NA,100.89,177.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Jose Siri flies out to right fielder Hunter Renfroe.",0,3,3,70,"bottom",9,"2024-05-25T22:35:00.231Z","2024-05-25T22:36:56.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.8,6,2,0.4239,6.5469,25.4743,-27.298,-2.8778,2.8777,0.4225,2.2875,7.5133,-128.9485,-3.1894,-2.148,50.0017,5.6345,-4.8733,7.2,7.2,24,2267,231,NA,NA,NA,NA,NA,NA,FALSE,-30,4.8,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",0,"2024-05-25T22:33:25.877Z","2024-05-25T22:35:02.570Z",FALSE,"action",NA,NA,"Pitching Change: James McArthur replaces John Schreiber.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663704,"/api/v1/people/663704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Flyout","field_out","Jose Siri flies out to right fielder Hunter Renfroe.",0,3,3,70,"bottom",9,"2024-05-25T22:35:00.231Z","2024-05-25T22:36:56.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",6,"2024-05-25T22:36:33.274Z","2024-05-25T22:36:47.782Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,642350,"/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Jose Siri flies out to right fielder Hunter Renfroe.",0,3,3,70,"bottom",9,"2024-05-25T22:35:00.231Z","2024-05-25T22:36:56.394Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",663704,"James McArthur","/api/v1/people/663704","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",1,"2024-05-25T22:32:05.673Z","2024-05-25T22:32:16.035Z",TRUE,"pitch","b28ec8fa-efe3-4d16-a736-c605f12be11a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.44,1.67,NA,119.25,149.93,"fly_ball","hard","8",86.02,98.94,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Hunter Renfroe flies out sharply to center fielder Jose Siri.",0,3,3,69,"top",9,"2024-05-25T22:31:38.994Z","2024-05-25T22:32:16.035Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.8,2,0.88,0.3953,6.3425,33.095,-9.8299,-1.4998,11.5082,-0.0591,3.2909,1.2765,-138.9224,-7.3167,-0.3313,50.001,6.6234,-2.9114,13.2,2.4,24,2289,196,101.2,54,270,NA,NA,NA,TRUE,-10.8,19.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",0,"2024-05-25T22:31:47.059Z","2024-05-25T22:31:50.370Z",TRUE,"pitch","436871ed-1cf5-4acc-8bd9-ddefff6d8533",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4664,1.8231,NA,120.05,164.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Flyout","field_out","Hunter Renfroe flies out sharply to center fielder Jose Siri.",0,3,3,69,"top",9,"2024-05-25T22:31:38.994Z","2024-05-25T22:32:16.035Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.4,5,0.9,0.3884,6.4049,34.4554,-8.9659,-1.931,11.5439,-0.0801,2.7585,1.9435,-141.4134,-9.0002,-0.5278,50.0034,6.571,-3.8824,16.8,2.4,24,2258,197,NA,NA,NA,NA,NA,NA,FALSE,-10.1,19.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745086,"2024-05-25",2,"2024-05-25T22:30:58.811Z","2024-05-25T22:31:12.394Z",TRUE,"pitch","de0261da-c421-4b62-a8b3-632c39778409",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.49,1.62,NA,113.59,182.23,"ground_ball","medium","7",50.22,117.76,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Double","double","Garrett Hampson doubles (4) on a ground ball to left fielder Harold Ramírez.",0,3,3,68,"top",9,"2024-05-25T22:30:16.285Z","2024-05-25T22:31:12.394Z",TRUE,FALSE,FALSE,FALSE,34,1,1,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78.1,8,0.91,0.4461,6.2489,24.4729,-40.7221,2.6592,-5.604,0.0893,2.0945,-0.618,-122.8071,-3.1928,-0.0011,50.0008,6.8775,4.0584,6,10.8,24,2583,45,95.2,5,92,NA,NA,NA,FALSE,-49.1,-10.7,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641658,"Garrett Hampson","/api/v1/people/641658",NA,NA,NA,NA,NA,NA
745086,"2024-05-25",1,"2024-05-25T22:30:40.959Z","2024-05-25T22:30:44.490Z",TRUE,"pitch","b199ef96-407b-427b-86f7-9feedaaf81c0",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5535,1.7504,NA,90.59,197.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Double","double","Garrett Hampson doubles (4) on a ground ball to left fielder Harold Ramírez.",0,3,3,68,"top",9,"2024-05-25T22:30:16.285Z","2024-05-25T22:31:12.394Z",TRUE,FALSE,FALSE,FALSE,34,1,1,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.8,14,0.91,0.4422,6.0644,24.8667,-37.5313,3.1861,-3.4537,0.6928,1.5241,0.8877,-123.8851,-5.3188,-0.0841,50.0004,6.8378,4.9486,7.2,9.6,24,2571,59,NA,NA,NA,NA,NA,NA,FALSE,-45,-7.2,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
