"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718258,"2023-05-08",2,"2023-05-09T00:05:18.880Z","2023-05-09T00:05:22.335Z",TRUE,"pitch","603390a1-f018-4160-8bea-9809a9d8dc90",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,2.9527,1.4207,NA,78.59,170.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,0,0,46,"top",7,"2023-05-09T00:04:33.245Z","2023-05-09T00:05:52.035Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.9,12,0.92,0.3844,6.5272,31.2463,-14.3632,-5.9173,8.6501,1.0075,2.5262,10.2213,-142.2501,-6.5448,-1.8559,50.002,5.7597,-12.1832,32.4,3.6,24,2162,229,NA,NA,NA,NA,NA,NA,FALSE,-14,14.5,8.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",1,"2023-05-09T00:05:07.190Z","2023-05-09T00:05:10.248Z",TRUE,"pitch","275bb3ef-934c-49f4-a824-d9f9423f9a19",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.12,1.51,NA,67.57,191.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,0,0,46,"top",7,"2023-05-09T00:04:33.245Z","2023-05-09T00:05:52.035Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,76.2,14,0.92,0.4542,6.4287,26.2368,-30.1694,10.6457,1.3682,1.2968,1.7692,4.3619,-121.1282,-3.4125,-1.9169,50.0056,5.8671,15.6358,27.6,9.6,24,2766,60,NA,NA,NA,NA,NA,NA,FALSE,-38,1.8,-20.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",0,"2023-05-09T00:04:52.342Z","2023-05-09T00:04:55.342Z",TRUE,"pitch","526c22e2-e17c-4683-998a-57c360f9dbf0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.12,1.51,NA,104.54,182.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,0,0,46,"top",7,"2023-05-09T00:04:33.245Z","2023-05-09T00:05:52.035Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,81.5,6,0.87,0.4254,6.6501,26.0502,-29.5379,1.5266,1.5714,0.327,2.0715,5.0661,-128.6326,-4.0522,-1.8644,50.0039,5.9508,2.5651,6,7.2,24,2450,164,NA,NA,NA,NA,NA,NA,FALSE,-32.8,2.2,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",3,"2023-05-09T00:04:28.660Z","2023-05-09T00:04:32.675Z",TRUE,"pitch","57232be6-1c55-47f6-9cd8-f8dc1a755878",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.41,1.65,NA,149.08,139.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Mike Moustakas strikes out swinging.",0,0,0,45,"top",7,"2023-05-09T00:03:34.538Z","2023-05-09T00:04:32.675Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.1,11,0.92,0.3861,6.5909,31.9989,-14.2999,-6.0172,8.7653,-0.8416,3.661,5.6873,-141.8006,-3.2775,-2.0901,50.0019,5.7423,-12.2702,36,3.6,24,2332,223,NA,NA,NA,NA,NA,NA,TRUE,-13.3,15.4,9.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",1,"2023-05-09T00:04:04.016Z","2023-05-09T00:04:07.636Z",TRUE,"pitch","92ab0f75-2f96-4709-9750-3640ed5738b6",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3639,1.6522,NA,132.42,150.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Mike Moustakas strikes out swinging.",0,0,0,45,"top",7,"2023-05-09T00:03:34.538Z","2023-05-09T00:04:32.675Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,74.9,1,0.91,0.4608,6.3997,24.7398,-32.7119,10.5404,-0.3729,-0.4045,3.2669,1.3485,-119.2585,0.7126,-2.347,50.0052,5.9345,15.0563,25.2,10.8,24,2667,59,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-0.2,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",0,"2023-05-09T00:03:52.552Z","2023-05-09T00:03:56.579Z",TRUE,"pitch","445f3216-df7f-4615-8fcc-1a601f682f65",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3382,1.575,NA,117.64,176.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Mike Moustakas strikes out swinging.",0,0,0,45,"top",7,"2023-05-09T00:03:34.538Z","2023-05-09T00:04:32.675Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.2,5,0.88,0.4004,6.7246,29.0657,-13.782,-4.8465,9.6952,-0.0169,2.2938,7.0186,-136.6117,-6.6506,-1.9854,50.0028,5.7005,-9.1944,27.6,3.6,24,2265,223,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",2,"2023-05-09T00:04:18.368Z","2023-05-09T00:04:28.660Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,519058,"/api/v1/people/519058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Mike Moustakas strikes out swinging.",0,0,0,45,"top",7,"2023-05-09T00:03:34.538Z","2023-05-09T00:04:32.675Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",0,"2023-05-09T00:03:22.098Z","2023-05-09T00:03:29.983Z",TRUE,"pitch","22ab575f-1276-411a-ace3-0b37b24ce2f7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.15,1.49,NA,151.66,174.63,"ground_ball","medium","5",88.11,165.54,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Elias Diaz grounds out, third baseman Ke'Bryan Hayes to first baseman Carlos Santana.",0,0,0,44,"top",7,"2023-05-09T00:02:31.742Z","2023-05-09T00:03:29.983Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,553869,"Elias Díaz","/api/v1/people/553869","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.7,11,0.81,0.4038,6.4145,27.8888,-24.4206,-9.9204,4.1518,-0.9092,2.3759,6.4635,-135.3437,-4.5801,-2.0322,50.0006,5.7877,-18.5119,34.8,7.2,24,2304,227,63.5,-32,6,NA,NA,NA,TRUE,-24.7,6.8,16.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",3,"2023-05-09T00:01:07.726Z","2023-05-09T00:01:14.966Z",TRUE,"pitch","ffa7cdd4-1f0d-437e-916f-a10f30b43a5e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.38,1.68,NA,115.91,183.9,"ground_ball","medium","4",148.42,151.47,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Forceout","force_out","Carlos Santana grounds into a force out, second baseman Harold Castro to shortstop Ezequiel Tovar. Andrew McCutchen out at 2nd.",0,0,0,43,"bottom",6,"2023-05-09T00:00:22.701Z","2023-05-09T00:01:14.966Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,467793,"Carlos Santana","/api/v1/people/467793","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.1,79.2,8,2,0.4365,6.6875,25.0856,-26.9383,-1.9393,3.2792,0.0287,2.0325,-3.3842,-125.4158,-2.3105,1.6467,50.0002,5.1601,-3.0914,7.2,7.2,24,2303,154,91.2,1,53,NA,NA,NA,TRUE,-31.1,5.6,4.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",2,"2023-05-09T00:00:46.027Z","2023-05-09T00:00:49.034Z",TRUE,"pitch","094128da-9c71-428e-aa18-c29042e2d915",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4923,1.6522,NA,160.71,137.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Forceout","force_out","Carlos Santana grounds into a force out, second baseman Harold Castro to shortstop Ezequiel Tovar. Andrew McCutchen out at 2nd.",0,0,0,43,"bottom",6,"2023-05-09T00:00:22.701Z","2023-05-09T00:01:14.966Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,467793,"Carlos Santana","/api/v1/people/467793","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.1,11,2,0.4101,7.2051,27.3367,-18.5324,4.7214,7.5417,-1.1468,3.7693,-7.5472,-133.3015,-1.5391,1.1013,50.0014,5.6855,8.5391,20.4,4.8,24,2389,142,NA,NA,NA,NA,NA,NA,FALSE,-19,13.6,-7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",1,"2023-05-09T00:00:25.024Z","2023-05-09T00:00:28.796Z",TRUE,"pitch","bae3b660-240b-4bca-a17a-efaad498e020",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4153,1.6007,NA,100.17,175.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Forceout","force_out","Carlos Santana grounds into a force out, second baseman Harold Castro to shortstop Ezequiel Tovar. Andrew McCutchen out at 2nd.",0,0,0,43,"bottom",6,"2023-05-09T00:00:22.701Z","2023-05-09T00:01:14.966Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,467793,"Carlos Santana","/api/v1/people/467793","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.4,75.4,6,0.93,0.461,6.7443,21.4712,-39.5476,-3.2104,-5.1515,0.4414,2.3396,-1.7931,-118.5482,1.1198,1.6233,50.0021,5.4553,-4.595,7.2,10.8,24,2507,303,NA,NA,NA,NA,NA,NA,FALSE,-49.9,-8.9,6.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",0,"2023-05-08T23:59:45.118Z","2023-05-09T00:00:25.024Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"43","atBat","Forceout","force_out","Carlos Santana grounds into a force out, second baseman Harold Castro to shortstop Ezequiel Tovar. Andrew McCutchen out at 2nd.",0,0,0,43,"bottom",6,"2023-05-09T00:00:22.701Z","2023-05-09T00:01:14.966Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,467793,"Carlos Santana","/api/v1/people/467793","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",3,"2023-05-08T23:59:01.045Z","2023-05-08T23:59:07.043Z",TRUE,"pitch","88c25343-4bc4-433b-9e69-899752bc1317",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.184,1.4464,NA,81.86,152.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Andrew McCutchen walks.",0,0,0,42,"bottom",6,"2023-05-08T23:57:35.052Z","2023-05-08T23:59:07.043Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,78.5,12,2,0.4401,6.9304,23.8354,-25.4336,6.7217,4.2909,0.9219,3.1865,-3.335,-124.2449,-0.6529,1.4051,50.002,5.5579,10.5558,21.6,7.2,24,1610,139,NA,NA,NA,NA,NA,NA,FALSE,-29.5,7.9,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,457705,"Andrew McCutchen","/api/v1/people/457705",NA,NA,NA,595978,"Austin Hedges","/api/v1/people/595978",NA,NA,NA,NA
718258,"2023-05-08",2,"2023-05-08T23:58:38.394Z","2023-05-08T23:58:41.606Z",TRUE,"pitch","5170016b-71f1-401c-aade-79aa53c8bf72",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2611,1.4979,NA,11.09,145.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Andrew McCutchen walks.",0,0,0,42,"bottom",6,"2023-05-08T23:57:35.052Z","2023-05-08T23:59:07.043Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.3,75.1,12,0.9,0.4615,6.4441,21.1486,-37.9234,-1.8484,-4.0243,2.7786,3.4701,2.8842,-118.3668,3.3283,1.7882,50.0029,5.5025,-2.6411,3.6,10.8,24,2321,305,NA,NA,NA,NA,NA,NA,FALSE,-47.4,-6.2,2.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",1,"2023-05-08T23:58:11.379Z","2023-05-08T23:58:14.664Z",TRUE,"pitch","d0aabe2b-d5a4-4b75-9bdc-6ec5ed63fbfa",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3382,1.575,NA,76.39,198.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Andrew McCutchen walks.",0,0,0,42,"bottom",6,"2023-05-08T23:57:35.052Z","2023-05-08T23:59:07.043Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.9,76.1,14,0.87,0.4574,6.8532,21.5784,-35.8809,-2.786,-2.5461,1.0653,1.4906,-0.6858,-119.4381,-1.3957,1.7178,50.0055,5.29,-4.052,6,9.6,24,2388,297,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-4.7,5.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718258,"2023-05-08",0,"2023-05-08T23:57:53.953Z","2023-05-08T23:57:57.318Z",TRUE,"pitch","83c5c1de-524c-4258-98aa-c2cfe43bd724",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3125,1.5493,NA,164.36,192.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Walk","walk","Andrew McCutchen walks.",0,0,0,42,"bottom",6,"2023-05-08T23:57:35.052Z","2023-05-08T23:59:07.043Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",607536,"Kyle Freeland","/api/v1/people/607536","L","Left","vs_LHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.4,84,13,2,0.4121,6.9148,27.2562,-25.8112,10.2783,3.5489,-1.2425,1.7144,-9.8128,-132.7096,-4.774,1.16,50.0006,5.4067,18.4107,31.2,7.2,24,2516,138,NA,NA,NA,NA,NA,NA,FALSE,-27.1,5.6,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
