"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717781,"2023-06-13",2,"2023-06-14T01:42:44.480Z","2023-06-14T01:42:49.755Z",TRUE,"pitch","b16e45d8-dacd-4ab4-a5a1-07fcf7c88c07",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.292,1.6964,NA,182.61,139.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Double","double","Nolan Arenado doubles (10) on a fly ball to right fielder Michael Conforto.",0,6,2,51,"bottom",5,"2023-06-14T01:41:53.087Z","2023-06-14T01:43:20.314Z",TRUE,FALSE,FALSE,FALSE,34,2,1,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.2,11,2,0.3932,6.77,33.0037,-13.0284,-4.0419,9.7541,-1.7213,3.6904,2.0846,-139.5879,-4.5882,-1.9549,50.0015,6.2208,-7.9326,27.6,3.6,24,2305,207,NA,NA,NA,NA,NA,NA,FALSE,-13,16.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",1,"2023-06-14T01:42:27.999Z","2023-06-14T01:42:31.714Z",TRUE,"pitch","d2d534db-a20f-49bf-844a-21486fd99585",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2676,1.6719,NA,93.93,195.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Double","double","Nolan Arenado doubles (10) on a fly ball to right fielder Michael Conforto.",0,6,2,51,"bottom",5,"2023-06-14T01:41:53.087Z","2023-06-14T01:43:20.314Z",TRUE,FALSE,FALSE,FALSE,34,2,1,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.3,9,2,0.4266,6.6046,27.0762,-31.8802,-0.3995,0.1728,0.6052,1.6168,6.0659,-128.4953,-5.3019,-1.7359,50.0011,6.1892,-0.6679,1.2,8.4,24,2099,11,NA,NA,NA,NA,NA,NA,FALSE,-35.8,-0.7,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",0,"2023-06-14T01:42:11.030Z","2023-06-14T01:42:14.914Z",TRUE,"pitch","0fa6a6be-54ef-4987-bbab-584c05c18bc8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3408,1.6964,NA,82,200.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Double","double","Nolan Arenado doubles (10) on a fly ball to right fielder Michael Conforto.",0,6,2,51,"bottom",5,"2023-06-14T01:41:53.087Z","2023-06-14T01:43:20.314Z",TRUE,FALSE,FALSE,FALSE,34,2,1,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,81.1,14,2,0.4274,6.771,28.3253,-32.9417,-1.005,-0.463,0.9183,1.4033,7.3254,-128.4939,-5.3363,-1.8473,50.0022,6.0871,-1.6694,0,8.4,24,2190,33,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-1.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",3,"2023-06-14T01:41:39.014Z","2023-06-14T01:41:44.486Z",TRUE,"pitch","1873a718-e28f-4bfb-a2fb-5488abeb4120",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.38,1.58,NA,100.91,218.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging, catcher Patrick Bailey to first baseman LaMonte Wade Jr.",0,6,2,50,"bottom",5,"2023-06-14T01:40:26.439Z","2023-06-14T01:41:44.486Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,83.3,14,2,0.4184,6.7605,27.2372,-33.091,-0.5491,-0.529,0.4222,0.7626,5.735,-130.8524,-7.3108,-1.7252,50.004,6.0675,-0.9552,0,8.4,24,2255,14,NA,NA,NA,NA,NA,NA,TRUE,-36.1,-2.4,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",2,"2023-06-14T01:41:15.634Z","2023-06-14T01:41:19.055Z",TRUE,"pitch","8a4ccdf4-75a2-4e3b-bc11-80c87dcea3e1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.38,1.58,NA,103.57,195.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging, catcher Patrick Bailey to first baseman LaMonte Wade Jr.",0,6,2,50,"bottom",5,"2023-06-14T01:40:26.439Z","2023-06-14T01:41:44.486Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.6,9,2,0.4264,6.7592,25.6444,-34.8599,0.1383,-1.6062,0.3524,1.6177,5.7022,-128.2867,-4.736,-1.9138,50.0026,6.1941,0.2308,2.4,8.4,24,2305,30,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-3.7,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",1,"2023-06-14T01:41:00.609Z","2023-06-14T01:41:06.184Z",TRUE,"pitch","a6944b73-2d46-4b50-8df4-48df1f5bccd5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6088,1.7453,NA,140.88,103.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging, catcher Patrick Bailey to first baseman LaMonte Wade Jr.",0,6,2,50,"bottom",5,"2023-06-14T01:40:26.439Z","2023-06-14T01:41:44.486Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.9,11,2,0.3942,6.6939,32.8497,-11.9414,-2.6175,10.3642,-0.6264,5.0285,4.1991,-139.2224,-1.5328,-1.8179,50.0052,6.3815,-5.1116,18,2.4,24,2356,203,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.6,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",0,"2023-06-14T01:40:38.436Z","2023-06-14T01:40:43.448Z",TRUE,"pitch","4d000520-c19f-4b93-b3cb-eade3c5df050",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.38,1.58,NA,126.93,167.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging, catcher Patrick Bailey to first baseman LaMonte Wade Jr.",0,6,2,50,"bottom",5,"2023-06-14T01:40:26.439Z","2023-06-14T01:41:44.486Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88,5,2,0.3912,6.8068,31.7381,-10.7581,-5.1412,10.787,-0.2605,2.6449,6.2045,-140.0317,-7.6305,-1.8374,50.0032,6.1098,-10.2072,34.8,3.6,24,2261,205,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",7,"2023-06-14T01:40:12.986Z","2023-06-14T01:40:17.519Z",TRUE,"pitch","bc0c43d8-91e6-4078-a72e-3405542207e9",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.44,1.62,NA,141.8,114.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,6,2,49,"bottom",5,"2023-06-14T01:38:36.251Z","2023-06-14T01:40:17.519Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.8,11,2,0.3947,6.6925,32.5886,-11.5224,-3.2478,10.6034,-0.6506,4.6162,3.805,-139.0195,-2.7418,-1.6183,50.0034,6.3852,-6.3262,24,2.4,24,2347,202,NA,NA,NA,NA,NA,NA,TRUE,-11.3,18.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",6,"2023-06-14T01:39:48.963Z","2023-06-14T01:39:53.611Z",TRUE,"pitch","ab5e93a1-a924-4097-b03f-9f921da26036",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.44,1.62,NA,114.49,210.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,6,2,49,"bottom",5,"2023-06-14T01:38:36.251Z","2023-06-14T01:40:17.519Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.7,14,2,0.4224,6.7403,24.8433,-32.8335,0.1729,-0.3885,0.0658,1.0377,4.5416,-129.2626,-6.8658,-1.7303,50.0033,6.2227,0.2936,1.2,8.4,24,2292,23,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-1.9,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",5,"2023-06-14T01:39:26.426Z","2023-06-14T01:39:31.088Z",TRUE,"pitch","5d67611c-f578-4d4e-93fb-386f07c7d8cd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4382,1.5742,NA,116.43,250.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,6,2,49,"bottom",5,"2023-06-14T01:38:36.251Z","2023-06-14T01:40:17.519Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.3,14,2,0.4247,6.7111,27.3231,-35.9784,-2.2414,-2.2614,0.0149,-0.4278,5.2873,-129.0481,-9.4915,-1.771,50.0027,6.0766,-3.774,4.8,9.6,24,2215,7,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",4,"2023-06-14T01:39:04.701Z","2023-06-14T01:39:08.372Z",TRUE,"pitch","ee358ce6-9e08-4137-bc27-a6b321100002",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.44,1.62,NA,97.36,195.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,6,2,49,"bottom",5,"2023-06-14T01:38:36.251Z","2023-06-14T01:40:17.519Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.4,9,2,0.4269,6.6601,26.8078,-36.5814,-0.6961,-2.6395,0.5154,1.5912,5.9798,-128.3517,-4.5306,-1.7553,50.0059,6.231,-1.1607,0,9.6,24,2203,25,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-5.6,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",3,"2023-06-14T01:38:50.394Z","2023-06-14T01:38:54.033Z",TRUE,"pitch","cc1cd23d-3a1c-478a-8917-7a6c0782b09d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.44,1.62,NA,92.81,159.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,6,2,49,"bottom",5,"2023-06-14T01:38:36.251Z","2023-06-14T01:40:17.519Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.1,3,2,0.3952,6.617,31.127,-11.1154,-4.7766,10.8252,0.6347,2.9452,8.0823,-138.623,-7.0269,-1.6987,50.0031,6.2559,-9.293,31.2,3.6,24,2350,205,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",2,"2023-06-14T01:38:38.403Z","2023-06-14T01:38:43.351Z",TRUE,"pitch","7b2daef8-9cc7-4649-8c3b-38c6062bdcf3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4139,1.5497,NA,109.61,157.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,6,2,49,"bottom",5,"2023-06-14T01:38:36.251Z","2023-06-14T01:40:17.519Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.6,2,2,0.4301,6.47,25.7816,-34.4581,-1.1263,-1.3924,0.1938,3.0228,6.4016,-127.2728,-1.6967,-2.2061,50.0027,6.4236,-1.852,1.2,8.4,24,2264,33,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-2.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",0,"2023-06-14T01:38:02.730Z","2023-06-14T01:38:02.783Z",FALSE,"action",NA,NA,"Wilmer Flores remains in the game as the designated hitter.","Defensive Switch",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,527038,"/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","301","49","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,6,2,49,"bottom",5,"2023-06-14T01:38:36.251Z","2023-06-14T01:40:17.519Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,592626,"/api/v1/people/592626",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",1,"2023-06-14T01:38:02.783Z","2023-06-14T01:38:38.403Z",FALSE,"action",NA,NA,"Pitching Change: Luke Jackson replaces Alex Cobb.","Pitching Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592426,"/api/v1/people/592426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"49","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out swinging.",0,6,2,49,"bottom",5,"2023-06-14T01:38:36.251Z","2023-06-14T01:40:17.519Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",592426,"Luke Jackson","/api/v1/people/592426","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717781,"2023-06-13",7,"2023-06-14T01:36:06.348Z","2023-06-14T01:36:15.670Z",TRUE,"pitch","2c39db81-2595-454e-a589-2577ff3d052b",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.12,1.48,NA,124.45,156.41,"popup","medium","3",156.85,168.19,NA,NA,TRUE,NA,NA,NA,NA,NA,"48","atBat","Pop Out","field_out","Wilmer Flores pops out to first baseman Paul Goldschmidt.",0,6,2,48,"top",5,"2023-06-14T01:33:48.781Z","2023-06-14T01:36:15.670Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.7,2,2,0.3922,6.1068,31.252,-12.8358,4.9869,9.7868,-0.1955,3.0507,-5.3828,-139.6228,-5.0507,1.1089,50.0008,5.7269,9.8516,32.4,3.6,24,2222,141,77.3,71,110,NA,NA,NA,TRUE,-12.8,16.9,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
