"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718513,"2023-04-19",4,"2023-04-19T18:35:14.071Z","2023-04-19T18:35:22.662Z",TRUE,"pitch","9c30115c-7fe6-402a-ae5c-37244ea1422b",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,0,NA,NA,3.05,1.48,NA,99.77,159.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Nick Maton strikes out on a foul tip.",0,3,0,43,"bottom",6,"2023-04-19T18:33:34.662Z","2023-04-19T18:35:22.662Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,76.9,4,2,0.4455,6.3565,29.0375,-21.65,-7.5184,6.903,-0.5386,2.159,4.0808,-123.841,-4.8952,-1.2473,50.0003,6.0165,-11.4585,25.2,7.2,24,1474,233,NA,NA,NA,NA,NA,NA,TRUE,-27,11.4,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",3,"2023-04-19T18:34:52.685Z","2023-04-19T18:34:56.949Z",TRUE,"pitch","c4491d67-59cd-4a4d-b835-19120d2225af",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.05,1.48,NA,120.98,137.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Nick Maton strikes out on a foul tip.",0,3,0,43,"bottom",6,"2023-04-19T18:33:34.662Z","2023-04-19T18:35:22.662Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,83,11,2,0.4103,6.3275,34.8301,-15.4961,-8.1492,9.2904,-0.1044,3.7685,5.4627,-134.5532,-3.4116,-1.1238,50.006,6.1815,-14.6357,38.4,4.8,24,2141,217,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16.1,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",2,"2023-04-19T18:34:34.149Z","2023-04-19T18:34:38.487Z",TRUE,"pitch","6bc3bb6f-c579-4aff-96a8-072d049ef6df",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.1905,1.5551,NA,152.22,177.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Nick Maton strikes out on a foul tip.",0,3,0,43,"bottom",6,"2023-04-19T18:33:34.662Z","2023-04-19T18:35:22.662Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,76.5,13,2,0.4488,6.3822,27.5305,-25.6474,-8.4022,4.3404,-0.924,2.2853,3.4971,-122.7151,-3.7796,-1.2873,50.0011,6.0659,-12.6298,24,8.4,24,1530,229,NA,NA,NA,NA,NA,NA,FALSE,-31.8,7.1,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",1,"2023-04-19T18:34:11.175Z","2023-04-19T18:34:21.487Z",TRUE,"pitch","0d49a1f8-fa23-49fa-a816-85cd4e855559",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2404,1.5787,NA,123.89,217.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Nick Maton strikes out on a foul tip.",0,3,0,43,"bottom",6,"2023-04-19T18:33:34.662Z","2023-04-19T18:35:22.662Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,76.4,13,2,0.4511,6.331,27.4149,-25.1877,-7.0094,4.6964,-0.1808,0.7882,4.8616,-122.1176,-7.1494,-1.3018,50.0029,5.9666,-10.4278,19.2,7.2,24,1489,232,NA,NA,NA,NA,NA,NA,FALSE,-32.5,6.8,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",0,"2023-04-19T18:33:55.005Z","2023-04-19T18:33:58.948Z",TRUE,"pitch","5d3683e2-02ab-435b-a121-2c96b0e60789",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2404,1.5787,NA,78.49,167.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Nick Maton strikes out on a foul tip.",0,3,0,43,"bottom",6,"2023-04-19T18:33:34.662Z","2023-04-19T18:35:22.662Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,665155,"Nick Maton","/api/v1/people/665155","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,81,12,2,0.4167,6.531,39.4495,-12.0409,-8.2413,11.62,1.0104,2.6361,7.7791,-133.5053,-6.682,-0.9284,50.0037,6.1115,-14.2816,40.8,4.8,24,2116,211,NA,NA,NA,NA,NA,NA,FALSE,-14.5,19,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",5,"2023-04-19T18:33:11.079Z","2023-04-19T18:33:22.375Z",TRUE,"pitch","12185244-d852-4897-a0a4-98f11c968717",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.35,1.66,NA,101.18,162.92,"line_drive","hard","8",161.87,74.1,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Matt Vierling doubles (3) on a sharp line drive to center fielder Myles Straw.",0,3,0,42,"bottom",6,"2023-04-19T18:31:53.767Z","2023-04-19T18:33:22.375Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,79.1,6,2,0.4337,6.2785,29.4014,-25.0924,1.0153,4.4026,0.415,2.8095,3.5029,-126.9661,-3.1781,-1.1225,50.0059,6.1055,1.6343,4.8,6,24,2245,186,103.3,15,324,NA,NA,NA,FALSE,-28.9,7.3,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,663837,"Matt Vierling","/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",3,"2023-04-19T18:32:43.237Z","2023-04-19T18:32:51.121Z",TRUE,"pitch","f37dd8f7-ec48-41ae-860f-1644b28ed25a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.35,1.66,NA,116.73,149.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Matt Vierling doubles (3) on a sharp line drive to center fielder Myles Straw.",0,3,0,42,"bottom",6,"2023-04-19T18:31:53.767Z","2023-04-19T18:33:22.375Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,82.8,2,2,0.41,6.4369,36.4342,-9.6988,-4.9077,12.5118,0.007,3.3038,3.8564,-134.9359,-5.6395,-0.8217,50.0015,6.1423,-8.8153,34.8,3.6,24,2144,217,NA,NA,NA,NA,NA,NA,FALSE,-11.3,21.2,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",2,"2023-04-19T18:32:29.935Z","2023-04-19T18:32:33.630Z",TRUE,"pitch","b3d71e30-672e-4066-b015-ebed645cd5dc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3501,1.6049,NA,77.66,226.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Matt Vierling doubles (3) on a sharp line drive to center fielder Myles Straw.",0,3,0,42,"bottom",6,"2023-04-19T18:31:53.767Z","2023-04-19T18:33:22.375Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,78.4,14,2,0.4403,6.5365,28.0154,-23.0201,-10.778,5.8565,1.0321,0.4418,7.9501,-124.965,-8.9903,-0.8094,50.0007,6.0145,-16.839,31.2,7.2,24,1254,234,NA,NA,NA,NA,NA,NA,FALSE,-29,8.4,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",1,"2023-04-19T18:32:12.762Z","2023-04-19T18:32:19.698Z",TRUE,"pitch","2123780f-54e8-4d9f-8fc8-8fcd19b1461c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.35,1.66,NA,120.63,167.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Matt Vierling doubles (3) on a sharp line drive to center fielder Myles Straw.",0,3,0,42,"bottom",6,"2023-04-19T18:31:53.767Z","2023-04-19T18:33:22.375Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,83.6,5,2,0.4106,6.4252,30.9594,-13.7458,-8.2217,10.2478,-0.0953,2.6418,5.1467,-133.7852,-6.3952,-0.9835,50.0064,6.0629,-14.7909,42,4.8,24,2105,220,NA,NA,NA,NA,NA,NA,FALSE,-15.4,17.3,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",0,"2023-04-19T18:31:57.547Z","2023-04-19T18:32:06.586Z",TRUE,"pitch","9699f3e0-2b12-4a4d-abf9-249b52ba4084",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.35,1.66,NA,98.92,175.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Matt Vierling doubles (3) on a sharp line drive to center fielder Myles Straw.",0,3,0,42,"bottom",6,"2023-04-19T18:31:53.767Z","2023-04-19T18:33:22.375Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,79.8,6,2,0.4308,6.3335,28.8235,-20.7596,-0.053,6.9882,0.4743,2.359,4.1837,-127.6461,-5.2687,-1.1862,50.0023,6.1078,-0.0875,2.4,6,24,2234,200,NA,NA,NA,NA,NA,NA,FALSE,-24.2,11.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",4,"2023-04-19T18:33:03.311Z","2023-04-19T18:33:11.079Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,663837,"/api/v1/people/663837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"42","atBat","Double","double","Matt Vierling doubles (3) on a sharp line drive to center fielder Myles Straw.",0,3,0,42,"bottom",6,"2023-04-19T18:31:53.767Z","2023-04-19T18:33:22.375Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,663837,"Matt Vierling","/api/v1/people/663837","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",3,"2023-04-19T18:29:46.965Z","2023-04-19T18:29:52.726Z",TRUE,"pitch","178c7646-a9df-4769-b854-9cdfbe040a03",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.3981,1.5263,NA,107.35,175.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Gabriel Arias called out on strikes.",0,3,0,41,"top",6,"2023-04-19T18:28:25.568Z","2023-04-19T18:29:52.726Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,81.4,5,0.92,0.4209,6.2985,30.3045,-13.7405,5.3119,10.7779,0.2532,2.3402,-4.1559,-130.6606,-5.4012,1.1828,50.003,5.4855,9.0856,28.8,3.6,24,2307,150,NA,NA,NA,NA,NA,NA,TRUE,-15.8,18.4,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",2,"2023-04-19T18:29:25.889Z","2023-04-19T18:29:30.319Z",TRUE,"pitch","700ff923-27c6-463e-a4c3-179e9fcba4dc",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.35,1.54,NA,107.81,150.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Gabriel Arias called out on strikes.",0,3,0,41,"top",6,"2023-04-19T18:28:25.568Z","2023-04-19T18:29:52.726Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,79,2,0.91,0.4334,6.0393,28.7195,-22.0719,-0.3449,6.2643,0.241,3.2667,-2.479,-126.9214,-1.6232,1.2798,50.0054,5.6921,-0.5558,2.4,6,24,2389,172,NA,NA,NA,NA,NA,NA,FALSE,-25.1,11.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",1,"2023-04-19T18:29:03.405Z","2023-04-19T18:29:07.427Z",TRUE,"pitch","db49d704-29b2-4785-85e3-11542619590a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5032,1.605,NA,69.68,207.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Gabriel Arias called out on strikes.",0,3,0,41,"top",6,"2023-04-19T18:28:25.568Z","2023-04-19T18:29:52.726Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.1,74.4,14,0.92,0.4622,6.5541,26.7301,-25.6144,9.2195,4.6293,1.2413,1.1404,-2.6044,-119.3215,-4.7486,1.1609,50.0023,5.5135,13.0593,25.2,8.4,24,1557,132,NA,NA,NA,NA,NA,NA,FALSE,-34,7.3,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",0,"2023-04-19T18:28:44.648Z","2023-04-19T18:28:49.840Z",TRUE,"pitch","ee52014a-8723-4148-8b9a-386797402721",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5032,1.5525,NA,118.06,167.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Gabriel Arias called out on strikes.",0,3,0,41,"top",6,"2023-04-19T18:28:25.568Z","2023-04-19T18:29:52.726Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.3,77.2,5,0.91,0.4466,6.04,24.8535,-26.6091,-3.0301,3.652,-0.0277,2.6354,-2.0909,-122.7648,-1.5499,1.2293,50.0006,5.5451,-4.6127,10.8,7.2,24,2331,191,NA,NA,NA,NA,NA,NA,FALSE,-32,6.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718513,"2023-04-19",3,"2023-04-19T18:28:07.216Z","2023-04-19T18:28:14.424Z",TRUE,"pitch","e7ce892c-5578-4192-94e9-239144e5904d",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,2,NA,NA,3.38,1.57,NA,94.46,162.59,"line_drive","medium","8",133.79,73.16,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Will Brennan singles on a line drive to center fielder Matt Vierling.",0,3,0,40,"top",6,"2023-04-19T18:27:04.193Z","2023-04-19T18:28:14.424Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,686823,"Will Brennan","/api/v1/people/686823","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.4,78.7,3,0.92,0.4367,6.2589,27.3024,-23.4628,-1.3222,5.4795,0.5912,2.8218,-0.9976,-125.786,-2.553,1.1658,50.0055,5.7676,-2.1029,6,6,24,2360,180,95.5,13,251,NA,NA,NA,FALSE,-27.2,9.5,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,686823,"Will Brennan","/api/v1/people/686823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
