"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716830,"2023-08-27",0,"2023-08-27T20:16:39.208Z","2023-08-27T20:16:49.552Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Corey Julks replaces Alex Bregman.","Offensive Substitution",14,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,667452,"/api/v1/people/667452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","201","74","atBat","Single","single","Corey Julks singles on a sharp line drive to center fielder Parker Meadows. Jose Altuve to 2nd.",0,14,0,74,"top",8,"2023-08-27T20:16:47.464Z","2023-08-27T20:17:03.452Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,667452,"Corey Julks","/api/v1/people/667452","R","Right",608348,"Carson Kelly","/api/v1/people/608348","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,608324,"/api/v1/people/608324",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716830,"2023-08-27",0,"2023-08-27T20:16:15.924Z","2023-08-27T20:16:27.624Z",TRUE,"pitch","1ef025c6-df23-4118-a701-41d0465e87f7",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,2.83,1.28,NA,92.52,178.16,"ground_ball","medium","8",129.94,80.7,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Jose Altuve singles on a ground ball to center fielder Parker Meadows.",0,14,0,73,"top",8,"2023-08-27T20:15:48.360Z","2023-08-27T20:16:27.624Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,514888,"Jose Altuve","/api/v1/people/514888","R","Right",608348,"Carson Kelly","/api/v1/people/608348","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",52.6,49.1,6,0.9,0.7167,4.8068,9.6323,-26.4156,-4.6557,9.7354,0.6421,2.2453,4.0404,-76.4925,1.1609,-1.4313,50.0009,7.2781,-2.7526,4.8,18,24,1193,205,95.4,0,51,NA,NA,NA,FALSE,-80.4,18.7,6.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA
716830,"2023-08-27",4,"2023-08-27T20:15:34.923Z","2023-08-27T20:16:01.159Z",TRUE,"pitch","fabe0295-9053-438b-8a25-5cf417ce6e66",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.13,1.46,NA,142.54,174.4,"fly_ball","medium","7",20.21,62.5,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Home Run","home_run","Yainer Diaz homers (19) on a fly ball to left field. Mauricio Dubon scores.",2,14,0,72,"top",8,"2023-08-27T20:15:22.553Z","2023-08-27T20:16:01.159Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",608348,"Carson Kelly","/api/v1/people/608348","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",63.2,58.4,4,0.9,0.5957,4.8719,13.8655,-23.2132,-6.3708,10.469,-0.6701,2.3846,3.2126,-92.0062,-1.9904,-1.6126,50.002,7.0039,-5.4525,12,10.8,24,1455,204,107.7,29,424,NA,NA,NA,FALSE,-49.7,18.7,10.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716830,"2023-08-27",3,"2023-08-27T20:15:24.535Z","2023-08-27T20:15:28.762Z",TRUE,"pitch","5762dbe4-651e-47f9-92b7-aa34a7413376",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3931,1.5052,NA,52.71,165.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Home Run","home_run","Yainer Diaz homers (19) on a fly ball to left field. Mauricio Dubon scores.",2,14,0,72,"top",8,"2023-08-27T20:15:22.553Z","2023-08-27T20:16:01.159Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",608348,"Carson Kelly","/api/v1/people/608348","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",48.6,46,12,0.9,0.7735,4.7888,7.289,-27.8343,-3.4372,8.5231,1.6867,2.7237,4.811,-70.5483,3.2122,-1.3063,50.0017,7.543,-1.7497,2.4,21.6,24,1106,205,NA,NA,NA,NA,NA,NA,FALSE,-98,17.5,4.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716830,"2023-08-27",0,"2023-08-27T20:13:13.668Z","2023-08-27T20:13:20.218Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Yainer Diaz replaces Martin Maldonado.","Offensive Substitution",12,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,673237,"/api/v1/people/673237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","72","atBat","Home Run","home_run","Yainer Diaz homers (19) on a fly ball to left field. Mauricio Dubon scores.",2,14,0,72,"top",8,"2023-08-27T20:15:22.553Z","2023-08-27T20:16:01.159Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",608348,"Carson Kelly","/api/v1/people/608348","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,455117,"/api/v1/people/455117",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716830,"2023-08-27",1,"2023-08-27T20:13:20.218Z","2023-08-27T20:13:33.602Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",12,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"72","atBat","Home Run","home_run","Yainer Diaz homers (19) on a fly ball to left field. Mauricio Dubon scores.",2,14,0,72,"top",8,"2023-08-27T20:15:22.553Z","2023-08-27T20:16:01.159Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",608348,"Carson Kelly","/api/v1/people/608348","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716830,"2023-08-27",2,"2023-08-27T20:13:33.602Z","2023-08-27T20:15:24.535Z",FALSE,"action",NA,NA,"Pitching Change: Carson Kelly replaces Andrew Vasquez.","Pitching Substitution",12,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,608348,"/api/v1/people/608348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"72","atBat","Home Run","home_run","Yainer Diaz homers (19) on a fly ball to left field. Mauricio Dubon scores.",2,14,0,72,"top",8,"2023-08-27T20:15:22.553Z","2023-08-27T20:16:01.159Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",608348,"Carson Kelly","/api/v1/people/608348","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716830,"2023-08-27",3,"2023-08-27T20:12:49.233Z","2023-08-27T20:12:59.700Z",TRUE,"pitch","1b8f193f-c7ad-4754-a6e6-585a0207be63",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,1,NA,NA,3.29,1.6,NA,114.71,165.89,"line_drive","medium","9",156.11,124.43,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Mauricio Dubon singles on a line drive to right fielder Kerry Carpenter. Jeremy Pena scores.",1,12,0,71,"top",8,"2023-08-27T20:11:21.023Z","2023-08-27T20:12:59.700Z",TRUE,TRUE,FALSE,FALSE,33,0,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.5,73.6,5,0.9,0.4696,5.8682,24.6071,-36.4882,-11.0239,-3.1361,0.06,2.6996,-2.9428,-117.1767,1.2508,2.7681,50.0052,5.5996,-15.1478,22.8,12,24,2815,309,72.7,15,160,NA,NA,NA,FALSE,-47.5,-5,20.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,643289,"Mauricio Dubón","/api/v1/people/643289",NA,NA,NA
716830,"2023-08-27",2,"2023-08-27T20:12:32.703Z","2023-08-27T20:12:37.366Z",TRUE,"pitch","056d1cba-036e-4d00-ac8e-4d3d5249667d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.29,1.6,NA,189.79,195.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Mauricio Dubon singles on a line drive to right fielder Kerry Carpenter. Jeremy Pena scores.",1,12,0,71,"top",8,"2023-08-27T20:11:21.023Z","2023-08-27T20:12:59.700Z",TRUE,TRUE,FALSE,FALSE,33,0,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,75,13,0.9,0.4633,5.9737,25.847,-37.5118,-12.152,-3.7804,-1.9095,1.6175,-6.6115,-118.8812,-1.039,2.4998,50.0048,5.5092,-17.1443,26.4,12,24,2768,297,NA,NA,NA,NA,NA,NA,FALSE,-48.2,-6.8,23.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716830,"2023-08-27",1,"2023-08-27T20:12:11.405Z","2023-08-27T20:12:17.224Z",TRUE,"pitch","d445a57d-d3a5-4ca5-a2a8-6964966dcf01",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.29,1.6,NA,159.97,164.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Mauricio Dubon singles on a line drive to right fielder Kerry Carpenter. Jeremy Pena scores.",1,12,0,71,"top",8,"2023-08-27T20:11:21.023Z","2023-08-27T20:12:59.700Z",TRUE,TRUE,FALSE,FALSE,33,0,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88,79.7,11,0.9,0.4308,6.2333,28.8605,-17.7141,7.4355,8.8524,-1.1272,2.762,-10.5179,-127.6656,-4.2797,2.1,50.0007,5.8739,12.1432,27.6,4.8,24,2339,141,NA,NA,NA,NA,NA,NA,FALSE,-20.8,15.1,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716830,"2023-08-27",0,"2023-08-27T20:11:40.575Z","2023-08-27T20:11:44.995Z",TRUE,"pitch","5b671d98-00d3-4636-a121-9565e990e8b9",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.29,1.6,NA,143.01,194.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Mauricio Dubon singles on a line drive to right fielder Kerry Carpenter. Jeremy Pena scores.",1,12,0,71,"top",8,"2023-08-27T20:11:21.023Z","2023-08-27T20:12:59.700Z",TRUE,TRUE,FALSE,FALSE,33,0,2,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,73.1,7,0.89,0.4731,5.8938,26.2908,-37.4442,-12.9455,-3.8982,-0.6823,1.6453,-3.5693,-116.7206,-0.8588,2.5566,50.0041,5.6102,-17.4869,25.2,12,24,2795,295,NA,NA,NA,NA,NA,NA,FALSE,-50.2,-7,24.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716830,"2023-08-27",2,"2023-08-27T20:10:57.737Z","2023-08-27T20:11:12.787Z",TRUE,"pitch","3ab73c78-8296-463c-aead-7633dda065ef",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.57,1.71,NA,98.21,184.29,"line_drive","medium","8",108.62,34.42,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Triple","triple","Jeremy Pena triples (2) on a line drive to center fielder Parker Meadows. Kyle Tucker scores. Chas McCormick scores. Jon Singleton scores.",3,11,0,70,"top",8,"2023-08-27T20:10:43.418Z","2023-08-27T20:11:12.787Z",TRUE,TRUE,FALSE,FALSE,35,0,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.1,71.8,9,0.9,0.4798,5.804,25.5341,-34.966,-11.123,-2.1234,0.493,2.0182,-1.8104,-115.0961,-0.1608,2.7369,50.0033,5.5357,-14.6111,22.8,12,24,2794,300,101.5,18,338,NA,NA,NA,FALSE,-48,-3.5,20.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,665161,"Jeremy Peña","/api/v1/people/665161"
716830,"2023-08-27",1,"2023-08-27T20:10:45.727Z","2023-08-27T20:10:49.136Z",TRUE,"pitch","d977b956-7b38-4e60-8bdc-5e7d19bf02c2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4199,1.668,NA,130.5,191.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Triple","triple","Jeremy Pena triples (2) on a line drive to center fielder Parker Meadows. Kyle Tucker scores. Chas McCormick scores. Jon Singleton scores.",3,11,0,70,"top",8,"2023-08-27T20:10:43.418Z","2023-08-27T20:11:12.787Z",TRUE,TRUE,FALSE,FALSE,35,0,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.9,72.2,7,0.89,0.477,5.8537,27.5689,-36.0152,-13.1813,-2.9013,-0.3542,1.735,-2.7836,-116.1207,-0.9793,2.5787,50.001,5.6782,-17.4787,26.4,12,24,2798,298,NA,NA,NA,NA,NA,NA,FALSE,-49.1,-5.2,24.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716830,"2023-08-27",0,"2023-08-27T20:10:21.307Z","2023-08-27T20:10:45.727Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",8,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"70","atBat","Triple","triple","Jeremy Pena triples (2) on a line drive to center fielder Parker Meadows. Kyle Tucker scores. Chas McCormick scores. Jon Singleton scores.",3,11,0,70,"top",8,"2023-08-27T20:10:43.418Z","2023-08-27T20:11:12.787Z",TRUE,TRUE,FALSE,FALSE,35,0,1,1,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716830,"2023-08-27",3,"2023-08-27T20:09:35.458Z","2023-08-27T20:09:40.044Z",TRUE,"pitch","f565d568-5a60-4655-a9c7-a5d3795f1717",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,0,1,NA,NA,2.9614,1.3725,NA,163.77,226.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Jon Singleton walks. Chas McCormick to 2nd.",0,8,0,69,"top",8,"2023-08-27T20:08:55.112Z","2023-08-27T20:09:40.044Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.6,72.7,13,0.89,0.4778,5.9662,26.5318,-40.8512,-10.8433,-6.5581,-1.2269,0.4509,-5.369,-115.7249,-2.4387,2.5505,50.0029,5.5242,-14.3457,20.4,13.2,24,2647,314,NA,NA,NA,NA,NA,NA,FALSE,-56.3,-12.2,21.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676801,"Chas McCormick","/api/v1/people/676801",572138,"Jon Singleton","/api/v1/people/572138",663656,"Kyle Tucker","/api/v1/people/663656"
716830,"2023-08-27",2,"2023-08-27T20:09:21.253Z","2023-08-27T20:09:25.670Z",TRUE,"pitch","2295e633-1c04-40fe-a41a-e22573b24a44",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.0267,1.4379,NA,77.4,128.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Jon Singleton walks. Chas McCormick to 2nd.",0,8,0,69,"top",8,"2023-08-27T20:08:55.112Z","2023-08-27T20:09:40.044Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.5,79.6,12,0.69,0.4288,6.2936,30.8253,-28.2334,9.6728,2.3938,1.0388,4.0676,-6.3046,-128.5645,0.95,2.2872,50.0031,5.9131,15.921,27.6,8.4,24,2207,122,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4.8,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716830,"2023-08-27",1,"2023-08-27T20:09:07.410Z","2023-08-27T20:09:12.520Z",TRUE,"pitch","a7da05b3-07f3-4228-b7d9-9425bd1f80c3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.0267,1.4379,NA,63.39,151.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Jon Singleton walks. Chas McCormick to 2nd.",0,8,0,69,"top",8,"2023-08-27T20:08:55.112Z","2023-08-27T20:09:40.044Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",607755,"Andrew Vasquez","/api/v1/people/607755","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.8,70.9,12,0.89,0.4831,5.7444,26.2362,-37.66,-12.7268,-4.2439,1.4065,3.2189,0.3591,-114.5133,2.6592,2.8919,50.0011,5.7951,-16.463,24,13.2,24,2600,306,NA,NA,NA,NA,NA,NA,FALSE,-51.5,-6.4,22.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
