"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717554,"2023-07-01",1,"2023-07-01T01:19:50.575Z","2023-07-01T01:19:57.999Z",TRUE,"pitch","2894f3f0-e21a-40da-8330-d237facabb35",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,2.93,1.32,NA,88.67,197.96,"ground_ball","medium","6",109.64,151.91,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Jose Altuve grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe. Chas McCormick scores.",1,2,3,36,"top",5,"2023-07-01T01:19:19.453Z","2023-07-01T01:19:57.999Z",TRUE,TRUE,FALSE,TRUE,0,1,0,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81,9,0.89,0.4261,6.9905,28.2685,-26.6412,0.3545,3.3104,0.7432,1.512,6.5292,-128.8288,-4.5351,-1.8765,50.0033,5.3693,0.5904,3.6,7.2,24,2366,140,74.8,-25,5,NA,NA,NA,TRUE,-29.9,5.2,-2.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,676694,"Jake Meyers","/api/v1/people/676694"
717554,"2023-07-01",0,"2023-07-01T01:19:29.621Z","2023-07-01T01:19:35.424Z",TRUE,"pitch","c56184dd-ce43-49e3-a1d6-50787141a06a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9292,1.2938,NA,203.94,178.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Jose Altuve grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe. Chas McCormick scores.",1,2,3,36,"top",5,"2023-07-01T01:19:19.453Z","2023-07-01T01:19:57.999Z",TRUE,TRUE,FALSE,TRUE,0,1,0,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.4,11,0.92,0.3926,7.0166,33.7501,-15.3479,-5.597,8.5507,-2.2809,2.2365,1.1286,-139.9193,-5.2309,-1.9644,50.006,5.1482,-11.0171,32.4,3.6,24,2019,225,NA,NA,NA,NA,NA,NA,FALSE,-15.2,14.5,9.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",0,"2023-07-01T01:18:48.885Z","2023-07-01T01:18:57.891Z",TRUE,"pitch","a2a5a0b8-a98d-414b-bc3e-d06821a2f9e3",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.12,1.47,NA,98.13,173.61,"bunt_grounder","medium","3",132.24,195.85,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Sac Bunt","sac_bunt","Martin Maldonado out on a sacrifice bunt, first baseman Nathaniel Lowe to second baseman Marcus Semien. Chas McCormick to 3rd. Jake Meyers to 2nd.",0,1,3,35,"top",5,"2023-07-01T01:18:17.402Z","2023-07-01T01:18:57.891Z",TRUE,FALSE,FALSE,TRUE,4,0,0,1,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.3,6,0.86,0.437,6.8201,24.2894,-29.0862,-0.1738,1.9368,0.495,2.4137,5.9727,-125.1521,-1.5605,-1.8957,50.0023,5.4185,-0.2784,1.2,7.2,24,2459,117,24.1,0,16,NA,NA,NA,TRUE,-33.5,3.4,-1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,676801,"Chas McCormick","/api/v1/people/676801",676694,"Jake Meyers","/api/v1/people/676694"
717554,"2023-07-01",6,"2023-07-01T01:17:56.281Z","2023-07-01T01:18:06.626Z",TRUE,"pitch","73df2c04-f686-4188-b53c-3c82f4ff894c",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.25,1.56,NA,154.58,158,"ground_ball","medium","7",88.32,115.8,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Jake Meyers singles on a ground ball to left fielder Travis Jankowski. Chas McCormick to 2nd.",0,1,3,34,"top",5,"2023-07-01T01:15:33.587Z","2023-07-01T01:18:06.626Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676694,"Jake Meyers","/api/v1/people/676694","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.1,11,0.92,0.3899,6.8845,32.3145,-18.5563,-7.4785,6.8149,-0.9859,2.9917,5.1439,-140.5619,-3.0524,-1.8695,50.0022,5.2988,-14.9412,36,4.8,24,2032,220,87.2,9,127,NA,NA,NA,FALSE,-17.4,11.9,12.5,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676694,"Jake Meyers","/api/v1/people/676694",NA,NA,NA,676801,"Chas McCormick","/api/v1/people/676801"
717554,"2023-07-01",3,"2023-07-01T01:16:44.351Z","2023-07-01T01:16:50.356Z",TRUE,"pitch","660d6bd8-b99b-43f8-85a2-6e060fe44fab",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2492,1.6284,NA,71.54,189.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Jake Meyers singles on a ground ball to left fielder Travis Jankowski. Chas McCormick to 2nd.",0,1,3,34,"top",5,"2023-07-01T01:15:33.587Z","2023-07-01T01:18:06.626Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676694,"Jake Meyers","/api/v1/people/676694","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,80.9,14,0.9,0.4281,7.0535,26.885,-30.8043,2.7111,0.8265,1.1925,1.8419,6.8402,-128.0235,-2.7203,-1.8681,50.0029,5.3338,4.4909,10.8,8.4,24,2547,118,NA,NA,NA,NA,NA,NA,FALSE,-34.3,1.1,-6.5,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",2,"2023-07-01T01:16:23.218Z","2023-07-01T01:16:27.397Z",TRUE,"pitch","820b3e0a-0b6b-4a69-b09c-6088ee634556",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2492,1.5727,NA,138.56,134.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Jake Meyers singles on a ground ball to left fielder Travis Jankowski. Chas McCormick to 2nd.",0,1,3,34,"top",5,"2023-07-01T01:15:33.587Z","2023-07-01T01:18:06.626Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676694,"Jake Meyers","/api/v1/people/676694","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,87.8,11,0.93,0.3903,6.4824,33.7312,-17.8194,-5.3659,7.2089,-0.5655,3.8689,5.1106,-140.6691,-0.9452,-1.7141,50.0052,5.3713,-10.6894,27.6,3.6,24,2161,217,NA,NA,NA,NA,NA,NA,FALSE,-16.3,13.1,8.6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",1,"2023-07-01T01:16:02.892Z","2023-07-01T01:16:07.628Z",TRUE,"pitch","e78273f9-4932-4506-a7a5-892fa2be82a2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.25,1.56,NA,96.7,191.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Jake Meyers singles on a ground ball to left fielder Travis Jankowski. Chas McCormick to 2nd.",0,1,3,34,"top",5,"2023-07-01T01:15:33.587Z","2023-07-01T01:18:06.626Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676694,"Jake Meyers","/api/v1/people/676694","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.3,9,0.9,0.4268,6.9776,25.2487,-28.2809,1.7939,2.3316,0.5326,1.7602,5.3942,-128.1001,-3.5427,-1.8293,50.0024,5.3601,2.9958,7.2,7.2,24,2437,145,NA,NA,NA,NA,NA,NA,FALSE,-31.4,3.7,-4.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",0,"2023-07-01T01:15:44.769Z","2023-07-01T01:15:49.798Z",TRUE,"pitch","e33dc054-70cc-49b7-949b-8ee10a01fb14",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2492,1.489,NA,88.92,178.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Jake Meyers singles on a ground ball to left fielder Travis Jankowski. Chas McCormick to 2nd.",0,1,3,34,"top",5,"2023-07-01T01:15:33.587Z","2023-07-01T01:18:06.626Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676694,"Jake Meyers","/api/v1/people/676694","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.7,6,0.9,0.429,6.7365,26.175,-29.847,3.456,1.4085,0.7368,2.2341,5.5149,-127.6659,-1.9771,-1.9,50.0036,5.367,5.7054,12,7.2,24,2506,127,NA,NA,NA,NA,NA,NA,FALSE,-33.2,2.3,-7.4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",4,"2023-07-01T01:17:06.456Z","2023-07-01T01:17:10.855Z",FALSE,"pickoff","c8167206-1252-494b-90b2-b886974216ff",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Jake Meyers singles on a ground ball to left fielder Travis Jankowski. Chas McCormick to 2nd.",0,1,3,34,"top",5,"2023-07-01T01:15:33.587Z","2023-07-01T01:18:06.626Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676694,"Jake Meyers","/api/v1/people/676694","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",5,"2023-07-01T01:17:27.351Z","2023-07-01T01:17:56.281Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,676694,"/api/v1/people/676694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Single","single","Jake Meyers singles on a ground ball to left fielder Travis Jankowski. Chas McCormick to 2nd.",0,1,3,34,"top",5,"2023-07-01T01:15:33.587Z","2023-07-01T01:18:06.626Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,676694,"Jake Meyers","/api/v1/people/676694","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",3,"2023-07-01T01:15:10.158Z","2023-07-01T01:15:20.903Z",TRUE,"pitch","b8b57d13-eb1d-4555-ad4e-073c9b290993",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.24,1.54,NA,132.95,181.69,"line_drive","medium","9",164.97,106.14,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Chas McCormick singles on a line drive to right fielder Adolis Garcia.",0,1,3,33,"top",5,"2023-07-01T01:14:14.620Z","2023-07-01T01:15:20.903Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,676801,"Chas McCormick","/api/v1/people/676801","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.5,4,0.9,0.3932,6.6217,31.6898,-17.4173,-6.3856,7.5127,-0.4184,2.1144,6.2381,-139.3571,-5.4502,-1.8576,50.0032,5.2483,-12.544,31.2,4.8,24,2038,221,89,10,154,NA,NA,NA,FALSE,-17.2,12.6,10.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676801,"Chas McCormick","/api/v1/people/676801",NA,NA,NA,NA,NA,NA
717554,"2023-07-01",1,"2023-07-01T01:14:42.290Z","2023-07-01T01:14:46.541Z",TRUE,"pitch","ec69f7a4-6cf7-47af-95f3-349a2c8e2819",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.24,1.54,NA,68.24,195.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Chas McCormick singles on a line drive to right fielder Adolis Garcia.",0,1,3,33,"top",5,"2023-07-01T01:14:14.620Z","2023-07-01T01:15:20.903Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,676801,"Chas McCormick","/api/v1/people/676801","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.7,14,0.85,0.4354,6.8993,24.8831,-28.1459,1.2934,2.5152,1.2793,1.5935,7.1971,-125.6758,-3.9181,-1.7868,50.0047,5.4525,2.0744,7.2,7.2,24,2303,149,NA,NA,NA,NA,NA,NA,FALSE,-32.8,3.8,-4,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",0,"2023-07-01T01:14:27.194Z","2023-07-01T01:14:30.964Z",TRUE,"pitch","9adceaf7-2bc9-478e-8645-624fd53d4f31",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.294,1.5439,NA,150.38,169.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Chas McCormick singles on a line drive to right fielder Adolis Garcia.",0,1,3,33,"top",5,"2023-07-01T01:14:14.620Z","2023-07-01T01:15:20.903Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,676801,"Chas McCormick","/api/v1/people/676801","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.7,11,0.81,0.4016,6.9663,30.3198,-18.4962,-6.2128,7.2648,-0.8758,2.5693,4.7664,-136.4471,-3.9883,-1.839,50.0068,5.3263,-11.705,28.8,4.8,24,1811,224,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.5,10.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",2,"2023-07-01T01:14:50.441Z","2023-07-01T01:15:10.158Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,676801,"/api/v1/people/676801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Chas McCormick singles on a line drive to right fielder Adolis Garcia.",0,1,3,33,"top",5,"2023-07-01T01:14:14.620Z","2023-07-01T01:15:20.903Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,676801,"Chas McCormick","/api/v1/people/676801","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",2,"2023-07-01T01:11:57.118Z","2023-07-01T01:12:05.979Z",TRUE,"pitch","40e194cd-2fc8-4aa6-8830-cbedc8181b17",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.66,1.77,NA,108.53,163.62,"fly_ball","medium","7",43.09,108.86,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Chas McCormick.",0,1,3,32,"bottom",4,"2023-07-01T01:11:00.853Z","2023-07-01T01:12:05.979Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.1,5,0.89,0.4003,7.1019,29.3287,-11.8641,-5.7904,10.7063,0.2221,2.7836,4.8681,-136.6774,-5.739,-0.8273,50.0063,5.7211,-10.9884,37.2,3.6,24,2216,212,89.6,42,303,NA,NA,NA,TRUE,-12.5,18.4,9.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",1,"2023-07-01T01:11:36.403Z","2023-07-01T01:11:41.174Z",TRUE,"pitch","fce8c38b-6cba-4a9b-86e3-fa8dce28cf0f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6592,1.8514,NA,152.38,140.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Chas McCormick.",0,1,3,32,"bottom",4,"2023-07-01T01:11:00.853Z","2023-07-01T01:12:05.979Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.8,11,0.89,0.4008,7.1269,29.6855,-11.658,-5.8372,10.8437,-0.9281,3.6372,2.1247,-136.581,-3.623,-0.9571,50.0019,5.7808,-11.0428,40.8,3.6,24,2250,211,NA,NA,NA,NA,NA,NA,FALSE,-11.9,19.1,10.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717554,"2023-07-01",0,"2023-07-01T01:11:15.425Z","2023-07-01T01:11:19.659Z",TRUE,"pitch","aa02ad20-67f8-4ba2-aa4a-3ca33a92aaaa",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6592,1.8236,NA,131.35,210.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Flyout","field_out","Leody Taveras flies out to left fielder Chas McCormick.",0,1,3,32,"bottom",4,"2023-07-01T01:11:00.853Z","2023-07-01T01:12:05.979Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,665750,"Leody Taveras","/api/v1/people/665750","L","Left",669854,"Ronel Blanco","/api/v1/people/669854","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86,13,0.88,0.4007,7.0741,31.2934,-10.7843,-7.4418,11.3149,-0.3765,1.0307,3.9672,-136.889,-10.4048,-0.8806,50.0064,5.628,-14.0721,45.6,3.6,24,2374,209,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18.4,12.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
