"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717774,"2023-06-14",0,"2023-06-14T02:36:07.209Z","2023-06-14T02:36:11.569Z",TRUE,"pitch","fd2a9e05-7cfa-493e-82cf-1e4cc1dbcb73",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.6566,1.7234,NA,140.55,231.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Hit By Pitch","hit_by_pitch","Aledmys Diaz hit by pitch. Seth Brown to 2nd.",0,0,0,29,"bottom",4,"2023-06-14T02:35:45.617Z","2023-06-14T02:38:26.364Z",TRUE,FALSE,FALSE,FALSE,11,3,2,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,84.5,13,2,0.4126,6.4259,26.7287,-20.6462,-11.4228,6.448,-0.6178,0.2797,4.6289,-132.4487,-11.7663,-0.8983,50.0019,6.2712,-20.4126,40.8,7.2,24,1983,225,NA,NA,NA,NA,NA,NA,FALSE,-23.4,9.5,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",4,"2023-06-14T02:37:31.431Z","2023-06-14T02:37:46.716Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,649557,"/api/v1/people/649557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"29","atBat","Hit By Pitch","hit_by_pitch","Aledmys Diaz hit by pitch. Seth Brown to 2nd.",0,0,0,29,"bottom",4,"2023-06-14T02:35:45.617Z","2023-06-14T02:38:26.364Z",TRUE,FALSE,FALSE,FALSE,11,3,2,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",1,"2023-06-14T02:35:26.574Z","2023-06-14T02:35:39.519Z",TRUE,"pitch","471011c3-e3d6-4d1a-b48b-e1dd83f4525a",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.32,1.63,NA,153.71,178.88,"ground_ball","medium","7",115.02,162.48,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Seth Brown singles on a ground ball to left fielder Randy Arozarena.",0,0,0,28,"bottom",4,"2023-06-14T02:34:49.530Z","2023-06-14T02:35:39.519Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,664913,"Seth Brown","/api/v1/people/664913","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.9,13,2,0.4042,6.0638,26.69,-20.6649,-9.8576,6.174,-0.963,2.2184,3.3756,-134.9929,-7.2265,-0.9418,50.0031,6.3622,-18.3709,38.4,6,24,2031,227,80.3,1,47,NA,NA,NA,FALSE,-21.6,10,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664913,"Seth Brown","/api/v1/people/664913",NA,NA,NA,NA,NA,NA
717774,"2023-06-14",0,"2023-06-14T02:35:13.862Z","2023-06-14T02:35:18.461Z",TRUE,"pitch","f164605a-2716-423b-8b6f-ff063e91c1a2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4335,1.7234,NA,84.89,195.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Seth Brown singles on a ground ball to left fielder Randy Arozarena.",0,0,0,28,"bottom",4,"2023-06-14T02:34:49.530Z","2023-06-14T02:35:39.519Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,664913,"Seth Brown","/api/v1/people/664913","L","Left",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.6,14,2,0.4214,6.0785,24.7376,-21.6691,-1.6617,6.1274,0.8424,1.6118,4.6611,-129.5288,-8.1006,-0.7573,50.0032,6.412,-2.8495,4.8,6,24,2168,210,NA,NA,NA,NA,NA,NA,FALSE,-24.6,9.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",4,"2023-06-14T02:34:45.026Z","2023-06-14T02:34:51.653Z",TRUE,"pitch","f56b6f20-63ea-4650-9f08-7cda178d5135",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.2106,1.4698,NA,95.4,173.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jonah Bride called out on strikes.",0,0,0,27,"bottom",4,"2023-06-14T02:33:29.241Z","2023-06-14T02:34:51.653Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.9,6,2,0.3991,5.9837,27.5693,-19.1452,-11.21,6.8174,0.5667,2.4084,7.1514,-136.755,-7.3467,-0.6134,50.0061,6.423,-21.4316,44.4,6,24,2032,226,NA,NA,NA,NA,NA,NA,TRUE,-19.7,11.2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",3,"2023-06-14T02:34:22.705Z","2023-06-14T02:34:26.598Z",TRUE,"pitch","151c5cad-6733-408f-8d14-e1c0711052b4",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.09,1.46,NA,118.98,180.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jonah Bride called out on strikes.",0,0,0,27,"bottom",4,"2023-06-14T02:33:29.241Z","2023-06-14T02:34:51.653Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,83,5,2,0.4182,6.2807,25.8114,-23.8231,0.659,4.802,-0.052,2.1446,1.847,-130.6487,-6.7195,-0.8519,50.0052,6.5233,1.1471,3.6,6,24,2174,205,NA,NA,NA,NA,NA,NA,FALSE,-26.3,7.6,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",2,"2023-06-14T02:34:03.571Z","2023-06-14T02:34:07.899Z",TRUE,"pitch","1794a15f-19fa-4951-95fe-dfc9b2c58fc8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.1787,1.4597,NA,207.69,180.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jonah Bride called out on strikes.",0,0,0,27,"bottom",4,"2023-06-14T02:33:29.241Z","2023-06-14T02:34:51.653Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.8,78.9,13,2,0.4417,6.5744,22.4089,-28.0781,-4.1494,2.6226,-2.3792,2.1684,-2.544,-123.5391,-5.5607,-0.8004,50.0002,6.7808,-6.4738,13.2,7.2,24,984,223,NA,NA,NA,NA,NA,NA,FALSE,-33.8,3.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",1,"2023-06-14T02:33:48.018Z","2023-06-14T02:33:52.178Z",TRUE,"pitch","4faf6cdf-d52e-4b22-8cf9-12f51900b8f3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.1787,1.4597,NA,137.16,187.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jonah Bride called out on strikes.",0,0,0,27,"bottom",4,"2023-06-14T02:33:29.241Z","2023-06-14T02:34:51.653Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.5,7,2,0.4212,6.2092,25.1904,-24.9647,-0.8293,4.2043,-0.5289,1.9035,1.2173,-129.65,-7.0165,-0.8952,50.0036,6.5297,-1.4225,2.4,6,24,2087,193,NA,NA,NA,NA,NA,NA,FALSE,-27.8,6.4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",0,"2023-06-14T02:33:35.252Z","2023-06-14T02:33:39.448Z",TRUE,"pitch","3a2e538d-2294-48b6-8fc4-494198e0bce5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1469,1.4597,NA,114.54,176.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Jonah Bride called out on strikes.",0,0,0,27,"bottom",4,"2023-06-14T02:33:29.241Z","2023-06-14T02:34:51.653Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,681146,"Jonah Bride","/api/v1/people/681146","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.6,5,2,0.4094,6.2718,27.3419,-22.3938,-10.0774,5.3873,0.0644,2.3145,5.6744,-133.5281,-6.6416,-0.7731,50.0026,6.4329,-18.2925,36,6,24,1935,224,NA,NA,NA,NA,NA,NA,FALSE,-23.8,8.6,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",5,"2023-06-14T02:33:02.470Z","2023-06-14T02:33:11.340Z",TRUE,"pitch","5c711174-e603-40ab-af5b-a7f4a229f736",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.06,1.4,NA,154.68,148.56,"popup","medium","2",123.51,202.37,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Ramon Laureano pops out to catcher Francisco Mejia.",0,0,0,26,"bottom",4,"2023-06-14T02:31:15.880Z","2023-06-14T02:33:11.340Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,85.5,11,2,0.4063,5.8479,24.8352,-24.0474,-8.8681,4.3986,-0.9886,3.3414,2.6419,-134.0211,-4.0102,-0.8259,50.0007,6.5436,-16.3753,32.4,6,24,2035,219,62.5,84,8,NA,NA,NA,TRUE,-24.5,7.4,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",4,"2023-06-14T02:32:49.005Z","2023-06-14T02:32:53.905Z",TRUE,"pitch","64b5ba69-aa88-4e44-8b51-8c91621e8dca",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2106,1.4381,NA,178.3,168.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Ramon Laureano pops out to catcher Francisco Mejia.",0,0,0,26,"bottom",4,"2023-06-14T02:31:15.880Z","2023-06-14T02:33:11.340Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,83.1,11,2,0.4217,6.0533,19.5343,-24.0617,1.2423,4.721,-1.6082,2.5915,-1.8547,-128.5035,-5.6683,-1.0477,50.0064,6.6264,2.137,4.8,6,24,2163,196,NA,NA,NA,NA,NA,NA,FALSE,-26.5,7.9,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",3,"2023-06-14T02:32:31.103Z","2023-06-14T02:32:35.690Z",TRUE,"pitch","60a2eb95-9a07-42af-96f0-0b5ee532ca9c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0598,1.3747,NA,131.97,233.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Ramon Laureano pops out to catcher Francisco Mejia.",0,0,0,26,"bottom",4,"2023-06-14T02:31:15.880Z","2023-06-14T02:33:11.340Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,82.3,13,2,0.4244,6.4414,24.8829,-22.3264,0.6816,5.8267,-0.3926,0.1827,1.0283,-128.6899,-11.4281,-0.8848,50.003,6.3866,1.1513,3.6,6,24,2107,201,NA,NA,NA,NA,NA,NA,FALSE,-26.4,8.4,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",2,"2023-06-14T02:32:10.793Z","2023-06-14T02:32:16.409Z",TRUE,"pitch","5a5f4c93-890a-48ef-8565-c4e13f1cbf0c",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.06,1.4,NA,116.4,209.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Ramon Laureano pops out to catcher Francisco Mejia.",0,0,0,26,"bottom",4,"2023-06-14T02:31:15.880Z","2023-06-14T02:33:11.340Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,81.2,14,2,0.4307,6.3453,21.9839,-23.1272,1.2073,5.4997,0.0158,1.0916,2.1604,-126.424,-8.9073,-1.0014,50.0019,6.47,1.9841,4.8,6,24,2198,195,NA,NA,NA,NA,NA,NA,FALSE,-27.4,8.5,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",1,"2023-06-14T02:31:54.207Z","2023-06-14T02:31:58.395Z",TRUE,"pitch","f4a58f72-b538-4a92-a27e-91ea09d9bbd6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.06,1.4,NA,154.94,172.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Ramon Laureano pops out to catcher Francisco Mejia.",0,0,0,26,"bottom",4,"2023-06-14T02:31:15.880Z","2023-06-14T02:33:11.340Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,81.7,11,2,0.4225,6.0262,28.6992,-25.4997,-10.5063,3.9224,-0.9953,2.4724,3.3708,-129.9385,-5.4138,-0.949,50.0007,6.5349,-17.8585,32.4,7.2,24,1866,228,NA,NA,NA,NA,NA,NA,FALSE,-28.4,6,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",0,"2023-06-14T02:31:41.973Z","2023-06-14T02:31:46.303Z",TRUE,"pitch","f5dd0467-4008-4b8e-9021-4d0e90c9a265",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1469,1.4698,NA,72.68,162.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Pop Out","field_out","Ramon Laureano pops out to catcher Francisco Mejia.",0,0,0,26,"bottom",4,"2023-06-14T02:31:15.880Z","2023-06-14T02:33:11.340Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",630023,"Yonny Chirinos","/api/v1/people/630023","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.9,12,2,0.4392,6.1613,24.4151,-26.783,1.0378,3.4205,1.1627,2.8243,4.6516,-124.5909,-4.0455,-0.8614,50.0037,6.6759,1.6351,4.8,7.2,24,2077,199,NA,NA,NA,NA,NA,NA,FALSE,-31.7,5.5,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717774,"2023-06-14",2,"2023-06-14T02:29:24.338Z","2023-06-14T02:29:34.512Z",TRUE,"pitch","74069ac0-3a60-4ec0-8a87-715cf9e9de28",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.17,1.51,NA,132.19,186.07,"popup","medium","4",124.95,154.8,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Isaac Paredes pops out to second baseman Jace Peterson.",0,0,0,25,"top",4,"2023-06-14T02:27:49.688Z","2023-06-14T02:29:34.512Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.3,7,0.91,0.4065,6.2712,26.9434,-15.9304,6.5959,8.8176,-0.3985,1.9522,-10.453,-134.3291,-7.3314,2.6723,50.0029,5.833,12.1511,30,4.8,24,2260,145,92.8,69,119,NA,NA,NA,TRUE,-17.3,14.6,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
