"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717847,"2023-06-22",2,"2023-06-22T19:12:50.570Z","2023-06-22T19:12:55.394Z",TRUE,"pitch","541ef217-c12f-4844-89d1-a9b96beb54e5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5014,1.8249,NA,152.66,184.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Luis Garcia flies out sharply to center fielder Alek Thomas.",0,5,1,62,"bottom",8,"2023-06-22T19:12:32.586Z","2023-06-22T19:13:57.124Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,82.9,13,0.91,0.4144,6.6194,31.4154,-13.2754,1.6886,10.714,-0.9356,2.0071,-7.8545,-132.7398,-8.5709,1.8571,50.0048,6.2691,2.979,4.8,3.6,24,2181,141,NA,NA,NA,NA,NA,NA,FALSE,-15.7,17.4,-1.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",1,"2023-06-22T19:12:34.845Z","2023-06-22T19:12:38.324Z",TRUE,"pitch","fe9e55ed-f9bc-4bf5-a8e7-a3698c04a9dd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5039,1.8272,NA,137.65,219.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Luis Garcia flies out sharply to center fielder Alek Thomas.",0,5,1,62,"bottom",8,"2023-06-22T19:12:32.586Z","2023-06-22T19:13:57.124Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,82.2,13,0.81,0.4209,6.6095,28.419,-16.6944,5.9967,9.0344,-0.5416,0.7148,-7.9887,-130.3219,-10.7208,1.7901,50.001,6.154,10.2727,24,4.8,24,2127,138,NA,NA,NA,NA,NA,NA,FALSE,-20.2,14,-9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",0,"2023-06-22T19:12:24.339Z","2023-06-22T19:12:34.845Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Chafin replaces Miguel Castro.","Pitching Substitution",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605177,"/api/v1/people/605177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"62","atBat","Flyout","field_out","Luis Garcia flies out sharply to center fielder Alek Thomas.",0,5,1,62,"bottom",8,"2023-06-22T19:12:32.586Z","2023-06-22T19:13:57.124Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",6,"2023-06-22T19:09:50.095Z","2023-06-22T19:09:55.257Z",TRUE,"pitch","e52b1868-575b-44ed-a954-1e9f0a1feb7c",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.18,1.49,NA,149.78,139.26,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Alek Thomas strikes out swinging.",0,5,1,61,"top",8,"2023-06-22T19:07:07.643Z","2023-06-22T19:09:55.257Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.8,78.2,11,0.9,0.4458,6.0783,20.3595,-39.0059,3.1934,-4.4517,-0.86,3.6859,3.7161,-122.1138,2.8383,-2.8071,50.0017,5.827,4.9014,8.4,10.8,24,2101,30,NA,NA,NA,NA,NA,NA,TRUE,-45.7,-7.3,-6.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",5,"2023-06-22T19:09:24.082Z","2023-06-22T19:09:28.842Z",TRUE,"pitch","b99b8eed-a1a0-43d8-940b-d447204ef221",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2821,1.488,NA,225.77,118.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Alek Thomas strikes out swinging.",0,5,1,61,"top",8,"2023-06-22T19:07:07.643Z","2023-06-22T19:09:55.257Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.7,78.8,11,0.9,0.441,6.1198,20.7997,-39.6059,2.2303,-4.7342,-2.8534,4.4722,-0.97,-123.4245,4.365,-2.7486,50.0056,5.9831,3.4979,4.8,9.6,24,1891,33,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-7.6,-3.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",4,"2023-06-22T19:08:56.902Z","2023-06-22T19:09:02.469Z",TRUE,"pitch","8c0bf810-b8bd-4e6f-9f3f-be91e04fd77e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.18,1.49,NA,112.77,167.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Alek Thomas strikes out swinging.",0,5,1,61,"top",8,"2023-06-22T19:07:07.643Z","2023-06-22T19:09:55.257Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.7,2,0.93,0.405,6.5807,31.4937,-13.9424,-6.176,9.859,0.111,2.6566,9.0112,-135.5895,-4.4744,-2.4634,50.0038,5.3112,-11.423,32.4,3.6,24,2422,220,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.9,9.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",3,"2023-06-22T19:08:25.816Z","2023-06-22T19:08:30.893Z",TRUE,"pitch","881a962c-58fd-4d89-a884-1f0cd5d6c0fe",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.18,1.49,NA,121.67,174.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Alek Thomas strikes out swinging.",0,5,1,61,"top",8,"2023-06-22T19:07:07.643Z","2023-06-22T19:09:55.257Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.8,77.4,5,0.91,0.4484,6.0023,23.7625,-37.0906,4.25,-3.2476,-0.1225,2.3806,4.1867,-122.1068,-0.5292,-2.4109,50.0057,5.788,6.4261,10.8,9.6,24,2269,28,NA,NA,NA,NA,NA,NA,FALSE,-44.5,-5.8,-8.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",2,"2023-06-22T19:08:00.029Z","2023-06-22T19:08:06.530Z",TRUE,"pitch","2609a672-c2fc-413c-8db8-c0b4b55ed576",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.2039,1.4622,NA,110.3,204.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Alek Thomas strikes out swinging.",0,5,1,61,"top",8,"2023-06-22T19:07:07.643Z","2023-06-22T19:09:55.257Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.5,78.2,14,0.9,0.4453,5.9635,24.4178,-40.2059,1.0769,-5.2481,0.1757,1.2578,6.0837,-122.9994,-2.5865,-2.4695,50.0007,5.7326,1.6479,3.6,10.8,24,2410,31,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-9.8,-3.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",1,"2023-06-22T19:07:38.723Z","2023-06-22T19:07:43.294Z",TRUE,"pitch","769d1ac4-87ed-487d-acb4-6c0d86059dc6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3342,1.5138,NA,157.41,127.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Alek Thomas strikes out swinging.",0,5,1,61,"top",8,"2023-06-22T19:07:07.643Z","2023-06-22T19:09:55.257Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.4,11,0.94,0.406,6.6759,30.2974,-15.0436,-7.1674,9.3047,-1.06,4.1318,6.7509,-135.0635,-0.6347,-2.6646,50.0061,5.4309,-13.202,37.2,4.8,24,2430,215,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.9,11.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",0,"2023-06-22T19:07:17.501Z","2023-06-22T19:07:22.077Z",TRUE,"pitch","01b47077-4e5c-495a-ba5e-3076a044f3db",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3658,1.3824,NA,149.15,148.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Alek Thomas strikes out swinging.",0,5,1,61,"top",8,"2023-06-22T19:07:07.643Z","2023-06-22T19:09:55.257Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.3,11,0.93,0.4066,6.3882,31.207,-14.5788,-6.4484,9.5891,-0.8434,3.358,7.1213,-135.056,-2.779,-2.6847,50.0062,5.4342,-11.8373,33.6,3.6,24,2408,216,NA,NA,NA,NA,NA,NA,FALSE,-15,16.9,10.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,608348,"Carson Kelly","/api/v1/people/608348",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",2,"2023-06-22T19:06:36.059Z","2023-06-22T19:06:49.806Z",TRUE,"pitch","f759d0b0-a1d2-4037-8cdc-1c5835b399e4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.51,1.65,NA,106.52,173.78,"fly_ball","medium","8",151.23,61.78,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Emmanuel Rivera flies out to center fielder Derek Hill.",0,5,1,60,"top",8,"2023-06-22T19:05:40.483Z","2023-06-22T19:06:49.806Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.6,77.2,5,0.91,0.4502,6.0951,24.0124,-41.7271,4.7308,-6.3769,0.2749,2.4074,5.0846,-121.6989,0.3735,-2.4563,50.0011,5.868,7.0895,10.8,12,24,2373,31,95.8,32,347,NA,NA,NA,TRUE,-50.3,-11.2,-9.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",1,"2023-06-22T19:06:11.043Z","2023-06-22T19:06:15.512Z",TRUE,"pitch","cf663abc-ddcf-4749-9a13-9f2ed4940558",2,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,2,1,NA,NA,3.51,1.65,NA,96.98,219.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Emmanuel Rivera flies out to center fielder Derek Hill.",0,5,1,60,"top",8,"2023-06-22T19:05:40.483Z","2023-06-22T19:06:49.806Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84,77.4,14,0.91,0.4497,6.1332,25.6839,-39.3095,3.1415,-4.7568,0.5253,0.7173,6.5645,-122.1296,-3.777,-2.6133,50.0041,5.6901,4.7103,8.4,10.8,24,2382,33,NA,NA,NA,NA,NA,NA,FALSE,-48.4,-9.2,-7.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",0,"2023-06-22T19:05:49.047Z","2023-06-22T19:05:54.327Z",TRUE,"pitch","0e0e7eec-acaa-4ba5-876a-a8918c054f15",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4556,1.493,NA,91.48,182.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Emmanuel Rivera flies out to center fielder Derek Hill.",0,5,1,60,"top",8,"2023-06-22T19:05:40.483Z","2023-06-22T19:06:49.806Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,656896,"Emmanuel Rivera","/api/v1/people/656896","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.1,77.4,9,0.91,0.4486,6.1507,25.1866,-39.1003,3,-4.5923,0.6695,2.083,6.949,-122.3154,-0.7643,-2.6034,50.0034,5.766,4.5234,8.4,10.8,24,2327,21,NA,NA,NA,NA,NA,NA,FALSE,-47,-8.3,-7.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",0,"2023-06-22T19:05:12.583Z","2023-06-22T19:05:23.436Z",TRUE,"pitch","04ba8744-b89a-4046-956e-793d0df0c018",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.59,1.72,NA,107.92,169.63,"ground_ball","medium","8",119.79,89.35,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Lourdes Gurriel Jr. singles on a ground ball to center fielder Derek Hill.",0,5,1,59,"top",8,"2023-06-22T19:05:08.989Z","2023-06-22T19:05:23.436Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.8,5,0.93,0.4063,6.6589,28.9598,-14.9853,-8.3013,9.3367,0.2383,2.561,10.9512,-134.7526,-4.3942,-2.7977,50.0037,5.2697,-15.2853,39.6,4.8,24,2274,217,97.8,6,113,NA,NA,NA,FALSE,-15.7,16.1,12.7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",7,"2023-06-22T19:04:37.006Z","2023-06-22T19:04:46.940Z",TRUE,"pitch","722df9a2-6b7e-41fe-a9db-cbcab76bb901",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.44,1.61,NA,117.31,167.27,"fly_ball","medium","9",155.54,81.73,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Christian Walker flies out to right fielder Lane Thomas.",0,5,1,58,"top",8,"2023-06-22T19:03:24.454Z","2023-06-22T19:04:46.940Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,572233,"Christian Walker","/api/v1/people/572233","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.4,75.3,5,0.91,0.4591,5.899,25.3521,-39.4207,2.7992,-5.0347,-0.0082,2.6483,5.3592,-119.7832,0.6453,-2.6474,50.0042,5.9291,4.0266,7.2,10.8,24,2122,30,90.9,40,302,NA,NA,NA,TRUE,-49.3,-8.6,-6.5,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
717847,"2023-06-22",5,"2023-06-22T19:04:10.105Z","2023-06-22T19:04:13.974Z",TRUE,"pitch","33f0c30e-3933-4a7e-a856-a4fdc7890c86",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.44,1.61,NA,117.9,159.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Christian Walker flies out to right fielder Lane Thomas.",0,5,1,58,"top",8,"2023-06-22T19:03:24.454Z","2023-06-22T19:04:46.940Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,572233,"Christian Walker","/api/v1/people/572233","R","Right",676265,"Cory Abbott","/api/v1/people/676265","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.6,2,0.93,0.41,6.4873,31.2728,-12.3659,-7.791,10.9827,-0.0236,2.9357,9.4849,-134.0259,-4.1706,-2.6104,50.0043,5.4071,-14.0546,42,3.6,24,2282,219,NA,NA,NA,NA,NA,NA,FALSE,-13.4,19.1,11.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971",NA,NA,NA,NA,NA,NA
