"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745993,"2024-05-11",2,"2024-05-11T01:33:52.622Z","2024-05-11T01:34:01.479Z",TRUE,"pitch","5034c294-0a18-46d8-9737-aed8c7f277a0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,2.98,1.38,NA,132.38,175.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Sal Frelick strikes out swinging.",0,0,7,40,"bottom",5,"2024-05-11T01:33:15.169Z","2024-05-11T01:35:04.728Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,686217,"Sal Frelick","/api/v1/people/686217","L","Left",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.5,85.3,4,2,0.4058,6.3068,27.2379,-17.2568,-0.8747,8.068,-0.4035,2.3381,-2.6941,-134.6213,-6.7555,0.721,50.0028,6.0866,-1.6164,6,3.6,24,2563,159,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",1,"2024-05-11T01:33:34.115Z","2024-05-11T01:33:39.166Z",TRUE,"pitch","b2abb0a8-7d69-4777-b81e-9e8ca971bfbb",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.8656,1.3655,NA,177.64,204.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Sal Frelick strikes out swinging.",0,0,7,40,"bottom",5,"2024-05-11T01:33:15.169Z","2024-05-11T01:35:04.728Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,686217,"Sal Frelick","/api/v1/people/686217","L","Left",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,81.4,13,2,0.4287,6.4079,24.4845,-32.4934,-2.821,-0.1904,-1.5908,1.2744,-4.5909,-127.4253,-5.8767,0.5961,50.006,6.1566,-4.6708,9.6,8.4,24,2784,288,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-1.4,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",0,"2024-05-11T01:33:17.625Z","2024-05-11T01:33:21.999Z",TRUE,"pitch","ba20de53-4d2e-4e0f-a4c4-1b2f2ddc4dbb",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,2.983,1.4229,NA,135.4,238.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Strikeout","strikeout","Sal Frelick strikes out swinging.",0,0,7,40,"bottom",5,"2024-05-11T01:33:15.169Z","2024-05-11T01:35:04.728Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,686217,"Sal Frelick","/api/v1/people/686217","L","Left",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,83.1,13,2,0.4221,6.3993,22.8803,-27.4387,-1.7385,2.7607,-0.4826,0.0054,-2.566,-129.0054,-9.8939,0.7448,50.0004,5.9529,-2.9748,6,7.2,24,2808,212,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3.4,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",3,"2024-05-11T01:32:39.881Z","2024-05-11T01:32:48.583Z",TRUE,"pitch","e6abe686-840b-4490-adbc-2697ab7d9bb7",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,2,NA,NA,3.55,1.67,NA,106.09,194.45,"ground_ball","medium","6",107.61,145.81,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Rhys Hoskins singles on a ground ball to shortstop Masyn Winn. Willy Adames scores.",1,0,7,39,"bottom",5,"2024-05-11T01:31:40.951Z","2024-05-11T01:32:48.583Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,656555,"Rhys Hoskins","/api/v1/people/656555","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,89.2,9,0.91,0.3884,6.3713,30.3488,-16.5637,8.0603,7.7408,0.2863,1.6418,-3.718,-140.7402,-9.4136,0.5733,50.0049,6.0907,16.2576,39.6,4.8,24,2179,146,95.9,-2,26,NA,NA,NA,FALSE,-16.8,12.4,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656555,"Rhys Hoskins","/api/v1/people/656555",NA,NA,NA,NA,NA,NA
745993,"2024-05-11",2,"2024-05-11T01:32:21.645Z","2024-05-11T01:32:26.212Z",TRUE,"pitch","6afcd667-a228-41ce-8765-935a1d419b10",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.55,1.67,NA,140.2,205.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Rhys Hoskins singles on a ground ball to shortstop Masyn Winn. Willy Adames scores.",1,0,7,39,"bottom",5,"2024-05-11T01:31:40.951Z","2024-05-11T01:32:48.583Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,656555,"Rhys Hoskins","/api/v1/people/656555","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.6,13,2,0.4278,6.4022,23.9515,-32.4083,-1.3074,-0.1443,-0.6086,1.2227,-2.6592,-127.5696,-6.0046,0.6132,50.0004,6.1327,-2.1742,4.8,8.4,24,2754,268,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-1.3,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",1,"2024-05-11T01:32:03.739Z","2024-05-11T01:32:08.263Z",TRUE,"pitch","6460134b-8988-4e58-96ba-f762648696f2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6895,1.7232,NA,73.13,204.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Rhys Hoskins singles on a ground ball to shortstop Masyn Winn. Willy Adames scores.",1,0,7,39,"bottom",5,"2024-05-11T01:31:40.951Z","2024-05-11T01:32:48.583Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,656555,"Rhys Hoskins","/api/v1/people/656555","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,80.4,14,0.93,0.4321,6.4307,24.3223,-22.4437,7.6011,5.9702,1.1508,1.2852,-1.5687,-126.4654,-7.2596,0.789,50.0035,5.977,12.387,26.4,7.2,24,1592,134,NA,NA,NA,NA,NA,NA,FALSE,-26.5,9.5,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",0,"2024-05-11T01:31:47.120Z","2024-05-11T01:31:52.587Z",TRUE,"pitch","5fe6dc0b-8fa4-4fac-b699-d7a18c3d1ce0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6821,1.7469,NA,74.85,171.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Single","single","Rhys Hoskins singles on a ground ball to shortstop Masyn Winn. Willy Adames scores.",1,0,7,39,"bottom",5,"2024-05-11T01:31:40.951Z","2024-05-11T01:32:48.583Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,656555,"Rhys Hoskins","/api/v1/people/656555","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.7,14,0.91,0.3896,6.2318,29.8158,-11.4615,3.6289,10.3342,1.1057,2.4994,-0.0372,-140.2311,-8.2467,0.6471,50.0051,6.2144,7.2739,28.8,3.6,24,2252,152,NA,NA,NA,NA,NA,NA,FALSE,-12,17.4,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",1,"2024-05-11T01:30:58.710Z","2024-05-11T01:31:16.553Z",TRUE,"pitch","fb7debb4-7c14-4d22-954a-d385062360dd",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.5,1.74,NA,95.09,177.4,"line_drive","hard","9",174.33,63.52,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Double","double","Willy Adames doubles (9) on a sharp line drive to right fielder Dylan Carlson. William Contreras scores. Christian Yelich scores. Willy Adames to 3rd.",2,0,6,38,"bottom",5,"2024-05-11T01:30:20.622Z","2024-05-11T01:31:16.553Z",TRUE,TRUE,FALSE,FALSE,34,0,1,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,84.9,9,2,0.4092,6.2946,25.7389,-25.3431,-0.803,3.7538,0.5747,2.2733,-0.9962,-133.3043,-5.4366,1.056,50.0025,6.1432,-1.4605,3.6,6,24,2613,164,103.1,18,357,NA,NA,NA,FALSE,-26.4,6,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,642715,"Willy Adames","/api/v1/people/642715"
745993,"2024-05-11",0,"2024-05-11T01:30:34.736Z","2024-05-11T01:30:38.604Z",TRUE,"pitch","59806d89-eb6e-465c-8a3e-ed675379355c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.5,1.74,NA,112.54,168.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Double","double","Willy Adames doubles (9) on a sharp line drive to right fielder Dylan Carlson. William Contreras scores. Christian Yelich scores. Willy Adames to 3rd.",2,0,6,38,"bottom",5,"2024-05-11T01:30:20.622Z","2024-05-11T01:31:16.553Z",TRUE,TRUE,FALSE,FALSE,34,0,1,2,642715,"Willy Adames","/api/v1/people/642715","R","Right",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.3,5,0.9,0.3912,6.3087,29.6137,-13.3885,4.5924,9.4481,0.1171,2.6142,-3.1364,-139.6841,-7.4269,0.6542,50.0061,6.1764,9.1338,30,3.6,24,2196,149,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.8,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",2,"2024-05-11T01:29:50.297Z","2024-05-11T01:30:00.949Z",TRUE,"pitch","d99a2ad5-875e-4152-acdf-6c7827e13ef5",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.32,1.7,NA,102.72,153.81,"bunt_grounder","soft","5",107.54,185,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Christian Yelich singles on a soft bunt ground ball to third baseman Nolan Arenado. Brice Turang scores. William Contreras to 2nd.",1,0,4,37,"bottom",5,"2024-05-11T01:29:47.932Z","2024-05-11T01:30:00.949Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.7,3,0.83,0.3975,6.3841,29.6533,-12.8409,6.4929,10.0456,0.3746,3.1469,-2.9881,-137.6361,-5.9797,0.6288,50.0045,6.2122,12.4971,39.6,3.6,24,2314,154,41.8,-49,3,NA,NA,NA,FALSE,-13.3,17.2,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592885,"Christian Yelich","/api/v1/people/592885",661388,"William Contreras","/api/v1/people/661388",NA,NA,NA
745993,"2024-05-11",0,"2024-05-11T01:27:17.518Z","2024-05-11T01:28:07.689Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Christian Yelich singles on a soft bunt ground ball to third baseman Nolan Arenado. Brice Turang scores. William Contreras to 2nd.",1,0,4,37,"bottom",5,"2024-05-11T01:29:47.932Z","2024-05-11T01:30:00.949Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",1,"2024-05-11T01:28:07.689Z","2024-05-11T01:29:50.297Z",FALSE,"action",NA,NA,"Pitching Change: Matthew Liberatore replaces Lance Lynn.","Pitching Substitution",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,669461,"/api/v1/people/669461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"37","atBat","Single","single","Christian Yelich singles on a soft bunt ground ball to third baseman Nolan Arenado. Brice Turang scores. William Contreras to 2nd.",1,0,4,37,"bottom",5,"2024-05-11T01:29:47.932Z","2024-05-11T01:30:00.949Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,592885,"Christian Yelich","/api/v1/people/592885","L","Left",669461,"Matthew Liberatore","/api/v1/people/669461","L","Left","vs_LHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",7,"2024-05-11T01:26:55.200Z","2024-05-11T01:27:03.156Z",TRUE,"pitch","23e26eb1-0f5f-48af-84cf-0a36881c8497",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4822,1.6363,NA,104.81,124.93,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","William Contreras walks. Brice Turang to 3rd. Brice Turang steals (16) 3rd base. Brice Turang to 3rd.",0,0,3,36,"bottom",5,"2024-05-11T01:24:39.439Z","2024-05-11T01:27:03.156Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,661388,"William Contreras","/api/v1/people/661388","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.1,12,0.93,0.4,6.5798,29.9887,-18.4816,-0.9096,7.209,0.3197,4.2167,8.6961,-136.8873,-0.4478,-2.7789,50.0012,5.6467,-1.7275,0,3.6,24,2470,206,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13.2,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,668930,"Brice Turang","/api/v1/people/668930"
745993,"2024-05-11",6,"2024-05-11T01:26:26.814Z","2024-05-11T01:26:34.171Z",TRUE,"pitch","ee0ddb9c-4016-44cd-b83e-9894a344832a",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.47,1.69,NA,116.71,142.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","William Contreras walks. Brice Turang to 3rd. Brice Turang steals (16) 3rd base. Brice Turang to 3rd.",0,0,3,36,"bottom",5,"2024-05-11T01:24:39.439Z","2024-05-11T01:27:03.156Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,661388,"William Contreras","/api/v1/people/661388","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.4,2,0.89,0.3988,6.5731,30.3044,-20.9935,-3.4181,5.8522,0.0076,3.5756,9.0305,-137.3091,-1.5938,-2.8792,50.0007,5.5914,-6.5288,12,4.8,24,2483,201,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.4,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",5,"2024-05-11T01:26:01.990Z","2024-05-11T01:26:07.596Z",TRUE,"pitch","9e84b38b-9f25-475a-966d-05bde6846d65",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,2,NA,NA,3.47,1.69,NA,107.91,176.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","William Contreras walks. Brice Turang to 3rd. Brice Turang steals (16) 3rd base. Brice Turang to 3rd.",0,0,3,36,"bottom",5,"2024-05-11T01:24:39.439Z","2024-05-11T01:27:03.156Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,661388,"William Contreras","/api/v1/people/661388","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.6,5,0.93,0.3994,6.6775,28.6681,-13.8474,-2.1505,9.6083,0.2384,2.3036,9.5228,-136.8575,-5.6535,-2.9986,50.0021,5.3356,-4.103,8.4,3.6,24,2555,218,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745993,"2024-05-11",4,"2024-05-11T01:25:39.359Z","2024-05-11T01:25:43.960Z",TRUE,"pitch","c4e5b1b7-a497-4288-af28-5afc82e64e49",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5094,1.7026,NA,117.56,131.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","William Contreras walks. Brice Turang to 3rd. Brice Turang steals (16) 3rd base. Brice Turang to 3rd.",0,0,3,36,"bottom",5,"2024-05-11T01:24:39.439Z","2024-05-11T01:27:03.156Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,661388,"William Contreras","/api/v1/people/661388","R","Right",458681,"Lance Lynn","/api/v1/people/458681","R","Right","vs_RHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.7,11,0.93,0.402,6.6233,28.9683,-14.826,-2.2498,9.2223,-0.0148,3.9829,8.506,-136.0766,-1.5163,-2.8846,50.0048,5.5711,-4.2343,9.6,3.6,24,2482,207,NA,NA,NA,NA,NA,NA,FALSE,-14.6,16.6,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
