"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717725,"2023-06-17",5,"2023-06-17T21:48:45.550Z","2023-06-17T21:48:49.304Z",TRUE,"pitch","40c1b34f-6aa0-47c3-a2ed-a2f70798c39e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3219,1.6756,NA,152.17,170.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","JJ Bleday strikes out swinging.",0,1,1,44,"bottom",6,"2023-06-17T21:47:27.471Z","2023-06-17T21:49:09.648Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668709,"JJ Bleday","/api/v1/people/668709","L","Left",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.6,11,2,0.4426,6.1366,23.1721,-28.2026,-4.8536,2.5568,-0.9227,2.5189,-8.4153,-123.4711,-1.8835,3.1522,50.0026,5.6508,-7.5392,18,8.4,24,2674,249,NA,NA,NA,NA,NA,NA,FALSE,-33.4,4.4,10.7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",3,"2023-06-17T21:48:22.668Z","2023-06-17T21:48:26.355Z",TRUE,"pitch","4a05a128-3c0f-49c6-8866-5c5819a252bc",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3696,1.6439,NA,134.41,172.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","JJ Bleday strikes out swinging.",0,1,1,44,"bottom",6,"2023-06-17T21:47:27.471Z","2023-06-17T21:49:09.648Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668709,"JJ Bleday","/api/v1/people/668709","L","Left",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,76.1,4,2,0.4569,6.4114,21.8191,-26.282,-5.0479,4.0454,-0.4566,2.4531,-7.3156,-119.6239,-1.8095,3.2904,50.0053,5.5623,-7.3589,18,7.2,24,2628,289,NA,NA,NA,NA,NA,NA,FALSE,-33.1,7.2,10.8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",2,"2023-06-17T21:48:03.095Z","2023-06-17T21:48:06.521Z",TRUE,"pitch","d3294299-5d7b-4095-9a0e-2fa35641ebb4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,2.9717,1.5805,NA,202.75,197.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","JJ Bleday strikes out swinging.",0,1,1,44,"bottom",6,"2023-06-17T21:47:27.471Z","2023-06-17T21:49:09.648Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668709,"JJ Bleday","/api/v1/people/668709","L","Left",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77.1,13,2,0.4535,6.2923,22.8464,-29.4935,-4.8167,1.8161,-2.2495,1.5386,-11.0708,-120.6586,-3.284,3.0191,50.0059,5.5085,-7.1217,16.8,8.4,24,2583,318,NA,NA,NA,NA,NA,NA,FALSE,-37,2.8,11.3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",1,"2023-06-17T21:47:43.005Z","2023-06-17T21:47:46.683Z",TRUE,"pitch","c5e6d6d7-cdf2-4fc0-b382-f7f65c2a503f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.37,1.69,NA,139.95,174.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","JJ Bleday strikes out swinging.",0,1,1,44,"bottom",6,"2023-06-17T21:47:27.471Z","2023-06-17T21:49:09.648Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668709,"JJ Bleday","/api/v1/people/668709","L","Left",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,76.7,4,2,0.455,6.2238,20.7192,-30.403,-5.3475,1.2039,-0.6022,2.3703,-7.2257,-119.8727,-1.3243,3.1331,50.0042,5.6164,-7.8683,16.8,8.4,24,2317,292,NA,NA,NA,NA,NA,NA,FALSE,-37.8,2.2,11.3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",0,"2023-06-17T21:47:27.471Z","2023-06-17T21:47:32.471Z",FALSE,"stepoff","2846bafc-352f-4d89-81c1-8d0af0970509",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","JJ Bleday strikes out swinging.",0,1,1,44,"bottom",6,"2023-06-17T21:47:27.471Z","2023-06-17T21:49:09.648Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668709,"JJ Bleday","/api/v1/people/668709","L","Left",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",4,"2023-06-17T21:48:39.822Z","2023-06-17T21:48:45.550Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,668709,"/api/v1/people/668709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","JJ Bleday strikes out swinging.",0,1,1,44,"bottom",6,"2023-06-17T21:47:27.471Z","2023-06-17T21:49:09.648Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,668709,"JJ Bleday","/api/v1/people/668709","L","Left",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",2,"2023-06-17T21:46:39.887Z","2023-06-17T21:46:54.722Z",TRUE,"pitch","c396e153-9d4f-4ff5-91f8-d3c417b1e969",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,0,NA,NA,2.96,1.48,NA,104.68,173.61,"fly_ball","medium","9",185.99,142.65,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Double","double","Esteury Ruiz doubles (17) on a fly ball to right fielder Kody Clemens.",0,1,1,43,"bottom",6,"2023-06-17T21:45:51.936Z","2023-06-17T21:46:54.722Z",TRUE,FALSE,FALSE,FALSE,34,2,0,0,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,84.3,6,2,0.4094,6.2874,27.6423,-15.5571,7.0071,9.1579,0.3232,2.4138,-5.8238,-133.5826,-4.7895,1.6167,50.0054,5.3414,12.7188,34.8,4.8,24,2370,136,75,53,206,NA,NA,NA,FALSE,-16.6,15.8,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",1,"2023-06-17T21:46:24.823Z","2023-06-17T21:46:29.121Z",TRUE,"pitch","f8f36026-1d1e-4f06-9c44-364b73baef1b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2263,1.5171,NA,191.95,200.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Double","double","Esteury Ruiz doubles (17) on a fly ball to right fielder Kody Clemens.",0,1,1,43,"bottom",6,"2023-06-17T21:45:51.936Z","2023-06-17T21:46:54.722Z",TRUE,FALSE,FALSE,FALSE,34,2,0,0,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,74.7,13,2,0.468,6.1413,21.1296,-32.1044,-9.3242,0.0521,-1.9663,1.4339,-5.2274,-116.8329,-2.7921,1.5084,50.0032,5.6488,-12.9459,22.8,10.8,24,2553,303,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-0.4,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",0,"2023-06-17T21:46:11.459Z","2023-06-17T21:46:14.652Z",TRUE,"pitch","83c88a7d-a9d1-4ab6-a85a-7b7395cbc67d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1945,1.4854,NA,60.45,158.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Double","double","Esteury Ruiz doubles (17) on a fly ball to right fielder Kody Clemens.",0,1,1,43,"bottom",6,"2023-06-17T21:45:51.936Z","2023-06-17T21:46:54.722Z",TRUE,FALSE,FALSE,FALSE,34,2,0,0,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,84.3,12,2,0.4084,6.2961,29.4776,-22.1382,9.2129,5.5076,1.4836,2.9709,-3.8623,-134.2069,-2.472,1.7459,50.0006,5.4834,16.7762,34.8,6,24,2087,130,NA,NA,NA,NA,NA,NA,FALSE,-22.6,9.6,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",4,"2023-06-17T21:43:32.115Z","2023-06-17T21:43:40.612Z",TRUE,"pitch","d1b3c33c-6440-46bf-925a-26d4f47fd6e0",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.53,1.74,NA,140.94,166.28,"ground_ball","medium","3",152.48,170.28,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Kody Clemens grounds out to first baseman Ryan Noda.",0,1,1,42,"top",6,"2023-06-17T21:41:58.698Z","2023-06-17T21:43:40.612Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665019,"Kody Clemens","/api/v1/people/665019","L","Left",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,73.9,4,0.9,0.4643,4.477,27.6241,-34.0897,-10.007,-1.3703,-0.6281,2.6853,-3.4575,-119.0011,1.7199,2.1525,50.0005,5.0934,-14.0262,24,10.8,24,3033,296,59.9,-51,4,NA,NA,NA,TRUE,-43.2,-1.6,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",3,"2023-06-17T21:43:11.496Z","2023-06-17T21:43:15.441Z",TRUE,"pitch","1b273809-9f27-44bb-8bb6-e099e74f2ae1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4048,1.6314,NA,132.25,144.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Kody Clemens grounds out to first baseman Ryan Noda.",0,1,1,42,"top",6,"2023-06-17T21:41:58.698Z","2023-06-17T21:43:40.612Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665019,"Kody Clemens","/api/v1/people/665019","L","Left",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.5,1,0.9,0.4023,5.0231,29.5646,-19.1389,4.2612,6.9429,-0.4001,3.5001,-6.901,-136.0791,-1.2572,1.6139,50.003,5.2927,8.0012,18,4.8,24,2467,122,NA,NA,NA,NA,NA,NA,FALSE,-18.7,12.5,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",2,"2023-06-17T21:42:51.827Z","2023-06-17T21:42:55.771Z",TRUE,"pitch","94a19ab2-1bac-471a-8c60-90c611e12676",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.53,1.74,NA,124.17,180.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Kody Clemens grounds out to first baseman Ryan Noda.",0,1,1,42,"top",6,"2023-06-17T21:41:58.698Z","2023-06-17T21:43:40.612Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665019,"Kody Clemens","/api/v1/people/665019","L","Left",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.2,73.7,8,0.9,0.4672,4.5714,26.4246,-35.1017,-11.8712,-2.1135,-0.1881,2.163,-1.7814,-118.0922,0.6426,2.1194,50.003,5.1655,-16.4504,25.2,12,24,3013,290,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-3.2,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",1,"2023-06-17T21:42:33.537Z","2023-06-17T21:42:36.990Z",TRUE,"pitch","91bc60b8-73fa-465c-a7f7-e47c9f078ca2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5296,1.7708,NA,52.44,172.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Kody Clemens grounds out to first baseman Ryan Noda.",0,1,1,42,"top",6,"2023-06-17T21:41:58.698Z","2023-06-17T21:43:40.612Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665019,"Kody Clemens","/api/v1/people/665019","L","Left",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,74.4,14,0.9,0.463,4.6115,24.4608,-34.7147,-11.5043,-1.7975,1.6936,2.4592,1.9082,-118.6669,1.2819,2.3687,50.0021,5.0945,-16.2703,25.2,10.8,24,2992,292,NA,NA,NA,NA,NA,NA,FALSE,-44,-2.6,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",0,"2023-06-17T21:42:19.249Z","2023-06-17T21:42:22.864Z",TRUE,"pitch","4eabff60-b490-4665-bc2c-9c13f2b15126",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6087,1.8342,NA,137.1,168.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Kody Clemens grounds out to first baseman Ryan Noda.",0,1,1,42,"top",6,"2023-06-17T21:41:58.698Z","2023-06-17T21:43:40.612Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665019,"Kody Clemens","/api/v1/people/665019","L","Left",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,74.1,4,0.9,0.4664,4.6582,23.1654,-33.5414,-8.4035,-0.98,-0.5273,2.6052,-3.6408,-117.6282,1.6079,2.1342,50.0024,5.032,-11.727,20.4,10.8,24,2988,292,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-1.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717725,"2023-06-17",4,"2023-06-17T21:41:38.264Z","2023-06-17T21:41:49.015Z",TRUE,"pitch","1e36712f-e564-4e0a-95ea-418af8b83c69",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.22,1.51,NA,110.45,184.17,"ground_ball","medium","4",144.66,148.35,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Bryson Stott singles on a ground ball to second baseman Jace Peterson. Trea Turner scores. Alec Bohm to 3rd. J.T. Realmuto to 2nd.",1,1,1,41,"top",6,"2023-06-17T21:39:58.386Z","2023-06-17T21:41:49.015Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.5,8,0.9,0.3991,4.6892,29.9585,-28.7082,9.1657,1.8171,0.1719,2.0226,-7.1104,-137.1644,-2.8871,1.6052,50.0049,5.0437,17.4906,28.8,7.2,24,2327,113,90.6,-23,6,NA,NA,NA,FALSE,-27.8,2.9,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,681082,"Bryson Stott","/api/v1/people/681082",592663,"J.T. Realmuto","/api/v1/people/592663",664761,"Alec Bohm","/api/v1/people/664761",NA,NA,NA,NA
717725,"2023-06-17",3,"2023-06-17T21:41:15.343Z","2023-06-17T21:41:18.810Z",TRUE,"pitch","118568e6-1844-434c-940a-ebdf0a3ebdbd",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.22,1.51,NA,129.4,169.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Bryson Stott singles on a ground ball to second baseman Jace Peterson. Trea Turner scores. Alec Bohm to 3rd. J.T. Realmuto to 2nd.",1,1,1,41,"top",6,"2023-06-17T21:39:58.386Z","2023-06-17T21:41:49.015Z",TRUE,TRUE,FALSE,FALSE,70,2,2,2,681082,"Bryson Stott","/api/v1/people/681082","L","Left",594580,"Sam Moll","/api/v1/people/594580","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Oakland Athletics","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85,4,0.9,0.4055,4.8115,29.9343,-31.1763,9.1855,0.5431,-0.3252,2.5731,-8.1175,-135.1541,-1.1849,1.5263,50.0049,5.2101,16.9658,26.4,7.2,24,2353,114,NA,NA,NA,NA,NA,NA,FALSE,-30.8,1,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
