"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y"
745103,"2024-05-05",4,"2024-05-05T19:20:51.196Z","2024-05-05T19:20:55.118Z",TRUE,"pitch","5d9c8dec-82e8-4d61-b23e-99a1cd4c243a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3498,1.6618,NA,26.88,173.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Jeff McNeil called out on strikes.",0,5,4,46,"top",5,"2024-05-05T19:19:22.187Z","2024-05-05T19:21:18.920Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.6,69.8,14,0.9,0.4909,7.3196,25.4445,-27.1977,12.5901,3.9728,2.3643,2.4078,5.8349,-112.716,3.1304,-1.9154,50.0037,3.7924,15.7802,32.4,10.8,24,2608,84,NA,NA,NA,NA,NA,NA,FALSE,-37.9,8.5,-24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",3,"2024-05-05T19:20:28.014Z","2024-05-05T19:20:32.598Z",TRUE,"pitch","5f1b6845-ad81-4209-b56e-264f856b8098",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.45,1.68,NA,112.42,192.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Jeff McNeil called out on strikes.",0,5,4,46,"top",5,"2024-05-05T19:19:22.187Z","2024-05-05T19:21:18.920Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.3,81.8,8,0.9,0.4193,7.4807,30.4723,-37.1181,-11.5713,-2.8712,0.1202,1.729,8.1622,-131.1675,2.0512,-1.5452,50.0011,3.7256,-19.9486,26.4,9.6,24,2178,252,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-4.4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",2,"2024-05-05T19:20:11.839Z","2024-05-05T19:20:15.196Z",TRUE,"pitch","b4b420ba-109e-4bc7-a59e-bd8547a2e22e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.4409,1.6891,NA,95.85,192.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Jeff McNeil called out on strikes.",0,5,4,46,"top",5,"2024-05-05T19:19:22.187Z","2024-05-05T19:21:18.920Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82.2,9,0.9,0.4174,7.5325,30.6092,-36.2233,-10.932,-2.3304,0.5549,1.7268,9.2633,-131.7338,1.7734,-1.6041,50.001,3.7424,-19.0192,25.2,9.6,24,2141,256,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-3.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",1,"2024-05-05T19:19:55.706Z","2024-05-05T19:19:59.283Z",TRUE,"pitch","b9958e39-ed17-4985-b2ad-9c0c50c47719",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4591,1.6891,NA,73.9,172.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Jeff McNeil called out on strikes.",0,5,4,46,"top",5,"2024-05-05T19:19:22.187Z","2024-05-05T19:21:18.920Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.3,67.7,14,0.9,0.5051,7.2472,23.4879,-27.7183,11.8982,3.7622,1.1308,2.4485,3.0157,-109.4147,3.562,-1.8188,50.0028,3.8122,14.089,28.8,10.8,24,2443,87,NA,NA,NA,NA,NA,NA,FALSE,-40.9,8.3,-22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",0,"2024-05-05T19:19:41.202Z","2024-05-05T19:19:44.473Z",TRUE,"pitch","ae63a560-5785-4a59-8169-376cd63763af",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4318,1.6891,NA,142.4,143.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Jeff McNeil called out on strikes.",0,5,4,46,"top",5,"2024-05-05T19:19:22.187Z","2024-05-05T19:21:18.920Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.9,80.8,1,0.9,0.4241,7.5283,28.1166,-24.8945,-1.7792,4.3153,-0.6663,3.5457,3.7959,-129.3783,4.1039,-1.9243,50.0044,3.8509,-3.0033,4.8,6,24,2214,219,NA,NA,NA,NA,NA,NA,FALSE,-25.7,9,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",4,"2024-05-05T19:18:59.798Z","2024-05-05T19:19:09.250Z",TRUE,"pitch","7316f4e0-dc53-4808-bd12-3b75afe3f923",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.15,1.43,NA,130.2,188.54,"fly_ball","medium","7",44.34,137.68,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","DJ Stewart flies out to left fielder Randy Arozarena in foul territory.",0,5,4,45,"top",5,"2024-05-05T19:17:40.061Z","2024-05-05T19:19:09.250Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,621466,"DJ Stewart","/api/v1/people/621466","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,81.8,7,0.9,0.4192,7.4734,30.0928,-35.0932,-11.5792,-1.6943,-0.3464,1.8609,7.2876,-131.1058,2.021,-1.6709,50.0014,3.7163,-19.9709,27.6,9.6,24,2240,254,88.7,52,253,NA,NA,NA,TRUE,-36.2,-2.3,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",3,"2024-05-05T19:18:43.909Z","2024-05-05T19:18:48.475Z",TRUE,"pitch","bdafdaef-a12e-435b-947a-8aadfaf31e16",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.1956,1.5121,NA,85.09,182.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","DJ Stewart flies out to left fielder Randy Arozarena in foul territory.",0,5,4,45,"top",5,"2024-05-05T19:17:40.061Z","2024-05-05T19:19:09.250Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,621466,"DJ Stewart","/api/v1/people/621466","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82.3,14,0.9,0.4171,7.5215,29.5526,-32.9853,-12.7286,-0.468,0.8372,2.0747,10.2903,-131.62,1.9493,-1.4814,50.0002,3.7778,-22.1912,31.2,8.4,24,2258,251,NA,NA,NA,NA,NA,NA,FALSE,-33.7,-0.1,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",2,"2024-05-05T19:18:28.033Z","2024-05-05T19:18:32.037Z",TRUE,"pitch","35213272-beca-4233-afb8-8de8aeab8dad",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1774,1.4847,NA,125.41,140.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","DJ Stewart flies out to left fielder Randy Arozarena in foul territory.",0,5,4,45,"top",5,"2024-05-05T19:17:40.061Z","2024-05-05T19:19:09.250Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,621466,"DJ Stewart","/api/v1/people/621466","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,80.8,11,0.91,0.4251,7.3931,26.5324,-22.4822,-1.5553,5.7652,-0.2207,3.6317,4.8227,-128.8076,3.9369,-1.9145,50.0055,3.821,-2.6168,4.8,4.8,24,2291,222,NA,NA,NA,NA,NA,NA,FALSE,-23.3,11.5,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",1,"2024-05-05T19:18:12.119Z","2024-05-05T19:18:15.575Z",TRUE,"pitch","f7548fd4-5613-422b-a5c8-3aedc3773caf",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1865,1.4574,NA,104.15,198.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","DJ Stewart flies out to left fielder Randy Arozarena in foul territory.",0,5,4,45,"top",5,"2024-05-05T19:17:40.061Z","2024-05-05T19:19:09.250Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,621466,"DJ Stewart","/api/v1/people/621466","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,82.5,9,0.9,0.417,7.4259,29.6221,-36.1056,-11.5097,-2.2483,0.337,1.4912,8.9014,-131.6847,1.0361,-1.6023,50.0054,3.7766,-20.0885,26.4,9.6,24,2215,254,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-3.6,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",0,"2024-05-05T19:17:57.697Z","2024-05-05T19:18:01.702Z",TRUE,"pitch","083454da-0764-4a45-8b9d-8346454dacdb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1956,1.4574,NA,84.88,176.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","DJ Stewart flies out to left fielder Randy Arozarena in foul territory.",0,5,4,45,"top",5,"2024-05-05T19:17:40.061Z","2024-05-05T19:19:09.250Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,621466,"DJ Stewart","/api/v1/people/621466","L","Left",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,81.6,14,0.9,0.4211,7.5428,28.7402,-34.2811,-12.0127,-1.2337,0.8425,2.3092,9.7158,-130.3351,2.5139,-1.3825,50.0008,3.9303,-20.5563,28.8,9.6,24,2180,255,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-1.3,19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",6,"2024-05-05T19:15:37.772Z","2024-05-05T19:15:44.745Z",TRUE,"pitch","bfc624c9-9e5e-46e4-bb4f-7e8de7b1315b",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.33,1.59,NA,93.59,188.54,"fly_ball","medium","8",153.52,97.67,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Amed Rosario flies out to center fielder Harrison Bader.",0,5,4,44,"bottom",4,"2024-05-05T19:13:27.591Z","2024-05-05T19:15:44.745Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.6,78,9,2,0.4447,6.4304,24.7188,-27.7627,7.1347,2.8716,0.6142,1.8607,4.2833,-123.2272,-3.3698,-2.074,50.0037,5.594,10.9604,22.8,8.4,24,2433,77,84.7,20,289,NA,NA,NA,TRUE,-33.5,4.7,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",5,"2024-05-05T19:15:12.333Z","2024-05-05T19:15:15.512Z",TRUE,"pitch","10232fd8-c021-4558-9a5f-6c9e8f9269ee",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.3573,1.5991,NA,49.55,242.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Amed Rosario flies out to center fielder Harrison Bader.",0,5,4,44,"bottom",4,"2024-05-05T19:13:27.591Z","2024-05-05T19:15:44.745Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,78.2,14,2,0.4447,6.6783,27.8361,-30.3593,9.7327,1.1832,1.7696,-0.1556,6.1364,-123.811,-7.3026,-2.0166,50.0015,5.4186,14.9039,26.4,9.6,24,2606,69,NA,NA,NA,NA,NA,NA,FALSE,-37.7,0.5,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",4,"2024-05-05T19:14:46.883Z","2024-05-05T19:14:49.932Z",TRUE,"pitch","cc739000-5705-4afb-be6f-7e346d2edbfc",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.3573,1.59,NA,-7.35,218.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Amed Rosario flies out to center fielder Harrison Bader.",0,5,4,44,"bottom",4,"2024-05-05T19:13:27.591Z","2024-05-05T19:15:44.745Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.1,77.7,14,2,0.447,6.5741,29.0248,-30.8124,10.0185,0.8953,3.2622,0.7531,9.3058,-123.4503,-5.4535,-1.8843,50.0005,5.6454,15.1579,27.6,9.6,24,2562,69,NA,NA,NA,NA,NA,NA,FALSE,-38.3,0.4,-20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",1,"2024-05-05T19:13:51.585Z","2024-05-05T19:13:56.893Z",TRUE,"pitch","39f7377b-54dd-4690-8043-5c4d14ea9c8f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.33,1.59,NA,56.7,195.55,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Amed Rosario flies out to center fielder Harrison Bader.",0,5,4,44,"bottom",4,"2024-05-05T19:13:27.591Z","2024-05-05T19:15:44.745Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85,77.5,14,2,0.4459,6.2247,28.2663,-27.3252,11.1228,3.1843,1.582,1.6011,4.9211,-123.5843,-4.374,-1.8897,50.0036,5.7318,16.9305,32.4,8.4,24,2589,75,NA,NA,NA,NA,NA,NA,FALSE,-33.6,4.8,-21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",3,"2024-05-05T19:14:21.503Z","2024-05-05T19:14:27.006Z",FALSE,"no_pitch","b3d5159f-aa73-4a1a-9c22-96351a15639e",2,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Amed Rosario flies out to center fielder Harrison Bader.",0,5,4,44,"bottom",4,"2024-05-05T19:13:27.591Z","2024-05-05T19:15:44.745Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",622663,"Luis Severino",NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745103,"2024-05-05",0,"2024-05-05T19:13:35.100Z","2024-05-05T19:13:38.393Z",TRUE,"pitch","6374dc96-1921-44c4-a434-b5a5fc2fdb9b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3118,1.5991,NA,140.73,154.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Amed Rosario flies out to center fielder Harrison Bader.",0,5,4,44,"bottom",4,"2024-05-05T19:13:27.591Z","2024-05-05T19:15:44.745Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,75.4,1,2,0.457,6.0825,24.6254,-25.9294,10.3789,4.3006,-0.6227,3.1344,0.6245,-120.151,-1.0458,-2.2338,50.0053,5.8925,15.0824,30,8.4,24,2466,87,NA,NA,NA,NA,NA,NA,FALSE,-32.5,7.8,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
