"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717197,"2023-07-30",3,"2023-07-30T21:54:46.201Z","2023-07-30T21:54:50.647Z",TRUE,"pitch","c5b6ea51-e971-4a8c-bdda-479412ae7161",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.7864,1.5892,NA,136.63,125.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Alex Verdugo walks. Christian Arroyo to 2nd.",0,1,2,50,"top",7,"2023-07-30T21:53:30.382Z","2023-07-30T21:56:06.093Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.4,11,0.88,0.3986,5.9466,29.2106,-22.2713,10.5527,5.1759,-0.515,4.2066,-9.0661,-137.2036,0.0181,1.4546,50.0053,5.7125,20.2034,39.6,6,24,2096,123,NA,NA,NA,NA,NA,NA,FALSE,-21.1,9.6,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",2,"2023-07-30T21:54:27.307Z","2023-07-30T21:54:31.418Z",TRUE,"pitch","25b99cb0-cc17-42c7-bfcb-99e9beaa33e5",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.6023,1.5892,NA,144.42,180.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Alex Verdugo walks. Christian Arroyo to 2nd.",0,1,2,50,"top",7,"2023-07-30T21:53:30.382Z","2023-07-30T21:56:06.093Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.5,74.9,7,0.9,0.4656,5.6429,20.8126,-34.4961,-8.0487,-1.6563,-0.7194,2.1432,-3.3059,-117.3473,-0.7768,1.7503,50.0011,5.6734,-11.2985,19.2,10.8,24,2773,287,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-2.9,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",1,"2023-07-30T21:54:07.143Z","2023-07-30T21:54:11.385Z",TRUE,"pitch","ef62daa0-96c0-474c-9cd7-295b7b438665",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.8171,1.7095,NA,167.15,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Alex Verdugo walks. Christian Arroyo to 2nd.",0,1,2,50,"top",7,"2023-07-30T21:53:30.382Z","2023-07-30T21:56:06.093Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.2,11,0.91,0.3966,5.9155,28.0161,-26.4824,8.7631,2.9446,-1.3157,3.8065,-10.4027,-137.6284,-0.4685,1.3589,50.0066,5.7588,16.9636,28.8,6,24,2131,131,NA,NA,NA,NA,NA,NA,FALSE,-25,5.4,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",0,"2023-07-30T21:53:49.419Z","2023-07-30T21:53:53.519Z",TRUE,"pitch","f86d8ae3-22dc-4f93-bb40-732c03bfa90e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6943,1.6493,NA,173.82,199.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Alex Verdugo walks. Christian Arroyo to 2nd.",0,1,2,50,"top",7,"2023-07-30T21:53:30.382Z","2023-07-30T21:56:06.093Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,73.7,13,0.9,0.4725,5.8011,21.7569,-32.2702,-7.7939,-0.0677,-1.4907,1.4574,-4.8011,-115.9375,-2.4127,1.6201,50.0054,5.5927,-10.606,19.2,10.8,24,2711,288,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-0.5,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",3,"2023-07-30T21:53:14.895Z","2023-07-30T21:53:24.096Z",TRUE,"pitch","62616a4b-e7e3-4990-afa7-8c1656882ce8",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,1,NA,NA,3.31,1.53,NA,116.99,186.09,"ground_ball","medium","7",78.12,122.45,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Christian Arroyo singles on a ground ball to left fielder Joc Pederson.",0,1,2,49,"top",7,"2023-07-30T21:52:20.313Z","2023-07-30T21:53:24.096Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,75,8,0.9,0.465,5.6476,19.7107,-31.1684,-6.3859,0.717,2e-04,1.9514,-2.1925,-117.2562,-1.7817,1.7742,50.0058,5.5973,-8.9981,16.8,9.6,24,2538,281,101.6,7,112,NA,NA,NA,FALSE,-40.6,1.2,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624414,"Christian Arroyo","/api/v1/people/624414",NA,NA,NA,NA,NA,NA
717197,"2023-07-30",1,"2023-07-30T21:52:50.208Z","2023-07-30T21:52:53.946Z",TRUE,"pitch","18432eb4-3dd5-4689-b7af-819fefea330c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.31,1.53,NA,134.24,184.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Christian Arroyo singles on a ground ball to left fielder Joc Pederson.",0,1,2,49,"top",7,"2023-07-30T21:52:20.313Z","2023-07-30T21:53:24.096Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,74,7,0.9,0.4699,5.6256,20.9096,-32.2595,-6.4333,-0.0639,-0.4523,2.0122,-3.0743,-116.3549,-1.4745,1.72,50.0023,5.6984,-8.8592,15.6,9.6,24,2626,285,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-0.2,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",0,"2023-07-30T21:52:37.907Z","2023-07-30T21:52:42.093Z",TRUE,"pitch","0e73a5d8-153f-43ff-9bff-b935938230eb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5344,1.6138,NA,116.27,143.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Christian Arroyo singles on a ground ball to left fielder Joc Pederson.",0,1,2,49,"top",7,"2023-07-30T21:52:20.313Z","2023-07-30T21:53:24.096Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85.1,2,0.87,0.4055,5.7788,27.7367,-24.2683,8.8381,4.2718,0.0191,3.5391,-7.0116,-134.7939,-1.3665,1.4984,50.0032,5.7568,16.3568,31.2,6,24,2031,133,NA,NA,NA,NA,NA,NA,FALSE,-24.1,7.7,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",2,"2023-07-30T21:53:01.724Z","2023-07-30T21:53:14.895Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,624414,"/api/v1/people/624414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Christian Arroyo singles on a ground ball to left fielder Joc Pederson.",0,1,2,49,"top",7,"2023-07-30T21:52:20.313Z","2023-07-30T21:53:24.096Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,624414,"Christian Arroyo","/api/v1/people/624414","R","Right",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",2,"2023-07-30T21:52:07.802Z","2023-07-30T21:52:14.566Z",TRUE,"pitch","5ffbf6b1-a568-452f-9bbd-e4f3858acc2e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.25,1.42,NA,98.64,153.74,"ground_ball","medium","4",151.26,160.56,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Masataka Yoshida grounds out, second baseman Casey Schmitt to first baseman Wilmer Flores.",0,1,2,48,"top",7,"2023-07-30T21:52:05.480Z","2023-07-30T21:52:14.566Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.4,3,0.91,0.4033,5.749,29.8163,-25.6913,9.1945,3.4714,0.4815,3.1496,-6.0457,-135.8369,-1.985,1.5417,50.0049,5.6764,17.1805,31.2,7.2,24,2085,131,99.5,4,92,NA,NA,NA,TRUE,-25.3,6.1,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",0,"2023-07-30T21:49:36.425Z","2023-07-30T21:50:02.902Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Masataka Yoshida grounds out, second baseman Casey Schmitt to first baseman Wilmer Flores.",0,1,2,48,"top",7,"2023-07-30T21:52:05.480Z","2023-07-30T21:52:14.566Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",1,"2023-07-30T21:50:02.902Z","2023-07-30T21:52:07.802Z",FALSE,"action",NA,NA,"Pitching Change: Taylor Rogers replaces Ross Stripling.","Pitching Substitution",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,573124,"/api/v1/people/573124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"48","atBat","Groundout","field_out","Masataka Yoshida grounds out, second baseman Casey Schmitt to first baseman Wilmer Flores.",0,1,2,48,"top",7,"2023-07-30T21:52:05.480Z","2023-07-30T21:52:14.566Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",7,"2023-07-30T21:49:00.933Z","2023-07-30T21:49:23.601Z",TRUE,"pitch","426fe51f-77a9-42e6-bac6-a887555bc189",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,0,NA,NA,3.42,1.59,NA,98.08,178.91,"fly_ball","medium","78",73.86,54.22,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Home Run","home_run","Adam Duvall homers (9) on a fly ball to left center field.",1,1,2,47,"top",7,"2023-07-30T21:47:24.706Z","2023-07-30T21:49:23.601Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,594807,"Adam Duvall","/api/v1/people/594807","R","Right",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.2,77.7,6,0.89,0.4493,6.1194,19.8522,-21.4559,-2.6305,7.0922,0.4963,2.2173,4.0124,-121.1212,-6.5419,-0.8272,50.0031,6.7838,-3.9758,8.4,6,24,1632,215,95.6,31,384,NA,NA,NA,FALSE,-27.1,11.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",6,"2023-07-30T21:48:46.012Z","2023-07-30T21:48:51.012Z",TRUE,"pitch","21b8e44b-efbd-494d-8ab1-a8944c78d666",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.5105,1.6192,NA,177.24,175.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Home Run","home_run","Adam Duvall homers (9) on a fly ball to left center field.",1,1,2,47,"top",7,"2023-07-30T21:47:24.706Z","2023-07-30T21:49:23.601Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,594807,"Adam Duvall","/api/v1/people/594807","R","Right",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,83.6,13,0.91,0.4162,6.1898,24.4649,-20.2426,-7.0755,6.7811,-1.5803,2.3304,0.87,-130.9837,-7.2544,-0.994,50.0022,6.6198,-12.445,30,6,24,1920,230,NA,NA,NA,NA,NA,NA,FALSE,-22.3,11.2,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",5,"2023-07-30T21:48:30.838Z","2023-07-30T21:48:34.956Z",TRUE,"pitch","4071c2fe-1fd1-434b-b141-75ad1bd2aa86",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4134,1.6192,NA,48.75,179.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Home Run","home_run","Adam Duvall homers (9) on a fly ball to left center field.",1,1,2,47,"top",7,"2023-07-30T21:47:24.706Z","2023-07-30T21:49:23.601Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,594807,"Adam Duvall","/api/v1/people/594807","R","Right",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80.9,14,0.89,0.4303,5.969,24.8851,-28.6059,1.5142,2.1724,1.7906,2.1848,6.2258,-127.0519,-5.7506,-0.8837,50.0046,6.7378,2.4855,7.2,7.2,24,2328,150,NA,NA,NA,NA,NA,NA,FALSE,-32.9,2.9,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",4,"2023-07-30T21:48:09.100Z","2023-07-30T21:48:13.035Z",TRUE,"pitch","270f8623-0219-416e-a35b-002ed0f3b930",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.42,1.59,NA,93.75,197.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Home Run","home_run","Adam Duvall homers (9) on a fly ball to left center field.",1,1,2,47,"top",7,"2023-07-30T21:47:24.706Z","2023-07-30T21:49:23.601Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,594807,"Adam Duvall","/api/v1/people/594807","R","Right",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.8,74.4,9,0.82,0.4699,5.9885,19.5391,-24.6821,-0.3189,5.4289,0.6101,1.5398,3.6034,-116.0826,-6.7669,-0.9138,50.0004,6.8083,-0.44,0,7.2,24,1504,224,NA,NA,NA,NA,NA,NA,FALSE,-34.1,8.6,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",2,"2023-07-30T21:47:41.686Z","2023-07-30T21:47:46.082Z",TRUE,"pitch","b3b29998-1831-41dc-928e-73affe063a1f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4799,1.6493,NA,86,195.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Home Run","home_run","Adam Duvall homers (9) on a fly ball to left center field.",1,1,2,47,"top",7,"2023-07-30T21:47:24.706Z","2023-07-30T21:49:23.601Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,594807,"Adam Duvall","/api/v1/people/594807","R","Right",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.7,9,0.9,0.4388,5.8275,21.8336,-27.163,0.8117,3.1657,0.8133,1.6027,4.1831,-124.2134,-7.0999,-0.9891,50.0037,6.7168,1.2844,3.6,7.2,24,2290,163,NA,NA,NA,NA,NA,NA,FALSE,-32.6,4.6,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717197,"2023-07-30",1,"2023-07-30T21:47:27.027Z","2023-07-30T21:47:30.878Z",TRUE,"pitch","a995d617-361a-45bc-932f-4d0b47ddf78b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.42,1.59,NA,90,184.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Home Run","home_run","Adam Duvall homers (9) on a fly ball to left center field.",1,1,2,47,"top",7,"2023-07-30T21:47:24.706Z","2023-07-30T21:49:23.601Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,594807,"Adam Duvall","/api/v1/people/594807","R","Right",548389,"Ross Stripling","/api/v1/people/548389","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,78.6,9,0.92,0.4437,5.8788,22.3218,-28.9063,0.2207,2.1154,0.7083,2.0024,4.0791,-123.017,-5.8316,-0.9939,50.0055,6.8268,0.3408,2.4,8.4,24,2283,142,NA,NA,NA,NA,NA,NA,FALSE,-35.2,2.8,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
