"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718550,"2023-04-16",3,"2023-04-16T18:36:57.677Z","2023-04-16T18:37:01.312Z",TRUE,"pitch","45c51801-380f-4f7f-9cac-e0f5ea741d30",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.25,1.54,NA,102.61,196.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Alek Thomas strikes out swinging.",0,1,0,29,"top",5,"2023-04-16T18:35:52.587Z","2023-04-16T18:37:01.312Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",94.5,86.4,9,0.91,0.3996,6.3671,31.8498,-25.3121,-4.3419,3.6109,0.3775,1.5658,6.3927,-137.347,-7.0152,-1.4215,50.0057,5.8873,-8.2559,14.4,6,24,2388,223,NA,NA,NA,NA,NA,NA,TRUE,-25.7,5.2,6.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",2,"2023-04-16T18:36:40.356Z","2023-04-16T18:36:43.591Z",TRUE,"pitch","f7082c0a-f29c-4eb6-a5ac-2e1a99b80421",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.25,1.54,NA,115.05,157.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Alek Thomas strikes out swinging.",0,1,0,29,"top",5,"2023-04-16T18:35:52.587Z","2023-04-16T18:37:01.312Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.5,89.4,2,0.91,0.3818,6.0575,39.349,-16.4922,-8.811,7.5525,0.0512,3.0092,8.0467,-144.4827,-5.2305,-1.6503,50.0003,5.886,-18.2887,42,4.8,24,2194,234,NA,NA,NA,NA,NA,NA,FALSE,-15.6,12.6,13.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",1,"2023-04-16T18:36:26.155Z","2023-04-16T18:36:31.022Z",TRUE,"pitch","f60aacf2-0051-4f35-b8f0-947dbfceb062",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2867,1.5467,NA,154.4,174.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Alek Thomas strikes out swinging.",0,1,0,29,"top",5,"2023-04-16T18:35:52.587Z","2023-04-16T18:37:01.312Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",93.3,85.1,13,0.9,0.4044,6.9685,31.3327,-23.0806,-0.1267,4.9043,-0.9812,2.3794,2.5059,-135.7325,-5.0108,-1.9023,50.0065,5.8692,-0.2356,1.2,4.8,24,2392,212,NA,NA,NA,NA,NA,NA,FALSE,-23.6,7.9,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",0,"2023-04-16T18:36:12.822Z","2023-04-16T18:36:19.540Z",TRUE,"pitch","fadad983-a1a9-45f9-9961-75adcc87de5e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2313,1.4306,NA,126.42,148.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Alek Thomas strikes out swinging.",0,1,0,29,"top",5,"2023-04-16T18:35:52.587Z","2023-04-16T18:37:01.312Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,89.6,2,0.88,0.3812,5.8873,38.2199,-15.7286,-9.6545,7.8928,-0.2472,3.3382,7.4147,-144.4754,-4.7249,-1.6115,50.0014,5.9834,-20.1117,46.8,4.8,24,2228,232,NA,NA,NA,NA,NA,NA,FALSE,-14.8,13.3,15.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",2,"2023-04-16T18:35:35.750Z","2023-04-16T18:35:46.371Z",TRUE,"pitch","fc5d6610-eb28-46c4-80d2-5c321fef14ac",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.6,1.75,NA,127.61,177.9,"fly_ball","medium","7",96.67,98.98,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Nick Ahmed flies out to left fielder Bryan De La Cruz.",0,1,0,28,"top",5,"2023-04-16T18:35:19.251Z","2023-04-16T18:35:46.371Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.1,84.4,7,0.9,0.4087,6.0763,29.2585,-22.4757,-0.4804,5.337,-0.2783,2.2548,4.3051,-134.0533,-5.4411,-1.8434,50.0046,5.9175,-0.8732,0,4.8,24,2181,222,87,46,262,NA,NA,NA,TRUE,-23.5,8.6,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",1,"2023-04-16T18:35:21.623Z","2023-04-16T18:35:25.760Z",TRUE,"pitch","ec160d17-2884-4f2a-b7a6-690190cffa77",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6,1.7005,NA,87.23,167.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Nick Ahmed flies out to left fielder Bryan De La Cruz.",0,1,0,28,"top",5,"2023-04-16T18:35:19.251Z","2023-04-16T18:35:46.371Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88,6,0.91,0.389,6.1879,36.8088,-18.5601,-7.9616,6.8046,0.7811,2.6438,10.0598,-141.609,-5.6678,-1.808,50.0038,5.8861,-15.9315,33.6,4.8,24,2090,233,NA,NA,NA,NA,NA,NA,FALSE,-18.1,11,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",0,"2023-04-16T18:35:03.894Z","2023-04-16T18:35:21.623Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605113,"/api/v1/people/605113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Nick Ahmed flies out to left fielder Bryan De La Cruz.",0,1,0,28,"top",5,"2023-04-16T18:35:19.251Z","2023-04-16T18:35:46.371Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",645261,"Sandy Alcantara","/api/v1/people/645261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",5,"2023-04-16T18:32:48.776Z","2023-04-16T18:32:55.380Z",TRUE,"pitch","080fef1e-2e8e-4340-a1e5-65c1a359ddc8",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.17,1.49,NA,88.22,184.98,"ground_ball","medium","4",142.48,146.3,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Luis Arraez grounds out, second baseman Geraldo Perdomo to first baseman Christian Walker.",0,1,0,27,"bottom",4,"2023-04-16T18:30:55.415Z","2023-04-16T18:32:55.380Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.8,9,0.91,0.3978,6.6299,30.172,-10.7182,-3.1143,11.1745,0.7549,1.9924,9.8989,-137.613,-8.0594,-2.4823,50.0046,5.6828,-5.9807,16.8,2.4,24,2345,207,95.8,3,59,NA,NA,NA,TRUE,-11.9,18.7,3.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",4,"2023-04-16T18:32:34.321Z","2023-04-16T18:32:38.184Z",TRUE,"pitch","c428c1ab-d660-4700-99bd-dc982fb134dc",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.1397,1.4288,NA,155.41,182.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Luis Arraez grounds out, second baseman Geraldo Perdomo to first baseman Christian Walker.",0,1,0,27,"bottom",4,"2023-04-16T18:30:55.415Z","2023-04-16T18:32:55.380Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.9,76.4,13,0.89,0.4544,6.6071,23.9935,-40.1187,2.2912,-5.4051,-1.0077,2.0715,3.6466,-120.6581,-0.5621,-2.8375,50.0002,5.8497,3.3694,6,10.8,24,2435,34,NA,NA,NA,NA,NA,NA,FALSE,-49.4,-9.6,-5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",3,"2023-04-16T18:32:15.779Z","2023-04-16T18:32:22.604Z",TRUE,"pitch","a081375e-21bc-4017-97b7-24efc91ce1a2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.1066,1.4882,NA,151.45,198.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Luis Arraez grounds out, second baseman Geraldo Perdomo to first baseman Christian Walker.",0,1,0,27,"bottom",4,"2023-04-16T18:30:55.415Z","2023-04-16T18:32:55.380Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77.1,13,0.92,0.4488,6.5963,24.3419,-26.4988,-7.5448,3.7595,-0.9037,1.4821,7.1521,-122.0978,-4.4981,-2.8925,50.0001,5.6321,-11.3749,20.4,8.4,24,1382,228,NA,NA,NA,NA,NA,NA,FALSE,-32.9,6,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",2,"2023-04-16T18:31:52.404Z","2023-04-16T18:31:57.105Z",TRUE,"pitch","63ef09d4-7388-49d7-8dc5-f681eba7abe9",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.17,1.4844,NA,113.78,206.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Luis Arraez grounds out, second baseman Geraldo Perdomo to first baseman Christian Walker.",0,1,0,27,"bottom",4,"2023-04-16T18:30:55.415Z","2023-04-16T18:32:55.380Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78.2,14,0.92,0.4436,6.6629,24.1678,-28.1137,-7.4067,2.6284,0.0843,1.2041,9.2201,-123.3965,-4.9014,-2.7353,50.004,5.5802,-11.4432,19.2,8.4,24,1380,227,NA,NA,NA,NA,NA,NA,FALSE,-34.2,3.8,11.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",1,"2023-04-16T18:31:32.214Z","2023-04-16T18:31:37.470Z",TRUE,"pitch","2480acd8-3d8e-4d51-9580-c23d247e9e95",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.17,1.5162,NA,180.21,180.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Luis Arraez grounds out, second baseman Geraldo Perdomo to first baseman Christian Walker.",0,1,0,27,"bottom",4,"2023-04-16T18:30:55.415Z","2023-04-16T18:32:55.380Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,80.1,13,0.9,0.4322,6.7319,25.4713,-30.6001,-7.5509,0.9685,-1.6583,2.1551,5.5214,-126.6448,-2.835,-2.8839,50.005,5.7326,-12.2874,20.4,8.4,24,1375,228,NA,NA,NA,NA,NA,NA,FALSE,-34.7,1.3,12.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",0,"2023-04-16T18:31:12.116Z","2023-04-16T18:31:16.542Z",TRUE,"pitch","78bdfbe8-60f7-46f9-a62c-caca7e7a6e8f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.17,1.49,NA,98.81,182.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Luis Arraez grounds out, second baseman Geraldo Perdomo to first baseman Christian Walker.",0,1,0,27,"bottom",4,"2023-04-16T18:30:55.415Z","2023-04-16T18:32:55.380Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.3,6,0.9,0.4201,6.6294,28.5861,-27.0201,0.0283,2.9945,0.4772,2.0928,7.8843,-130.5997,-4.1237,-2.5896,50.0003,5.7342,0.0486,3.6,6,24,2297,204,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.7,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",3,"2023-04-16T18:30:38.740Z","2023-04-16T18:30:45.810Z",TRUE,"pitch","41e04e0d-ca18-47c0-8a7c-fa3200adfc77",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.54,1.75,NA,110.29,174.36,"line_drive","hard","9",190.69,111.02,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Lineout","field_out","Garrett Cooper lines out sharply to right fielder Jake McCarthy.",0,1,0,26,"bottom",4,"2023-04-16T18:29:25.264Z","2023-04-16T18:30:45.810Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.2,5,0.9,0.3983,6.501,33.009,-11.0806,-2.1637,11.0355,0.176,2.3859,7.6973,-137.9355,-7.0886,-2.3795,50.0019,5.7501,-4.1364,10.8,2.4,24,2256,203,105.1,16,272,NA,NA,NA,TRUE,-12.1,18.5,2.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",2,"2023-04-16T18:30:22.115Z","2023-04-16T18:30:26.677Z",TRUE,"pitch","7a9ac563-26cf-4018-b628-e591fe5149f7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.54,1.7826,NA,98.99,215.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Lineout","field_out","Garrett Cooper lines out sharply to right fielder Jake McCarthy.",0,1,0,26,"bottom",4,"2023-04-16T18:29:25.264Z","2023-04-16T18:30:45.810Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.1,14,2,0.4409,6.7391,24.6869,-34.5949,2.9847,-1.548,0.4725,0.8668,6.691,-124.1939,-4.6347,-2.6434,50.0028,5.6318,4.6658,9.6,9.6,24,2486,72,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-3.6,-7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718550,"2023-04-16",1,"2023-04-16T18:30:01.772Z","2023-04-16T18:30:07.167Z",TRUE,"pitch","3b732ccf-32c3-435e-bf46-94a2a555bdb3",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.54,1.75,NA,106.35,155.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Lineout","field_out","Garrett Cooper lines out sharply to right fielder Jake McCarthy.",0,1,0,26,"bottom",4,"2023-04-16T18:29:25.264Z","2023-04-16T18:30:45.810Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.8,11,0.88,0.4044,6.4216,31.9114,-10.9491,-1.9728,11.4435,-1.4741,2.8198,4.1966,-135.8536,-5.6702,-2.7879,50.002,5.7068,-3.6591,12,2.4,24,2311,210,NA,NA,NA,NA,NA,NA,FALSE,-12,19.6,2.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
