"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746161,"2024-04-14",1,"2024-04-14T04:48:34.335Z","2024-04-14T04:48:41.950Z",TRUE,"pitch","bc141c10-2615-4b8a-a7fd-a821a7395c1f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.5,1.66,NA,106.31,184.01,"ground_ball","medium","6",108.18,153.6,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Teoscar Hernández grounds out, shortstop Ha-Seong Kim to first baseman Jake Cronenworth.",0,0,1,37,"bottom",5,"2024-04-14T04:48:11.576Z","2024-04-14T04:48:41.950Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","true",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",73.9,67.3,9,2,0.5131,6.9244,21.5121,-38.5684,-7.0161,-5.5644,0.2805,2.0287,4.0536,-107.4398,1.0909,-0.7351,50.0023,5.8574,-8.0654,10.8,14.4,24,193,0,91,-32,5,NA,NA,NA,TRUE,-60.1,-9.2,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",0,"2024-04-14T04:48:19.938Z","2024-04-14T04:48:23.028Z",TRUE,"pitch","2eca753e-8f64-43ee-a580-095b6d4c6e99",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5295,1.699,NA,103.69,155.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Teoscar Hernández grounds out, shortstop Ha-Seong Kim to first baseman Jake Cronenworth.",0,0,1,37,"bottom",5,"2024-04-14T04:48:11.576Z","2024-04-14T04:48:41.950Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.5,80.6,3,2,0.4314,6.8116,21.2665,-24.4399,0.1615,4.7187,0.3493,3.0975,3.8407,-126.1028,-1.4186,-1.2031,50.0053,5.6054,0.2643,2.4,6,24,2039,196,NA,NA,NA,NA,NA,NA,FALSE,-27.4,8.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",1,"2024-04-14T04:47:44.308Z","2024-04-14T04:47:52.054Z",TRUE,"pitch","21e07283-3e28-445d-9caf-5eb096ef9b25",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.36,1.61,NA,96.83,167.27,"ground_ball","medium","5",101.74,162.37,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Will Smith grounds out, third baseman Eguy Rosario to first baseman Jake Cronenworth.",0,0,1,36,"bottom",5,"2024-04-14T04:47:16.964Z","2024-04-14T04:47:52.054Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669257,"Will Smith","/api/v1/people/669257","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","true",NA,"rgba(0, 119, 255, 1.0)","KN","Knuckle Ball",74.8,67.9,6,2,0.5066,6.3204,22.0452,-33.4753,0.7715,-1.0987,0.5291,2.6485,2.4628,-108.8048,1.0679,-0.7255,50.0047,5.826,0.9098,2.4,12,24,245,32,73.7,-26,7,NA,NA,NA,TRUE,-50.9,-1.3,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",0,"2024-04-14T04:47:31.308Z","2024-04-14T04:47:35.249Z",TRUE,"pitch","f1401f83-1987-4339-ad66-34c721c25bc5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4653,1.6257,NA,83.27,182.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Will Smith grounds out, third baseman Eguy Rosario to first baseman Jake Cronenworth.",0,0,1,36,"bottom",5,"2024-04-14T04:47:16.964Z","2024-04-14T04:47:52.054Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669257,"Will Smith","/api/v1/people/669257","R","Right",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,82.3,14,2,0.4179,6.8153,28.9984,-17.7381,-5.6124,8.3077,0.8849,2.0965,6.6685,-131.2974,-5.4481,-0.9642,50.0029,5.5274,-9.7537,24,4.8,24,2121,222,NA,NA,NA,NA,NA,NA,FALSE,-19.8,13.9,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",1,"2024-04-14T04:46:57.647Z","2024-04-14T04:47:05.482Z",TRUE,"pitch","e3c60102-7351-42b2-9407-163b7dacf05b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.56,1.76,NA,120.68,141.83,"fly_ball","medium","7",67.19,108.83,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Freddie Freeman flies out to left fielder Jurickson Profar.",0,0,1,35,"bottom",5,"2024-04-14T04:46:27.231Z","2024-04-14T04:47:05.482Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,81.2,2,2,0.423,6.7323,27.7308,-18.8657,-5.7775,7.8431,-0.0966,3.5906,4.9469,-129.6161,-1.431,-1.2815,50.0047,5.594,-9.8069,24,4.8,24,2018,225,80.5,31,269,NA,NA,NA,TRUE,-20.4,14,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",0,"2024-04-14T04:46:41.955Z","2024-04-14T04:46:47.364Z",TRUE,"pitch","e55a379c-dac7-4ee9-b359-97cac007923c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5623,1.7536,NA,88.82,197.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Freddie Freeman flies out to left fielder Jurickson Profar.",0,0,1,35,"bottom",5,"2024-04-14T04:46:27.231Z","2024-04-14T04:47:05.482Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",663362,"Matt Waldron","/api/v1/people/663362","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.4,70.1,14,2,0.4939,6.6237,21.2963,-28.9114,9.7685,2.6259,0.7394,1.5291,2.2788,-111.2049,-1.7764,-1.5695,50.0048,5.3582,12.1456,22.8,10.8,24,2111,57,NA,NA,NA,NA,NA,NA,FALSE,-42.5,4.6,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",1,"2024-04-14T04:44:26.935Z","2024-04-14T04:44:35.470Z",TRUE,"pitch","7ccf53f4-1f1c-413a-b794-d06c8d91e681",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.36,1.59,NA,104.63,184.56,"fly_ball","medium","9",174.81,70.27,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Ha-Seong Kim flies out to right fielder Teoscar Hernández.",0,0,1,34,"top",5,"2024-04-14T04:43:56.743Z","2024-04-14T04:44:35.470Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Los Angeles Dodgers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.4,84.7,9,2,0.4073,6.7016,29.2241,-19.4788,-1.2244,6.9354,0.3245,2.0082,5.7991,-134.4817,-5.2283,-1.7011,50.0057,5.3598,-2.2426,2.4,4.8,24,2343,202,93.2,27,342,NA,NA,NA,TRUE,-20.4,11.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",0,"2024-04-14T04:44:14.515Z","2024-04-14T04:44:18.157Z",TRUE,"pitch","900e191d-bfb9-4747-abdb-b085f9fbd229",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3639,1.6007,NA,116.55,209.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Ha-Seong Kim flies out to right fielder Teoscar Hernández.",0,0,1,34,"top",5,"2024-04-14T04:43:56.743Z","2024-04-14T04:44:35.470Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Los Angeles Dodgers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.8,77.1,14,2,0.45,6.3566,25.239,-38.0211,-0.8935,-3.9022,0.0118,1.0928,4.4584,-121.9674,-2.582,-1.7282,50.0031,5.4617,-1.339,1.2,10.8,24,2276,42,NA,NA,NA,NA,NA,NA,FALSE,-46.6,-7.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",4,"2024-04-14T04:43:34.750Z","2024-04-14T04:43:43.115Z",TRUE,"pitch","1675e3fa-f385-40e2-ad75-a139239e03ba",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.32,1.61,NA,111.21,193.45,"fly_ball","medium","8",129.86,75.76,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Jurickson Profar flies out to center fielder James Outman.",0,0,1,33,"top",5,"2024-04-14T04:40:14.967Z","2024-04-14T04:43:43.115Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Los Angeles Dodgers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.9,77.9,8,2,0.4466,6.262,22.3969,-35.5115,0.7706,-2.1894,0.1519,1.6788,3.9711,-122.2879,-1.7856,-1.588,50.0007,5.4432,1.1757,2.4,9.6,24,2123,43,84.9,34,308,NA,NA,NA,TRUE,-42.6,-4.1,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",3,"2024-04-14T04:43:20.444Z","2024-04-14T04:43:25.326Z",TRUE,"pitch","dde5b044-7a3f-46c6-b936-1127f5202ca3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,1,NA,NA,3.32,1.61,NA,123.41,227.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Jurickson Profar flies out to center fielder James Outman.",0,0,1,33,"top",5,"2024-04-14T04:40:14.967Z","2024-04-14T04:43:43.115Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Los Angeles Dodgers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.2,76.3,13,2,0.4571,6.2881,22.7591,-36.4909,1.1785,-2.9693,-0.1682,0.4106,3.4196,-119.744,-4.314,-1.7668,50.0023,5.4945,1.7136,3.6,10.8,24,2175,37,NA,NA,NA,NA,NA,NA,FALSE,-46.4,-6.1,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",1,"2024-04-14T04:40:40.457Z","2024-04-14T04:40:43.527Z",TRUE,"pitch","c4598369-27c7-437b-8d2d-c3578750e44d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3224,1.7539,NA,60.73,145.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Jurickson Profar flies out to center fielder James Outman.",0,0,1,33,"top",5,"2024-04-14T04:40:14.967Z","2024-04-14T04:43:43.115Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Los Angeles Dodgers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.2,84.6,12,2,0.408,6.8431,27.9465,-21.5171,-2.0106,5.8364,1.4761,3.4411,8.9439,-134.0445,-1.391,-1.6372,50.0066,5.4975,-3.6755,4.8,4.8,24,2385,201,NA,NA,NA,NA,NA,NA,FALSE,-21.6,10.4,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",0,"2024-04-14T04:40:25.438Z","2024-04-14T04:40:29.498Z",TRUE,"pitch","55036537-a3bd-4a69-a8d0-56c9e77dac2b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1044,1.7064,NA,81.15,198.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Jurickson Profar flies out to center fielder James Outman.",0,0,1,33,"top",5,"2024-04-14T04:40:14.967Z","2024-04-14T04:43:43.115Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.7,14,2,0.4038,6.7009,28.2302,-16.1737,-3.7201,8.5789,0.9405,1.4885,8.0468,-135.3963,-7.1254,-1.5803,50.005,5.2764,-6.941,16.8,3.6,24,2440,204,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.3,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",2,"2024-04-14T04:41:07.608Z","2024-04-14T04:43:20.444Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,595777,"/api/v1/people/595777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"33","atBat","Flyout","field_out","Jurickson Profar flies out to center fielder James Outman.",0,0,1,33,"top",5,"2024-04-14T04:40:14.967Z","2024-04-14T04:43:43.115Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",3,"2024-04-14T04:39:58.820Z","2024-04-14T04:40:02.281Z",TRUE,"pitch","ee701f03-e98c-4bb5-92ac-c1ead2619804",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.65,1.69,NA,120.58,211.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Manny Machado strikes out swinging.",0,0,1,32,"top",5,"2024-04-14T04:38:25.632Z","2024-04-14T04:40:02.281Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Los Angeles Dodgers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.3,13,2,0.4372,7.1466,25.1452,-28.6035,-10.2772,2.2461,-0.094,1.0126,6.7423,-125.26,-5.1322,-1.4844,50.0044,5.425,-16.3435,27.6,8.4,24,1662,245,NA,NA,NA,NA,NA,NA,TRUE,-33.8,3.1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",2,"2024-04-14T04:39:09.911Z","2024-04-14T04:39:14.060Z",TRUE,"pitch","46c8ae52-bdad-41f3-9fc0-543b9365c854",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.65,1.69,NA,141.69,160.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Manny Machado strikes out swinging.",0,0,1,32,"top",5,"2024-04-14T04:38:25.632Z","2024-04-14T04:40:02.281Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.3,4,2,0.4355,6.8677,24.7075,-25.6958,-8.0775,4.0444,-0.6478,2.8931,4.8214,-125.6124,-1.537,-1.5395,50.0061,5.596,-12.9504,25.2,7.2,24,1642,240,NA,NA,NA,NA,NA,NA,FALSE,-29.4,7.2,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746161,"2024-04-14",1,"2024-04-14T04:38:57.402Z","2024-04-14T04:39:01.770Z",TRUE,"pitch","adf796c2-0343-4fb3-9ef7-641242ed07f4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.654,1.6901,NA,162.24,185.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Manny Machado strikes out swinging.",0,0,1,32,"top",5,"2024-04-14T04:38:25.632Z","2024-04-14T04:40:02.281Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,592518,"Manny Machado","/api/v1/people/592518","R","Right",694813,"Gavin Stone","/api/v1/people/694813","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Los Angeles Dodgers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.1,13,2,0.4,6.8187,30.2927,-14.0633,-5.8999,9.5403,-1.1869,1.9805,3.0159,-136.9349,-6.8191,-1.5361,50.0053,5.4656,-11.2039,33.6,3.6,24,2061,213,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.1,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
