"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718286,"2023-05-06",2,"2023-05-06T23:39:52.980Z","2023-05-06T23:39:56.505Z",TRUE,"pitch","ae38a799-9252-4531-8594-1b43e3ebf300",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,2.9609,1.4221,NA,133.41,136.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Alejandro Kirk walks.",0,7,0,36,"top",5,"2023-05-06T23:39:04.024Z","2023-05-06T23:40:32.170Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.6,11,0.89,0.3926,7.0557,31.42,-20.465,-3.586,5.9413,-0.4304,3.8065,7.1142,-139.5253,-0.937,-2.5475,50.0043,5.4953,-7.0699,14.4,4.8,24,2246,209,NA,NA,NA,NA,NA,NA,FALSE,-19,10.8,5,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",3,"2023-05-06T23:40:05.742Z","2023-05-06T23:40:14.752Z",FALSE,"no_pitch","704d980a-8120-4a75-89ec-c8543c6635a2",3,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Alejandro Kirk walks.",0,7,0,36,"top",5,"2023-05-06T23:39:04.024Z","2023-05-06T23:40:32.170Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",670912,"Johan Oviedo",NA,NA,NA,FALSE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",1,"2023-05-06T23:39:34.940Z","2023-05-06T23:39:38.487Z",TRUE,"pitch","45a1b3c1-67ab-460d-aa75-617287da787f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,2.9361,1.3971,NA,84.8,198.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Alejandro Kirk walks.",0,7,0,36,"top",5,"2023-05-06T23:39:04.024Z","2023-05-06T23:40:32.170Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.1,14,0.91,0.429,7.2618,24.6742,-28.6881,1.6509,2.1047,0.8448,1.4982,7.4181,-127.3826,-4.3178,-2.3121,50.0009,5.4676,2.7269,7.2,7.2,24,2318,149,NA,NA,NA,NA,NA,NA,FALSE,-32.4,3.1,-4.6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",0,"2023-05-06T23:39:20.019Z","2023-05-06T23:39:23.540Z",TRUE,"pitch","dcb9d462-490e-47e0-85a5-086c5ce96158",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9609,1.4478,NA,159.67,178.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Alejandro Kirk walks.",0,7,0,36,"top",5,"2023-05-06T23:39:04.024Z","2023-05-06T23:40:32.170Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.8,11,0.9,0.4244,7.2371,24.8579,-29.6367,2.1126,1.4998,-1.1195,2.2368,3.4162,-128.7066,-2.7064,-2.7347,50.0026,5.5798,3.5694,8.4,7.2,24,2250,132,NA,NA,NA,NA,NA,NA,FALSE,-32.4,2.4,-4.6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",0,"2023-05-06T23:38:36.739Z","2023-05-06T23:38:51.720Z",TRUE,"pitch","69c996dc-111d-4422-a36c-6ad840a95075",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.25,1.57,NA,130.71,175.34,"line_drive","hard","8",155.28,43.07,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Brandon Belt doubles (6) on a sharp line drive to center fielder Jack Suwinski.",0,7,0,35,"top",5,"2023-05-06T23:38:20.806Z","2023-05-06T23:38:51.720Z",TRUE,FALSE,FALSE,FALSE,34,0,0,1,474832,"Brandon Belt","/api/v1/people/474832","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.3,4,0.9,0.3955,6.9787,29.3049,-18.8271,-4.8309,6.86,-0.3598,2.3495,7.9186,-138.223,-4.6878,-2.6271,50.0008,5.3224,-9.3965,21.6,4.8,24,2273,214,106.6,21,359,NA,NA,NA,FALSE,-18.5,11.6,7.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",474832,"Brandon Belt","/api/v1/people/474832",NA,NA,NA
718286,"2023-05-06",3,"2023-05-06T23:38:00.856Z","2023-05-06T23:38:10.438Z",TRUE,"pitch","95a9aadb-75fc-4b6f-a3f9-8c578e89a1e7",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.27,1.56,NA,149.77,178.41,"fly_ball","medium","7",100.08,102.28,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Whit Merrifield flies out to left fielder Bryan Reynolds.",0,7,0,34,"top",5,"2023-05-06T23:37:18.237Z","2023-05-06T23:38:10.438Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.4,13,0.9,0.4317,7.1049,24.3999,-30.0888,3.9064,1.2791,-0.8597,2.2358,3.5021,-126.596,-2.3623,-2.7656,50.0054,5.5754,6.3781,13.2,7.2,24,2471,129,86.1,52,252,NA,NA,NA,TRUE,-34,2,-7.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",2,"2023-05-06T23:37:48.022Z","2023-05-06T23:37:51.489Z",TRUE,"pitch","502e6db9-5e0a-4810-8f3e-b6ac2b0056ca",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,3.27,1.56,NA,128.36,176.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Whit Merrifield flies out to left fielder Bryan Reynolds.",0,7,0,34,"top",5,"2023-05-06T23:37:18.237Z","2023-05-06T23:38:10.438Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87,4,0.91,0.3972,7.1372,29.2275,-19.8439,-5.5518,6.3987,-0.2979,2.3028,8.1681,-137.6466,-4.6675,-2.5763,50.0063,5.3557,-10.7052,24,4.8,24,2284,218,NA,NA,NA,NA,NA,NA,FALSE,-19.7,10.8,8.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",1,"2023-05-06T23:37:33.923Z","2023-05-06T23:37:37.085Z",TRUE,"pitch","c5ec2b6d-948b-4af1-b4b6-b499da88641f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3654,1.5764,NA,70.75,164.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Whit Merrifield flies out to left fielder Bryan Reynolds.",0,7,0,34,"top",5,"2023-05-06T23:37:18.237Z","2023-05-06T23:38:10.438Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.3,12,0.89,0.3962,7.205,29.504,-21.9702,-3.3487,5.2672,1.2135,2.7591,11.1228,-138.0116,-3.377,-2.4264,50.0023,5.4709,-6.4878,10.8,4.8,24,2281,206,NA,NA,NA,NA,NA,NA,FALSE,-21.2,9,3.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",0,"2023-05-06T23:37:23.359Z","2023-05-06T23:37:27.352Z",TRUE,"pitch","00f9484e-bb25-42c9-af6d-b68086fa52d4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2883,1.5507,NA,73.54,206.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Whit Merrifield flies out to left fielder Bryan Reynolds.",0,7,0,34,"top",5,"2023-05-06T23:37:18.237Z","2023-05-06T23:38:10.438Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.5,14,0.9,0.3965,7.1166,29.4868,-20.1235,-3.4996,6.2286,1.1403,1.2113,10.9757,-137.93,-7.7774,-2.4287,50.0042,5.415,-6.7732,12,4.8,24,2285,214,NA,NA,NA,NA,NA,NA,FALSE,-20.5,9.8,4.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",5,"2023-05-06T23:35:15.492Z","2023-05-06T23:35:20.923Z",TRUE,"pitch","0e0c5d05-b0c3-4dfa-bca5-0fc0d8882682",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.1462,1.4228,NA,115.97,202.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,7,0,33,"bottom",4,"2023-05-06T23:33:20.451Z","2023-05-06T23:35:20.923Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","true",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.6,77.2,8,0.9,0.4502,6.4377,24.2253,-36.0126,8.3267,-2.5557,0.0271,1.3331,3.1766,-121.7404,-2.3158,-2.3773,50.0057,5.4182,12.4824,19.2,10.8,24,2358,44,NA,NA,NA,NA,NA,NA,TRUE,-44,-4.9,-15.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",4,"2023-05-06T23:34:58.572Z","2023-05-06T23:35:02.352Z",TRUE,"pitch","dd165a19-635f-48bd-8c2d-19a4859d7636",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.1709,1.4221,NA,109.17,209.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,7,0,33,"bottom",4,"2023-05-06T23:33:20.451Z","2023-05-06T23:35:20.923Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,76.7,14,2,0.4536,6.9895,21.3381,-28.4174,-8.8906,2.5425,0.2054,1.083,8.4116,-120.3191,-3.8309,-2.1656,50.0057,5.1889,-13.1574,21.6,8.4,24,1424,255,NA,NA,NA,NA,NA,NA,FALSE,-35.8,4,14.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",3,"2023-05-06T23:34:37.433Z","2023-05-06T23:34:43.177Z",TRUE,"pitch","47c243d3-2529-4a4f-8678-c73374577e23",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1709,1.4478,NA,180.67,174.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,7,0,33,"bottom",4,"2023-05-06T23:33:20.451Z","2023-05-06T23:35:20.923Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.7,11,2,0.3989,6.8108,28.3847,-20.0733,-8.9677,6.3264,-1.6703,2.3732,4.1388,-136.9826,-5.0161,-2.0301,50.0055,5.5881,-17.1573,37.2,6,24,2009,223,NA,NA,NA,NA,NA,NA,FALSE,-20,10.7,15.5,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",2,"2023-05-06T23:34:18.968Z","2023-05-06T23:34:23.561Z",TRUE,"pitch","205585d1-571b-48d5-8f52-1de70ea69d22",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1598,1.4735,NA,80.73,177.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,7,0,33,"bottom",4,"2023-05-06T23:33:20.451Z","2023-05-06T23:35:20.923Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.2,14,2,0.3971,6.8446,28.1724,-20.413,-9.9723,6.0941,0.9514,2.2648,11.6113,-137.4901,-5.0336,-2.0148,50.0025,5.489,-19.2465,38.4,6,24,2180,223,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.2,15.8,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",1,"2023-05-06T23:33:57.012Z","2023-05-06T23:34:00.316Z",TRUE,"pitch","45e2b523-5e83-4e6a-9615-e9829bc69f29",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.17,1.51,NA,131.11,171.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,7,0,33,"bottom",4,"2023-05-06T23:33:20.451Z","2023-05-06T23:35:20.923Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",81,74.4,4,0.91,0.4652,6.5716,23.4359,-36.0925,9.3031,-2.7928,-0.3701,2.4824,2.2624,-117.953,0.9057,-2.5514,50.004,5.4339,13.046,20.4,10.8,24,2255,31,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-4.6,-17.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",0,"2023-05-06T23:33:38.792Z","2023-05-06T23:33:42.807Z",TRUE,"pitch","2cd7e4ae-3872-4ca7-baeb-f4df7aadbbbe",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.17,1.51,NA,142.38,152.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Connor Joe called out on strikes.",0,7,0,33,"bottom",4,"2023-05-06T23:33:20.451Z","2023-05-06T23:35:20.923Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.7,1,2,0.4027,6.9085,28.0324,-20.5821,-9.6998,6.1771,-0.6659,3.1794,7.18,-135.701,-2.3725,-2.078,50.0022,5.4897,-18.1981,38.4,6,24,2132,225,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10.9,16.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
718286,"2023-05-06",4,"2023-05-06T23:33:03.078Z","2023-05-06T23:33:11.693Z",TRUE,"pitch","7a079e69-7bed-48d5-a949-cadb88af75bd",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.03,1.51,NA,98.68,227.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Bryan Reynolds strikes out swinging, catcher Alejandro Kirk to first baseman Cavan Biggio.",0,7,0,32,"bottom",4,"2023-05-06T23:31:36.048Z","2023-05-06T23:33:11.693Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.8,76.8,14,0.88,0.4517,6.9242,26.6313,-36.4557,5.7055,-2.8872,0.4807,0.4249,5.0204,-121.8222,-4.1025,-2.3569,50.0004,5.3226,8.4701,14.4,10.8,24,2381,35,NA,NA,NA,NA,NA,NA,TRUE,-45.4,-6,-11.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA
