"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717907,"2023-06-03",4,"2023-06-03T21:33:52.969Z","2023-06-03T21:33:55.969Z",TRUE,"pitch","5e9d28cb-d1ef-41d5-b191-ed8d4cfdb0ef",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.24,1.57,NA,127.23,169.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Rodolfo Castro to first baseman Carlos Santana.",0,1,0,15,"top",3,"2023-06-03T21:32:41.839Z","2023-06-03T21:34:18.218Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.2,5,2,0.3962,7.1028,29.2417,-12.1109,2.5905,10.3558,-0.2684,2.5537,-6.3298,-137.9594,-7.2652,1.714,50.0018,6.0285,5.0189,15.6,2.4,24,2436,155,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17.5,-3.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",3,"2023-06-03T21:33:35.954Z","2023-06-03T21:33:39.227Z",TRUE,"pitch","c13dc6d4-818f-4e32-96bd-8ab05f0e1cd2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1745,1.5686,NA,151.03,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Rodolfo Castro to first baseman Carlos Santana.",0,1,0,15,"top",3,"2023-06-03T21:32:41.839Z","2023-06-03T21:34:18.218Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.6,13,2,0.3971,7.054,26.3665,-12.678,2.2041,10.088,-0.8929,1.5104,-6.9651,-137.1925,-9.7903,1.3771,50.0065,5.9589,4.2616,12,3.6,24,2394,155,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.7,-2.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T21:33:19.113Z","2023-06-03T21:33:22.113Z",TRUE,"pitch","7978aa6e-cd36-4d0c-8083-da85ab4f0bac",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.24,1.57,NA,103.8,154.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Rodolfo Castro to first baseman Carlos Santana.",0,1,0,15,"top",3,"2023-06-03T21:32:41.839Z","2023-06-03T21:34:18.218Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.4,3,2,0.3992,6.8798,29.2513,-14.4402,1.6799,9.2912,0.3462,3.1207,-3.9821,-137.0289,-5.2165,1.5976,50.0027,6.0298,3.2068,8.4,3.6,24,2525,155,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16,-2.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",1,"2023-06-03T21:33:03.752Z","2023-06-03T21:33:07.132Z",TRUE,"pitch","097dcdff-85ef-449f-ab96-d1d908435b44",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.24,1.57,NA,118.64,169.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Rodolfo Castro to first baseman Carlos Santana.",0,1,0,15,"top",3,"2023-06-03T21:32:41.839Z","2023-06-03T21:34:18.218Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.3,5,0.88,0.4049,6.9782,28.3903,-16.3111,1.9779,8.5506,-0.0432,2.578,-5.2552,-135.0773,-6.0264,1.6673,50.0008,5.9776,3.6691,8.4,3.6,24,2391,153,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.4,-2.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",0,"2023-06-03T21:32:52.733Z","2023-06-03T21:32:55.927Z",TRUE,"pitch","eb95b022-411e-4f23-b94e-da8bf69c2be4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2259,1.4786,NA,126.25,209.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Rodolfo Castro to first baseman Carlos Santana.",0,1,0,15,"top",3,"2023-06-03T21:32:41.839Z","2023-06-03T21:34:18.218Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.7,13,0.87,0.4374,6.916,22.9277,-26.7646,-2.3,3.4002,-0.2426,1.0928,-4.3246,-124.7874,-6.3744,1.8055,50.0033,5.8584,-3.6613,8.4,7.2,24,2579,215,NA,NA,NA,NA,NA,NA,FALSE,-31.9,5,5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",8,"2023-06-03T21:32:22.148Z","2023-06-03T21:32:32.060Z",TRUE,"pitch","357ac9d3-ba2a-4370-a697-b560b2f2c720",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.11,1.48,NA,107.51,180.23,"popup","medium","5",85.06,161.63,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Ke'Bryan Hayes.",0,1,0,14,"top",3,"2023-06-03T20:31:05.755Z","2023-06-03T21:32:32.060Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,79,5,0.89,0.4408,6.8746,21.8898,-26.4271,-3.6345,3.6647,0.2491,2.1686,-2.5729,-123.7,-4.3498,1.7706,50.0035,6.1347,-5.7,13.2,7.2,24,2550,225,87,65,142,NA,NA,NA,TRUE,-31.6,6,7.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",7,"2023-06-03T21:32:05.202Z","2023-06-03T21:32:08.468Z",TRUE,"pitch","54f896a4-7f08-4fa5-ab9e-c26a4477e8cb",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.1344,1.4015,NA,164.92,201.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Ke'Bryan Hayes.",0,1,0,14,"top",3,"2023-06-03T20:31:05.755Z","2023-06-03T21:32:32.060Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.8,13,2,0.3951,7.051,28.9887,-11.9036,2.483,10.3988,-1.257,1.3898,-8.095,-138.3,-10.4428,1.3772,50.0067,5.999,4.8427,13.2,2.4,24,2373,154,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.9,-2.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",6,"2023-06-03T21:31:49.315Z","2023-06-03T21:31:52.315Z",TRUE,"pitch","c063831e-627d-4902-bf65-049df26ed423",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.11,1.48,NA,87.16,157.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Ke'Bryan Hayes.",0,1,0,14,"top",3,"2023-06-03T20:31:05.755Z","2023-06-03T21:32:32.060Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.6,3,0.86,0.4041,6.9375,27.4001,-18.996,0.9902,7.0695,0.7829,2.9959,-2.3996,-135.1744,-4.843,1.5505,50.0058,6.1308,1.8468,3.6,4.8,24,2280,157,NA,NA,NA,NA,NA,NA,FALSE,-19.4,12.1,-1.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",5,"2023-06-03T21:31:37.969Z","2023-06-03T21:31:41.913Z",TRUE,"pitch","ec5fa77d-0b69-4ab7-8fd7-64942c5a50b6",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.1601,1.4143,NA,119,175.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Ke'Bryan Hayes.",0,1,0,14,"top",3,"2023-06-03T20:31:05.755Z","2023-06-03T21:32:32.060Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,86.1,5,2,0.402,7.0924,27.2957,-13.1165,0.7825,10.1193,-0.0526,2.337,-4.4765,-135.7811,-7.5996,1.5097,50.0063,6.0682,1.4748,2.4,3.6,24,2400,159,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17,-0.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",1,"2023-06-03T20:31:35.019Z","2023-06-03T20:31:38.263Z",TRUE,"pitch","d8cbc5fd-27e1-4119-a542-dea2727a7abf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.0572,1.4142,NA,139.27,138.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Ke'Bryan Hayes.",0,1,0,14,"top",3,"2023-06-03T20:31:05.755Z","2023-06-03T21:32:32.060Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84.6,11,0.9,0.4035,6.6529,33.5236,-15.7978,-5.9209,8.8014,-0.5843,3.7115,3.6063,-136.3915,-1.8871,-1.1631,50.0007,5.517,-11.0134,32.4,3.6,24,2319,215,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.7,9.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",0,"2023-06-03T20:31:25.529Z","2023-06-03T20:31:28.699Z",TRUE,"pitch","0f0e15b4-84e4-4b8e-8a18-6c9975a138f1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0572,1.4014,NA,162.81,133.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Ke'Bryan Hayes.",0,1,0,14,"top",3,"2023-06-03T20:31:05.755Z","2023-06-03T21:32:32.060Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,76.5,11,0.91,0.4552,6.3126,18.1222,-31.2248,4.3771,0.6489,-1.2018,3.9011,-0.8249,-119.3167,2.6511,-1.4257,50.0058,5.548,6.4541,12,8.4,24,2262,75,NA,NA,NA,NA,NA,NA,FALSE,-38.2,1.9,-7.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T20:32:16.283Z","2023-06-03T21:30:37.966Z",FALSE,"action",NA,NA,"Status Change - Delayed: Rain","Game Advisory",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,0,669242,"/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Ke'Bryan Hayes.",0,1,0,14,"top",3,"2023-06-03T20:31:05.755Z","2023-06-03T21:32:32.060Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",3,"2023-06-03T21:30:37.966Z","2023-06-03T21:30:52.154Z",FALSE,"action",NA,NA,"Status Change - In Progress","Game Advisory",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,0,669242,"/api/v1/people/669242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"14","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Ke'Bryan Hayes.",0,1,0,14,"top",3,"2023-06-03T20:31:05.755Z","2023-06-03T21:32:32.060Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",4,"2023-06-03T21:30:52.154Z","2023-06-03T21:31:37.969Z",FALSE,"action",NA,NA,"Pitching Change: Angel Perdomo replaces Luis L. Ortiz.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,0,622780,"/api/v1/people/622780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"14","atBat","Pop Out","field_out","Tommy Edman pops out to third baseman Ke'Bryan Hayes.",0,1,0,14,"top",3,"2023-06-03T20:31:05.755Z","2023-06-03T21:32:32.060Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669242,"Tommy Edman","/api/v1/people/669242","R","Right",622780,"Angel Perdomo","/api/v1/people/622780","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",3,"2023-06-03T20:29:10.277Z","2023-06-03T20:29:17.828Z",TRUE,"pitch","68fa5911-a3ce-4de5-840b-a9250d1ff660",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.14,1.49,NA,140,210.43,"ground_ball","medium","6",111.62,156.23,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Grounded Into DP","grounded_into_double_play","Ke'Bryan Hayes grounds into a double play, shortstop Paul DeJong to second baseman Nolan Gorman to first baseman Paul Goldschmidt. Rodolfo Castro out at 2nd. Ke'Bryan Hayes out at 1st.",0,1,0,13,"bottom",2,"2023-06-03T20:27:36.462Z","2023-06-03T20:29:17.828Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,78.1,13,2,0.447,6.6463,20.7165,-21.3832,5.5362,7.0729,-0.6033,1.0499,-6.9504,-121.8552,-8.1909,1.5479,50.0023,6.2602,8.4456,18,6,24,1684,130,68.1,-15,8,NA,NA,NA,TRUE,-27.2,11.4,-8.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717907,"2023-06-03",2,"2023-06-03T20:28:49.522Z","2023-06-03T20:28:53.472Z",TRUE,"pitch","6600a9e8-4795-4930-9ddb-d2d96970e218",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.0615,1.4628,NA,171.91,143.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Grounded Into DP","grounded_into_double_play","Ke'Bryan Hayes grounds into a double play, shortstop Paul DeJong to second baseman Nolan Gorman to first baseman Paul Goldschmidt. Rodolfo Castro out at 2nd. Ke'Bryan Hayes out at 1st.",0,1,0,13,"bottom",2,"2023-06-03T20:27:36.462Z","2023-06-03T20:29:17.828Z",TRUE,FALSE,FALSE,TRUE,24,2,1,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",656756,"Jordan Montgomery","/api/v1/people/656756","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,88,11,2,0.3946,6.2998,26.4328,-17.5772,5.1975,7.4521,-1.4407,3.5296,-10.009,-138.0378,-5.2219,1.5327,50.0013,6.6029,10.1794,24,4.8,24,2495,150,NA,NA,NA,NA,NA,NA,FALSE,-17.3,12.7,-7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
