"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717069,"2023-08-09",0,"2023-08-09T03:44:34.987Z","2023-08-09T03:44:59.534Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Travis Jankowski replaces Robbie Grossman.","Offensive Substitution",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608671,"/api/v1/people/608671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","601","59","atBat","Pop Out","field_out","Ezequiel Duran pops out to second baseman Zack Gelof in foul territory.",0,5,1,59,"top",8,"2023-08-09T03:44:57.596Z","2023-08-09T03:45:13.717Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",661309,"Adrián Martínez","/api/v1/people/661309","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,543257,"/api/v1/people/543257",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717069,"2023-08-09",4,"2023-08-09T03:44:08.554Z","2023-08-09T03:44:14.282Z",TRUE,"pitch","243a4335-5713-4662-8663-4009b4f32bc6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.2087,1.4676,NA,142.52,142.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Robbie Grossman walks.",0,5,1,58,"top",8,"2023-08-09T03:42:41.421Z","2023-08-09T03:44:14.282Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",661309,"Adrián Martínez","/api/v1/people/661309","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.6,11,2,0.4059,6.2383,31.102,-26.2968,-10.6344,3.189,-0.6694,3.5771,5.415,-135.2527,-1.3173,-1.3222,50.0004,5.9247,-19.5851,34.8,7.2,24,1887,244,NA,NA,NA,NA,NA,NA,FALSE,-26.2,5.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
717069,"2023-08-09",3,"2023-08-09T03:43:49.077Z","2023-08-09T03:43:52.491Z",TRUE,"pitch","87a3b746-ebd3-48d1-bd85-c85f099791b4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2087,1.4042,NA,192.17,161.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Robbie Grossman walks.",0,5,1,58,"top",8,"2023-08-09T03:42:41.421Z","2023-08-09T03:44:14.282Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",661309,"Adrián Martínez","/api/v1/people/661309","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80,74,11,0.91,0.4692,5.7489,20.8591,-35.3936,-8.2008,-2.3281,-1.9721,2.8546,2.0492,-116.5107,0.7889,-1.7948,50.0032,5.843,-11.3318,16.8,10.8,24,2227,297,NA,NA,NA,NA,NA,NA,FALSE,-46.3,-3.7,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717069,"2023-08-09",2,"2023-08-09T03:43:31.394Z","2023-08-09T03:43:34.808Z",TRUE,"pitch","5dc009e5-0a30-4bc0-8731-bf85175d6017",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.08,1.47,NA,131.53,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Robbie Grossman walks.",0,5,1,58,"top",8,"2023-08-09T03:42:41.421Z","2023-08-09T03:44:14.282Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",661309,"Adrián Martínez","/api/v1/people/661309","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85,11,2,0.4049,6.0471,29.8023,-23.6762,-9.5384,4.5871,-0.3811,3.5473,5.6782,-135.3321,-1.7474,-1.2682,50.0054,5.8615,-17.678,34.8,6,24,2149,249,NA,NA,NA,NA,NA,NA,FALSE,-23.5,8.2,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717069,"2023-08-09",1,"2023-08-09T03:43:11.129Z","2023-08-09T03:43:14.971Z",TRUE,"pitch","945fb878-131a-4c8d-969c-58b1b8db1c1a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.1769,1.4042,NA,172.67,169.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Robbie Grossman walks.",0,5,1,58,"top",8,"2023-08-09T03:42:41.421Z","2023-08-09T03:44:14.282Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",661309,"Adrián Martínez","/api/v1/people/661309","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.1,74.7,11,0.91,0.4638,5.842,22.3806,-35.036,-8.9003,-2.0224,-1.4604,2.5756,2.9443,-118.0779,-0.1673,-1.5667,50.0044,5.8696,-12.575,19.2,10.8,24,2276,290,NA,NA,NA,NA,NA,NA,FALSE,-45,-3.5,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717069,"2023-08-09",0,"2023-08-09T03:42:51.562Z","2023-08-09T03:42:54.562Z",TRUE,"pitch","3b555193-524e-449e-bfa0-6973b55933b9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1769,1.4359,NA,62.23,153.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Robbie Grossman walks.",0,5,1,58,"top",8,"2023-08-09T03:42:41.421Z","2023-08-09T03:44:14.282Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",661309,"Adrián Martínez","/api/v1/people/661309","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.5,12,2,0.4029,6.4358,29.7716,-23.0624,-10.3682,4.8637,1.4369,3.1629,10.294,-135.9552,-3.0735,-1.0511,50.0003,5.9084,-19.4099,36,6,24,2053,241,NA,NA,NA,NA,NA,NA,FALSE,-23,8.3,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717069,"2023-08-09",0,"2023-08-09T03:40:26.997Z","2023-08-09T03:40:34.325Z",TRUE,"pitch","d5708afa-2261-4c32-8e8b-284c3b0fc69f",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.01,1.39,NA,99.33,157.04,"bunt_grounder","soft","1",119.06,186.58,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Bunt Groundout","field_out","Nick Allen bunt grounds out softly, pitcher Max Scherzer to first baseman Nathaniel Lowe.",0,5,1,57,"bottom",7,"2023-08-09T03:40:12.750Z","2023-08-09T03:40:34.325Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.4,3,0.9,0.4043,6.3691,28.129,-14.3893,-6.4751,9.5565,0.4635,3.0273,10.8747,-135.2238,-3.5823,-2.7599,50.0021,5.3718,-12.0502,32.4,3.6,24,2309,224,23.6,35,38,NA,NA,NA,TRUE,-14.8,16.8,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717069,"2023-08-09",1,"2023-08-09T03:39:52.182Z","2023-08-09T03:40:04.307Z",TRUE,"pitch","7b7e6d8e-edcd-4cbd-bfef-9eb195ac1a20",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.57,1.71,NA,116.1,187.32,"fly_ball","medium","8",99.79,95.35,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Brent Rooker flies out to center fielder Leody Taveras.",0,5,1,56,"bottom",7,"2023-08-09T03:39:09.818Z","2023-08-09T03:40:04.307Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.6,8,0.84,0.4406,6.3299,25.5089,-30.0408,1.5635,1.3596,0.0237,1.9058,6.7486,-124.4311,-2.3873,-2.9291,50.0006,5.3725,2.4438,7.2,8.4,24,2237,158,90,47,269,NA,NA,NA,TRUE,-35.3,2.2,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672478,"Jordan Diaz","/api/v1/people/672478",NA,NA,NA,NA,NA,NA
717069,"2023-08-09",0,"2023-08-09T03:39:28.691Z","2023-08-09T03:39:31.944Z",TRUE,"pitch","31ee168f-f2bb-43fd-8c70-17ec7a65f411",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.57,1.71,NA,114.72,164.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Brent Rooker flies out to center fielder Leody Taveras.",0,5,1,56,"bottom",7,"2023-08-09T03:39:09.818Z","2023-08-09T03:40:04.307Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.2,5,0.9,0.4039,6.4081,29.8806,-17.0001,-8.6482,8.1479,0.0598,2.7505,10.4978,-135.655,-3.8342,-2.7379,50.0038,5.3685,-16.1081,38.4,4.8,24,2405,225,NA,NA,NA,NA,NA,NA,FALSE,-17.4,14,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717069,"2023-08-09",4,"2023-08-09T03:38:42.180Z","2023-08-09T03:38:50.207Z",TRUE,"pitch","b86f863e-172c-4d14-820c-1f016db4bded",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.2,1.55,NA,108.47,140.37,"ground_ball","medium","3",152.28,163.11,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Jordan Diaz singles on a ground ball to second baseman Marcus Semien, deflected by first baseman Nathaniel Lowe.",0,5,1,55,"bottom",7,"2023-08-09T03:37:12.981Z","2023-08-09T03:38:50.207Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,82.8,12,0.92,0.4184,6.3513,24.3021,-25.348,-1.05,3.9236,0.2237,3.6447,8.4198,-130.2979,0.3638,-2.8968,50.0035,5.4004,-1.8281,1.2,6,24,2457,206,97.4,-3,40,NA,NA,NA,FALSE,-26.4,7.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672478,"Jordan Diaz","/api/v1/people/672478",NA,NA,NA,NA,NA,NA
717069,"2023-08-09",3,"2023-08-09T03:38:18.358Z","2023-08-09T03:38:21.729Z",TRUE,"pitch","e4a827c9-d113-420a-ae63-f2bf022fbd57",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.2,1.55,NA,106.35,149.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Jordan Diaz singles on a ground ball to second baseman Marcus Semien, deflected by first baseman Nathaniel Lowe.",0,5,1,55,"bottom",7,"2023-08-09T03:37:12.981Z","2023-08-09T03:38:50.207Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,77.6,9,0.91,0.4474,6.574,22.8526,-29.4539,-10.0792,1.7888,0.7239,1.4421,11.2572,-122.184,-2.9587,-2.6219,50.0032,5.1857,-15.3234,24,8.4,24,1333,252,NA,NA,NA,NA,NA,NA,FALSE,-35.9,2.8,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717069,"2023-08-09",2,"2023-08-09T03:38:01.149Z","2023-08-09T03:38:05.791Z",TRUE,"pitch","2f2eb9bc-c856-4c9a-9b8b-c52178bb7ed4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.2,1.55,NA,115.03,167.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Jordan Diaz singles on a ground ball to second baseman Marcus Semien, deflected by first baseman Nathaniel Lowe.",0,5,1,55,"bottom",7,"2023-08-09T03:37:12.981Z","2023-08-09T03:38:50.207Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.4,5,0.9,0.4066,6.3207,31.3969,-15.4329,-8.7216,9.1237,0.0518,2.6257,10.2213,-135.0763,-4.4244,-2.661,50.0004,5.3814,-15.9993,39.6,4.8,24,2298,222,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717069,"2023-08-09",1,"2023-08-09T03:37:46.949Z","2023-08-09T03:37:51.746Z",TRUE,"pitch","594bca8c-84db-4fd2-82e6-54a383413c55",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3043,1.5944,NA,161.57,168.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Jordan Diaz singles on a ground ball to second baseman Marcus Semien, deflected by first baseman Nathaniel Lowe.",0,5,1,55,"bottom",7,"2023-08-09T03:37:12.981Z","2023-08-09T03:38:50.207Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.6,11,0.9,0.4099,6.2752,31.3378,-15.9122,-8.0307,9.0128,-1.1694,2.5921,7.1312,-134.0581,-4.3439,-2.8319,50.0031,5.3836,-14.4902,37.2,4.8,24,2314,227,NA,NA,NA,NA,NA,NA,FALSE,-16.9,15.5,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717069,"2023-08-09",0,"2023-08-09T03:37:32.021Z","2023-08-09T03:37:35.258Z",TRUE,"pitch","af000ae0-b1d0-47bb-bf09-8a42c6ba7b26",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2724,1.5944,NA,147.43,126.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Jordan Diaz singles on a ground ball to second baseman Marcus Semien, deflected by first baseman Nathaniel Lowe.",0,5,1,55,"bottom",7,"2023-08-09T03:37:12.981Z","2023-08-09T03:38:50.207Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.2,11,0.91,0.4059,6.3219,32.5877,-13.6767,-6.9792,10.0566,-0.7984,4.1519,7.6941,-135.5087,-1.0886,-2.7825,50.0062,5.5248,-12.8426,38.4,3.6,24,2377,225,NA,NA,NA,NA,NA,NA,FALSE,-13.7,18.1,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717069,"2023-08-09",2,"2023-08-09T03:37:00.375Z","2023-08-09T03:37:08.155Z",TRUE,"pitch","5f87ac61-b74c-4bfe-9eb7-d925381b3609",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.48,1.56,NA,121.15,170.25,"ground_ball","soft","1",130.25,191.08,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Tyler Soderstrom grounds out softly, pitcher Max Scherzer to first baseman Nathaniel Lowe.",0,5,1,54,"bottom",7,"2023-08-09T03:36:23.456Z","2023-08-09T03:37:08.155Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,80.8,5,0.87,0.4276,6.2602,25.8715,-23.1247,-2.1816,5.4437,-0.1088,2.5382,7.7406,-127.9952,-2.4124,-2.8859,50.0052,5.2996,-3.6295,4.8,6,24,2535,211,56.7,-74,2,NA,NA,NA,TRUE,-25.8,9.6,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717069,"2023-08-09",1,"2023-08-09T03:36:48.051Z","2023-08-09T03:36:52.924Z",TRUE,"pitch","d9fc345e-da8a-49a1-944a-c29e59196366",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4317,1.5627,NA,171.63,146.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Tyler Soderstrom grounds out softly, pitcher Max Scherzer to first baseman Nathaniel Lowe.",0,5,1,54,"bottom",7,"2023-08-09T03:36:23.456Z","2023-08-09T03:37:08.155Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,75.8,11,0.91,0.4558,6.2993,21.9343,-28.9977,-8.7714,2.1691,-1.4332,3.4244,6.3244,-119.9017,1.3411,-2.9581,50.0021,5.4343,-12.8444,21.6,8.4,24,1167,253,NA,NA,NA,NA,NA,NA,FALSE,-35.6,4.6,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
