"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718237,"2023-05-10",3,"2023-05-10T03:32:20.600Z","2023-05-10T03:32:29.614Z",TRUE,"pitch","faaefa75-4385-4b0c-8cd5-605db9e92232",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.53,1.76,NA,105.73,186.83,"fly_ball","medium","9",204.42,118.44,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Yordan Alvarez flies out to right fielder Hunter Renfroe.",0,3,1,56,"top",8,"2023-05-10T03:32:18.310Z","2023-05-10T03:32:29.614Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,78.5,9,2,0.4414,6.244,24.4585,-23.1237,5.6233,5.8008,0.2955,1.9243,4.6808,-124.0217,-4.6568,-2.3458,50.0029,5.7513,8.7718,21.6,7.2,24,2746,77,84.3,43,279,NA,NA,NA,TRUE,-28,9.7,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",0,"2023-05-10T03:31:36.477Z","2023-05-10T03:31:36.489Z",FALSE,"action",NA,NA,"Defensive Substitution: Matt Thaiss replaces Luis Rengifo, batting 8th, playing catcher.","Defensive Sub",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642136,"/api/v1/people/642136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","802","56","atBat","Flyout","field_out","Yordan Alvarez flies out to right fielder Hunter Renfroe.",0,3,1,56,"top",8,"2023-05-10T03:32:18.310Z","2023-05-10T03:32:29.614Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,650859,"/api/v1/people/650859",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",1,"2023-05-10T03:31:36.489Z","2023-05-10T03:31:37.489Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Wantz replaces Shohei Ohtani.","Pitching Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,681806,"/api/v1/people/681806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Flyout","field_out","Yordan Alvarez flies out to right fielder Hunter Renfroe.",0,3,1,56,"top",8,"2023-05-10T03:32:18.310Z","2023-05-10T03:32:29.614Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",2,"2023-05-10T03:31:36.489Z","2023-05-10T03:32:20.600Z",FALSE,"action",NA,NA,"Defensive switch from pitcher to designated hitter for Shohei Ohtani.","Defensive Switch",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,660271,"/api/v1/people/660271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","300","56","atBat","Flyout","field_out","Yordan Alvarez flies out to right fielder Hunter Renfroe.",0,3,1,56,"top",8,"2023-05-10T03:32:18.310Z","2023-05-10T03:32:29.614Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",681806,"Andrew Wantz","/api/v1/people/681806","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",3,"2023-05-10T03:29:36.619Z","2023-05-10T03:29:45.646Z",TRUE,"pitch","ca5e9b2d-cd97-447a-9d76-dbba33c85f06",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.1,1.45,NA,143.41,209.59,"fly_ball","medium","8",141.32,85.58,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Luis Rengifo flies out to center fielder Jake Meyers.",0,3,1,55,"bottom",7,"2023-05-10T03:29:13.980Z","2023-05-10T03:29:45.646Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.3,13,2,0.4376,5.7305,25.6807,-33.6965,-1.3554,-0.9654,-0.6929,1.0813,-2.5274,-125.2404,-4.8672,0.506,50.0003,5.8109,-2.1484,4.8,8.4,24,2676,325,85.6,40,287,NA,NA,NA,TRUE,-39.6,-2.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",2,"2023-05-10T03:29:16.114Z","2023-05-10T03:29:20.500Z",TRUE,"pitch","d786c364-2a8d-4911-910e-f9d8d19426c2",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.1,1.45,NA,137.45,197.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Luis Rengifo flies out to center fielder Jake Meyers.",0,3,1,55,"bottom",7,"2023-05-10T03:29:13.980Z","2023-05-10T03:29:45.646Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,77.8,7,2,0.4438,5.8976,27.036,-31.1063,0.5318,0.6981,-0.5366,1.5109,-3.1452,-123.8779,-4.0969,0.6859,50.0053,5.8151,0.8184,0,8.4,24,2528,340,NA,NA,NA,NA,NA,NA,FALSE,-37.6,0.5,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",0,"2023-05-10T03:28:14.047Z","2023-05-10T03:28:20.349Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Luis Rengifo replaces Chris Okey.","Offensive Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,650859,"/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","55","atBat","Flyout","field_out","Luis Rengifo flies out to center fielder Jake Meyers.",0,3,1,55,"bottom",7,"2023-05-10T03:29:13.980Z","2023-05-10T03:29:45.646Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,608360,"/api/v1/people/608360",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",1,"2023-05-10T03:28:20.349Z","2023-05-10T03:29:16.114Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Luis Rengifo flies out to center fielder Jake Meyers.",0,3,1,55,"bottom",7,"2023-05-10T03:29:13.980Z","2023-05-10T03:29:45.646Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",2,"2023-05-10T03:27:42.720Z","2023-05-10T03:27:54.214Z",TRUE,"pitch","617d0931-e04e-4eb4-8f67-fdf03576217e",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.32,1.61,NA,136.39,184.19,"line_drive","medium","7",79.6,88.72,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Gio Urshela singles on a line drive to left fielder Corey Julks.",0,3,1,54,"bottom",7,"2023-05-10T03:27:01.005Z","2023-05-10T03:27:54.214Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,570482,"Gio Urshela","/api/v1/people/570482","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.6,74.1,7,2,0.4653,5.6496,27.2417,-42.4671,-3.5465,-7.3671,-0.5086,2.0217,-1.5707,-118.6847,-0.3804,0.627,50.0056,6.1232,-4.952,7.2,12,24,2872,323,93.2,15,193,NA,NA,NA,FALSE,-54.8,-13.1,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,570482,"Gio Urshela","/api/v1/people/570482",NA,NA,NA,NA,NA,NA
718237,"2023-05-10",1,"2023-05-10T03:27:25.690Z","2023-05-10T03:27:29.403Z",TRUE,"pitch","4060ed9c-1fa9-45a5-aba8-6802ea24148e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2476,1.6258,NA,118.17,143.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Gio Urshela singles on a line drive to left fielder Corey Julks.",0,3,1,54,"bottom",7,"2023-05-10T03:27:01.005Z","2023-05-10T03:27:54.214Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,570482,"Gio Urshela","/api/v1/people/570482","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,86.9,11,2,0.3936,5.6685,35.5826,-25.6084,10.373,3.3615,-0.0307,3.5306,-4.4502,-139.8879,-2.5012,0.2453,50.0054,6.1397,20.2798,36,7.2,24,2275,146,NA,NA,NA,NA,NA,NA,FALSE,-24.2,5.6,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",0,"2023-05-10T03:27:04.654Z","2023-05-10T03:27:08.045Z",TRUE,"pitch","0977c93d-b2db-4ac3-825e-5e1ba6a4d6a8",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.32,1.61,NA,118.32,195.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Gio Urshela singles on a line drive to left fielder Corey Julks.",0,3,1,54,"bottom",7,"2023-05-10T03:27:01.005Z","2023-05-10T03:27:54.214Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,570482,"Gio Urshela","/api/v1/people/570482","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88,8,2,0.3917,5.737,33.1578,-23.5274,9.1604,4.368,-0.0347,1.6196,-3.8802,-140.12,-7.4002,0.182,50.0002,5.8441,18.1198,34.8,6,24,2271,143,NA,NA,NA,NA,NA,NA,FALSE,-23.2,6.5,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",5,"2023-05-10T03:26:37.822Z","2023-05-10T03:26:42.858Z",TRUE,"pitch","4bdf513d-c885-436c-8342-014691840542",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.53,1.72,NA,138.63,204.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,3,1,53,"bottom",7,"2023-05-10T03:24:17.899Z","2023-05-10T03:26:42.858Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.1,75.1,13,2,0.4614,5.8038,26.9223,-44.7001,-4.679,-8.8104,-0.5675,1.2604,-1.3139,-119.542,-1.6111,0.5996,50.005,6.0224,-6.6501,8.4,13.2,24,2849,327,NA,NA,NA,NA,NA,NA,TRUE,-57.1,-16,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",4,"2023-05-10T03:26:08.659Z","2023-05-10T03:26:13.344Z",TRUE,"pitch","421e2be4-21fa-45b7-966a-56bea44435ce",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.6149,1.7359,NA,165.24,231.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,3,1,53,"bottom",7,"2023-05-10T03:24:17.899Z","2023-05-10T03:26:42.858Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,77.8,13,2,0.4465,5.816,27.0893,-37.9974,-1.1328,-3.8289,-1.2657,0.275,-3.8683,-123.21,-5.5553,0.4792,50.0046,5.8118,-1.7215,3.6,10.8,24,2742,338,NA,NA,NA,NA,NA,NA,FALSE,-46.6,-8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",3,"2023-05-10T03:25:45.210Z","2023-05-10T03:25:49.035Z",TRUE,"pitch","982dd18d-97ae-4c3c-88ba-35e4e0b732fa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5701,1.7359,NA,156.67,250.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,3,1,53,"bottom",7,"2023-05-10T03:24:17.899Z","2023-05-10T03:26:42.858Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77.7,13,2,0.4507,5.8333,24.2461,-40.4246,-0.5754,-5.518,-1.0406,-0.4304,-3.3674,-121.6042,-6.531,0.4379,50.0034,5.8044,-0.86,2.4,10.8,24,2724,321,NA,NA,NA,NA,NA,NA,FALSE,-50.5,-11.3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",2,"2023-05-10T03:25:15.976Z","2023-05-10T03:25:20.237Z",TRUE,"pitch","03cf91ab-8947-40be-8c17-fbdaf241c2da",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.53,1.72,NA,91.39,230.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,3,1,53,"bottom",7,"2023-05-10T03:24:17.899Z","2023-05-10T03:26:42.858Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,82.3,14,2,0.4217,6.0044,28.9172,-30.5787,10.874,0.936,0.672,0.3136,-3.4078,-130.1968,-8.1029,0.5899,50.0047,5.8006,18.5542,28.8,8.4,24,1557,119,NA,NA,NA,NA,NA,NA,FALSE,-34.3,0,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",1,"2023-05-10T03:24:55.118Z","2023-05-10T03:24:59.169Z",TRUE,"pitch","ec42616a-bd5b-44f6-9014-84de123cc2e8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5925,1.7359,NA,123.13,212.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,3,1,53,"bottom",7,"2023-05-10T03:24:17.899Z","2023-05-10T03:26:42.858Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.3,74.8,13,2,0.4617,5.7079,28.307,-44.2457,-3.019,-8.5168,-0.1608,0.9841,-1.1126,-119.7322,-2.283,0.7053,50.0035,6.0002,-4.2779,6,13.2,24,2988,318,NA,NA,NA,NA,NA,NA,FALSE,-56.9,-15.7,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718237,"2023-05-10",0,"2023-05-10T03:24:41.480Z","2023-05-10T03:24:45.295Z",TRUE,"pitch","2f838c95-cdfa-42e1-ac23-8c6d57114f7d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.53,1.72,NA,108.24,205.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Brandon Drury strikes out swinging.",0,3,1,53,"bottom",7,"2023-05-10T03:24:17.899Z","2023-05-10T03:26:42.858Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,74,14,2,0.4679,5.8988,26.5014,-45.1277,-3.858,-9.3785,0.2297,1.2373,0.0644,-117.9449,-1.2285,0.7014,50.0024,5.9994,-5.3293,7.2,13.2,24,2773,318,NA,NA,NA,NA,NA,NA,FALSE,-59.2,-16.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
