"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716609,"2023-09-13",0,"2023-09-13T02:19:56.070Z","2023-09-13T02:21:19.928Z",FALSE,"action",NA,NA,"Pitching Change: Brad Boxberger replaces Luke Little.","Pitching Substitution",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,502202,"/api/v1/people/502202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"45","atBat","Pop Out","field_out","Brendan Rodgers pops out to second baseman Nico Hoerner.",0,2,4,45,"bottom",5,"2023-09-13T02:21:17.582Z","2023-09-13T02:21:46.424Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",502202,"Brad Boxberger","/api/v1/people/502202","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",6,"2023-09-13T02:18:29.408Z","2023-09-13T02:18:38.663Z",TRUE,"pitch","5effdfa3-9b29-4ed7-8d6b-b16b40160039",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,2,NA,NA,3.41,1.6,NA,124.48,165.16,"fly_ball","medium","7",46.73,106.98,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Ian Happ flies out to left fielder Nolan Jones.",0,2,4,44,"top",5,"2023-09-13T02:16:11.399Z","2023-09-13T02:18:38.663Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,85.4,5,0.91,0.4077,6.3995,23.5981,-16.8579,0.3391,8.3406,-0.1963,2.7268,0.3233,-133.3872,-7.2136,-0.3623,50.0001,6.6414,0.6225,2.4,3.6,24,2156,193,93.9,49,313,NA,NA,NA,TRUE,-18,14.2,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",5,"2023-09-13T02:18:06.853Z","2023-09-13T02:18:10.968Z",TRUE,"pitch","0a64e01a-ab03-48e7-9915-7eea44f292c1",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.4982,1.4516,NA,132.61,155.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Ian Happ flies out to left fielder Nolan Jones.",0,2,4,44,"top",5,"2023-09-13T02:16:11.399Z","2023-09-13T02:18:38.663Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,85.2,1,0.91,0.4082,6.1701,23.87,-15.9005,0.2875,8.8895,-0.4096,3.0785,-0.4386,-133.2721,-6.5948,-0.2816,50.0032,6.6985,0.5263,1.2,3.6,24,2159,190,NA,NA,NA,NA,NA,NA,FALSE,-17,15.2,-0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",4,"2023-09-13T02:17:44.137Z","2023-09-13T02:17:47.807Z",TRUE,"pitch","56ded428-e063-4530-a1c4-8d4c8908f8cc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.5688,1.617,NA,150.29,155.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Ian Happ flies out to left fielder Nolan Jones.",0,2,4,44,"top",5,"2023-09-13T02:16:11.399Z","2023-09-13T02:18:38.663Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,85.2,11,0.91,0.4085,6.1925,23.4013,-17.162,0.3062,8.2104,-0.8733,3.1027,-1.4034,-133.0962,-6.1287,-0.3833,50.004,6.6401,0.56,1.2,3.6,24,2078,201,NA,NA,NA,NA,NA,NA,FALSE,-18.1,14,-0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",1,"2023-09-13T02:16:40.778Z","2023-09-13T02:16:45.058Z",TRUE,"pitch","3c747c00-693a-4784-b506-27b0533271d7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4041,1.5934,NA,125.87,136.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Ian Happ flies out to left fielder Nolan Jones.",0,2,4,44,"top",5,"2023-09-13T02:16:11.399Z","2023-09-13T02:18:38.663Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,83.2,11,0.91,0.4192,6.3117,21.0665,-27.6004,3.2799,2.6333,-0.2326,3.8046,-0.7137,-129.4977,-2.413,-0.384,50.005,6.8103,5.7025,10.8,7.2,24,2210,169,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.6,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",0,"2023-09-13T02:16:21.221Z","2023-09-13T02:16:25.391Z",TRUE,"pitch","285d52af-95ec-442d-afb5-727a3c8be4f2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4982,1.5697,NA,154.36,148.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Ian Happ flies out to left fielder Nolan Jones.",0,2,4,44,"top",5,"2023-09-13T02:16:11.399Z","2023-09-13T02:18:38.663Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,85.4,11,0.91,0.4068,6.1403,24.3302,-17.0927,-0.3508,8.1798,-0.98,3.3567,-1.3853,-133.7893,-5.7632,-0.4135,50.0007,6.7319,-0.646,2.4,3.6,24,2039,194,NA,NA,NA,NA,NA,NA,FALSE,-17.9,14,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",2,"2023-09-13T02:16:58.035Z","2023-09-13T02:17:27.024Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Ian Happ flies out to left fielder Nolan Jones.",0,2,4,44,"top",5,"2023-09-13T02:16:11.399Z","2023-09-13T02:18:38.663Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",3,"2023-09-13T02:17:27.024Z","2023-09-13T02:17:32.419Z",FALSE,"pickoff","fd26a07a-221a-4383-9747-733c35b402b7",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Flyout","field_out","Ian Happ flies out to left fielder Nolan Jones.",0,2,4,44,"top",5,"2023-09-13T02:16:11.399Z","2023-09-13T02:18:38.663Z",TRUE,FALSE,FALSE,TRUE,0,3,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",4,"2023-09-13T02:15:42.685Z","2023-09-13T02:15:53.121Z",TRUE,"pitch","45c4212e-8474-40b8-a141-40f2b71890d4",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,2,NA,NA,3.12,1.49,NA,132.14,155.73,"line_drive","medium","7",52.27,89.95,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Nico Hoerner singles on a line drive to left fielder Nolan Jones.",0,2,4,43,"top",5,"2023-09-13T02:14:37.652Z","2023-09-13T02:15:53.121Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,86.4,1,0.91,0.4029,6.3548,24.05,-17.854,0.1022,7.6138,-0.3971,3.0758,-0.6361,-134.9608,-6.267,-0.1736,50.0007,6.6469,0.1923,0,3.6,24,2098,191,99.8,13,265,NA,NA,NA,FALSE,-18.4,13,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",3,"2023-09-13T02:15:28.648Z","2023-09-13T02:15:32.888Z",TRUE,"pitch","aa4af149-e7b8-4329-99b5-1395bbd729d1",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.3023,1.5069,NA,110.42,169.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Nico Hoerner singles on a line drive to left fielder Nolan Jones.",0,2,4,43,"top",5,"2023-09-13T02:14:37.652Z","2023-09-13T02:15:53.121Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,86.4,5,0.91,0.4046,6.4127,21.5588,-18.919,-0.2768,7.0945,0.1725,2.5534,1.3412,-134.0065,-7.1861,-0.2927,50.0037,6.5614,-0.5174,1.2,4.8,24,2190,191,NA,NA,NA,NA,NA,NA,FALSE,-19.6,12,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",2,"2023-09-13T02:15:13.967Z","2023-09-13T02:15:18.454Z",TRUE,"pitch","a36f29df-08b2-4870-abe8-9cc389fadecc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.3199,1.5711,NA,94.81,199.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Nico Hoerner singles on a line drive to left fielder Nolan Jones.",0,2,4,43,"top",5,"2023-09-13T02:14:37.652Z","2023-09-13T02:15:53.121Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,86.8,14,0.91,0.4029,6.2867,23.146,-16.4045,0.0157,8.3828,0.5821,1.4501,2.2438,-134.8068,-10.3757,-0.2554,50.0057,6.4501,0.0295,1.2,3.6,24,2196,190,NA,NA,NA,NA,NA,NA,FALSE,-17.6,13.7,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",1,"2023-09-13T02:14:59.791Z","2023-09-13T02:15:03.685Z",TRUE,"pitch","dbe3ddfe-3ff7-4df7-9c56-8a580abe6ec8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0669,1.4124,NA,77.75,204.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Nico Hoerner singles on a line drive to left fielder Nolan Jones.",0,2,4,43,"top",5,"2023-09-13T02:14:37.652Z","2023-09-13T02:15:53.121Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,82.6,14,0.9,0.4251,6.4589,20.8562,-29.6501,2.8171,1.4907,1.0296,1.2628,2.094,-127.7746,-7.6556,-0.1603,50.0024,6.5581,4.7601,9.6,7.2,24,2318,155,NA,NA,NA,NA,NA,NA,FALSE,-33.4,1.6,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",0,"2023-09-13T02:14:42.575Z","2023-09-13T02:14:48.095Z",TRUE,"pitch","39574a4f-aefd-4129-b55a-8f9dc152aa74",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1846,1.4833,NA,102.89,220.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Single","single","Nico Hoerner singles on a line drive to left fielder Nolan Jones.",0,2,4,43,"top",5,"2023-09-13T02:14:37.652Z","2023-09-13T02:15:53.121Z",TRUE,FALSE,FALSE,FALSE,33,3,1,2,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80,75.1,14,0.93,0.4682,6.6724,19.5285,-36.4343,0.8214,-3.0636,0.3703,0.675,1.0033,-116.4821,-5.8863,-0.1709,50.0038,6.635,1.1417,2.4,10.8,24,2599,25,NA,NA,NA,NA,NA,NA,FALSE,-49,-6.6,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",2,"2023-09-13T02:14:11.733Z","2023-09-13T02:14:17.587Z",TRUE,"pitch","75f488d9-89d0-4d9f-8e9e-23ca5e8f0d8b",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,1,NA,NA,3.55,1.64,NA,88.96,220.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Christopher Morel strikes out swinging.",0,2,4,42,"top",5,"2023-09-13T02:13:28.954Z","2023-09-13T02:14:17.587Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,76,14,0.94,0.4629,6.4397,19.618,-36.8967,0.6508,-3.3217,0.7357,0.687,1.9093,-117.747,-5.9188,-0.1659,50.0012,6.5967,0.9256,1.2,10.8,24,2554,36,NA,NA,NA,NA,NA,NA,TRUE,-48.4,-7.1,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",1,"2023-09-13T02:13:43.513Z","2023-09-13T02:13:47.539Z",TRUE,"pitch","94d6d952-bf69-446a-9f57-52f2d569e0d1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.55,1.64,NA,107.66,177.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Christopher Morel strikes out swinging.",0,2,4,42,"top",5,"2023-09-13T02:13:28.954Z","2023-09-13T02:14:17.587Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.9,74.8,5,0.89,0.4673,6.1974,18.1735,-28.0204,-4.0265,2.9714,0.2449,2.279,2.3657,-116.4162,-3.8855,-0.2521,50.002,6.5704,-5.6259,10.8,8.4,24,1188,220,NA,NA,NA,NA,NA,NA,FALSE,-37.3,4.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716609,"2023-09-13",0,"2023-09-13T02:13:28.954Z","2023-09-13T02:13:34.614Z",TRUE,"pitch","e9f88892-ca80-4601-992f-98e590943f28",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.55,1.64,NA,78.74,200.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Christopher Morel strikes out swinging.",0,2,4,42,"top",5,"2023-09-13T02:13:28.954Z","2023-09-13T02:14:17.587Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,666624,"Christopher Morel","/api/v1/people/666624","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.7,74.8,14,0.9,0.4692,6.3778,18.9694,-35.9162,0.5769,-2.6973,1.0038,1.4066,2.5481,-116.1445,-4.3341,-0.1764,50.005,6.6635,0.7991,1.2,10.8,24,2434,40,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-5.6,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
