"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718324,"2023-05-03",1,"2023-05-04T00:22:28.561Z","2023-05-04T00:22:33.495Z",TRUE,"pitch","f69d61fa-da83-4aa5-b1c3-cc0f857b8bae",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3131,1.5102,NA,69.47,170.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Lineout","field_out","Isiah Kiner-Falefa lines out to center fielder Myles Straw.",0,2,2,38,"bottom",5,"2023-05-04T00:22:04.752Z","2023-05-04T00:23:02.959Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.6,12,2,0.4121,6.922,28.6506,-18.2921,-5.1715,7.7614,1.2469,2.5405,8.1403,-132.948,-4.5065,-1.1836,50.0055,5.5863,-9.254,21.6,4.8,24,2149,210,NA,NA,NA,NA,NA,NA,FALSE,-19.6,13.2,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",0,"2023-05-04T00:22:17.739Z","2023-05-04T00:22:21.717Z",TRUE,"pitch","25fbd36e-519a-4ae5-bfe8-555a8242a7ef",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1284,1.4312,NA,115.9,157.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Lineout","field_out","Isiah Kiner-Falefa lines out to center fielder Myles Straw.",0,2,2,38,"bottom",5,"2023-05-04T00:22:04.752Z","2023-05-04T00:23:02.959Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.8,2,2,0.4339,6.8604,23.7514,-28.4713,1.4674,2.2942,0.0289,3.0083,3.0527,-125.864,-1.0003,-1.3869,50.0059,5.7009,2.372,6,7.2,24,2254,179,NA,NA,NA,NA,NA,NA,FALSE,-32.2,4.2,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",5,"2023-05-04T00:21:33.229Z","2023-05-04T00:21:59.249Z",TRUE,"pitch","bedb0c0b-b19e-4578-aba7-f2c440c32fc7",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.3,1.57,NA,123.55,184.11,"fly_ball","medium","9",216.01,83.02,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Home Run","home_run","Jake Bauers homers (1) on a fly ball to right field.",1,2,2,37,"bottom",5,"2023-05-04T00:20:02.865Z","2023-05-04T00:21:59.249Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.1,8,2,0.4488,6.9064,24.805,-35.4972,1.7372,-2.208,-0.1718,2.0248,2.5034,-122.1873,-1.3766,-1.4366,50.0013,5.6546,2.6174,4.8,9.6,24,2575,22,105.1,24,362,NA,NA,NA,FALSE,-43,-4.1,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",4,"2023-05-04T00:21:14.015Z","2023-05-04T00:21:18.201Z",TRUE,"pitch","9f177960-2416-45dc-a567-7be7a7f45066",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.3,1.57,NA,128.64,205.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Home Run","home_run","Jake Bauers homers (1) on a fly ball to right field.",1,2,2,37,"bottom",5,"2023-05-04T00:20:02.865Z","2023-05-04T00:21:59.249Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.3,75.8,13,2,0.4583,7.1548,24.9807,-42.6122,4.6999,-7.2244,-0.3054,1.227,1.1069,-119.8926,-1.589,-1.3845,50.0058,5.7302,6.7862,9.6,12,24,2288,19,NA,NA,NA,NA,NA,NA,FALSE,-53.8,-13.2,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",3,"2023-05-04T00:20:58.349Z","2023-05-04T00:21:07.276Z",TRUE,"pitch","d64dcd47-90e8-454d-9d1e-727e218b39cf",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4323,1.6228,NA,139.76,218.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Home Run","home_run","Jake Bauers homers (1) on a fly ball to right field.",1,2,2,37,"bottom",5,"2023-05-04T00:20:02.865Z","2023-05-04T00:21:59.249Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,77.8,13,2,0.4461,6.9437,25.0949,-32.0434,1.6511,0.0826,-0.597,0.7451,1.5828,-122.9272,-4.9673,-1.4645,50.0016,5.5223,2.5182,4.8,8.4,24,2572,35,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-0.8,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",2,"2023-05-04T00:20:45.787Z","2023-05-04T00:20:52.534Z",TRUE,"pitch","2a791384-defd-46ea-822e-4aa4d5bb9e10",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4587,1.6492,NA,143.05,202.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Home Run","home_run","Jake Bauers homers (1) on a fly ball to right field.",1,2,2,37,"bottom",5,"2023-05-04T00:20:02.865Z","2023-05-04T00:21:59.249Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.8,75,13,2,0.4618,7.0188,25.3017,-41.2723,6.5793,-6.3997,-0.6834,1.3379,-0.2966,-119.1269,-1.3661,-1.4098,50.004,5.6878,9.3498,12,12,24,2069,31,NA,NA,NA,NA,NA,NA,FALSE,-52.8,-11.6,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",1,"2023-05-04T00:20:26.797Z","2023-05-04T00:20:32.634Z",TRUE,"pitch","b91d10d1-fdf6-483f-9848-a2c60e593fd0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.3,1.57,NA,111.83,173.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Home Run","home_run","Jake Bauers homers (1) on a fly ball to right field.",1,2,2,37,"bottom",5,"2023-05-04T00:20:02.865Z","2023-05-04T00:21:59.249Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.6,5,2,0.4415,6.9076,22.8827,-28.0599,1.2248,2.6348,0.1357,2.4298,3.2907,-123.6991,-2.0872,-1.3668,50.0025,5.6191,1.9127,4.8,7.2,24,2443,202,NA,NA,NA,NA,NA,NA,FALSE,-33.1,4.6,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",0,"2023-05-04T00:20:15.274Z","2023-05-04T00:20:19.320Z",TRUE,"pitch","4541dcdf-d4c2-40ef-9608-3b127a2fe22b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4587,1.6755,NA,140.34,164.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Home Run","home_run","Jake Bauers homers (1) on a fly ball to right field.",1,2,2,37,"bottom",5,"2023-05-04T00:20:02.865Z","2023-05-04T00:21:59.249Z",TRUE,TRUE,FALSE,FALSE,75,2,2,1,641343,"Jake Bauers","/api/v1/people/641343","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.4,80.5,4,2,0.432,6.6784,21.6078,-24.6381,-0.4095,4.6113,-0.6123,2.7599,2.2402,-125.9922,-2.1776,-1.4535,50.0028,5.5933,-0.6694,1.2,6,24,2101,208,NA,NA,NA,NA,NA,NA,FALSE,-27.8,8.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",3,"2023-05-04T00:19:44.747Z","2023-05-04T00:19:55.318Z",TRUE,"pitch","38662d5e-a6db-4e52-996a-b02d4dd33a6a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.03,1.44,NA,145.15,171.31,"fly_ball","medium","7",86,82.57,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Harrison Bader flies out to left fielder Steven Kwan.",0,2,1,36,"bottom",5,"2023-05-04T00:18:56.668Z","2023-05-04T00:19:55.318Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77.5,4,2,0.4494,6.7338,20.4424,-33.1963,2.8267,-0.6801,-0.7386,2.499,1.015,-121.1957,-0.8517,-1.5284,50.0012,5.7173,4.2657,7.2,9.6,24,2541,72,84.3,33,307,NA,NA,NA,TRUE,-40.2,-1.2,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",2,"2023-05-04T00:19:30.068Z","2023-05-04T00:19:34.637Z",TRUE,"pitch","89589393-d8ed-4249-ba5c-cb7fc25aefb9",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,2.9776,1.5191,NA,86.66,178.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Harrison Bader flies out to left fielder Steven Kwan.",0,2,1,36,"bottom",5,"2023-05-04T00:18:56.668Z","2023-05-04T00:19:55.318Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,84.1,6,2,0.4108,6.6902,27.4561,-16.0175,-6.1867,8.9601,0.796,2.2144,7.323,-133.134,-5.72,-1.181,50.0007,5.5421,-11.1523,30,4.8,24,2278,212,NA,NA,NA,NA,NA,NA,FALSE,-17.3,15.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",1,"2023-05-04T00:19:17.602Z","2023-05-04T00:19:22.004Z",TRUE,"pitch","da19936f-64f6-4ad5-a8a3-89bf4681ae73",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,2.9776,1.4928,NA,90.61,195.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Harrison Bader flies out to left fielder Steven Kwan.",0,2,1,36,"bottom",5,"2023-05-04T00:18:56.668Z","2023-05-04T00:19:55.318Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.5,9,2,0.4388,6.8045,21.9438,-32.6861,1.7185,-0.323,0.6923,1.5915,4.6744,-124.2235,-3.2239,-1.4276,50.004,5.5885,2.7189,6,8.4,24,2496,85,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-1.1,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",0,"2023-05-04T00:19:04.430Z","2023-05-04T00:19:09.290Z",TRUE,"pitch","9a80b5f4-04f0-4ac1-bd7c-8279bb9d7c37",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9248,1.4138,NA,132.06,145.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Harrison Bader flies out to left fielder Steven Kwan.",0,2,1,36,"bottom",5,"2023-05-04T00:18:56.668Z","2023-05-04T00:19:55.318Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,664056,"Harrison Bader","/api/v1/people/664056","R","Right",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.8,11,2,0.4526,6.4925,20.5573,-35.7573,1.9515,-2.4077,-0.3952,3.4429,1.858,-120.4396,1.7622,-1.4265,50.0034,5.8344,2.9036,4.8,9.6,24,2427,52,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-3.7,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",3,"2023-05-04T00:18:20.525Z","2023-05-04T00:18:43.551Z",TRUE,"pitch","9200a9e9-a515-4b0f-8628-e060810ebbcd",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,0,NA,NA,3.08,1.47,NA,123.26,170.77,"fly_ball","medium","89",173.77,50.04,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Home Run","home_run","Willie Calhoun homers (2) on a fly ball to right center field.",1,2,1,35,"bottom",5,"2023-05-04T00:17:15.809Z","2023-05-04T00:18:43.551Z",TRUE,TRUE,FALSE,FALSE,38,2,1,0,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,80.5,5,2,0.4302,6.6526,23.7003,-20.8787,1.1479,6.8653,-0.1643,2.519,2.8833,-126.8794,-3.6264,-1.4604,50.0045,5.6123,1.8887,6,4.8,24,2446,200,99.7,27,387,NA,NA,NA,FALSE,-23.8,11.9,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",2,"2023-05-04T00:18:06.230Z","2023-05-04T00:18:10.786Z",TRUE,"pitch","3fdab17d-7b2e-4377-885e-926477fa12a1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0803,1.3648,NA,135.73,214.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Home Run","home_run","Willie Calhoun homers (2) on a fly ball to right center field.",1,2,1,35,"bottom",5,"2023-05-04T00:17:15.809Z","2023-05-04T00:18:43.551Z",TRUE,TRUE,FALSE,FALSE,38,2,1,0,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.8,13,2,0.4111,6.5833,29.5727,-11.1389,-6.2553,11.7076,-0.4915,0.9076,4.3103,-133.4037,-9.728,-1.3181,50.0034,5.4118,-11.2382,38.4,3.6,24,2168,219,NA,NA,NA,NA,NA,NA,FALSE,-13.4,19.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",1,"2023-05-04T00:17:52.833Z","2023-05-04T00:17:56.870Z",TRUE,"pitch","bab973fe-efb4-49be-bedf-a94312386491",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0276,1.4175,NA,85.01,199.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Home Run","home_run","Willie Calhoun homers (2) on a fly ball to right center field.",1,2,1,35,"bottom",5,"2023-05-04T00:17:15.809Z","2023-05-04T00:18:43.551Z",TRUE,TRUE,FALSE,FALSE,38,2,1,0,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.8,79.9,14,2,0.4312,6.4186,28.2789,-22.2362,-9.089,6.0912,0.8392,1.4452,8.1401,-127.4458,-5.8764,-1.2286,50.0016,5.558,-14.8234,28.8,7.2,24,1635,239,NA,NA,NA,NA,NA,NA,FALSE,-26.2,9.7,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
718324,"2023-05-03",0,"2023-05-04T00:17:39.535Z","2023-05-04T00:17:43.487Z",TRUE,"pitch","9d786bbf-1295-450d-be6e-79e201679827",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.9221,1.3122,NA,117.34,188.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Home Run","home_run","Willie Calhoun homers (2) on a fly ball to right center field.",1,2,1,35,"bottom",5,"2023-05-04T00:17:15.809Z","2023-05-04T00:18:43.551Z",TRUE,TRUE,FALSE,FALSE,38,2,1,0,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",669456,"Shane Bieber","/api/v1/people/669456","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,78.6,5,2,0.4399,6.5696,24.6723,-21.6569,2.1015,6.6948,-0.0089,1.8606,2.9462,-124.4524,-4.6637,-1.4804,50.0013,5.5496,3.3001,9.6,6,24,2367,195,NA,NA,NA,NA,NA,NA,FALSE,-26,11.3,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641432,"Willie Calhoun","/api/v1/people/641432",NA,NA,NA,NA,NA,NA
