"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717833,"2023-06-09",1,"2023-06-10T00:45:11.693Z","2023-06-10T00:45:15.291Z",TRUE,"pitch","b0b4b4d4-496a-4d52-93f8-cfa50c75cef8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1155,1.4701,NA,114.24,152.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Flyout","field_out","Mike Zunino flies out sharply to center fielder Chas McCormick.",0,5,4,52,"bottom",6,"2023-06-10T00:45:09.610Z","2023-06-10T00:45:54.932Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,572287,"Mike Zunino","/api/v1/people/572287","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,83,2,0.72,0.4147,5.9409,29.2383,-29.2772,0.027,1.6437,0.0723,3.1778,2.6705,-132.2877,-1.8042,-0.9555,50.0061,6.023,0.0472,1.2,7.2,24,2367,173,NA,NA,NA,NA,NA,NA,FALSE,-30.4,2.8,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",0,"2023-06-10T00:44:46.386Z","2023-06-10T00:45:11.693Z",FALSE,"action",NA,NA,"Pitching Change: Ryne Stanek replaces Cristian Javier.","Pitching Substitution",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592773,"/api/v1/people/592773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Flyout","field_out","Mike Zunino flies out sharply to center fielder Chas McCormick.",0,5,4,52,"bottom",6,"2023-06-10T00:45:09.610Z","2023-06-10T00:45:54.932Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,572287,"Mike Zunino","/api/v1/people/572287","R","Right",592773,"Ryne Stanek","/api/v1/people/592773","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",3,"2023-06-10T00:42:19.623Z","2023-06-10T00:42:25.109Z",TRUE,"pitch","8728409e-8460-4091-8c78-30d89658083f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.08,1.43,NA,107.8,146.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,5,4,51,"top",6,"2023-06-10T00:41:34.452Z","2023-06-10T00:42:25.109Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.7,12,0.86,0.4114,6.5519,28.0069,-15.5763,1.6409,9.24,0.2413,3.4129,-4.9039,-133.0445,-1.7205,1.8935,50.0016,5.1943,2.9475,7.2,3.6,24,2167,162,NA,NA,NA,NA,NA,NA,TRUE,-16.1,16.6,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",1,"2023-06-10T00:41:58.128Z","2023-06-10T00:42:02.374Z",TRUE,"pitch","fafd6747-f6a3-4a95-87f2-aaf4610c6cd4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.08,1.43,NA,145.47,195.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,5,4,51,"top",6,"2023-06-10T00:41:34.452Z","2023-06-10T00:42:25.109Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.8,71.8,7,0.91,0.4844,6.6346,21.2318,-35.4557,-7.9234,-2.5334,-0.7469,1.6071,-3.7344,-113.2079,-0.1117,1.9552,50.0045,5.2148,-10.2543,16.8,12,24,2291,305,NA,NA,NA,NA,NA,NA,FALSE,-49.6,-4.3,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",0,"2023-06-10T00:41:37.851Z","2023-06-10T00:41:41.727Z",TRUE,"pitch","189c392e-3275-4ddb-a4b7-2043d58de65f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.08,1.43,NA,112.06,170.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,5,4,51,"top",6,"2023-06-10T00:41:34.452Z","2023-06-10T00:42:25.109Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.4,72.7,5,0.91,0.4783,6.7145,19.5973,-33.4759,-7.6391,-0.977,0.1297,2.5316,-2.0613,-114.1922,1.2229,2.0351,50.0046,5.2643,-10.1615,18,10.8,24,2293,300,NA,NA,NA,NA,NA,NA,FALSE,-45.4,-1.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",2,"2023-06-10T00:42:09.657Z","2023-06-10T00:42:19.623Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,455117,"/api/v1/people/455117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Martin Maldonado strikes out swinging.",0,5,4,51,"top",6,"2023-06-10T00:41:34.452Z","2023-06-10T00:42:25.109Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",4,"2023-06-10T00:41:08.588Z","2023-06-10T00:41:14.767Z",TRUE,"pitch","415f6d2e-1ccc-45f8-bb28-bbea061d3ac2",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.08,1.46,NA,99.59,127.91,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"50","atBat","Strikeout Double Play","strikeout_double_play","Yainer Diaz strikes out swinging and Jeremy Pena caught stealing 2nd, catcher Mike Zunino to second baseman Andres Gimenez to catcher Mike Zunino.",0,5,4,50,"top",6,"2023-06-10T00:39:24.916Z","2023-06-10T00:41:14.767Z",TRUE,FALSE,FALSE,TRUE,0,1,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.6,12,0.67,0.4129,6.5586,25.6757,-19.1982,0.5457,7.2688,0.4568,4.1065,-4.5066,-132.1639,0.5035,2.1064,50.0054,5.3132,0.9747,0,4.8,24,1860,162,NA,NA,NA,NA,NA,NA,TRUE,-19.4,13.4,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",3,"2023-06-10T00:40:50.377Z","2023-06-10T00:40:53.960Z",TRUE,"pitch","8f6a3406-d4bf-49d7-a9cb-aac3d422b729",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1045,1.4601,NA,71.74,191.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout Double Play","strikeout_double_play","Yainer Diaz strikes out swinging and Jeremy Pena caught stealing 2nd, catcher Mike Zunino to second baseman Andres Gimenez to catcher Mike Zunino.",0,5,4,50,"top",6,"2023-06-10T00:39:24.916Z","2023-06-10T00:41:14.767Z",TRUE,FALSE,FALSE,TRUE,0,1,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,74.6,14,0.85,0.4644,6.6614,22.2416,-32.2436,-0.5463,-0.0542,1.1873,1.7476,-2.2909,-117.8957,-1.0549,2.2422,50.0003,5.1746,-0.769,2.4,9.6,24,1598,230,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-0.1,1.6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",2,"2023-06-10T00:40:24.965Z","2023-06-10T00:40:29.103Z",TRUE,"pitch","7dced593-c7a5-4a20-b9b3-2e062dfb00bb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.08,1.46,NA,165.67,178.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout Double Play","strikeout_double_play","Yainer Diaz strikes out swinging and Jeremy Pena caught stealing 2nd, catcher Mike Zunino to second baseman Andres Gimenez to catcher Mike Zunino.",0,5,4,50,"top",6,"2023-06-10T00:39:24.916Z","2023-06-10T00:41:14.767Z",TRUE,FALSE,FALSE,TRUE,0,1,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77,71.2,13,0.9,0.4883,6.5638,20.3073,-31.3269,-9.1983,0.6664,-1.2768,2.236,-4.6371,-112.1694,0.5289,2.0124,50.0029,5.1914,-11.7203,21.6,10.8,24,2285,301,NA,NA,NA,NA,NA,NA,FALSE,-44.4,1.7,17.9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",0,"2023-06-10T00:39:46.939Z","2023-06-10T00:39:51.034Z",TRUE,"pitch","fa0f7384-29e5-4e93-9f47-2b41211c6888",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.08,1.46,NA,141.89,177.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout Double Play","strikeout_double_play","Yainer Diaz strikes out swinging and Jeremy Pena caught stealing 2nd, catcher Mike Zunino to second baseman Andres Gimenez to catcher Mike Zunino.",0,5,4,50,"top",6,"2023-06-10T00:39:24.916Z","2023-06-10T00:41:14.767Z",TRUE,FALSE,FALSE,TRUE,0,1,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.9,70.4,4,0.9,0.4914,6.5951,22.2226,-35.2278,-7.764,-2.439,-0.6531,2.2797,-4.0463,-111.9294,1.2509,2.1928,50.0001,5.3508,-9.7423,16.8,12,24,2166,293,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-3.7,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",1,"2023-06-10T00:40:07.400Z","2023-06-10T00:40:11.486Z",FALSE,"pickoff","9cc68eee-f092-4bfc-8475-1c3fac6b08fd",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout Double Play","strikeout_double_play","Yainer Diaz strikes out swinging and Jeremy Pena caught stealing 2nd, catcher Mike Zunino to second baseman Andres Gimenez to catcher Mike Zunino.",0,5,4,50,"top",6,"2023-06-10T00:39:24.916Z","2023-06-10T00:41:14.767Z",TRUE,FALSE,FALSE,TRUE,0,1,3,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",2,"2023-06-10T00:39:06.816Z","2023-06-10T00:39:15.322Z",TRUE,"pitch","f50bdd2b-abb5-4fe6-95cb-0e42d8af1a46",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.57,1.73,NA,97.4,189.73,"ground_ball","medium","6",104.06,147.86,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Jeremy Pena singles on a ground ball to shortstop Amed Rosario.",0,5,4,49,"top",6,"2023-06-10T00:38:54.947Z","2023-06-10T00:39:15.322Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.6,73.5,9,0.92,0.4685,6.5254,24.0967,-28.6321,4.1298,2.5617,0.5143,1.8165,-4.8752,-117.3236,-1.5792,2.0915,50.0007,5.1898,5.7041,9.6,8.4,24,953,133,91.7,10,145,NA,NA,NA,FALSE,-37.9,4.6,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",1,"2023-06-10T00:38:57.213Z","2023-06-10T00:39:01.579Z",TRUE,"pitch","38e915ea-2650-41a7-8a0f-3577d687c985",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6679,1.7301,NA,55.56,170.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Jeremy Pena singles on a ground ball to shortstop Amed Rosario.",0,5,4,49,"top",6,"2023-06-10T00:38:54.947Z","2023-06-10T00:39:15.322Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.2,73.3,14,0.9,0.4703,6.4047,23.1539,-31.0275,1.0125,0.8379,1.6118,2.5299,-1.7902,-116.7244,0.235,2.2591,50.0047,5.3633,1.3894,2.4,9.6,24,875,139,NA,NA,NA,NA,NA,NA,FALSE,-40.8,1.9,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",0,"2023-06-10T00:38:42.066Z","2023-06-10T00:38:57.213Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665161,"/api/v1/people/665161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Jeremy Pena singles on a ground ball to shortstop Amed Rosario.",0,5,4,49,"top",6,"2023-06-10T00:38:54.947Z","2023-06-10T00:39:15.322Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",671106,"Logan Allen","/api/v1/people/671106","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",0,"2023-06-10T00:36:21.875Z","2023-06-10T00:36:30.221Z",TRUE,"pitch","d6f35c7c-94ee-443d-8d73-ea90cf5b72a9",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.35,1.57,NA,84.16,161.91,"popup","soft","5",98.76,194.42,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Pop Out","field_out","Will Brennan pops out softly to third baseman Alex Bregman in foul territory.",0,5,4,48,"bottom",5,"2023-06-10T00:36:00.693Z","2023-06-10T00:36:30.221Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.6,12,0.9,0.4067,6.2961,29.2039,-13.0903,-2.5943,10.3913,0.8616,2.8472,6.4056,-134.6661,-4.4713,-1.2107,50.0064,5.455,-4.7667,13.2,3.6,24,2268,193,56.9,76,70,NA,NA,NA,TRUE,-13.9,18,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717833,"2023-06-09",1,"2023-06-10T00:35:36.778Z","2023-06-10T00:35:47.319Z",TRUE,"pitch","3e93c229-8ca7-4e3c-beb1-eb28b795e07a",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.16,1.49,NA,97.02,177.09,"line_drive","medium","9",167.85,88.13,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Sac Fly","sac_fly","Andres Gimenez out on a sacrifice fly to right fielder Kyle Tucker. Amed Rosario scores.",1,5,4,47,"bottom",5,"2023-06-10T00:34:44.742Z","2023-06-10T00:35:47.319Z",TRUE,TRUE,FALSE,TRUE,0,0,1,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",664299,"Cristian Javier","/api/v1/people/664299","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.6,6,0.9,0.4078,6.2719,28.4318,-14.7316,-2.8925,9.5407,0.5241,2.2847,5.4833,-134.2041,-5.7161,-1.1676,50.001,5.4874,-5.2875,14.4,3.6,24,2244,196,83.4,25,296,NA,NA,NA,TRUE,-15.8,16.3,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,647304,"Josh Naylor","/api/v1/people/647304",605137,"Josh Bell","/api/v1/people/605137",NA,NA,NA,NA,NA,NA,NA
