"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745438,"2024-03-31",2,"2024-03-31T21:22:08.649Z","2024-03-31T21:22:12.863Z",TRUE,"pitch","6c016841-9a2b-4907-9a9f-b74856bbca6e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.67,1.7,NA,140.92,160.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Manny Machado doubles (2) on a sharp line drive to right fielder Luis Matos. Jackson Merrill scores. Xander Bogaerts scores.",2,0,12,35,"bottom",3,"2024-03-31T21:21:28.946Z","2024-03-31T21:22:44.450Z",TRUE,TRUE,FALSE,FALSE,34,2,1,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.8,4,2,0.4015,6.329,30.4992,-30.8268,-8.433,0.7171,-0.6274,2.9096,7.1247,-136.5193,-0.8681,-2.1774,50.0044,5.3565,-15.8943,25.2,7.2,24,2443,230,NA,NA,NA,NA,NA,NA,FALSE,-29.8,1.3,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",1,"2024-03-31T21:21:51.006Z","2024-03-31T21:21:56.131Z",TRUE,"pitch","245ff1a5-d4e9-476f-ae96-fde6a9ae14bc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6677,1.656,NA,85.5,205.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Manny Machado doubles (2) on a sharp line drive to right fielder Luis Matos. Jackson Merrill scores. Xander Bogaerts scores.",2,0,12,35,"bottom",3,"2024-03-31T21:21:28.946Z","2024-03-31T21:22:44.450Z",TRUE,TRUE,FALSE,FALSE,34,2,1,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,79.5,14,2,0.4338,6.5266,29.6465,-32.1531,1.9838,0.0131,0.8264,1.2261,6.2704,-127.0026,-3.9023,-1.9474,50.0038,5.382,3.1908,7.2,8.4,24,2783,68,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-0.7,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",0,"2024-03-31T21:21:35.039Z","2024-03-31T21:21:39.018Z",TRUE,"pitch","238e3a42-df46-43bb-932d-364422422959",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7589,1.7646,NA,66.55,215.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Manny Machado doubles (2) on a sharp line drive to right fielder Luis Matos. Jackson Merrill scores. Xander Bogaerts scores.",2,0,12,35,"bottom",3,"2024-03-31T21:21:28.946Z","2024-03-31T21:22:44.450Z",TRUE,TRUE,FALSE,FALSE,34,2,1,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.5,14,2,0.4299,6.4748,29.0155,-31.0908,1.4652,0.6651,1.3235,0.8666,7.6476,-127.9377,-5.0016,-1.9082,50.0062,5.3143,2.4034,7.2,8.4,24,2665,71,NA,NA,NA,NA,NA,NA,FALSE,-35.5,0.1,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",2,"2024-03-31T21:21:02.303Z","2024-03-31T21:21:07.676Z",TRUE,"pitch","76678806-cb4b-4701-b5e3-0949590f63bd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.29,1.57,NA,133.52,160.24,"line_drive","medium","6",119.97,143.12,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Lineout","field_out","Jake Cronenworth lines out to shortstop Tyler Fitzgerald.",0,0,10,34,"bottom",3,"2024-03-31T21:19:52.596Z","2024-03-31T21:21:07.676Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.3,1,2,0.3973,6.7364,32.8229,-20.8475,-5.3405,5.8968,-0.4335,2.9089,5.9461,-138.2363,-3.021,-1.9257,50.0057,5.4268,-10.2652,22.8,4.8,24,2490,230,98.9,8,171,NA,NA,NA,TRUE,-20.3,10.2,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",701538,"Jackson Merrill","/api/v1/people/701538",NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",1,"2024-03-31T21:20:20.191Z","2024-03-31T21:20:25.507Z",TRUE,"pitch","61707ebc-a395-4917-91ca-6876a5f92ae2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.29,1.57,NA,123.92,183.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Lineout","field_out","Jake Cronenworth lines out to shortstop Tyler Fitzgerald.",0,0,10,34,"bottom",3,"2024-03-31T21:19:52.596Z","2024-03-31T21:21:07.676Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,77.8,8,2,0.4401,6.6933,30.1721,-29.0694,0.4929,1.9886,-0.1816,2.0595,4.4546,-125.439,-2.3957,-2.0597,50.0028,5.4459,0.769,3.6,7.2,24,2643,15,NA,NA,NA,NA,NA,NA,FALSE,-34.2,3.2,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",0,"2024-03-31T21:20:03.657Z","2024-03-31T21:20:07.709Z",TRUE,"pitch","14d92ff8-145e-4fbb-b826-018f599b654f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2344,1.5366,NA,156.67,175.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Lineout","field_out","Jake Cronenworth lines out to shortstop Tyler Fitzgerald.",0,0,10,34,"bottom",3,"2024-03-31T21:19:52.596Z","2024-03-31T21:21:07.676Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.6,13,2,0.4024,6.7865,31.1624,-30.3887,-9.9328,0.952,-1.0407,2.352,6.6189,-136.3371,-2.2925,-2.2147,50.0014,5.3099,-18.6181,28.8,7.2,24,2236,240,NA,NA,NA,NA,NA,NA,FALSE,-29.9,1.4,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",2,"2024-03-31T21:19:22.433Z","2024-03-31T21:19:29.042Z",TRUE,"pitch","84ac3c3d-2433-4212-ba83-81e58191e942",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.6905,1.8103,NA,138.99,156.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Fernando Tatis Jr. called out on strikes.",0,0,10,33,"bottom",3,"2024-03-31T21:18:36.436Z","2024-03-31T21:19:29.042Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86,79,4,2,0.4373,6.5392,25.493,-32.1069,9.2599,0.0448,-0.577,3.0578,1.082,-125.2799,0.5019,-2.2176,50.004,5.4807,14.709,25.2,9.6,24,2657,70,NA,NA,NA,NA,NA,NA,TRUE,-36.5,0.5,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",701538,"Jackson Merrill","/api/v1/people/701538",NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",1,"2024-03-31T21:18:58.965Z","2024-03-31T21:19:04.688Z",TRUE,"pitch","8e89a31b-a8e1-4a11-a2ed-76db66d2ec8b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.75,1.77,NA,138.32,160.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Fernando Tatis Jr. called out on strikes.",0,0,10,33,"bottom",3,"2024-03-31T21:18:36.436Z","2024-03-31T21:19:29.042Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.2,4,2,0.4024,6.6648,33.3924,-32.2275,-9.5809,-0.0267,-0.5594,2.9127,7.0746,-136.7024,-0.4776,-1.9513,50.0035,5.3243,-17.9239,26.4,8.4,24,2284,234,NA,NA,NA,NA,NA,NA,FALSE,-31.2,0.1,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",0,"2024-03-31T21:18:41.767Z","2024-03-31T21:18:48.002Z",TRUE,"pitch","9273ad20-6acb-4fe3-b548-24dbfc4ea771",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.75,1.77,NA,87.09,190.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Fernando Tatis Jr. called out on strikes.",0,0,10,33,"bottom",3,"2024-03-31T21:18:36.436Z","2024-03-31T21:19:29.042Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86,9,2,0.4007,6.7928,32.1702,-33.1064,-9.0992,-0.4938,0.7848,1.8032,10.3072,-137.0389,-3.1981,-1.8549,50.0016,5.2626,-17.1897,24,8.4,24,2335,235,NA,NA,NA,NA,NA,NA,FALSE,-32.4,-1.4,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",5,"2024-03-31T21:18:09.975Z","2024-03-31T21:18:14.508Z",TRUE,"pitch","c40ba46b-55fb-4f94-83b8-9f05f8989614",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4624,1.5822,NA,77.78,195.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Walk","walk","Xander Bogaerts walks.",0,0,10,32,"bottom",3,"2024-03-31T21:16:24.061Z","2024-03-31T21:18:14.508Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.2,14,2,0.4266,6.543,27.0121,-29.9345,0.8071,1.3395,1.0288,1.5917,7.2576,-128.4672,-3.7149,-1.9395,50.0019,5.3875,1.3449,4.8,7.2,24,2764,64,NA,NA,NA,NA,NA,NA,FALSE,-33.4,1.8,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",701538,"Jackson Merrill","/api/v1/people/701538",NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",4,"2024-03-31T21:17:50.880Z","2024-03-31T21:17:56.032Z",TRUE,"pitch","023fb567-909a-4fc1-9efb-9e57755c5084",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.4649,1.4981,NA,90.96,199.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Walk","walk","Xander Bogaerts walks.",0,0,10,32,"bottom",3,"2024-03-31T21:16:24.061Z","2024-03-31T21:18:14.508Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.6,9,2,0.4037,6.8415,30.0004,-30.1965,-9.3518,1.0575,0.6832,1.4567,10.2664,-135.7448,-4.6295,-1.9347,50.0013,5.2892,-17.4342,26.4,7.2,24,2335,228,NA,NA,NA,NA,NA,NA,FALSE,-30.4,1.1,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",3,"2024-03-31T21:17:31.150Z","2024-03-31T21:17:35.450Z",TRUE,"pitch","c9c70ddd-abde-482b-a80d-8ffb17e95dc4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.5093,1.6066,NA,86.72,194.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Walk","walk","Xander Bogaerts walks.",0,0,10,32,"bottom",3,"2024-03-31T21:16:24.061Z","2024-03-31T21:18:14.508Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,80.8,9,2,0.4272,6.4346,28.6287,-28.5471,-0.545,2.1825,0.7943,1.6373,7.2506,-128.6147,-3.8311,-2,50.0041,5.3797,-0.9073,1.2,7.2,24,2635,85,NA,NA,NA,NA,NA,NA,FALSE,-32,3.2,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",2,"2024-03-31T21:17:11.204Z","2024-03-31T21:17:15.722Z",TRUE,"pitch","820cdd3c-910e-415b-bf7e-31c329326450",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5765,1.586,NA,118.9,203.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Walk","walk","Xander Bogaerts walks.",0,0,10,32,"bottom",3,"2024-03-31T21:16:24.061Z","2024-03-31T21:18:14.508Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,78.7,13,2,0.4362,6.4132,30.3928,-29.2948,1.5502,1.8098,-0.0499,1.2993,4.3996,-126.4963,-4.223,-2.0265,50.0014,5.3905,2.4638,6,8.4,24,2760,79,NA,NA,NA,NA,NA,NA,FALSE,-34.3,2.4,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",1,"2024-03-31T21:16:52.952Z","2024-03-31T21:16:57.426Z",TRUE,"pitch","87d0dde6-0835-4d4c-8cc8-8607dbcdbe26",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.6221,1.605,NA,108.99,193.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Walk","walk","Xander Bogaerts walks.",0,0,10,32,"bottom",3,"2024-03-31T21:16:24.061Z","2024-03-31T21:18:14.508Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.1,8,2,0.3968,6.6702,30.8023,-32.2681,-9.0336,-0.0467,0.2102,1.6835,9.3781,-138.0399,-3.6462,-2.0579,50.0059,5.1947,-17.4328,25.2,7.2,24,2341,232,NA,NA,NA,NA,NA,NA,FALSE,-31.1,-0.7,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",0,"2024-03-31T21:16:35.868Z","2024-03-31T21:16:41.292Z",TRUE,"pitch","b522be91-1a7c-473a-8ca4-ac268173ed5c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5765,1.6278,NA,65.95,186.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Walk","walk","Xander Bogaerts walks.",0,0,10,32,"bottom",3,"2024-03-31T21:16:24.061Z","2024-03-31T21:18:14.508Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.2,14,2,0.3964,6.7394,30.454,-32.3693,-9.8396,-0.1003,1.3392,1.9343,12.246,-138.1154,-3.0825,-1.8715,50.0035,5.2393,-19.0314,26.4,7.2,24,2373,236,NA,NA,NA,NA,NA,NA,FALSE,-31,-0.7,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745438,"2024-03-31",4,"2024-03-31T21:15:46.512Z","2024-03-31T21:16:00.385Z",TRUE,"pitch","706640f9-7cf3-46a8-965d-4bfb0986ed09",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,0,NA,NA,3.49,1.601,NA,138.34,180.43,"line_drive","medium","7",58.59,131.37,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Double","double","Jackson Merrill doubles (2) on a line drive to left fielder Michael Conforto. Graham Pauley scores.",1,0,10,31,"bottom",3,"2024-03-31T21:14:17.791Z","2024-03-31T21:16:00.385Z",TRUE,TRUE,FALSE,FALSE,34,1,2,0,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",678906,"Kai-Wei Teng","/api/v1/people/678906","R","Right","vs_RHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.7,7,2,0.3964,6.449,32.6422,-21.1991,-6.4379,5.6868,-0.5598,2.1609,6.1493,-138.494,-4.8679,-1.9789,50.0068,5.3708,-12.435,26.4,4.8,24,2562,237,98.7,15,238,NA,NA,NA,FALSE,-21,9.4,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593428,"Xander Bogaerts","/api/v1/people/593428",701538,"Jackson Merrill","/api/v1/people/701538",NA,NA,NA,NA,NA,NA,NA
