"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717016,"2023-08-13",1,"2023-08-13T18:49:04.971Z","2023-08-13T18:49:09.524Z",TRUE,"pitch","11e1359f-827e-4f74-b333-5be202d1f227",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.43,1.6,NA,148.3,203.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Lineout","field_out","CJ Abrams lines out to second baseman Zack Gelof.",0,4,1,37,"bottom",4,"2023-08-13T18:48:31.645Z","2023-08-13T18:50:25.174Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75.6,13,0.91,0.4597,6.885,23.7583,-35.0057,-7.7634,-1.97,-0.8212,1.3048,-3.644,-119.315,-2.2719,1.7363,50.0029,5.435,-11.1517,18,10.8,24,2209,298,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-3.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",0,"2023-08-13T18:48:49.507Z","2023-08-13T18:48:54.552Z",TRUE,"pitch","86fb63ed-b307-40e0-8e1c-28f285d5abe4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6508,1.6662,NA,151.51,158.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Lineout","field_out","CJ Abrams lines out to second baseman Zack Gelof.",0,4,1,37,"bottom",4,"2023-08-13T18:48:31.645Z","2023-08-13T18:50:25.174Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,682928,"CJ Abrams","/api/v1/people/682928","L","Left",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,87,11,0.9,0.3984,7.0026,26.2463,-16.0428,5.7348,8.4028,-0.9054,2.968,-8.68,-136.7492,-3.9738,1.5448,50.0064,5.5198,11.0148,28.8,3.6,24,2430,134,NA,NA,NA,NA,NA,NA,FALSE,-16,14.6,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",3,"2023-08-13T18:48:17.524Z","2023-08-13T18:48:25.113Z",TRUE,"pitch","1cd8584d-874a-42f3-a12b-672326fa1717",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.29,1.59,NA,106.43,181.77,"ground_ball","medium","5",100.93,169.88,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Alex Call grounds out, third baseman Jonah Bride to first baseman Seth Brown.",0,4,1,36,"bottom",4,"2023-08-13T18:47:14.109Z","2023-08-13T18:48:25.113Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,669743,"Alex Call","/api/v1/people/669743","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.6,9,0.9,0.4041,7.031,27.1393,-14.8765,5.3955,9.2746,0.2772,2.1115,-5.0082,-135.1285,-6.2874,1.4461,50.0008,5.4981,10.0605,30,3.6,24,2377,136,100.8,4,86,NA,NA,NA,TRUE,-15.7,15.8,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",2,"2023-08-13T18:47:59.592Z","2023-08-13T18:48:05.843Z",TRUE,"pitch","cbd4d9e7-2956-4617-9499-e4b6e8a63d0d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.494,1.6662,NA,162.27,200.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Alex Call grounds out, third baseman Jonah Bride to first baseman Seth Brown.",0,4,1,36,"bottom",4,"2023-08-13T18:47:14.109Z","2023-08-13T18:48:25.113Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,669743,"Alex Call","/api/v1/people/669743","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.6,13,0.9,0.4042,6.8894,28.2627,-15.3764,6.8763,9.0207,-1.1876,1.4224,-9.6704,-135.282,-7.5744,1.5325,50.0004,5.3268,12.8017,32.4,4.8,24,2374,133,NA,NA,NA,NA,NA,NA,FALSE,-16.6,14.9,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",1,"2023-08-13T18:47:37.673Z","2023-08-13T18:47:41.738Z",TRUE,"pitch","af9e78ee-191c-46e1-9efc-67da3227fc53",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.29,1.59,NA,112.88,180.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Alex Call grounds out, third baseman Jonah Bride to first baseman Seth Brown.",0,4,1,36,"bottom",4,"2023-08-13T18:47:14.109Z","2023-08-13T18:48:25.113Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,669743,"Alex Call","/api/v1/people/669743","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.8,5,0.9,0.3997,6.9066,25.5725,-14.5473,6.1678,9.2329,0.1082,2.1606,-6.3872,-136.2248,-6.3316,1.6646,50.0007,5.4928,11.7712,33.6,3.6,24,2423,138,NA,NA,NA,NA,NA,NA,FALSE,-15,15.8,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",0,"2023-08-13T18:47:18.787Z","2023-08-13T18:47:22.957Z",TRUE,"pitch","6057c38b-2703-47f9-8a63-31b7853a5efd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5201,1.6146,NA,137.64,240.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Alex Call grounds out, third baseman Jonah Bride to first baseman Seth Brown.",0,4,1,36,"bottom",4,"2023-08-13T18:47:14.109Z","2023-08-13T18:48:25.113Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,669743,"Alex Call","/api/v1/people/669743","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,75.9,13,0.9,0.4613,6.9856,21.4933,-31.9985,-7.5742,0.1215,-0.5416,-0.0752,-3.7793,-118.499,-5.5849,2.0552,50.0036,5.2172,-10.8285,19.2,9.6,24,2360,293,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-0.8,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",1,"2023-08-13T18:46:45.377Z","2023-08-13T18:46:52.918Z",TRUE,"pitch","47645b91-7ff7-4589-8c97-7fa08ab1a536",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.44,1.52,NA,84.56,172.42,"ground_ball","medium","6",109.05,153.13,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Michael Chavis grounds out, shortstop Aledmys Diaz to first baseman Seth Brown.",0,4,1,35,"bottom",4,"2023-08-13T18:46:14.015Z","2023-08-13T18:46:52.918Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,656308,"Michael Chavis","/api/v1/people/656308","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,77.3,14,0.9,0.4491,7.107,21.3716,-27.7867,8.6608,2.9053,0.8511,2.4576,-4.6512,-121.4571,-1.5475,1.655,50.0035,5.495,13.0804,24,8.4,24,1606,116,87.7,7,111,NA,NA,NA,TRUE,-33.7,5.2,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",0,"2023-08-13T18:46:29.585Z","2023-08-13T18:46:34.176Z",TRUE,"pitch","05f57c3b-3d2c-41e4-86f1-29ed5284497e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5462,1.5631,NA,87.56,142.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Michael Chavis grounds out, shortstop Aledmys Diaz to first baseman Seth Brown.",0,4,1,35,"bottom",4,"2023-08-13T18:46:14.015Z","2023-08-13T18:46:52.918Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,656308,"Michael Chavis","/api/v1/people/656308","R","Right",686610,"Ken Waldichuk","/api/v1/people/686610","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.7,3,0.9,0.4116,7.0543,27.4034,-16.8677,5.7036,8.527,0.7725,3.5525,-4.6946,-132.8595,-2.1449,1.8179,50.0015,5.5908,10.2366,28.8,4.8,24,2169,136,NA,NA,NA,NA,NA,NA,FALSE,-17.5,15.2,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",6,"2023-08-13T18:44:11.574Z","2023-08-13T18:44:22.274Z",TRUE,"pitch","94a7b8bd-ee5f-4ab7-9803-117f38715c6f",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.48,1.74,NA,139.71,174.72,"fly_ball","medium","7",85.79,80.04,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","JJ Bleday flies out to left fielder Stone Garrett.",0,4,1,34,"top",4,"2023-08-13T18:42:10.046Z","2023-08-13T18:44:22.274Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.3,71.4,4,2,0.4861,6.6811,19.8448,-33.0207,3.5074,-0.659,-0.5959,2.3728,2.5265,-112.5391,0.7643,-2.1875,50.0026,5.3655,4.5118,8.4,10.8,24,2277,89,91.9,38,313,NA,NA,NA,TRUE,-46.3,-0.7,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",4,"2023-08-13T18:43:36.529Z","2023-08-13T18:43:41.519Z",TRUE,"pitch","5b9751ac-8f1d-4e8e-a4e7-47c72b02a7c4",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.5691,1.7405,NA,142.29,197.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","JJ Bleday flies out to left fielder Stone Garrett.",0,4,1,34,"top",4,"2023-08-13T18:42:10.046Z","2023-08-13T18:44:22.274Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.9,80.9,13,2,0.4278,6.7563,25.4544,-30.3951,-9.8132,1.0728,-0.6635,1.536,6.9536,-127.8474,-2.219,-2.1387,50.0043,4.7922,-16.3056,26.4,8.4,24,1877,232,NA,NA,NA,NA,NA,NA,FALSE,-33.6,1.7,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",3,"2023-08-13T18:43:18.048Z","2023-08-13T18:43:24.540Z",TRUE,"pitch","736eedea-e8df-4090-a1d7-4683910fe2f2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5724,1.7372,NA,182.48,192.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","JJ Bleday flies out to left fielder Stone Garrett.",0,4,1,34,"top",4,"2023-08-13T18:42:10.046Z","2023-08-13T18:44:22.274Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,77.6,13,2,0.4479,6.586,21.3251,-32.186,-6.9719,-0.0113,-1.7178,1.7229,3.4209,-121.7651,-1.2737,-2.2266,50,5.0085,-10.5883,16.8,9.6,24,1556,247,NA,NA,NA,NA,NA,NA,FALSE,-38.8,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",2,"2023-08-13T18:42:55.576Z","2023-08-13T18:43:00.662Z",TRUE,"pitch","be8f91d7-ee0e-43af-a236-311364000aa4",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.5462,1.7372,NA,117.35,222.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","JJ Bleday flies out to left fielder Stone Garrett.",0,4,1,34,"top",4,"2023-08-13T18:42:10.046Z","2023-08-13T18:44:22.274Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,78.8,13,2,0.4425,6.9459,21.2803,-27.8582,-8.1336,2.772,-0.0093,0.6148,7.5008,-123.1402,-4.5822,-2.018,50.003,4.819,-12.6644,21.6,8.4,24,1542,248,NA,NA,NA,NA,NA,NA,FALSE,-33.5,4.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",1,"2023-08-13T18:42:36.097Z","2023-08-13T18:42:40.624Z",TRUE,"pitch","f1414c03-4b6b-45ad-9120-3c5ec8f3b230",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5172,1.7087,NA,124.43,199.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","JJ Bleday flies out to left fielder Stone Garrett.",0,4,1,34,"top",4,"2023-08-13T18:42:10.046Z","2023-08-13T18:44:22.274Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76.6,13,2,0.4537,6.9248,20.6674,-27.5136,-8.2936,3.1499,-0.1949,1.4673,6.8467,-120.1777,-2.5432,-1.9867,50.0052,4.9538,-12.2793,21.6,8.4,24,1777,239,NA,NA,NA,NA,NA,NA,FALSE,-34.3,5.4,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",0,"2023-08-13T18:42:20.974Z","2023-08-13T18:42:26.440Z",TRUE,"pitch","3bd48d61-f956-4dca-8db4-6f26e34267b3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5985,1.7372,NA,157.7,181.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","JJ Bleday flies out to left fielder Stone Garrett.",0,4,1,34,"top",4,"2023-08-13T18:42:10.046Z","2023-08-13T18:44:22.274Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,76.3,13,2,0.4541,6.8253,21.5661,-29.0782,-8.0717,2.0989,-1.0678,2.1386,5.2051,-120.2378,-0.7808,-2.2033,50.0031,5.0295,-11.9134,20.4,8.4,24,1708,246,NA,NA,NA,NA,NA,NA,FALSE,-35.9,3.8,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",5,"2023-08-13T18:44:00.878Z","2023-08-13T18:44:11.574Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,668709,"/api/v1/people/668709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","JJ Bleday flies out to left fielder Stone Garrett.",0,4,1,34,"top",4,"2023-08-13T18:42:10.046Z","2023-08-13T18:44:22.274Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717016,"2023-08-13",7,"2023-08-13T18:41:46.668Z","2023-08-13T18:41:55.265Z",TRUE,"pitch","4ff28307-7b56-4dcc-ae13-a7dfa9dfb6d9",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.43,1.53,NA,143.54,177.04,"ground_ball","medium","4",148.64,153.64,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Tyler Soderstrom grounds out, second baseman Michael Chavis to first baseman Joey Meneses. Lawrence Butler to 3rd.",0,4,1,33,"top",4,"2023-08-13T18:39:27.994Z","2023-08-13T18:41:55.265Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,691016,"Tyler Soderstrom","/api/v1/people/691016","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.5,82.4,4,2,0.4221,6.8291,22.1565,-27.798,-7.0373,2.5569,-0.6963,2.2867,6.1304,-128.8693,-1.5485,-2.1706,50.0059,5.0058,-12.0571,21.6,7.2,24,1822,230,33.4,23,56,NA,NA,NA,TRUE,-29.9,4.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,671732,"Lawrence Butler","/api/v1/people/671732"
