"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
747050,"2024-04-26",9,"2024-04-27T02:01:30.075Z","2024-04-27T02:01:34.001Z",TRUE,"pitch","60fc7c89-a9f3-4225-b88e-e68ca1465dd5",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,0,NA,NA,3.3952,1.8245,NA,38.96,212.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Colton Cowser called out on strikes.",0,3,2,75,"bottom",10,"2024-04-27T01:59:54.619Z","2024-04-27T02:01:56.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,681297,"Colton Cowser","/api/v1/people/681297","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.1,14,0.88,0.428,6.8476,30.0861,-35.6886,4.518,-2.129,2.0472,0.9699,8.9908,-128.6362,-5.1817,-2.0989,50.001,5.8206,7.466,14.4,9.6,24,2286,45,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-4.9,-10.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",8,"2024-04-27T02:01:10.250Z","2024-04-27T02:01:13.250Z",TRUE,"pitch","c78d0914-908b-487f-b64a-ba8b8fe1f396",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.4,1.65,NA,122.6,161.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Colton Cowser called out on strikes.",0,3,2,75,"bottom",10,"2024-04-27T01:59:54.619Z","2024-04-27T02:01:56.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,681297,"Colton Cowser","/api/v1/people/681297","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",102.3,92.7,5,0.95,0.3698,6.5827,38.2796,-9.4838,-7.3521,10.2318,-0.1469,2.8532,8.5411,-148.5695,-7.6596,-2.1149,50.0025,6.0286,-16.3034,51.6,3.6,24,2637,214,NA,NA,NA,NA,NA,NA,FALSE,-9.4,17,11.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",7,"2024-04-27T02:00:42.553Z","2024-04-27T02:00:49.808Z",TRUE,"pitch","b38d562a-1a87-46cb-8038-79057f98c719",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4311,1.6607,NA,60.63,132.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Colton Cowser called out on strikes.",0,3,2,75,"bottom",10,"2024-04-27T01:59:54.619Z","2024-04-27T02:01:56.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,681297,"Colton Cowser","/api/v1/people/681297","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",101.3,91.5,12,0.95,0.3743,6.5261,37.8229,-6.9873,-7.2232,11.6425,1.4788,3.9409,12.7104,-146.8509,-5.2275,-1.9859,50.0067,6.1702,-15.6322,56.4,2.4,24,2642,215,NA,NA,NA,NA,NA,NA,FALSE,-7.1,20,10.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",5,"2024-04-27T02:00:10.714Z","2024-04-27T02:00:13.827Z",TRUE,"pitch","84f6bb89-3db0-4868-8e9c-53c27b190284",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.4,1.65,NA,133.81,163.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Colton Cowser called out on strikes.",0,3,2,75,"bottom",10,"2024-04-27T01:59:54.619Z","2024-04-27T02:01:56.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,681297,"Colton Cowser","/api/v1/people/681297","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.8,89.5,4,0.94,0.3811,6.4237,39.8144,-14.6921,-9.1682,8.3938,-0.441,2.7978,8.558,-144.7731,-6.6217,-2.2722,50,6.047,-19.0875,45.6,4.8,24,2579,208,NA,NA,NA,NA,NA,NA,FALSE,-14.3,13.7,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",4,"2024-04-27T01:59:56.799Z","2024-04-27T02:00:00.317Z",TRUE,"pitch","f16f5da1-fe6d-4629-a975-ce844afd1eae",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3722,1.7009,NA,103.34,170.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Colton Cowser called out on strikes.",0,3,2,75,"bottom",10,"2024-04-27T01:59:54.619Z","2024-04-27T02:01:56.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,681297,"Colton Cowser","/api/v1/people/681297","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,78.9,6,0.87,0.4383,6.4861,26.6085,-33.5491,4.6326,-0.8661,0.3583,2.5467,5.2411,-125.2489,-1.7842,-2.3678,50.0062,6.0263,7.3198,13.2,8.4,24,2330,57,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-1.8,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",0,"2024-04-27T01:59:27.810Z","2024-04-27T01:59:27.851Z",FALSE,"action",NA,NA,"Defensive Substitution: Nick Allen replaces second baseman Abraham Toro, batting 6th, playing shortstop.","Defensive Sub",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669397,"/api/v1/people/669397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"6","Shortstop","Infielder","SS","601","75","atBat","Strikeout","strikeout","Colton Cowser called out on strikes.",0,3,2,75,"bottom",10,"2024-04-27T01:59:54.619Z","2024-04-27T02:01:56.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,681297,"Colton Cowser","/api/v1/people/681297","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,647351,"/api/v1/people/647351",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",1,"2024-04-27T01:59:27.851Z","2024-04-27T01:59:27.852Z",FALSE,"action",NA,NA,"Defensive switch from shortstop to second base for Darell Hernaiz.","Defensive Switch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,687231,"/api/v1/people/687231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","700","75","atBat","Strikeout","strikeout","Colton Cowser called out on strikes.",0,3,2,75,"bottom",10,"2024-04-27T01:59:54.619Z","2024-04-27T02:01:56.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,681297,"Colton Cowser","/api/v1/people/681297","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",2,"2024-04-27T01:59:27.852Z","2024-04-27T01:59:41.404Z",FALSE,"action",NA,NA,"Pitching Change: Mason Miller replaces Mitch Spence.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,695243,"/api/v1/people/695243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"75","atBat","Strikeout","strikeout","Colton Cowser called out on strikes.",0,3,2,75,"bottom",10,"2024-04-27T01:59:54.619Z","2024-04-27T02:01:56.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,681297,"Colton Cowser","/api/v1/people/681297","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",3,"2024-04-27T01:59:41.404Z","2024-04-27T01:59:56.799Z",FALSE,"action",NA,NA,"Jordan Westburg starts inning at 2nd base.","Runner Placed On Base",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676059,"/api/v1/people/676059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Colton Cowser called out on strikes.",0,3,2,75,"bottom",10,"2024-04-27T01:59:54.619Z","2024-04-27T02:01:56.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,681297,"Colton Cowser","/api/v1/people/681297","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",6,"2024-04-27T02:00:24.934Z","2024-04-27T02:00:29.934Z",FALSE,"stepoff","a91b7d7e-ae9d-484e-b035-d0fdf07206be",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Colton Cowser called out on strikes.",0,3,2,75,"bottom",10,"2024-04-27T01:59:54.619Z","2024-04-27T02:01:56.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,681297,"Colton Cowser","/api/v1/people/681297","L","Left",695243,"Mason Miller","/api/v1/people/695243","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",4,"2024-04-27T01:57:32.376Z","2024-04-27T01:57:35.635Z",TRUE,"pitch","6b77a39f-703c-4062-814c-3e35052f99df",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.31,1.59,NA,141.3,191.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","JJ Bleday strikes out swinging.",0,3,2,74,"top",10,"2024-04-27T01:56:11.640Z","2024-04-27T01:57:35.635Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,76.1,7,0.83,0.4512,6.3155,26.9302,-21.9661,-10.8897,6.8604,-0.6376,1.7622,5.7887,-121.9938,-4.1436,-1.6428,50.001,5.4065,-16.1972,33.6,7.2,24,2068,246,NA,NA,NA,NA,NA,NA,TRUE,-27.7,11.5,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",3,"2024-04-27T01:57:13.984Z","2024-04-27T01:57:16.984Z",TRUE,"pitch","8f4fa8da-12a8-4a3a-8f6c-afedcf064e06",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3214,1.6962,NA,179.42,137.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","JJ Bleday strikes out swinging.",0,3,2,74,"top",10,"2024-04-27T01:56:11.640Z","2024-04-27T01:57:35.635Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,76.3,11,0.82,0.4493,6.2807,25.9436,-24.0758,-8.6477,5.3907,-1.6376,3.7414,3.2065,-122.2972,0.3887,-1.8482,50.0034,5.6589,-12.9934,27.6,7.2,24,2035,247,NA,NA,NA,NA,NA,NA,FALSE,-28.8,10.1,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",2,"2024-04-27T01:56:51.496Z","2024-04-27T01:56:54.552Z",TRUE,"pitch","6e309ce5-0cb2-40ed-9ae3-ff2ac83245b6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.31,1.59,NA,89.97,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","JJ Bleday strikes out swinging.",0,3,2,74,"top",10,"2024-04-27T01:56:11.640Z","2024-04-27T01:57:35.635Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.9,3,0.92,0.4045,6.3211,30.9557,-13.6309,-4.3567,9.996,0.709,3.14,7.7305,-135.6501,-3.5653,-1.6176,50.0015,5.4279,-8.0816,24,3.6,24,2438,225,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.5,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",1,"2024-04-27T01:56:35.004Z","2024-04-27T01:56:39.168Z",TRUE,"pitch","b40e9ef2-7fbb-4b15-a588-e9addfbd58ce",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4154,1.7134,NA,109.83,199.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","JJ Bleday strikes out swinging.",0,3,2,74,"top",10,"2024-04-27T01:56:11.640Z","2024-04-27T01:57:35.635Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,76.5,14,0.86,0.4506,6.3614,25.2697,-23.2467,-11.1142,5.9722,0.188,1.4719,8.0412,-121.8339,-4.7117,-1.7211,50.0008,5.4548,-16.6068,32.4,7.2,24,2363,243,NA,NA,NA,NA,NA,NA,FALSE,-29.4,9.8,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",0,"2024-04-27T01:56:20.151Z","2024-04-27T01:56:23.468Z",TRUE,"pitch","6a2a9e03-c9de-435a-bad9-7612f7e00bad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4506,1.7229,NA,144.71,154.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","JJ Bleday strikes out swinging.",0,3,2,74,"top",10,"2024-04-27T01:56:11.640Z","2024-04-27T01:57:35.635Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,668709,"JJ Bleday","/api/v1/people/668709","L","Left",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.9,1,0.91,0.4042,6.2335,30.6225,-12.344,-2.4214,10.6741,-0.7269,3.124,3.5996,-135.67,-4.0741,-1.7583,50.0027,5.51,-4.4988,15.6,3.6,24,2467,220,NA,NA,NA,NA,NA,NA,FALSE,-13,18.6,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747050,"2024-04-26",1,"2024-04-27T01:55:31.691Z","2024-04-27T01:55:47.205Z",TRUE,"pitch","fcd641f8-a447-4d23-9da7-4cc6e1b5f2f1",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.63,1.72,NA,129.91,157.22,"line_drive","hard","7",31.3,79.3,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Double","double","Brent Rooker doubles (3) on a sharp line drive to left fielder Colton Cowser. Shea Langeliers scores.",1,3,2,73,"top",10,"2024-04-27T01:54:58.616Z","2024-04-27T01:55:47.205Z",TRUE,TRUE,FALSE,FALSE,61,1,0,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.7,75.5,4,0.91,0.4595,6.0895,21.9545,-34.1904,8.17,-1.4023,-0.3386,3.0207,1.3968,-119.0218,1.1512,-1.9941,50.0016,5.6171,11.7684,19.2,9.6,24,2286,49,110.3,18,339,NA,NA,NA,FALSE,-42.7,-2,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,667670,"Brent Rooker","/api/v1/people/667670",NA,NA,NA,NA,NA,NA,NA
