"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716576,"2023-09-15",3,"2023-09-16T00:51:55.309Z","2023-09-16T00:51:59.050Z",TRUE,"pitch","b1d86ff3-652b-49fc-96fc-faea39a695c9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.35,1.68,NA,95.81,181.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Reese McGuire flies out to center fielder Kevin Kiermaier.",0,0,3,49,"top",7,"2023-09-16T00:50:36.737Z","2023-09-16T00:52:31.411Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.3,9,0.89,0.3982,6.5654,32.7455,-13.4829,-4.0876,9.7702,0.5558,2.1199,7.6599,-137.9265,-7.0208,-1.7354,50.0021,5.6209,-7.8199,21.6,3.6,24,2207,218,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.2,5.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",2,"2023-09-16T00:51:27.132Z","2023-09-16T00:51:31.840Z",TRUE,"pitch","90176eb3-89b2-4b03-8f12-57a121557499",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.35,1.68,NA,146.59,162.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Reese McGuire flies out to center fielder Kevin Kiermaier.",0,0,3,49,"top",7,"2023-09-16T00:50:36.737Z","2023-09-16T00:52:31.411Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.2,4,0.87,0.3988,6.5719,31.4321,-19.973,-10.5502,6.3902,-0.7763,2.821,6.3574,-137.526,-4.0652,-1.7512,50.0021,5.6787,-20.142,42,6,24,2191,219,NA,NA,NA,NA,NA,NA,FALSE,-19.8,10.9,17.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",1,"2023-09-16T00:51:06.491Z","2023-09-16T00:51:10.317Z",TRUE,"pitch","c1eaccb7-e736-42d5-9a71-d2604bfa7755",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2155,1.5437,NA,84.25,154.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Reese McGuire flies out to center fielder Kevin Kiermaier.",0,0,3,49,"top",7,"2023-09-16T00:50:36.737Z","2023-09-16T00:52:31.411Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86,12,0.86,0.3996,6.3366,31.5688,-20.6491,-11.9785,6.0625,0.8591,3.1294,10.535,-137.2774,-3.3426,-1.4799,50.0009,5.7754,-22.765,43.2,6,24,2213,217,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10.4,19.3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",0,"2023-09-16T00:50:48.201Z","2023-09-16T00:50:51.872Z",TRUE,"pitch","29a1f2f5-ff4a-416b-a1d5-43b819535442",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4378,1.769,NA,114.59,167.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Reese McGuire flies out to center fielder Kevin Kiermaier.",0,0,3,49,"top",7,"2023-09-16T00:50:36.737Z","2023-09-16T00:52:31.411Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.7,5,0.91,0.4013,7.5212,30.9022,-14.3524,-5.47,9.4539,0.0632,2.6578,6.913,-136.6398,-5.3446,-1.7923,50.0061,5.6301,-10.316,30,3.6,24,2248,213,NA,NA,NA,NA,NA,NA,FALSE,-15,16.1,8.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",3,"2023-09-16T00:50:18.040Z","2023-09-16T00:50:23.632Z",TRUE,"pitch","831dcc15-03bb-42a2-b740-6d449c24f30e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.52,1.67,NA,54.56,207.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Trevor Story strikes out swinging.",0,0,3,48,"top",7,"2023-09-16T00:49:16.051Z","2023-09-16T00:50:23.632Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",84.3,77.4,14,0.9,0.4487,6.5126,26.7669,-36.1894,8.8485,-2.6652,1.6381,1.168,5.4178,-122.5824,-3.1847,-1.7589,50.0053,5.6091,13.3158,21.6,10.8,24,2483,31,NA,NA,NA,NA,NA,NA,TRUE,-44.3,-5.4,-17.4,NA,NA,TRUE,TRUE,NA,NA,NA,677800,"Wilyer Abreu","/api/v1/people/677800"
716576,"2023-09-15",1,"2023-09-16T00:49:33.405Z","2023-09-16T00:49:37.088Z",TRUE,"pitch","4aee0eca-e10f-4b0d-b93f-e23af778b342",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.52,1.67,NA,114.4,167.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Trevor Story strikes out swinging.",0,0,3,48,"top",7,"2023-09-16T00:49:16.051Z","2023-09-16T00:50:23.632Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",76.8,70.5,5,0.9,0.4908,6.3958,21.1798,-32.5527,7.2173,-0.2973,0.0681,2.6446,3.1001,-111.8403,0.8872,-2.2761,50.0047,5.5954,9.0944,16.8,10.8,24,2211,45,NA,NA,NA,NA,NA,NA,FALSE,-46.4,0,-13.9,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",0,"2023-09-16T00:49:16.051Z","2023-09-16T00:49:19.694Z",TRUE,"pitch","cbb65e07-ff03-4f0a-84b7-0f523df15d49",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5189,1.669,NA,99.22,195.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Trevor Story strikes out swinging.",0,0,3,48,"top",7,"2023-09-16T00:49:16.051Z","2023-09-16T00:50:23.632Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.1,9,0.83,0.4103,6.4097,29.3286,-20.0618,-10.7402,6.7139,0.4664,1.616,9.5842,-133.6093,-6.4835,-1.7754,50.0046,5.5204,-19.3812,38.4,6,24,1999,220,NA,NA,NA,NA,NA,NA,FALSE,-21.6,10.9,17.3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",2,"2023-09-16T00:49:59.177Z","2023-09-16T00:50:18.040Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,596115,"/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"48","atBat","Strikeout","strikeout","Trevor Story strikes out swinging.",0,0,3,48,"top",7,"2023-09-16T00:49:16.051Z","2023-09-16T00:50:23.632Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,596115,"Trevor Story","/api/v1/people/596115","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",1,"2023-09-16T00:48:37.938Z","2023-09-16T00:48:44.038Z",TRUE,"pitch","9d40e42d-454c-4e00-a168-a7ad40cd390f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.39,1.63,NA,132.59,207.22,"ground_ball","medium","3",155.06,164.35,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Forceout","force_out","Wilyer Abreu grounds into a force out, first baseman Vladimir Guerrero Jr. to shortstop Bo Bichette. Masataka Yoshida out at 2nd. Wilyer Abreu to 1st.",0,0,3,47,"top",7,"2023-09-16T00:48:08.111Z","2023-09-16T00:48:44.038Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,677800,"Wilyer Abreu","/api/v1/people/677800","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77,13,0.89,0.449,6.781,25.3899,-30.6857,-5.787,0.991,-0.409,1.169,5.5819,-122.2477,-3.896,-1.9763,50.0056,5.4342,-8.7105,13.2,8.4,24,1420,247,63.9,-23,4,NA,NA,NA,TRUE,-37.8,1.1,9.1,NA,NA,TRUE,TRUE,NA,NA,NA,677800,"Wilyer Abreu","/api/v1/people/677800"
716576,"2023-09-15",0,"2023-09-16T00:48:21.374Z","2023-09-16T00:48:24.619Z",TRUE,"pitch","12c923ca-4cbc-4690-a7e2-4eec25d57523",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3889,1.674,NA,187.75,143.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Forceout","force_out","Wilyer Abreu grounds into a force out, first baseman Vladimir Guerrero Jr. to shortstop Bo Bichette. Masataka Yoshida out at 2nd. Wilyer Abreu to 1st.",0,0,3,47,"top",7,"2023-09-16T00:48:08.111Z","2023-09-16T00:48:44.038Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,677800,"Wilyer Abreu","/api/v1/people/677800","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,84.5,11,0.82,0.406,6.7286,31.0367,-24.0374,-9.6751,4.4183,-1.8562,3.5111,4.153,-135.2143,-1.1152,-2.1599,50.0027,5.6245,-17.8132,34.8,6,24,2098,223,NA,NA,NA,NA,NA,NA,FALSE,-23.9,7.9,16.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",1,"2023-09-16T00:47:43.237Z","2023-09-16T00:47:54.283Z",TRUE,"pitch","ec2a76e1-272d-4398-90d0-d1876804ed03",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.21,1.43,NA,147.87,191.64,"line_drive","medium","9",150.05,88.91,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Masataka Yoshida singles on a line drive to right fielder George Springer.",0,0,3,46,"top",7,"2023-09-16T00:47:24.725Z","2023-09-16T00:47:54.283Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,79,7,0.9,0.4396,6.3338,23.0844,-28.657,-9.5678,2.2299,-0.8098,1.7459,5.8802,-124.2439,-3.2876,-1.9548,50.0022,5.4483,-15.0737,25.2,8.4,24,1364,250,79.4,15,182,NA,NA,NA,FALSE,-33.7,3.6,16.1,NA,NA,FALSE,TRUE,NA,NA,NA,807799,"Masataka Yoshida","/api/v1/people/807799"
716576,"2023-09-15",0,"2023-09-16T00:47:29.987Z","2023-09-16T00:47:34.067Z",TRUE,"pitch","f254155f-b809-497e-8a58-2d0c5b0bda89",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2535,1.429,NA,164.17,168.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Single","single","Masataka Yoshida singles on a line drive to right fielder George Springer.",0,0,3,46,"top",7,"2023-09-16T00:47:24.725Z","2023-09-16T00:47:54.283Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.5,11,0.91,0.3983,6.3903,29.8034,-13.2443,-5.5826,9.8809,-1.2375,2.592,3.8581,-137.3924,-5.5648,-1.933,50.0057,5.5403,-10.6985,34.8,3.6,24,2267,221,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.9,9.4,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",3,"2023-09-16T00:45:12.387Z","2023-09-16T00:45:16.763Z",TRUE,"pitch","a4f04811-7b8c-4876-812c-d813e3366162",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.45,1.65,NA,134.56,165.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,3,45,"bottom",6,"2023-09-16T00:43:40.042Z","2023-09-16T00:45:16.763Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,79.4,4,0.92,0.4335,6.3074,28.1312,-35.0638,4.2339,-1.7904,-0.4607,2.6961,1.4352,-126.7914,0.2252,-1.5855,50.0042,5.4253,6.8301,12,9.6,24,2091,40,NA,NA,NA,NA,NA,NA,TRUE,-39.2,-2.9,-8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",2,"2023-09-16T00:44:45.935Z","2023-09-16T00:44:49.290Z",TRUE,"pitch","d3d79230-00cb-40e2-8f26-1ca90d2357a2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.45,1.65,NA,120.5,179.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,3,45,"bottom",6,"2023-09-16T00:43:40.042Z","2023-09-16T00:45:16.763Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,87.1,8,0.9,0.3949,6.0454,32.4257,-26.1053,-10.7955,3.1153,-0.0919,2.1834,8.1475,-138.9366,-2.8965,-1.6665,50.0001,4.9827,-21.0081,36,7.2,24,2111,247,NA,NA,NA,NA,NA,NA,FALSE,-25,5.2,17.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",1,"2023-09-16T00:44:23.251Z","2023-09-16T00:44:26.670Z",TRUE,"pitch","0af90b75-1554-48e6-b7be-379b293ca7da",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.45,1.65,NA,140.52,136.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,3,45,"bottom",6,"2023-09-16T00:43:40.042Z","2023-09-16T00:45:16.763Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,84.2,11,0.9,0.4035,6.339,36.4176,-19.8777,-7.6514,6.6252,-0.6171,3.7869,5.6357,-136.891,-0.3237,-1.7316,50.0027,5.294,-14.2018,32.4,4.8,24,2059,239,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12.1,12.4,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",0,"2023-09-16T00:43:53.019Z","2023-09-16T00:43:56.477Z",TRUE,"pitch","b55f7ab9-12fb-43b9-abff-b5a51cd0cc5f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.45,1.65,NA,153.02,169.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,0,3,45,"bottom",6,"2023-09-16T00:43:40.042Z","2023-09-16T00:45:16.763Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,656305,"Matt Chapman","/api/v1/people/656305","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.4,11,0.89,0.3981,6.2961,32.2875,-32.1917,-12.1377,-0.0099,-0.9449,2.5545,6.1001,-137.8748,-1.088,-1.616,50.0031,5.138,-23.2345,33.6,8.4,24,1885,244,NA,NA,NA,NA,NA,NA,FALSE,-30.6,0,20.6,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
716576,"2023-09-15",4,"2023-09-16T00:43:20.905Z","2023-09-16T00:43:25.775Z",TRUE,"pitch","a60c4c49-b00a-43bf-a97f-14d4ad99e62b",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.37,1.55,NA,114.77,210.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Cavan Biggio strikes out swinging.",0,0,3,44,"bottom",6,"2023-09-16T00:41:44.657Z","2023-09-16T00:43:25.775Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,87.5,14,0.88,0.3941,6.1497,32.679,-30.5691,-12.6505,0.8221,0.0586,1.0563,8.9263,-139.2275,-5.057,-1.5533,50.0046,4.9314,-24.7175,36,8.4,24,1962,244,NA,NA,NA,NA,NA,NA,TRUE,-29.4,0.6,21,NA,NA,TRUE,FALSE,NA,NA,NA,665489,"Vladimir Guerrero Jr.","/api/v1/people/665489"
