"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717372,"2023-07-17",5,"2023-07-18T00:30:18.093Z","2023-07-18T00:30:32.283Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,623993,"/api/v1/people/623993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Anthony Santander walks.",0,1,4,39,"bottom",5,"2023-07-18T00:28:42.140Z","2023-07-18T00:30:38.458Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",1,"2023-07-18T00:28:05.064Z","2023-07-18T00:28:28.795Z",TRUE,"pitch","f5e159ac-4328-4ff5-a897-fcc2aaff035e",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.29,1.63,NA,113.57,169.79,"line_drive","medium","9",220.31,85.71,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Home Run","home_run","Adley Rutschman homers (13) on a line drive to right field.",1,1,4,38,"bottom",5,"2023-07-18T00:27:33.190Z","2023-07-18T00:28:28.795Z",TRUE,TRUE,FALSE,FALSE,75,1,0,1,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.5,5,2,0.3979,6.6242,30.4923,-14.8561,-7.3328,9.0252,0.09,2.555,5.359,-137.644,-4.9848,-0.9293,50.005,5.3951,-14.0748,39.6,4.8,24,2341,223,108.4,21,363,NA,NA,NA,FALSE,-15.1,15.5,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",0,"2023-07-18T00:27:51.269Z","2023-07-18T00:27:55.227Z",TRUE,"pitch","f0c34b14-65a8-42a0-97e0-3ed876f4cd23",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3298,1.6824,NA,67.08,164.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Home Run","home_run","Adley Rutschman homers (13) on a line drive to right field.",1,1,4,38,"bottom",5,"2023-07-18T00:27:33.190Z","2023-07-18T00:28:28.795Z",TRUE,TRUE,FALSE,FALSE,75,1,0,1,668939,"Adley Rutschman","/api/v1/people/668939","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.3,12,2,0.3938,6.7084,31.563,-12.8286,-7.9771,9.8773,1.3097,2.7388,9.0278,-139.1583,-4.5986,-0.9419,50.0069,5.2643,-15.6311,44.4,3.6,24,2361,226,NA,NA,NA,NA,NA,NA,FALSE,-12.8,17,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",4,"2023-07-18T00:27:13.195Z","2023-07-18T00:27:21.337Z",TRUE,"pitch","0f507611-43a6-4944-acdb-a5cbfb39025e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.72,1.75,NA,79.07,167.71,"fly_ball","medium","9",187.05,63.34,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Gunnar Henderson flies out to right fielder Jason Heyward.",0,1,3,37,"bottom",5,"2023-07-18T00:25:52.177Z","2023-07-18T00:27:21.337Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.8,14,2,0.4003,6.6359,31.6848,-14.0321,-8.8494,9.576,0.995,2.6322,8.4943,-137.0917,-4.6676,-1.0012,50.0012,5.3221,-16.7616,44.4,4.8,24,2251,230,96.5,27,368,NA,NA,NA,TRUE,-14.5,16.4,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",3,"2023-07-18T00:26:58.885Z","2023-07-18T00:27:03.276Z",TRUE,"pitch","c1d9397b-3bb0-46b6-9f01-350ec9d4cf1c",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,0,NA,NA,3.6925,1.7504,NA,133.87,155.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Gunnar Henderson flies out to right fielder Jason Heyward.",0,1,3,37,"bottom",5,"2023-07-18T00:25:52.177Z","2023-07-18T00:27:21.337Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.8,1,2,0.4039,6.5025,32.0518,-13.9306,-7.347,9.8172,-0.4426,3.0878,4.26,-136.011,-3.433,-1.0811,50.0049,5.3432,-13.6568,40.8,4.8,24,2234,226,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.2,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",2,"2023-07-18T00:26:41.278Z","2023-07-18T00:26:44.278Z",TRUE,"pitch","c9168e05-c33e-4daa-a03e-a2211f845481",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.7442,1.8124,NA,175.85,147.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Gunnar Henderson flies out to right fielder Jason Heyward.",0,1,3,37,"bottom",5,"2023-07-18T00:25:52.177Z","2023-07-18T00:27:21.337Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.6,11,2,0.3989,6.5247,34.4181,-14.6416,-7.2809,9.2142,-1.544,3.3813,1.7315,-137.985,-2.5575,-1.239,50.0061,5.3225,-13.8608,40.8,4.8,24,2307,232,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.2,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",1,"2023-07-18T00:26:26.687Z","2023-07-18T00:26:29.687Z",TRUE,"pitch","99041db7-3a0d-49b2-93e2-e0459b617f7b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.7204,1.7864,NA,187.02,123.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Gunnar Henderson flies out to right fielder Jason Heyward.",0,1,3,37,"bottom",5,"2023-07-18T00:25:52.177Z","2023-07-18T00:27:21.337Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,75,11,2,0.4574,6.3831,25.1626,-28.6845,-10.6652,2.4097,-1.8371,4.2676,1.9444,-120.1525,3.0686,-1.2761,50.004,5.5366,-15.4596,28.8,8.4,24,1985,272,NA,NA,NA,NA,NA,NA,FALSE,-34.9,5.4,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",0,"2023-07-18T00:26:12.796Z","2023-07-18T00:26:15.903Z",TRUE,"pitch","5888bfe5-115e-4009-9be6-62c0f8431d7a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7442,1.7864,NA,153.34,138.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Flyout","field_out","Gunnar Henderson flies out to right fielder Jason Heyward.",0,1,3,37,"bottom",5,"2023-07-18T00:25:52.177Z","2023-07-18T00:27:21.337Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",686218,"Emmet Sheehan","/api/v1/people/686218","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Los Angeles Dodgers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.9,11,2,0.4038,6.5662,31.3427,-16.9729,-8.5197,8.1658,-0.9535,3.7127,3.491,-135.9334,-1.4388,-1.1516,50.0001,5.434,-15.852,40.8,4.8,24,2203,226,NA,NA,NA,NA,NA,NA,FALSE,-16.8,14.6,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",2,"2023-07-18T00:23:31.718Z","2023-07-18T00:23:42.898Z",TRUE,"pitch","30c619a5-e452-4e9b-a916-fb70e7ebccd8",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.17,1.52,NA,99.71,156.81,"line_drive","medium","8",107.3,79.93,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Mookie Betts singles on a line drive to center fielder Aaron Hicks. Mookie Betts out at 2nd on the throw, center fielder Aaron Hicks to second baseman Adam Frazier.",0,1,3,36,"top",5,"2023-07-18T00:22:54.076Z","2023-07-18T00:23:42.898Z",TRUE,FALSE,FALSE,TRUE,33,0,2,3,605141,"Mookie Betts","/api/v1/people/605141","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,90.5,3,0.91,0.3816,7.0959,30.8496,-15.5226,-7.9255,7.968,0.4536,3.0358,10.1839,-143.1502,-5.1324,-2.1085,50.0066,5.8129,-16.5701,40.8,4.8,24,2301,220,98.1,14,302,NA,NA,NA,TRUE,-14.5,13.6,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",1,"2023-07-18T00:23:15.756Z","2023-07-18T00:23:19.020Z",TRUE,"pitch","674c618f-1b96-454f-88a7-5f22360bddf5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.17,1.52,NA,108.42,158.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Mookie Betts singles on a line drive to center fielder Aaron Hicks. Mookie Betts out at 2nd on the throw, center fielder Aaron Hicks to second baseman Adam Frazier.",0,1,3,36,"top",5,"2023-07-18T00:22:54.076Z","2023-07-18T00:23:42.898Z",TRUE,FALSE,FALSE,TRUE,33,0,2,3,605141,"Mookie Betts","/api/v1/people/605141","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.1,2,0.91,0.3857,7.1197,33.5738,-13.432,-8.2112,9.1822,0.2252,2.9567,10.0184,-142.1955,-5.2906,-2.2822,50.0034,5.6983,-16.7623,44.4,3.6,24,2358,221,NA,NA,NA,NA,NA,NA,FALSE,-13.1,15.6,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",0,"2023-07-18T00:23:02.424Z","2023-07-18T00:23:06.060Z",TRUE,"pitch","58fee42b-826c-4b5e-9738-f3ed065da9d0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1483,1.5002,NA,127.49,172.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Mookie Betts singles on a line drive to center fielder Aaron Hicks. Mookie Betts out at 2nd on the throw, center fielder Aaron Hicks to second baseman Adam Frazier.",0,1,3,36,"top",5,"2023-07-18T00:22:54.076Z","2023-07-18T00:23:42.898Z",TRUE,FALSE,FALSE,TRUE,33,0,2,3,605141,"Mookie Betts","/api/v1/people/605141","R","Right",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.4,78.1,5,2,0.4417,7.1554,26.4205,-27.2337,5.9176,3.1805,-0.2752,2.4677,3.4871,-124.3103,-2.5619,-2.4681,50.0049,5.7875,9.2029,19.2,7.2,24,2362,99,NA,NA,NA,NA,NA,NA,FALSE,-32.3,5.4,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",5,"2023-07-18T00:22:35.617Z","2023-07-18T00:22:39.412Z",TRUE,"pitch","8452580a-7c9e-47c8-af22-0366682388f5",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.4,1.63,NA,145.67,155.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,1,3,35,"top",5,"2023-07-18T00:21:16.512Z","2023-07-18T00:22:39.412Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,681546,"James Outman","/api/v1/people/681546","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77.7,1,0.9,0.4463,7.2396,21.7591,-31.1195,-7.7173,0.6892,-0.7522,3.0902,6.2665,-122.2539,-0.1367,-2.3332,50.0018,5.7947,-11.8024,19.2,8.4,24,2046,259,NA,NA,NA,NA,NA,NA,TRUE,-37,1.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",4,"2023-07-18T00:22:21.344Z","2023-07-18T00:22:25.629Z",TRUE,"pitch","6147e5f2-f7e1-47da-8ad1-24170972faa1",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.4079,1.4486,NA,131.63,144.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,1,3,35,"top",5,"2023-07-18T00:21:16.512Z","2023-07-18T00:22:39.412Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,681546,"James Outman","/api/v1/people/681546","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.2,1,0.91,0.3862,6.9706,30.968,-15.1465,-5.9324,8.3474,-0.3838,3.5001,7.1745,-141.5917,-3.9315,-2.1744,50.0002,5.8695,-12.0982,33.6,3.6,24,2190,216,NA,NA,NA,NA,NA,NA,FALSE,-14.3,14.5,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",3,"2023-07-18T00:22:06.681Z","2023-07-18T00:22:10.870Z",TRUE,"pitch","2f5c1f79-461a-4537-a378-8c1287feb649",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3298,1.5522,NA,150.46,163.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,1,3,35,"top",5,"2023-07-18T00:21:16.512Z","2023-07-18T00:22:39.412Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,681546,"James Outman","/api/v1/people/681546","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.5,78,11,0.9,0.4443,7.1445,22.9717,-31.9312,-7.0306,0.1537,-0.8779,2.798,5.7582,-122.9911,-0.7094,-2.329,50.0008,5.7835,-10.8372,16.8,8.4,24,1955,259,NA,NA,NA,NA,NA,NA,FALSE,-37.7,0.4,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",2,"2023-07-18T00:21:52.434Z","2023-07-18T00:21:56.001Z",TRUE,"pitch","82134117-a09e-4d2e-8ad0-0581bb8c4dfb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4004,1.5522,NA,160.45,150.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,1,3,35,"top",5,"2023-07-18T00:21:16.512Z","2023-07-18T00:22:39.412Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,681546,"James Outman","/api/v1/people/681546","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.8,11,0.9,0.3885,7.0872,29.6907,-15.1373,-6.0871,8.4479,-1.1399,3.2788,5.657,-140.5936,-4.3104,-2.3801,50.001,5.8035,-12.2739,34.8,3.6,24,2162,217,NA,NA,NA,NA,NA,NA,FALSE,-14.4,14.6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717372,"2023-07-17",1,"2023-07-18T00:21:37.292Z","2023-07-18T00:21:41.456Z",TRUE,"pitch","dbdbe9c9-3990-42c7-bd16-1d13917219db",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3557,1.5783,NA,153.33,175.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","James Outman strikes out swinging.",0,1,3,35,"top",5,"2023-07-18T00:21:16.512Z","2023-07-18T00:22:39.412Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,681546,"James Outman","/api/v1/people/681546","L","Left",680570,"Grayson Rodriguez","/api/v1/people/680570","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.6,13,0.91,0.3856,7.1164,30.2697,-12.6177,-7.2352,9.5528,-0.9532,2.3419,6.5267,-141.6865,-7.1483,-2.3387,50.0062,5.6922,-14.8158,43.2,3.6,24,2299,219,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16.1,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
