"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716890,"2023-08-23",1,"2023-08-23T21:46:50.049Z","2023-08-23T21:48:51.374Z",FALSE,"action",NA,NA,"Pitching Change: Buck Farmer replaces Andrew Abbott.","Pitching Substitution",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,571656,"/api/v1/people/571656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"42","atBat","Pop Out","field_out","Brandon Drury pops out to shortstop Elly De La Cruz on the infield fly rule.",0,4,3,42,"bottom",5,"2023-08-23T21:48:49.025Z","2023-08-23T21:49:02.516Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,592273,"Brandon Drury","/api/v1/people/592273","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",5,"2023-08-23T21:44:54.571Z","2023-08-23T21:44:59.600Z",TRUE,"pitch","0e731f70-2b86-4b40-b490-8699c3b34ee1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.4654,1.6084,NA,118.36,199.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Nolan Schanuel walks. Luis Rengifo to 2nd.",0,4,3,41,"bottom",5,"2023-08-23T21:43:15.340Z","2023-08-23T21:44:59.600Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.4,13,0.9,0.4089,6.8114,28.787,-13.2016,3.6044,10.4376,-0.0358,1.4601,-5.2349,-133.9332,-8.0135,1.4753,50.0011,5.4338,6.551,20.4,3.6,24,2056,149,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17.4,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694384,"Nolan Schanuel","/api/v1/people/694384",650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA
716890,"2023-08-23",4,"2023-08-23T21:44:33.143Z","2023-08-23T21:44:37.804Z",TRUE,"pitch","65b6596c-dfc5-4891-9cae-69cb30fa8b4d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4886,1.6084,NA,137.88,200.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Nolan Schanuel walks. Luis Rengifo to 2nd.",0,4,3,41,"bottom",5,"2023-08-23T21:43:15.340Z","2023-08-23T21:44:59.600Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75.5,13,0.9,0.4588,6.7418,24.0238,-25.6691,-7.3065,4.5091,-0.5477,1.4234,-3.0572,-119.5773,-4.1542,1.6981,50.0006,5.498,-10.531,22.8,8.4,24,1556,180,NA,NA,NA,NA,NA,NA,FALSE,-33.2,7.4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",3,"2023-08-23T21:44:09.906Z","2023-08-23T21:44:15.968Z",TRUE,"pitch","78d7a827-3b58-4cbb-bc67-e968f01e43cf",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0024,1.4031,NA,145.63,203.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Nolan Schanuel walks. Luis Rengifo to 2nd.",0,4,3,41,"bottom",5,"2023-08-23T21:43:15.340Z","2023-08-23T21:44:59.600Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75,7,0.9,0.4608,6.7614,24.5351,-24.5198,-7.0291,5.3579,-0.751,1.3226,-3.6066,-119.1999,-4.5067,1.6984,50.0015,5.4717,-10.0364,22.8,8.4,24,1719,176,NA,NA,NA,NA,NA,NA,FALSE,-32.2,8.8,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",2,"2023-08-23T21:43:39.050Z","2023-08-23T21:43:46.195Z",TRUE,"pitch","b38e6059-a6ee-41f6-b716-2715685ee96d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.549,1.627,NA,109.56,161.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Nolan Schanuel walks. Luis Rengifo to 2nd.",0,4,3,41,"bottom",5,"2023-08-23T21:43:15.340Z","2023-08-23T21:44:59.600Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.2,5,0.88,0.414,6.8827,27.9189,-14.1082,2.8433,10.1844,0.1951,2.8705,-4.3179,-132.2582,-4.3499,1.4786,50.0008,5.5695,5.0429,15.6,3.6,24,2207,149,NA,NA,NA,NA,NA,NA,FALSE,-15.4,17.8,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",1,"2023-08-23T21:43:17.624Z","2023-08-23T21:43:22.063Z",TRUE,"pitch","39f55ecc-fb15-4be5-985f-e50d7bf9a2d1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9793,1.2186,NA,186.74,191.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Nolan Schanuel walks. Luis Rengifo to 2nd.",0,4,3,41,"bottom",5,"2023-08-23T21:43:15.340Z","2023-08-23T21:44:59.600Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,75.9,13,0.9,0.4558,6.7836,25.2219,-24.5661,-8.3741,5.2103,-1.8295,1.7598,-5.6486,-120.5491,-3.6439,1.6385,50.0027,5.4798,-12.2215,27.6,8.4,24,2470,167,NA,NA,NA,NA,NA,NA,FALSE,-31.3,8.8,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T21:43:12.391Z","2023-08-23T21:43:17.624Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,694384,"/api/v1/people/694384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"41","atBat","Walk","walk","Nolan Schanuel walks. Luis Rengifo to 2nd.",0,4,3,41,"bottom",5,"2023-08-23T21:43:15.340Z","2023-08-23T21:44:59.600Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_LHB","RISP",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",1,"2023-08-23T21:42:26.722Z","2023-08-23T21:42:36.509Z",TRUE,"pitch","4db23dc9-4b2a-4ef7-ac9b-96b084cd6e7f",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.09,1.46,NA,100.2,188.76,"ground_ball","medium","8",128.62,86.18,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Luis Rengifo singles on a ground ball to center fielder TJ Friedl.",0,4,3,40,"bottom",5,"2023-08-23T21:42:03.454Z","2023-08-23T21:42:36.509Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.5,74.4,9,0.9,0.4668,6.7283,21.8871,-34.2344,-2.5286,-1.4757,0.4406,1.8527,-1.7971,-117.2677,-1.5777,1.5451,50.0034,5.7236,-3.5267,6,9.6,24,2694,275,102.2,-1,39,NA,NA,NA,FALSE,-44.9,-2.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T21:42:10.465Z","2023-08-23T21:42:15.401Z",TRUE,"pitch","3a5c5e16-2930-4a2c-8b47-c7e938e2ffe6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1876,1.4415,NA,108.91,219.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Luis Rengifo singles on a ground ball to center fielder TJ Friedl.",0,4,3,40,"bottom",5,"2023-08-23T21:42:03.454Z","2023-08-23T21:42:36.509Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels","Cincinnati Reds","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.2,74.8,14,0.91,0.4672,6.5733,20.4538,-32.8546,-3.876,-0.4904,0.2123,0.718,-2.0228,-116.9008,-4.3618,1.5902,50.0013,5.6666,-5.4048,9.6,9.6,24,2502,278,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-1.7,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",5,"2023-08-23T21:39:54.581Z","2023-08-23T21:40:01.119Z",TRUE,"pitch","6986b4c0-2fe3-4723-905f-1bc9c83b898b",6,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",3,3,2,NA,NA,3.3,1.6,NA,117.55,220.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,4,3,39,"top",5,"2023-08-23T21:38:37.058Z","2023-08-23T21:40:01.119Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.3,74,13,0.84,0.4695,6.1905,21.8766,-22.4419,7.526,7.0591,-0.0143,0.6655,-4.9549,-116.6524,-7.7843,1.1591,50.0023,6.1603,10.3752,21.6,7.2,24,1832,143,NA,NA,NA,NA,NA,NA,TRUE,-31.4,11.2,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",4,"2023-08-23T21:39:40.164Z","2023-08-23T21:39:44.212Z",TRUE,"pitch","1f39a775-1c43-445d-aad1-1c6cc2c904bf",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4191,1.5814,NA,141.64,210.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,4,3,39,"top",5,"2023-08-23T21:38:37.058Z","2023-08-23T21:40:01.119Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,80,13,0.8,0.4351,6.2326,23.2819,-19.8874,-0.6445,7.6358,-0.6465,1.0428,-5.993,-125.4666,-7.8617,1.8479,50.0001,5.8139,-1.0351,6,4.8,24,1294,172,NA,NA,NA,NA,NA,NA,FALSE,-24.1,12.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",3,"2023-08-23T21:39:19.381Z","2023-08-23T21:39:23.355Z",TRUE,"pitch","c0d6ac59-3813-4624-a33a-76eba250b627",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.3,1.6,NA,122.21,168.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,4,3,39,"top",5,"2023-08-23T21:38:37.058Z","2023-08-23T21:40:01.119Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.4,74.2,5,0.74,0.4669,6.1997,20.9391,-24.7714,7.4746,5.3089,-0.1366,2.6028,-5.6213,-117.0557,-3.107,1.3183,50.0058,6.2527,10.4326,20.4,8.4,24,1804,144,NA,NA,NA,NA,NA,NA,FALSE,-32.9,9.1,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",2,"2023-08-23T21:39:06.612Z","2023-08-23T21:39:10.528Z",TRUE,"pitch","459aa3f9-50cd-4c32-aeff-9498f70e502e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3496,1.5814,NA,70.25,170.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,4,3,39,"top",5,"2023-08-23T21:38:37.058Z","2023-08-23T21:40:01.119Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,74.7,12,0.8,0.4638,6.0679,21.2779,-22.5605,6.1561,6.7972,1.2264,2.5217,-2.0969,-117.8516,-4.12,1.3252,50.0023,6.3632,8.7053,19.2,7.2,24,1812,133,NA,NA,NA,NA,NA,NA,FALSE,-29.9,11.6,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",1,"2023-08-23T21:38:55.234Z","2023-08-23T21:38:59.360Z",TRUE,"pitch","5cef2700-552a-48e2-bfaa-7c997bdcd18c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4729,1.7336,NA,117.55,146.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,4,3,39,"top",5,"2023-08-23T21:38:37.058Z","2023-08-23T21:40:01.119Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.4,2,0.87,0.4126,6.1236,28.516,-15.9866,5.2039,9.0724,-0.0143,3.4166,-6.4506,-132.763,-3.4082,1.7712,50.0036,5.881,9.2868,25.2,4.8,24,2203,143,NA,NA,NA,NA,NA,NA,FALSE,-17,15.8,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",0,"2023-08-23T21:38:42.965Z","2023-08-23T21:38:47.255Z",TRUE,"pitch","862d5777-0ace-4570-9f7c-a4c4b5507ef1",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.3,1.6,NA,139.59,144.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,4,3,39,"top",5,"2023-08-23T21:38:37.058Z","2023-08-23T21:40:01.119Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.4,11,0.85,0.4084,6.1206,28.1042,-14.8853,2.8109,9.4843,-0.5926,3.4988,-6.5303,-133.9501,-4.279,1.5083,50.0017,6.1764,5.1239,13.2,3.6,24,2073,158,NA,NA,NA,NA,NA,NA,FALSE,-15.7,16.4,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716890,"2023-08-23",2,"2023-08-23T21:37:48.816Z","2023-08-23T21:38:21.940Z",TRUE,"pitch","eed0d8b3-1271-44e2-89bf-d70f3fae8610",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,2,NA,NA,3.63,1.72,NA,132.75,180.75,"fly_ball","medium","8",91.2,37.54,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Home Run","home_run","Elly De La Cruz homers (11) on a fly ball to center field. Luke Maile scores. Matt McLain scores.",3,4,3,38,"top",5,"2023-08-23T21:36:49.670Z","2023-08-23T21:38:21.940Z",TRUE,TRUE,FALSE,FALSE,65,2,0,2,682829,"Elly De La Cruz","/api/v1/people/682829","R","Right",542881,"Tyler Anderson","/api/v1/people/542881","L","Left","vs_LHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.1,7,0.88,0.4099,6.1846,29.2091,-13.5155,1.6088,10.3216,-0.4133,2.1492,-5.3985,-133.695,-7.4654,1.4243,50.0017,5.9505,2.9082,7.2,3.6,24,2180,157,109.8,36,408,NA,NA,NA,FALSE,-15.2,17.3,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
