"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717385,"2023-07-16",5,"2023-07-16T22:41:41.243Z","2023-07-16T22:41:44.783Z",TRUE,"pitch","2d9cf3ca-e814-4ab5-b3e8-dbc07857ae09",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,0,NA,NA,3.6697,1.7385,NA,70.57,239.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Brett Baty strikes out swinging. Starling Marte steals (24) 2nd base.",0,0,0,33,"bottom",5,"2023-07-16T22:40:09.254Z","2023-07-16T22:42:44.291Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.4,14,0.9,0.4372,7.1621,27.6358,-31.0352,1.8557,0.7164,1.2182,-0.0287,4.5971,-125.7166,-7.9747,-0.8817,50.001,5.7346,2.943,7.2,8.4,24,2507,96,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-0.5,-4.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",4,"2023-07-16T22:41:18.646Z","2023-07-16T22:41:21.972Z",TRUE,"pitch","cadeb8bf-b84e-48a5-bc02-78cd985aaf94",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,0,NA,NA,3.67,1.71,NA,116.36,147.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Brett Baty strikes out swinging. Starling Marte steals (24) 2nd base.",0,0,0,33,"bottom",5,"2023-07-16T22:40:09.254Z","2023-07-16T22:42:44.291Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89,2,0.9,0.3856,7.0316,33.8254,-10.2436,-3.3023,10.7449,0.0167,3.3743,3.5983,-142.2436,-5.1828,-0.838,50.0024,5.8746,-6.7404,27.6,2.4,24,2251,209,NA,NA,NA,NA,NA,NA,FALSE,-10.2,18.5,5.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",3,"2023-07-16T22:40:56.861Z","2023-07-16T22:41:00.001Z",TRUE,"pitch","9de1c782-c3ed-413b-83ad-a6d8a6570f18",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.641,1.6812,NA,163.4,129.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Brett Baty strikes out swinging. Starling Marte steals (24) 2nd base.",0,0,0,33,"bottom",5,"2023-07-16T22:40:09.254Z","2023-07-16T22:42:44.291Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,78.7,11,0.91,0.4355,6.8057,27.5174,-22.6768,-9.9247,5.9377,-1.2173,4.0516,2.5953,-126.1404,-0.2449,-0.9752,50.0016,5.9905,-15.8671,33.6,7.2,24,2170,238,NA,NA,NA,NA,NA,NA,FALSE,-25.7,10.9,17.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",2,"2023-07-16T22:40:34.125Z","2023-07-16T22:40:37.866Z",TRUE,"pitch","a357ec3d-3fd4-4d27-abd1-0c04329ff2fd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.6123,1.7385,NA,156.58,133.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Brett Baty strikes out swinging. Starling Marte steals (24) 2nd base.",0,0,0,33,"bottom",5,"2023-07-16T22:40:09.254Z","2023-07-16T22:42:44.291Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,87.8,11,0.89,0.39,6.9271,33.8031,-11.024,-3.3065,10.6014,-1.0385,3.8986,0.6625,-140.787,-3.6908,-0.8483,50.0023,5.9471,-6.5963,28.8,2.4,24,2254,212,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.6,5.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",1,"2023-07-16T22:40:11.683Z","2023-07-16T22:40:14.925Z",TRUE,"pitch","a07c1877-6a92-45a0-b68a-1254fbd5dd55",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.67,1.71,NA,126.07,159.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Brett Baty strikes out swinging. Starling Marte steals (24) 2nd base.",0,0,0,33,"bottom",5,"2023-07-16T22:40:09.254Z","2023-07-16T22:42:44.291Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,89.8,5,0.9,0.3815,7.0574,35.9811,-11.4785,-4.65,9.9314,-0.238,2.9525,3.5469,-144.03,-6.3768,-0.8863,50.0059,5.9177,-9.6923,33.6,3.6,24,2337,209,NA,NA,NA,NA,NA,NA,FALSE,-11.4,16.8,7.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",0,"2023-07-16T22:39:52.917Z","2023-07-16T22:39:55.949Z",FALSE,"pickoff","53e81247-9746-4fca-b1bb-173074ace82e",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Brett Baty strikes out swinging. Starling Marte steals (24) 2nd base.",0,0,0,33,"bottom",5,"2023-07-16T22:40:09.254Z","2023-07-16T22:42:44.291Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,683146,"Brett Baty","/api/v1/people/683146","L","Left",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",5,"2023-07-16T22:39:12.902Z","2023-07-16T22:39:25.402Z",TRUE,"pitch","0f584d75-41d4-471a-a179-fd4e9ec87383",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.49,1.61,NA,118.97,133.11,"ground_ball","medium","9",167.34,154.11,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Starling Marte singles on a ground ball to right fielder James Outman.",0,0,0,32,"bottom",5,"2023-07-16T22:37:28.214Z","2023-07-16T22:39:25.402Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,516782,"Starling Marte","/api/v1/people/516782","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.4,11,0.91,0.3831,7.1027,35.7156,-16.104,-6.5759,7.775,-0.0516,3.9138,4.4023,-143.4398,-2.9822,-0.7584,50.0026,5.9816,-13.5905,37.2,3.6,24,2135,211,73.8,6,99,NA,NA,NA,FALSE,-14.8,13.6,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,516782,"Starling Marte","/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",4,"2023-07-16T22:38:54.549Z","2023-07-16T22:38:57.748Z",TRUE,"pitch","1a662b52-ae7f-4b15-8bbe-b360ff5ae7d7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.49,1.61,NA,97.91,154.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Starling Marte singles on a ground ball to right fielder James Outman.",0,0,0,32,"bottom",5,"2023-07-16T22:37:28.214Z","2023-07-16T22:39:25.402Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,516782,"Starling Marte","/api/v1/people/516782","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91,84,3,0.89,0.4119,7.0322,26.7216,-27.6301,1.9939,2.5345,0.5009,3.1239,2.9512,-132.6519,-2.2134,-0.8825,50.0025,5.9708,3.5754,8.4,6,24,2471,132,NA,NA,NA,NA,NA,NA,FALSE,-28.4,4.3,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",2,"2023-07-16T22:38:26.107Z","2023-07-16T22:38:31.328Z",TRUE,"pitch","6ded5100-d0a7-4dbe-833e-d99247ff3ee8",3,"Missed Bunt",NA,NA,NA,NA,FALSE,"M","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"M","Missed Bunt",1,2,0,NA,NA,3.49,1.61,NA,129.19,188.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Starling Marte singles on a ground ball to right fielder James Outman.",0,0,0,32,"bottom",5,"2023-07-16T22:37:28.214Z","2023-07-16T22:39:25.402Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,516782,"Starling Marte","/api/v1/people/516782","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,90.2,7,0.9,0.3826,6.8127,32.6193,-16.2766,-8.2986,7.6568,-0.3197,1.8736,5.1037,-143.1081,-7.6648,-1.0467,50.0071,5.6039,-17.2395,42,4.8,24,2333,211,NA,NA,NA,NA,NA,NA,FALSE,-15.7,12.5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",1,"2023-07-16T22:38:10.167Z","2023-07-16T22:38:13.491Z",TRUE,"pitch","88ba4a83-d3f3-44e9-bc2d-71cbe8fc42cf",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.49,1.61,NA,102.62,225.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Starling Marte singles on a ground ball to right fielder James Outman.",0,0,0,32,"bottom",5,"2023-07-16T22:37:28.214Z","2023-07-16T22:39:25.402Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,516782,"Starling Marte","/api/v1/people/516782","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,72.4,14,0.91,0.4811,6.8244,24.0159,-41.8536,5.0293,-7.4022,0.3772,0.5038,2.4832,-114.4916,-2.8939,-1.3799,50.0014,5.9383,6.5784,9.6,13.2,24,2875,38,NA,NA,NA,NA,NA,NA,FALSE,-58.6,-13.8,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",0,"2023-07-16T22:37:54.614Z","2023-07-16T22:37:57.939Z",TRUE,"pitch","a12850a1-18d3-44b2-b581-11d5433b9c6c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.461,1.5812,NA,80.17,245.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Starling Marte singles on a ground ball to right fielder James Outman.",0,0,0,32,"bottom",5,"2023-07-16T22:37:28.214Z","2023-07-16T22:39:25.402Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,516782,"Starling Marte","/api/v1/people/516782","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,83.4,14,0.9,0.4181,7.0711,26.7861,-27.0314,2.8689,2.9603,0.9661,-0.2363,3.8242,-130.8501,-9.9432,-0.8854,50.0058,5.6279,4.9918,10.8,7.2,24,2627,137,NA,NA,NA,NA,NA,NA,FALSE,-30.4,3.5,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",3,"2023-07-16T22:38:40.515Z","2023-07-16T22:38:54.549Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,516782,"/api/v1/people/516782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"32","atBat","Single","single","Starling Marte singles on a ground ball to right fielder James Outman.",0,0,0,32,"bottom",5,"2023-07-16T22:37:28.214Z","2023-07-16T22:39:25.402Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,516782,"Starling Marte","/api/v1/people/516782","R","Right",676272,"Bobby Miller","/api/v1/people/676272","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",3,"2023-07-16T22:35:36.320Z","2023-07-16T22:35:43.612Z",TRUE,"pitch","1114e151-161a-4e87-9453-0003c5744a31",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.11,1.44,NA,86.63,180.78,"ground_ball","medium","6",115.09,156.92,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Austin Barnes grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,0,0,31,"top",5,"2023-07-16T22:34:25.434Z","2023-07-16T22:35:43.612Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,605131,"Austin Barnes","/api/v1/people/605131","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,75.7,6,0.91,0.4578,6.2391,24.0691,-32.2955,2.5627,-0.0837,0.7969,2.1483,7.8131,-119.8361,-0.5942,-2.8442,50.0031,5.2951,3.7103,8.4,9.6,24,2150,120,93.9,-33,5,NA,NA,NA,TRUE,-40.4,0,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",1,"2023-07-16T22:35:13.280Z","2023-07-16T22:35:17.528Z",TRUE,"pitch","0b04ca52-eac3-4e83-9351-caa8f28a84c9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,2.995,1.3539,NA,100.85,146.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Austin Barnes grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,0,0,31,"top",5,"2023-07-16T22:34:25.434Z","2023-07-16T22:35:43.612Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,605131,"Austin Barnes","/api/v1/people/605131","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,75.8,12,0.92,0.4561,6.3685,23.6507,-31.6904,3.3213,0.3317,0.4236,3.43,6.6693,-120.1679,1.9433,-2.821,50.0039,5.4296,4.8473,10.8,8.4,24,2084,118,NA,NA,NA,NA,NA,NA,FALSE,-38.8,1.3,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",0,"2023-07-16T22:34:45.618Z","2023-07-16T22:34:49.307Z",TRUE,"pitch","91fc91be-6331-46a3-a906-18cfca70242c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.11,1.44,NA,114.56,174.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Austin Barnes grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,0,0,31,"top",5,"2023-07-16T22:34:25.434Z","2023-07-16T22:35:43.612Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,605131,"Austin Barnes","/api/v1/people/605131","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.2,5,0.88,0.4081,6.4073,30.6001,-18.3213,-7.1645,7.6056,0.064,2.3798,9.8354,-134.4698,-4.0492,-2.7192,50.0044,5.2142,-13.053,30,4.8,24,2325,220,NA,NA,NA,NA,NA,NA,FALSE,-19.2,13,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717385,"2023-07-16",2,"2023-07-16T22:35:24.400Z","2023-07-16T22:35:36.320Z",FALSE,"action",NA,NA,"Dodgers right fielder Jason Heyward left the game due to an injured neck.","Injury",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,518792,"/api/v1/people/518792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"injury",NA,NA,NA,NA,NA,NA,"31","atBat","Groundout","field_out","Austin Barnes grounds out, shortstop Francisco Lindor to first baseman Pete Alonso.",0,0,0,31,"top",5,"2023-07-16T22:34:25.434Z","2023-07-16T22:35:43.612Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,605131,"Austin Barnes","/api/v1/people/605131","R","Right",453286,"Max Scherzer","/api/v1/people/453286","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"neck",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
