"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
747048,"2024-05-01",3,"2024-05-01T23:50:37.431Z","2024-05-01T23:50:40.918Z",TRUE,"pitch","a034791d-b848-418e-a5eb-675173a74f9b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.49,1.65,NA,112.74,199.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,2,0,31,"top",5,"2024-05-01T23:49:33.886Z","2024-05-01T23:51:03.222Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,81.3,14,0.92,0.4289,6.5377,23.318,-32.7655,4.2719,-0.3612,0.1117,1.4471,1.145,-127.1628,-4.7099,-0.8982,50.0004,5.8897,7.0734,12,8.4,24,2976,90,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-1.4,-8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",2,"2024-05-01T23:50:18.238Z","2024-05-01T23:50:21.243Z",TRUE,"pitch","db7492b0-e5b9-450b-95b5-cd92616ed24f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4612,1.517,NA,69.51,245.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,2,0,31,"top",5,"2024-05-01T23:49:33.886Z","2024-05-01T23:51:03.222Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.1,76.6,14,0.87,0.4583,6.6251,23.1358,-39.7463,6.5489,-5.2396,1.2459,-0.2466,2.6675,-119.5296,-6.0597,-0.7354,50.0021,5.8922,9.4699,13.2,12,24,3015,44,NA,NA,NA,NA,NA,NA,FALSE,-51.2,-10.7,-12.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",1,"2024-05-01T23:49:53.504Z","2024-05-01T23:49:56.711Z",TRUE,"pitch","d22579bf-cc67-44b2-be4e-c6cb4c151de5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.49,1.65,NA,102.27,209.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,2,0,31,"top",5,"2024-05-01T23:49:33.886Z","2024-05-01T23:51:03.222Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,82,14,0.92,0.425,6.5501,25.0781,-34.5914,4.8891,-1.4391,0.3864,1.0667,1.499,-128.5795,-5.3135,-0.8383,50.0006,5.8245,8.236,13.2,8.4,24,2979,115,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-3.5,-9.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",0,"2024-05-01T23:49:33.886Z","2024-05-01T23:49:36.974Z",TRUE,"pitch","0de39912-fdd4-405d-9d14-ee0fb3a9a211",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4977,1.5867,NA,133.25,178.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Anthony Volpe strikes out swinging.",0,2,0,31,"top",5,"2024-05-01T23:49:33.886Z","2024-05-01T23:51:03.222Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.2,74.4,4,0.91,0.4682,6.5175,21.4322,-39.8928,5.8844,-5.5682,-0.4262,2.2198,-0.6296,-116.8679,-0.3887,-0.9184,50.0014,6.1262,8.1618,10.8,12,24,2760,53,NA,NA,NA,NA,NA,NA,FALSE,-52.2,-10,-10.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",0,"2024-05-01T23:47:55.548Z","2024-05-01T23:48:19.658Z",TRUE,"pitch","0da58c9f-9ad2-42eb-acb1-d27fe0a80a13",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.17,1.5,NA,83.44,175.55,"line_drive","medium","9",231.48,101.95,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Home Run","home_run","Umpire reviewed (home run), call on the field was upheld: Oswaldo Cabrera homers (4) on a line drive to right field. Jose Trevino scores.",2,2,0,30,"top",5,"2024-05-01T23:47:33.752Z","2024-05-01T23:48:19.658Z",TRUE,TRUE,TRUE,FALSE,75,0,0,2,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.6,87.4,12,0.9,0.3963,6.5901,28.0032,-18.4939,2.9293,7.0587,0.8804,2.3417,3.8819,-137.7163,-5.9713,-0.9232,50.0025,5.7715,5.677,18,4.8,24,2746,187,103.3,21,352,NA,NA,NA,FALSE,-18.5,11.9,-6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"NH"
747048,"2024-05-01",0,"2024-05-01T23:47:17.777Z","2024-05-01T23:47:25.204Z",TRUE,"pitch","ce7a4d9a-fbf3-48d9-be0a-0d83225b7319",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.14,1.5,NA,118.82,160.68,"ground_ball","medium","6",122.65,138.83,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Single","single","Jose Trevino singles on a ground ball to shortstop Gunnar Henderson.",0,0,0,29,"top",5,"2024-05-01T23:46:56.087Z","2024-05-01T23:47:25.204Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,624431,"Jose Trevino","/api/v1/people/624431","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.3,87.6,2,0.91,0.3939,6.4445,29.8908,-17.4892,2.9499,7.4912,-0.0476,2.8928,1.4194,-138.8496,-4.9046,-0.9481,50.0047,5.8389,5.7839,18,3.6,24,2742,186,86.9,-10,17,NA,NA,NA,FALSE,-17.2,12.8,-5.6,NA,NA,NA,NA,NA,FALSE,TRUE,624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA,NA,NA,NA
747048,"2024-05-01",5,"2024-05-01T23:46:44.287Z","2024-05-01T23:46:51.996Z",TRUE,"pitch","bd596fae-69bf-4067-b521-b8f16e7502c7",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.67,1.81,NA,129.29,198.07,"ground_ball","medium","4",153.52,150.34,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Trent Grisham grounds out, second baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,0,0,28,"top",5,"2024-05-01T23:44:56.333Z","2024-05-01T23:46:51.996Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.7,88,13,0.91,0.3927,6.4979,30.3004,-15.8564,1.4885,8.2766,-0.3225,1.5077,1.6217,-139.2867,-8.3641,-1.105,50.0052,5.5911,2.9342,10.8,3.6,24,2829,191,66.2,-46,1,NA,NA,NA,TRUE,-16.2,13.6,-3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",4,"2024-05-01T23:46:26.322Z","2024-05-01T23:46:29.927Z",TRUE,"pitch","b5e0307c-1b9d-48dd-8780-baa8c0cf7d55",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.7087,1.7344,NA,160.72,161.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Trent Grisham grounds out, second baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,0,0,28,"top",5,"2024-05-01T23:44:56.333Z","2024-05-01T23:46:51.996Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,81.3,11,0.85,0.4231,6.4818,28.5925,-27.3688,-5.5572,2.8335,-1.1471,2.8636,1.5484,-129.7457,-1.8272,-1.0318,50.0011,5.6742,-9.4196,18,7.2,24,2092,209,NA,NA,NA,NA,NA,NA,FALSE,-29.6,4.9,9.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",3,"2024-05-01T23:46:07.820Z","2024-05-01T23:46:11.655Z",TRUE,"pitch","51ce0cbc-0683-426f-8a31-b147f0d42898",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6061,1.7983,NA,146.94,159.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Trent Grisham grounds out, second baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,0,0,28,"top",5,"2024-05-01T23:44:56.333Z","2024-05-01T23:46:51.996Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.6,81.9,4,0.86,0.4204,6.4128,28.2614,-26.011,-5.498,3.5889,-0.7854,2.9194,2.5599,-130.4627,-1.9886,-1.0667,50.0048,5.6582,-9.4484,19.2,6,24,2111,221,NA,NA,NA,NA,NA,NA,FALSE,-27.8,6.2,9.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",1,"2024-05-01T23:45:33.886Z","2024-05-01T23:45:36.969Z",TRUE,"pitch","c48b616e-421d-45df-9b96-16966948216f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.67,1.81,NA,131.84,193.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Trent Grisham grounds out, second baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,0,0,28,"top",5,"2024-05-01T23:44:56.333Z","2024-05-01T23:46:51.996Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,81.9,13,0.91,0.4216,6.6107,28.3656,-27.8548,-8.2607,2.525,-0.3894,1.6683,4.3562,-130.1329,-4.6585,-1.0156,50,5.6021,-14.1067,25.2,7.2,24,1942,214,NA,NA,NA,NA,NA,NA,FALSE,-30.6,3.7,13.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",0,"2024-05-01T23:45:17.298Z","2024-05-01T23:45:21.391Z",TRUE,"pitch","bd2a939e-6eaf-4f71-b38c-1c5f055b7c44",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7491,1.7076,NA,114.08,179.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Trent Grisham grounds out, second baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,0,0,28,"top",5,"2024-05-01T23:44:56.333Z","2024-05-01T23:46:51.996Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.7,87.4,8,0.9,0.3961,6.4431,28.1709,-19.0615,1.1564,6.7578,0.0767,2.1911,2.5321,-137.8418,-6.2159,-1.001,50.0066,5.7454,2.2443,7.2,4.8,24,2850,184,NA,NA,NA,NA,NA,NA,FALSE,-19.1,11.3,-2.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",2,"2024-05-01T23:45:49.596Z","2024-05-01T23:46:07.820Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,663757,"/api/v1/people/663757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"28","atBat","Groundout","field_out","Trent Grisham grounds out, second baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,0,0,28,"top",5,"2024-05-01T23:44:56.333Z","2024-05-01T23:46:51.996Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",3,"2024-05-01T23:44:40.387Z","2024-05-01T23:44:48.769Z",TRUE,"pitch","a9203188-7011-4e6f-a5f0-6080910f1831",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.26,1.57,NA,96.95,188,"ground_ball","medium","5",98.19,165.2,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Gleyber Torres grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,0,0,27,"top",5,"2024-05-01T23:43:22.643Z","2024-05-01T23:44:48.769Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,77.1,9,2,0.4497,6.5102,24.0859,-33.2777,6.6109,-0.7342,0.5259,1.8806,1.4842,-121.8301,-2.5007,-0.9502,50.0028,5.7984,9.9307,16.8,9.6,24,3034,53,79.5,2,47,NA,NA,NA,TRUE,-40.7,-1.7,-12.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",2,"2024-05-01T23:44:21.308Z","2024-05-01T23:44:24.625Z",TRUE,"pitch","4ed2cf86-95ff-4e39-b24a-2d76f3634b1c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3492,1.4865,NA,74.44,240.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Gleyber Torres grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,0,0,27,"top",5,"2024-05-01T23:43:22.643Z","2024-05-01T23:44:48.769Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,76.3,14,2,0.4572,6.5605,24.7756,-32.7631,10.2667,-0.4043,1.1166,-0.0776,1.4666,-120.1232,-6.852,-0.836,50.0048,5.7501,14.9003,24,10.8,24,2943,51,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-2.2,-19,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",1,"2024-05-01T23:44:00.733Z","2024-05-01T23:44:04.798Z",TRUE,"pitch","9bea691d-c7e3-4f65-a351-cac7ef3488d1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.26,1.57,NA,118.74,196.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Gleyber Torres grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,0,0,27,"top",5,"2024-05-01T23:43:22.643Z","2024-05-01T23:44:48.769Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.8,8,0.92,0.4295,6.4208,26.0249,-34.1705,4.9491,-1.2147,-0.0455,1.5674,0.3559,-127.4874,-4.3727,-0.8299,50.0024,5.9998,8.1515,13.2,8.4,24,2965,90,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-3,-9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",0,"2024-05-01T23:43:43.163Z","2024-05-01T23:43:48.539Z",TRUE,"pitch","1d91239d-a197-4274-a4d5-b3715473ab49",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.26,1.57,NA,93.34,206.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Gleyber Torres grounds out, third baseman Ramón Urías to first baseman Ryan Mountcastle.",0,0,0,27,"top",5,"2024-05-01T23:43:22.643Z","2024-05-01T23:44:48.769Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Baltimore Orioles","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.6,86.2,14,0.9,0.4018,6.5197,28.6385,-17.2488,0.5664,7.9215,0.6208,1.1871,3.5353,-136.098,-9.1788,-0.7663,50.0041,5.7876,1.0666,4.8,3.6,24,2752,191,NA,NA,NA,NA,NA,NA,FALSE,-18.5,12.7,-1.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747048,"2024-05-01",4,"2024-05-01T23:41:05.262Z","2024-05-01T23:41:08.262Z",TRUE,"pitch","e75459ad-05f2-4f45-9049-e0a81d21a78b",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.66,1.81,NA,146.18,190.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Ryan Mountcastle strikes out swinging.",0,0,0,26,"bottom",4,"2024-05-01T23:39:39.870Z","2024-05-01T23:41:08.262Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",661563,"Luis Gil","/api/v1/people/661563","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,83.1,7,0.91,0.4164,6.7143,26.8716,-28.8238,-10.0328,1.9099,-0.7654,1.7924,7.8495,-131.3638,-3.5145,-2.4833,50.0033,5.2819,-17.5994,28.8,7.2,24,1777,219,NA,NA,NA,NA,NA,NA,TRUE,-30.6,2.9,16.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
