"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717840,"2023-06-08",0,"2023-06-09T02:06:12.131Z","2023-06-09T02:06:16.774Z",TRUE,"pitch","618cd08a-5d63-42ee-a811-d933195f6953",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5601,1.7302,NA,152.32,132.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Austin Riley singles on a line drive to center fielder Brandon Nimmo.",0,10,7,77,"bottom",8,"2023-06-09T02:06:02.715Z","2023-06-09T02:07:13.197Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,663586,"Austin Riley","/api/v1/people/663586","R","Right",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.2,71,11,0.91,0.488,6.108,20.4772,-39.9276,8.1174,-6.0735,-0.9266,3.9182,0.9141,-112.2737,4.3316,-2.3938,50.0052,6.0293,10.3558,14.4,13.2,24,2632,59,NA,NA,NA,NA,NA,NA,FALSE,-55.6,-9.6,-14.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",2,"2023-06-09T02:05:38.181Z","2023-06-09T02:05:47.437Z",TRUE,"pitch","f1bfbfd6-0129-4511-b6dd-28ea50bb46ec",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.58,1.72,NA,139.31,147.66,"ground_ball","medium","5",106.22,159.9,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Matt Olson grounds out, third baseman Brett Baty to first baseman Mark Vientos.",0,10,7,76,"bottom",8,"2023-06-09T02:04:59.724Z","2023-06-09T02:05:47.437Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.3,1,0.91,0.3908,6.0582,29.5291,-14.071,-6.0088,9.086,-0.5853,3.3748,6.8078,-139.7973,-3.5399,-2.2637,50.0046,5.5725,-11.9751,36,3.6,24,2528,209,98.9,-1,50,NA,NA,NA,TRUE,-13.6,16,9.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",1,"2023-06-09T02:05:17.549Z","2023-06-09T02:05:21.831Z",TRUE,"pitch","652c9fd5-a2b5-4c58-ac73-7186c1beed3c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.58,1.72,NA,115.7,169.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Matt Olson grounds out, third baseman Brett Baty to first baseman Mark Vientos.",0,10,7,76,"bottom",8,"2023-06-09T02:04:59.724Z","2023-06-09T02:05:47.437Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.5,5,0.91,0.394,6.1647,30.0757,-10.5681,-5.2594,11.0297,0.034,2.559,8.0465,-138.8351,-6.1231,-2.2139,50.0029,5.4911,-10.3033,36,3.6,24,2486,218,NA,NA,NA,NA,NA,NA,FALSE,-11,19,7.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",0,"2023-06-09T02:04:59.724Z","2023-06-09T02:05:04.373Z",TRUE,"pitch","205f569e-7e58-4382-a935-3468b1debb45",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.58,1.72,NA,109.49,181.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Matt Olson grounds out, third baseman Brett Baty to first baseman Mark Vientos.",0,10,7,76,"bottom",8,"2023-06-09T02:04:59.724Z","2023-06-09T02:05:47.437Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,621566,"Matt Olson","/api/v1/people/621566","L","Left",622098,"Drew Smith","/api/v1/people/622098","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.1,8,0.9,0.3956,6.1347,30.4978,-10.5967,-5.584,11.1124,0.197,2.1327,8.5336,-138.3694,-7.2184,-2.1997,50.0031,5.4832,-10.8434,36,3.6,24,2673,214,NA,NA,NA,NA,NA,NA,FALSE,-11.4,18.8,8.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",0,"2023-06-09T02:02:42.735Z","2023-06-09T02:02:51.336Z",TRUE,"pitch","998b17b3-15d9-4dd2-b9bf-e4fe97cd23c6",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.52,1.67,NA,126.97,184.05,"line_drive","medium","8",97.23,76.32,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Lineout","field_out","Jeff McNeil lines out to center fielder Michael Harris II.",0,10,7,75,"top",8,"2023-06-09T02:02:31.273Z","2023-06-09T02:02:51.336Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.7,8,0.89,0.3988,7.0265,28.4011,-13.3206,-5.119,9.8509,-0.2615,2.0269,7.2507,-137.0109,-7.7862,-2.269,50.003,5.8031,-9.7974,28.8,3.6,24,2356,211,84.5,27,315,NA,NA,NA,TRUE,-14.2,16.4,7.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",5,"2023-06-09T02:02:09.696Z","2023-06-09T02:02:14.319Z",TRUE,"pitch","719afd0c-f30f-48bb-8264-af87296bab31",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.1041,1.4113,NA,81.66,174.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Francisco Alvarez walks.",0,10,7,74,"top",8,"2023-06-09T02:00:09.774Z","2023-06-09T02:02:14.319Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.8,12,0.9,0.3939,7.1874,28.6154,-12.7895,-6.065,9.8814,0.9273,2.3847,10.409,-138.6063,-6.7445,-2.0749,50.0038,5.6897,-11.8996,34.8,3.6,24,2388,213,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.8,9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",4,"2023-06-09T02:01:50.370Z","2023-06-09T02:01:56.222Z",TRUE,"pitch","66a422e7-f4df-4c5e-85eb-748d49349568",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.1721,1.4794,NA,101.59,156.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Francisco Alvarez walks.",0,10,7,74,"top",8,"2023-06-09T02:00:09.774Z","2023-06-09T02:02:14.319Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.1,3,0.91,0.3922,7.2032,29.1502,-12.5275,-5.3831,9.931,0.4044,3.0409,8.8508,-139.2624,-5.2628,-2.1051,50.006,5.7734,-10.6535,32.4,3.6,24,2371,211,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.2,8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",3,"2023-06-09T02:01:24.503Z","2023-06-09T02:01:29.514Z",TRUE,"pitch","139a3105-6b25-4369-b324-5de281104fff",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.1948,1.4794,NA,121.9,134.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Francisco Alvarez walks.",0,10,7,74,"top",8,"2023-06-09T02:00:09.774Z","2023-06-09T02:02:14.319Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.8,11,0.9,0.393,6.9863,28.876,-13.3959,-5.0213,9.5289,-0.1285,3.8718,7.3869,-138.9475,-3.1241,-2.1596,50.0013,5.8915,-9.8943,31.2,3.6,24,2369,206,NA,NA,NA,NA,NA,NA,FALSE,-13,16.9,7.7,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",2,"2023-06-09T02:01:06.101Z","2023-06-09T02:01:12.976Z",TRUE,"pitch","4d586cdc-4186-4641-8628-83d7f6759fd2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1268,1.434,NA,101.71,211.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Francisco Alvarez walks.",0,10,7,74,"top",8,"2023-06-09T02:00:09.774Z","2023-06-09T02:02:14.319Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,79.4,14,0.9,0.4403,7.1101,22.3702,-31.2321,0.8488,0.5967,0.401,1.0154,6.5933,-123.911,-5.1442,-2.3932,50.0015,5.6968,1.332,3.6,8.4,24,2228,124,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0.2,-2.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",1,"2023-06-09T02:00:34.838Z","2023-06-09T02:00:40.888Z",TRUE,"pitch","32016f21-2bc7-437e-9ec6-bdd0f48aeef5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.15,1.48,NA,107.25,193.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Francisco Alvarez walks.",0,10,7,74,"top",8,"2023-06-09T02:00:09.774Z","2023-06-09T02:02:14.319Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.9,8,0.9,0.4524,7.0514,22.877,-32.763,1.2379,-0.396,0.2559,1.6759,6.058,-120.9234,-2.9281,-2.4394,50.0031,5.7676,1.8385,4.8,9.6,24,2116,110,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-1.2,-3.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",0,"2023-06-09T02:00:20.025Z","2023-06-09T02:00:25.660Z",TRUE,"pitch","fe07d51c-385c-421b-b82f-34fec639a1b3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2628,1.5021,NA,169.49,181.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Francisco Alvarez walks.",0,10,7,74,"top",8,"2023-06-09T02:00:09.774Z","2023-06-09T02:02:14.319Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.4,13,0.9,0.4492,6.6294,22.3026,-32.5041,1.2076,-0.2173,-1.377,2.1355,2.4839,-121.6214,-2.1018,-2.5657,50.0043,5.8113,1.8214,3.6,8.4,24,2143,109,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-0.6,-2.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",3,"2023-06-09T01:59:51.253Z","2023-06-09T01:59:57.851Z",TRUE,"pitch","c31a3f1f-deb8-42fe-898c-fe721fb52c76",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.33,1.6,NA,122.62,139.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,10,7,73,"top",8,"2023-06-09T01:58:48.153Z","2023-06-09T01:59:57.851Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.8,11,0.9,0.397,6.9622,28.8635,-11.3422,-5.4802,10.7934,-0.1475,3.6859,7.6387,-137.6518,-3.6793,-2.2389,50.0057,5.8008,-10.5807,37.2,3.6,24,2402,212,NA,NA,NA,NA,NA,NA,TRUE,-11.4,19,8.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",2,"2023-06-09T01:59:30.192Z","2023-06-09T01:59:35.042Z",TRUE,"pitch","d4f7733d-421d-4e96-b207-25f7d0dcd1ea",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.33,1.6,NA,113.16,171.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,10,7,73,"top",8,"2023-06-09T01:58:48.153Z","2023-06-09T01:59:57.851Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.2,5,0.91,0.3956,7.0067,29.8054,-11.4421,-5.087,10.6695,0.1008,2.5082,7.967,-138.2554,-6.8495,-2.1526,50.0007,5.7797,-9.883,32.4,3.6,24,2315,213,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.1,7.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",1,"2023-06-09T01:59:14.052Z","2023-06-09T01:59:18.986Z",TRUE,"pitch","c2a45937-472e-453f-93f1-da4c388cf062",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3295,1.5994,NA,108.12,133.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,10,7,73,"top",8,"2023-06-09T01:58:48.153Z","2023-06-09T01:59:57.851Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.1,12,0.9,0.3951,7.1684,30.7161,-12.1858,-6.1124,10.2653,0.2329,3.9143,9.1664,-138.6002,-3.14,-2.3216,50.004,5.8747,-11.9043,37.2,3.6,24,2422,217,NA,NA,NA,NA,NA,NA,FALSE,-12,18.1,9.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",0,"2023-06-09T01:58:58.355Z","2023-06-09T01:59:03.359Z",TRUE,"pitch","4a0b3082-a0bd-44a8-a355-342ca9ff78be",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.33,1.6,NA,119.94,161.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,10,7,73,"top",8,"2023-06-09T01:58:48.153Z","2023-06-09T01:59:57.851Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.5,2,0.91,0.3982,6.9933,30.132,-10.2966,-4.8151,11.4134,-0.0771,2.8622,7.4568,-137.4841,-6.1334,-2.1973,50.0022,5.8191,-9.2298,33.6,2.4,24,2450,212,NA,NA,NA,NA,NA,NA,FALSE,-11,19.6,7.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",3,"2023-06-09T01:58:27.418Z","2023-06-09T01:58:33.132Z",TRUE,"pitch","967b550b-8aa5-46ca-824f-6fafc52ce1ca",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.62,1.69,NA,49.05,202.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Mark Vientos strikes out swinging.",0,10,7,72,"top",8,"2023-06-09T01:57:34.868Z","2023-06-09T01:58:33.132Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668901,"Mark Vientos","/api/v1/people/668901","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.7,14,0.9,0.4381,6.9953,23.4123,-29.2102,2.2101,1.8669,1.7826,1.3346,9.09,-124.6919,-5.0135,-2.1865,50.0006,5.7611,3.5038,9.6,7.2,24,2359,119,NA,NA,NA,NA,NA,NA,TRUE,-34.6,2.5,-6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717840,"2023-06-08",2,"2023-06-09T01:58:09.010Z","2023-06-09T01:58:15.696Z",TRUE,"pitch","06268408-92b4-455e-aecf-0dd7b9fa7115",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5969,1.6667,NA,47.36,206.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Mark Vientos strikes out swinging.",0,10,7,72,"top",8,"2023-06-09T01:57:34.868Z","2023-06-09T01:58:33.132Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668901,"Mark Vientos","/api/v1/people/668901","R","Right",641729,"Joe Jiménez","/api/v1/people/641729","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.7,14,0.9,0.4383,7.2206,23.7814,-31.2684,1.2263,0.5756,1.8269,1.1862,9.6542,-124.7145,-4.8973,-2.2451,50.0055,5.738,1.9424,6,8.4,24,2311,139,NA,NA,NA,NA,NA,NA,FALSE,-37,0.1,-4.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
