"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718763,"2023-04-01",0,"2023-04-01T03:54:49.200Z","2023-04-01T03:55:44.469Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Amed Rosario singles on a ground ball to left fielder Jarred Kelenic. Myles Straw scores. Steven Kwan to 3rd.",1,8,4,48,"top",5,"2023-04-01T03:57:12.098Z","2023-04-01T03:59:03.018Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",682171,"Penn Murfee","/api/v1/people/682171","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",1,"2023-04-01T03:55:44.469Z","2023-04-01T03:57:12.098Z",FALSE,"action",NA,NA,"Pitching Change: Penn Murfee replaces Trevor Gott.","Pitching Substitution",7,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,682171,"/api/v1/people/682171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"48","atBat","Single","single","Amed Rosario singles on a ground ball to left fielder Jarred Kelenic. Myles Straw scores. Steven Kwan to 3rd.",1,8,4,48,"top",5,"2023-04-01T03:57:12.098Z","2023-04-01T03:59:03.018Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",682171,"Penn Murfee","/api/v1/people/682171","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",4,"2023-04-01T03:58:13.384Z","2023-04-01T03:58:18.384Z",FALSE,"stepoff","9e41e59e-680d-434e-9a43-d55a75d6f3d3",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Amed Rosario singles on a ground ball to left fielder Jarred Kelenic. Myles Straw scores. Steven Kwan to 3rd.",1,8,4,48,"top",5,"2023-04-01T03:57:12.098Z","2023-04-01T03:59:03.018Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",682171,"Penn Murfee","/api/v1/people/682171","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",8,"2023-04-01T03:54:19.825Z","2023-04-01T03:54:30.685Z",TRUE,"pitch","30faa724-5fe9-41bb-8a8e-fb8fca95f57d",8,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.26,1.49,NA,141.43,165.88,"line_drive","medium","7",71.53,109.16,NA,NA,TRUE,NA,NA,NA,NA,NA,"47","atBat","Single","single","Steven Kwan singles on a line drive to left fielder Jarred Kelenic. Andres Gimenez scores. Mike Zunino scores. Myles Straw to 2nd.",2,7,4,47,"top",5,"2023-04-01T03:51:28.051Z","2023-04-01T03:54:30.685Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.9,4,0.87,0.4072,5.8109,27.1178,-26.0672,-9.602,3.3275,-0.6409,2.7,9.1475,-134.1419,-1.6001,-2.8362,50.003,5.1502,-17.6218,31.2,7.2,24,2003,213,93.2,10,189,NA,NA,NA,FALSE,-26.2,5.9,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680757,"Steven Kwan","/api/v1/people/680757",664702,"Myles Straw","/api/v1/people/664702",NA,NA,NA
718763,"2023-04-01",7,"2023-04-01T03:53:57.224Z","2023-04-01T03:54:00.497Z",TRUE,"pitch","9bdadf66-8684-482f-9bb4-445f0282f119",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.26,1.49,NA,92.31,180.59,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"47","atBat","Single","single","Steven Kwan singles on a line drive to left fielder Jarred Kelenic. Andres Gimenez scores. Mike Zunino scores. Myles Straw to 2nd.",2,7,4,47,"top",5,"2023-04-01T03:51:28.051Z","2023-04-01T03:54:30.685Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,85,6,0.88,0.4075,6.0892,26.5162,-25.5518,-9.7347,3.6127,0.6477,2.1552,11.8249,-133.9494,-2.8713,-2.5409,50.0029,5.0504,-17.848,31.2,7.2,24,1885,219,NA,NA,NA,NA,NA,NA,FALSE,-25.9,6.1,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",6,"2023-04-01T03:53:33.515Z","2023-04-01T03:53:37.109Z",TRUE,"pitch","9ea6e593-6745-4f03-a994-b99c31db593b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.26,1.49,NA,130.45,146.43,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"47","atBat","Single","single","Steven Kwan singles on a line drive to left fielder Jarred Kelenic. Andres Gimenez scores. Mike Zunino scores. Myles Straw to 2nd.",2,7,4,47,"top",5,"2023-04-01T03:51:28.051Z","2023-04-01T03:54:30.685Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,82.6,11,0.9,0.419,5.9305,24.4924,-21.588,-0.0788,6.1004,-0.3529,3.4204,6.2337,-130.1625,-0.7353,-2.7574,50.0017,5.3251,-0.1385,2.4,4.8,24,2116,196,NA,NA,NA,NA,NA,NA,FALSE,-22.8,11.2,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",5,"2023-04-01T03:53:17.677Z","2023-04-01T03:53:21.129Z",TRUE,"pitch","20cca29a-8e2a-4628-9e1e-979e2088ef42",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2694,1.6242,NA,173.06,152.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Steven Kwan singles on a line drive to left fielder Jarred Kelenic. Andres Gimenez scores. Mike Zunino scores. Myles Straw to 2nd.",2,7,4,47,"top",5,"2023-04-01T03:51:28.051Z","2023-04-01T03:54:30.685Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.3,11,2,0.4041,5.9286,28.372,-16.6612,-4.8632,8.329,-1.4706,3.1938,5.2299,-135.3414,-2.3337,-2.7924,50.0067,5.2286,-9.0625,25.2,3.6,24,2161,223,NA,NA,NA,NA,NA,NA,FALSE,-16.7,14.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",3,"2023-04-01T03:52:25.962Z","2023-04-01T03:52:29.430Z",TRUE,"pitch","46b21a6e-0582-4a23-b576-8b38667770e7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3327,1.6242,NA,109.37,200.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Steven Kwan singles on a line drive to left fielder Jarred Kelenic. Andres Gimenez scores. Mike Zunino scores. Myles Straw to 2nd.",2,7,4,47,"top",5,"2023-04-01T03:51:28.051Z","2023-04-01T03:54:30.685Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,85.3,14,2,0.406,5.962,27.0481,-16.877,-5.1925,8.2856,0.2001,1.4231,9.7347,-134.5054,-6.3988,-2.7787,50.0042,5.0141,-9.5891,22.8,4.8,24,2118,223,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.9,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",2,"2023-04-01T03:52:10.586Z","2023-04-01T03:52:14.037Z",TRUE,"pitch","12bab22d-0149-4265-b35e-8d47bfa945e5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2694,1.4904,NA,155.42,137.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Steven Kwan singles on a line drive to left fielder Jarred Kelenic. Andres Gimenez scores. Mike Zunino scores. Myles Straw to 2nd.",2,7,4,47,"top",5,"2023-04-01T03:51:28.051Z","2023-04-01T03:54:30.685Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,81.3,11,0.91,0.4253,5.8732,24.4721,-25.191,1.869,4.1461,-1.0078,3.7409,4.2802,-128.3821,0.9319,-2.9337,50.0006,5.3215,3.1449,8.4,6,24,2171,183,NA,NA,NA,NA,NA,NA,FALSE,-27,7.9,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",1,"2023-04-01T03:51:52.893Z","2023-04-01T03:51:56.656Z",TRUE,"pitch","42f1a87c-7da2-4edc-bba5-ca8915f4cca8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.26,1.49,NA,135.27,153.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Steven Kwan singles on a line drive to left fielder Jarred Kelenic. Andres Gimenez scores. Mike Zunino scores. Myles Straw to 2nd.",2,7,4,47,"top",5,"2023-04-01T03:51:28.051Z","2023-04-01T03:54:30.685Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.4,1,2,0.4031,5.9579,28.9916,-13.7318,-5.0221,9.8589,-0.4794,3.168,8.2385,-135.7323,-2.8075,-2.8979,50.0022,5.1687,-9.3946,27.6,3.6,24,2172,221,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17.5,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",0,"2023-04-01T03:51:35.037Z","2023-04-01T03:51:38.881Z",TRUE,"pitch","490ef3c0-8dfe-4ca0-b353-7c033715193d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2905,1.5606,NA,102.99,169.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Steven Kwan singles on a line drive to left fielder Jarred Kelenic. Andres Gimenez scores. Mike Zunino scores. Myles Straw to 2nd.",2,7,4,47,"top",5,"2023-04-01T03:51:28.051Z","2023-04-01T03:54:30.685Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.8,6,0.91,0.4021,5.9118,29.0442,-26.1624,-10.4818,3.1982,0.3674,2.5555,11.7742,-136.0529,-2.0444,-2.6486,50.0039,5.1247,-19.7089,32.4,7.2,24,1996,222,NA,NA,NA,NA,NA,NA,FALSE,-25.7,5.5,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",4,"2023-04-01T03:52:43.519Z","2023-04-01T03:53:17.677Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"47","atBat","Single","single","Steven Kwan singles on a line drive to left fielder Jarred Kelenic. Andres Gimenez scores. Mike Zunino scores. Myles Straw to 2nd.",2,7,4,47,"top",5,"2023-04-01T03:51:28.051Z","2023-04-01T03:54:30.685Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",2,"2023-04-01T03:50:54.398Z","2023-04-01T03:51:01.064Z",TRUE,"pitch","37155930-609a-4943-bd6b-155e70a831cc",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.42,1.57,NA,124.44,181,"ground_ball","medium","6",111.46,165.78,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Forceout","force_out","Myles Straw grounds into a force out, shortstop J. P. Crawford to catcher Cal Raleigh. Josh Naylor out at home. Andres Gimenez to 3rd. Mike Zunino to 2nd. Myles Straw to 1st.",0,5,4,46,"top",5,"2023-04-01T03:50:00.664Z","2023-04-01T03:51:01.064Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,84.8,8,0.91,0.4053,5.9187,31.7758,-28.9294,-11.4747,1.7595,-0.1951,2.1399,10.3264,-135.5296,-2.8774,-2.5783,50.005,5.2525,-21.1833,32.4,7.2,24,1859,227,74.7,-36,4,NA,NA,NA,TRUE,-29,2.8,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,664702,"Myles Straw","/api/v1/people/664702",572287,"Mike Zunino","/api/v1/people/572287",665926,"Andrés Giménez","/api/v1/people/665926"
718763,"2023-04-01",1,"2023-04-01T03:50:34.250Z","2023-04-01T03:50:38.265Z",TRUE,"pitch","25faf6d1-fdbf-43d4-9a89-cda5e66a14fe",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4172,1.5704,NA,158.81,129.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Forceout","force_out","Myles Straw grounds into a force out, shortstop J. P. Crawford to catcher Cal Raleigh. Josh Naylor out at home. Andres Gimenez to 3rd. Mike Zunino to 2nd. Myles Straw to 1st.",0,5,4,46,"top",5,"2023-04-01T03:50:00.664Z","2023-04-01T03:51:01.064Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.7,81.1,11,0.9,0.4266,5.8569,23.2643,-25.5683,0.4747,3.9486,-1.0968,4.0584,4.1428,-127.7863,1.462,-2.7925,50.0061,5.4699,0.7945,3.6,6,24,2047,189,NA,NA,NA,NA,NA,NA,FALSE,-27.5,7.7,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",0,"2023-04-01T03:50:18.198Z","2023-04-01T03:50:21.750Z",TRUE,"pitch","ddc6474a-564b-49d4-b05e-c6b1ba02523e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4805,1.5704,NA,136.14,147.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Forceout","force_out","Myles Straw grounds into a force out, shortstop J. P. Crawford to catcher Cal Raleigh. Josh Naylor out at home. Andres Gimenez to 3rd. Mike Zunino to 2nd. Myles Straw to 1st.",0,5,4,46,"top",5,"2023-04-01T03:50:00.664Z","2023-04-01T03:51:01.064Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.6,1,0.92,0.402,5.8667,29.8952,-26.1247,-10.6353,3.2197,-0.5021,3.3886,9.6828,-136.2376,-0.324,-2.7203,50.0055,5.3146,-19.9984,34.8,7.2,24,1888,214,NA,NA,NA,NA,NA,NA,FALSE,-25.2,6,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718763,"2023-04-01",3,"2023-04-01T03:49:36.307Z","2023-04-01T03:49:45.872Z",TRUE,"pitch","4760b530-060c-4b88-bcdd-1c4a32e9e0fc",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.24,1.52,NA,99.99,158.43,"line_drive","hard","8",111.05,69.06,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Mike Zunino singles on a sharp line drive to center fielder Julio Rodriguez. Josh Naylor to 3rd. Andres Gimenez to 2nd.",0,5,4,45,"top",5,"2023-04-01T03:48:31.625Z","2023-04-01T03:49:45.872Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,572287,"Mike Zunino","/api/v1/people/572287","R","Right",641627,"Trevor Gott","/api/v1/people/641627","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.6,3,2,0.4063,6.1205,30.4013,-15.8416,-5.6605,8.883,0.4464,2.9759,9.96,-134.991,-3.0103,-2.5619,50.0029,5.2259,-10.4086,26.4,3.6,24,1979,208,104.8,16,288,NA,NA,NA,FALSE,-16.3,15.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,572287,"Mike Zunino","/api/v1/people/572287",665926,"Andrés Giménez","/api/v1/people/665926",647304,"Josh Naylor","/api/v1/people/647304"
