"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716822,"2023-08-27",3,"2023-08-27T20:43:59.447Z","2023-08-27T20:44:03.643Z",TRUE,"pitch","ef6c4f08-9763-4961-b029-0846c95fbb34",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.1845,1.4248,NA,131.64,196.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Andruw Monasterio singles on a line drive to right fielder Fernando Tatis Jr.",0,6,9,66,"bottom",7,"2023-08-27T20:42:55.819Z","2023-08-27T20:44:54.090Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.5,7,2,0.4114,5.9861,31.0148,-11.0219,-5.0477,11.8089,-0.3842,1.5678,5.1175,-133.5624,-8.8088,-1.677,50.0058,5.7186,-9.0447,31.2,3.6,24,2315,210,NA,NA,NA,NA,NA,NA,FALSE,-13.2,19.4,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",2,"2023-08-27T20:43:44.743Z","2023-08-27T20:43:49.467Z",TRUE,"pitch","8d07c164-c8e3-4ae6-9f64-25dc2aba67ab",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1568,1.4248,NA,79,199.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Andruw Monasterio singles on a line drive to right fielder Fernando Tatis Jr.",0,6,9,66,"bottom",7,"2023-08-27T20:42:55.819Z","2023-08-27T20:44:54.090Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.4,75.5,14,0.87,0.4625,5.8583,22.5689,-42.7851,-1.8038,-7.4671,0.9969,1.4687,6.0984,-118.4207,-1.5949,-1.3772,50.0047,6.0642,-2.5635,2.4,12,24,2626,14,NA,NA,NA,NA,NA,NA,FALSE,-55,-13.7,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",1,"2023-08-27T20:43:28.042Z","2023-08-27T20:43:31.625Z",TRUE,"pitch","90e35958-c882-416a-81ee-47dfea1104ca",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.22,1.46,NA,114.24,153.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Andruw Monasterio singles on a line drive to right fielder Fernando Tatis Jr.",0,6,9,66,"bottom",7,"2023-08-27T20:42:55.819Z","2023-08-27T20:44:54.090Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.3,2,2,0.4072,5.8996,30.6643,-10.5316,-5.3241,11.8243,0.0724,3.1554,6.1805,-134.769,-5.4915,-1.5643,50.0027,5.9708,-9.7449,34.8,3.6,24,2394,203,NA,NA,NA,NA,NA,NA,FALSE,-11.6,20.4,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",0,"2023-08-27T20:43:14.138Z","2023-08-27T20:43:18.775Z",TRUE,"pitch","afa04c2d-c095-4812-bec0-cc49228766f8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0736,1.4526,NA,88.54,203.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Andruw Monasterio singles on a line drive to right fielder Fernando Tatis Jr.",0,6,9,66,"bottom",7,"2023-08-27T20:42:55.819Z","2023-08-27T20:44:54.090Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.5,14,0.87,0.4075,6.0711,31.0496,-10.419,-3.3778,11.9074,0.7466,1.3097,7.0791,-134.741,-9.8229,-1.4835,50.003,5.7529,-6.1721,20.4,2.4,24,2418,204,NA,NA,NA,NA,NA,NA,FALSE,-12.6,19.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",4,"2023-08-27T20:39:21.129Z","2023-08-27T20:39:30.615Z",TRUE,"pitch","d6a9aa9c-8a13-49a2-af17-00126242db21",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.54,1.62,NA,114.35,139.49,"ground_ball","medium","4",148.09,150.09,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Xander Bogaerts grounds out, second baseman Brice Turang to first baseman Carlos Santana.",0,6,9,65,"top",7,"2023-08-27T20:38:07.691Z","2023-08-27T20:39:30.615Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.5,12,0.91,0.4171,7.0696,28.0328,-26.4307,9.5276,3.2882,0.0694,3.6772,-13.1104,-131.3641,2.9941,3.8888,50.0023,4.4885,16.6396,28.8,7.2,24,2018,103,95.1,-8,23,NA,NA,NA,TRUE,-26.6,7,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",2,"2023-08-27T20:38:46.036Z","2023-08-27T20:38:50.653Z",TRUE,"pitch","aeef3981-ac5e-4503-8b99-2700f00510ba",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.54,1.62,NA,128.24,202.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Xander Bogaerts grounds out, second baseman Brice Turang to first baseman Carlos Santana.",0,6,9,65,"top",7,"2023-08-27T20:38:07.691Z","2023-08-27T20:39:30.615Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.2,72.8,13,0.9,0.4734,7.0811,23.4783,-30.3216,8.5777,1.3696,-0.2948,1.357,-12.5846,-116.0828,0.4385,4.1037,50.0036,4.0725,11.6074,16.8,9.6,24,1611,89,NA,NA,NA,NA,NA,NA,FALSE,-40.3,3,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",1,"2023-08-27T20:38:29.256Z","2023-08-27T20:38:33.379Z",TRUE,"pitch","86a5b77a-487d-415c-9b66-87968695c967",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.449,1.557,NA,114.93,180.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Xander Bogaerts grounds out, second baseman Brice Turang to first baseman Carlos Santana.",0,6,9,65,"top",7,"2023-08-27T20:38:07.691Z","2023-08-27T20:39:30.615Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,73.9,5,2,0.4687,6.8134,23.3768,-32.6513,-8.346,-0.3441,0.0544,2.1633,-6.8548,-117.1381,2.1242,4.1094,50.0031,4.3104,-11.5282,21.6,10.8,24,1887,308,NA,NA,NA,NA,NA,NA,FALSE,-42.1,0.2,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",0,"2023-08-27T20:38:13.767Z","2023-08-27T20:38:18.437Z",TRUE,"pitch","cb8796ca-9975-4c0d-8348-7533bb148acf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3502,1.4866,NA,147.3,191.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Xander Bogaerts grounds out, second baseman Brice Turang to first baseman Carlos Santana.",0,6,9,65,"top",7,"2023-08-27T20:38:07.691Z","2023-08-27T20:39:30.615Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80,72.6,7,0.9,0.4749,6.9582,23.0557,-29.6749,8.0629,1.8554,-0.7948,1.749,-13.3449,-115.6707,1.2302,4.0208,50.0014,4.0714,10.8463,15.6,9.6,24,1565,87,NA,NA,NA,NA,NA,NA,FALSE,-39.5,4.1,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",3,"2023-08-27T20:39:04.330Z","2023-08-27T20:39:21.129Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,593428,"/api/v1/people/593428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Xander Bogaerts grounds out, second baseman Brice Turang to first baseman Carlos Santana.",0,6,9,65,"top",7,"2023-08-27T20:38:07.691Z","2023-08-27T20:39:30.615Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,655316,"Andruw Monasterio","/api/v1/people/655316",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",5,"2023-08-27T20:37:29.663Z","2023-08-27T20:37:41.326Z",TRUE,"pitch","b7551518-741c-41c8-a17e-a6ce700f3526",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.71,1.7,NA,130.45,190.34,"popup","medium","3",135.02,191.16,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Manny Machado pops out to first baseman Carlos Santana.",0,6,9,64,"top",7,"2023-08-27T20:35:46.564Z","2023-08-27T20:37:41.326Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.2,74.3,7,0.89,0.4656,6.8777,22.012,-29.8552,7.4792,1.6585,-0.3528,1.7941,-12.3001,-117.578,1.0727,3.9716,50.0055,4.0995,10.4877,15.6,8.4,24,1586,88,60.5,80,39,NA,NA,NA,TRUE,-38.3,3.6,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665487,"Fernando Tatis Jr.","/api/v1/people/665487",673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA
716822,"2023-08-27",3,"2023-08-27T20:36:47.417Z","2023-08-27T20:36:52.151Z",TRUE,"pitch","30ecbf56-1220-4972-a3a3-8c0655e44bfe",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.71,1.7,NA,106.47,177.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Manny Machado pops out to first baseman Carlos Santana.",0,6,9,64,"top",7,"2023-08-27T20:35:46.564Z","2023-08-27T20:37:41.326Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.1,81,9,0.91,0.4248,6.827,28.0021,-26.6116,9.1601,3.3113,0.2762,2.278,-12.1946,-129.1416,0.1961,3.8791,50.006,4.2555,15.4072,25.2,7.2,24,1977,98,NA,NA,NA,NA,NA,NA,FALSE,-28.6,6.2,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",2,"2023-08-27T20:36:29.005Z","2023-08-27T20:36:33.583Z",TRUE,"pitch","b5532f0b-6cde-4b89-a6b3-928d0af02836",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5636,1.637,NA,156.96,157.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Manny Machado pops out to first baseman Carlos Santana.",0,6,9,64,"top",7,"2023-08-27T20:35:46.564Z","2023-08-27T20:37:41.326Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,80.9,11,0.91,0.4261,7.042,27.0855,-28.1141,9.9619,2.4281,-1.0483,2.9926,-15.443,-128.6212,2.089,3.7439,50.0038,4.3524,16.6662,26.4,7.2,24,2023,98,NA,NA,NA,NA,NA,NA,FALSE,-29.9,5.2,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",1,"2023-08-27T20:36:12.395Z","2023-08-27T20:36:16.268Z",TRUE,"pitch","216533dd-89d7-4aa5-82c0-843d4df66fbb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4804,1.5536,NA,90.15,160.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Manny Machado pops out to first baseman Carlos Santana.",0,6,9,64,"top",7,"2023-08-27T20:35:46.564Z","2023-08-27T20:37:41.326Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,73.3,3,2,0.4711,6.8415,22.7761,-32.1325,-4.9703,0.0299,0.7044,2.8987,-6.4008,-116.4579,3.4736,4.1388,50.0022,4.4356,-6.7958,14.4,9.6,24,1809,302,NA,NA,NA,NA,NA,NA,FALSE,-41.5,1.3,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",0,"2023-08-27T20:35:53.040Z","2023-08-27T20:35:57.162Z",TRUE,"pitch","030d7c1e-cd4b-4ee6-9ae9-7ae52d801901",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5636,1.7203,NA,84.37,191.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Manny Machado pops out to first baseman Carlos Santana.",0,6,9,64,"top",7,"2023-08-27T20:35:46.564Z","2023-08-27T20:37:41.326Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,80.9,14,0.91,0.4252,6.8955,27.9079,-26.8239,10.9889,3.1887,0.8561,1.7332,-11.3757,-129.0187,-1.115,3.9036,50.0039,4.2463,18.4485,31.2,7.2,24,1991,100,NA,NA,NA,NA,NA,NA,FALSE,-29.2,5.8,-17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",4,"2023-08-27T20:37:02.554Z","2023-08-27T20:37:29.663Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,592518,"/api/v1/people/592518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"64","atBat","Pop Out","field_out","Manny Machado pops out to first baseman Carlos Santana.",0,6,9,64,"top",7,"2023-08-27T20:35:46.564Z","2023-08-27T20:37:41.326Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA,NA,NA,NA
716822,"2023-08-27",5,"2023-08-27T20:35:12.734Z","2023-08-27T20:35:27.769Z",TRUE,"pitch","9aaa4694-2251-4e31-b7df-ca870379fb90",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.05,1.49,NA,68.82,171.57,"fly_ball","medium","6",105.22,127.42,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Juan Soto flies out to shortstop Willy Adames.",0,6,9,63,"top",7,"2023-08-27T20:34:17.621Z","2023-08-27T20:35:27.769Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",571948,"Hoby Milner","/api/v1/people/571948","L","Left","vs_LHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89,81.1,12,0.91,0.4242,6.843,27.273,-31.5879,12.1304,0.3506,1.2639,2.4894,-10.9997,-129.1807,1.4756,4.0041,50.0053,4.3416,20.4751,30,8.4,24,2035,109,69.1,47,191,NA,NA,NA,TRUE,-33.5,1.2,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665487,"Fernando Tatis Jr.","/api/v1/people/665487",673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA
