"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716724,"2023-09-04",6,"2023-09-04T21:23:38.831Z","2023-09-04T21:23:44.564Z",TRUE,"pitch","bd22edce-77e8-4e55-97ea-a3ab1918d89e",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.54,1.76,NA,136.11,133.1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Yordan Alvarez walks. Jeremy Pena to 2nd.",0,1,3,38,"top",5,"2023-09-04T21:20:36.702Z","2023-09-04T21:24:17.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.8,11,0.92,0.4,6.6457,30.7825,-17.2181,9.4561,7.8777,-0.5014,3.9142,-11.4934,-137.0283,0.0144,2.5223,50.0014,5.087,17.9503,42,4.8,24,2438,125,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.5,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",5,"2023-09-04T21:23:05.310Z","2023-09-04T21:23:13.096Z",TRUE,"pitch","f4f60536-4eb5-42c6-95ef-251ca09efb32",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.54,1.76,NA,136.75,195.89,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Yordan Alvarez walks. Jeremy Pena to 2nd.",0,1,3,38,"top",5,"2023-09-04T21:20:36.702Z","2023-09-04T21:24:17.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.2,13,0.92,0.4542,6.5365,24.3333,-31.6353,-1.3771,0.364,-0.5181,1.5883,-7.3148,-120.753,-1.3271,2.7338,50.0014,4.9378,-2.0248,6,8.4,24,2472,293,NA,NA,NA,NA,NA,NA,FALSE,-39.2,0.6,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",4,"2023-09-04T21:22:40.582Z","2023-09-04T21:22:45.869Z",TRUE,"pitch","ac673a91-bafb-4894-901d-c36fe6fc89f7",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4453,1.76,NA,150.09,202.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Yordan Alvarez walks. Jeremy Pena to 2nd.",0,1,3,38,"top",5,"2023-09-04T21:20:36.702Z","2023-09-04T21:24:17.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,76.2,13,0.91,0.4533,6.5158,25.5393,-30.6096,-0.0279,1.0606,-0.8682,1.3293,-8.0526,-121.2058,-2.2519,2.5125,50.0034,4.9654,-0.04,2.4,8.4,24,2430,283,NA,NA,NA,NA,NA,NA,FALSE,-38,1.6,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",3,"2023-09-04T21:22:13.786Z","2023-09-04T21:22:19.495Z",TRUE,"pitch","0db96347-2cf4-46b9-bcc2-4b668efd8d58",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,2,2,NA,NA,3.54,1.76,NA,176.64,218.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Yordan Alvarez walks. Jeremy Pena to 2nd.",0,1,3,38,"top",5,"2023-09-04T21:20:36.702Z","2023-09-04T21:24:17.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,77.6,13,0.91,0.4465,6.4033,26.0671,-30.599,1.003,1.0386,-1.5646,0.7541,-10.2308,-123.0117,-3.5964,2.5312,50.0046,4.8496,1.5259,1.2,8.4,24,2512,321,NA,NA,NA,NA,NA,NA,FALSE,-37.3,1.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",2,"2023-09-04T21:21:51.839Z","2023-09-04T21:21:55.924Z",TRUE,"pitch","cafc87ee-ab16-4dc5-80d7-fa84045ef40e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4709,1.76,NA,159.56,143.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Yordan Alvarez walks. Jeremy Pena to 2nd.",0,1,3,38,"top",5,"2023-09-04T21:20:36.702Z","2023-09-04T21:24:17.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.8,11,0.91,0.4057,6.6184,29.3314,-19.4321,10.0313,6.9009,-1.1165,3.5301,-13.058,-135.0031,-0.1655,2.4792,50.0017,4.9597,18.5204,38.4,6,24,2348,119,NA,NA,NA,NA,NA,NA,FALSE,-19.1,12.7,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",1,"2023-09-04T21:21:29.703Z","2023-09-04T21:21:33.260Z",TRUE,"pitch","b8b47057-be9c-4f4c-8229-5e74c5705d20",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.517,1.76,NA,209.93,178.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Yordan Alvarez walks. Jeremy Pena to 2nd.",0,1,3,38,"top",5,"2023-09-04T21:20:36.702Z","2023-09-04T21:24:17.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.3,13,0.9,0.4437,6.6058,23.9623,-29.1208,1.1921,1.9744,-2.4379,2.2206,-12.3228,-123.3382,-0.8551,2.4626,50.0009,5.0221,1.8425,1.2,7.2,24,2378,193,NA,NA,NA,NA,NA,NA,FALSE,-34.3,3.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",0,"2023-09-04T21:21:07.666Z","2023-09-04T21:21:10.979Z",TRUE,"pitch","82ee98a5-c165-4649-8759-bb76611e85cc",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.54,1.76,NA,127.24,147.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Walk","walk","Yordan Alvarez walks. Jeremy Pena to 2nd.",0,1,3,38,"top",5,"2023-09-04T21:20:36.702Z","2023-09-04T21:24:17.166Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_LHB","Loaded",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.7,2,0.81,0.4094,6.5351,30.5821,-20.5913,11.5439,6.4002,-0.2686,3.3628,-11.5448,-134.0839,-0.3311,2.6052,50.0041,4.9647,20.8981,42,6,24,2454,118,NA,NA,NA,NA,NA,NA,FALSE,-20.6,11.8,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",1,"2023-09-04T21:20:14.534Z","2023-09-04T21:20:25.570Z",TRUE,"pitch","cbe590a6-c1e9-4daf-bd6d-aece4435c5e9",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.63,1.74,NA,82.83,181.54,"ground_ball","medium","9",182.72,114.98,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Jeremy Pena singles on a ground ball to right fielder Adolis Garcia. Yainer Diaz scores. Jose Altuve to 3rd.",1,1,3,37,"top",5,"2023-09-04T21:20:12.360Z","2023-09-04T21:20:25.570Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,83.5,14,0.9,0.4102,6.4799,31.5045,-19.8594,10.019,6.84,0.8965,2.12,-8.2799,-133.9948,-3.4386,2.7394,50.0056,4.8553,18.0496,38.4,6,24,2463,124,93.5,7,141,NA,NA,NA,FALSE,-20.8,11.8,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA,NA
716724,"2023-09-04",0,"2023-09-04T21:19:12.580Z","2023-09-04T21:20:14.534Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Jeremy Pena singles on a ground ball to right fielder Adolis Garcia. Yainer Diaz scores. Jose Altuve to 3rd.",1,1,3,37,"top",5,"2023-09-04T21:20:12.360Z","2023-09-04T21:20:25.570Z",TRUE,TRUE,FALSE,FALSE,33,0,0,2,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",2,"2023-09-04T21:18:25.008Z","2023-09-04T21:18:38.059Z",TRUE,"pitch","2f44cb10-d8a1-46d4-9368-907f03543b9a",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,2.92,1.29,NA,69.04,179.76,"ground_ball","soft","1",125.78,189.48,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Jose Altuve singles on a soft ground ball to pitcher Andrew Heaney. Yainer Diaz to 3rd. Jose Altuve to 2nd. Yainer Diaz advances to 3rd, on a throwing error by pitcher Andrew Heaney.",0,0,3,36,"top",5,"2023-09-04T21:17:22.395Z","2023-09-04T21:18:38.059Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,77.2,12,0.9,0.4459,6.6333,25.5327,-29.0741,10.8123,2.0295,1.2581,2.1859,-7.2594,-123.0773,-0.7095,2.8483,50.0029,4.9508,16.5078,27.6,8.4,24,2245,106,51.2,-68,3,NA,NA,NA,FALSE,-34.6,3.7,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,514888,"Jose Altuve","/api/v1/people/514888",673237,"Yainer Diaz","/api/v1/people/673237",NA,NA,NA,NA
716724,"2023-09-04",1,"2023-09-04T21:18:06.934Z","2023-09-04T21:18:10.935Z",TRUE,"pitch","4cb133e0-9318-400a-bc09-f24f9165ae8b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,2.8464,1.2234,NA,77.45,169.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Jose Altuve singles on a soft ground ball to pitcher Andrew Heaney. Yainer Diaz to 3rd. Jose Altuve to 2nd. Yainer Diaz advances to 3rd, on a throwing error by pitcher Andrew Heaney.",0,0,3,36,"top",5,"2023-09-04T21:17:22.395Z","2023-09-04T21:18:38.059Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.2,77.7,12,0.89,0.4429,6.574,25.8575,-30.3016,10.4221,1.2074,1.0375,2.5754,-7.4375,-123.8933,0.2415,2.7315,50.0007,5.0191,16.1228,26.4,8.4,24,2205,102,NA,NA,NA,NA,NA,NA,FALSE,-35.4,2.5,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",0,"2023-09-04T21:17:48.148Z","2023-09-04T21:17:53.010Z",TRUE,"pitch","c134dda2-f200-404c-abdc-63818ff825d0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.8253,1.29,NA,150.5,159.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Jose Altuve singles on a soft ground ball to pitcher Andrew Heaney. Yainer Diaz to 3rd. Jose Altuve to 2nd. Yainer Diaz advances to 3rd, on a throwing error by pitcher Andrew Heaney.",0,0,3,36,"top",5,"2023-09-04T21:17:22.395Z","2023-09-04T21:18:38.059Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,514888,"Jose Altuve","/api/v1/people/514888","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.3,11,0.91,0.4077,6.4243,29.9532,-18.9921,11.0015,7.22,-0.8789,2.9253,-12.8346,-134.4781,-1.6362,2.5328,50.004,4.8928,20.0926,42,6,24,2473,117,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.8,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",2,"2023-09-04T21:17:08.924Z","2023-09-04T21:17:17.373Z",TRUE,"pitch","5848790a-471d-4120-90c8-edde93e9a4c5",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.24,1.55,NA,111.58,195.25,"fly_ball","medium","9",185.14,88.96,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Mauricio Dubon flies out to right fielder Adolis Garcia.",0,0,3,35,"top",5,"2023-09-04T21:14:54.629Z","2023-09-04T21:17:17.373Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,73.6,8,0.51,0.4703,6.3442,23.3895,-37.6014,-2.7802,-3.9559,0.1422,1.6121,-5.5229,-116.7644,0.4503,2.9059,50.0036,4.9744,-3.8124,7.2,10.8,24,2518,307,91.7,39,311,NA,NA,NA,TRUE,-49.4,-6.7,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673237,"Yainer Diaz","/api/v1/people/673237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",1,"2023-09-04T21:16:47.633Z","2023-09-04T21:16:52.113Z",TRUE,"pitch","87d9b522-6fe6-4ca1-a3d3-0af54325772d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4714,1.6911,NA,174.48,166.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Mauricio Dubon flies out to right fielder Adolis Garcia.",0,0,3,35,"top",5,"2023-09-04T21:14:54.629Z","2023-09-04T21:17:17.373Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84,11,0.92,0.4095,6.6362,29.4605,-17.9608,11.1747,7.8475,-1.5079,2.6926,-14.307,-133.8709,-2.494,2.459,50.0029,4.925,20.2413,43.2,6,24,2532,123,NA,NA,NA,NA,NA,NA,FALSE,-18.6,13.8,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",0,"2023-09-04T21:16:24.900Z","2023-09-04T21:16:29.769Z",TRUE,"pitch","712c4094-2fdd-4f12-ad0a-404423e41332",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,1,NA,NA,3.24,1.55,NA,110.42,148.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Mauricio Dubon flies out to right fielder Adolis Garcia.",0,0,3,35,"top",5,"2023-09-04T21:14:54.629Z","2023-09-04T21:17:17.373Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.8,7,0.92,0.411,6.6238,29.3419,-17.5395,10.0104,8.1407,-0.3813,1.8914,-11.1233,-133.4016,-4.5453,2.5467,50.0045,4.886,18.001,39.6,6,24,2459,124,NA,NA,NA,NA,NA,NA,FALSE,-18.7,13.9,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716724,"2023-09-04",3,"2023-09-04T21:14:38.820Z","2023-09-04T21:14:47.010Z",TRUE,"pitch","c17cc829-0ef5-4689-97b1-854729e3a0d9",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.19,1.47,NA,70.49,175.79,"ground_ball","medium","6",117.3,165.86,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Forceout","force_out","Astros challenged (play at 1st), call on the field was overturned: Yainer Diaz grounds into a force out, shortstop Corey Seager to second baseman Marcus Semien. Chas McCormick out at 2nd. Yainer Diaz to 1st.",0,0,3,34,"top",5,"2023-09-04T21:13:01.902Z","2023-09-04T21:14:47.010Z",TRUE,FALSE,TRUE,TRUE,0,1,2,1,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",571760,"Andrew Heaney","/api/v1/people/571760","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,77.2,12,0.9,0.4474,6.5704,23.8509,-27.8173,11.9161,2.8713,1.2201,2.3329,-7.1774,-122.3592,-0.867,2.6413,50.0035,5.0725,18.0927,31.2,8.4,24,2202,108,70.8,-8,15,NA,NA,NA,TRUE,-33.4,5.3,-19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,673237,"Yainer Diaz","/api/v1/people/673237",NA,NA,NA,NA,NA,NA,TRUE,FALSE,"MF",117
