"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745022,"2024-04-28",5,"2024-04-28T20:36:40.113Z","2024-04-28T20:36:43.281Z",TRUE,"pitch","e20d21a5-26d1-4c3c-98b4-51779ec4650b",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.6192,1.7201,NA,121.24,231.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,3,4,54,"bottom",7,"2024-04-28T20:34:41.646Z","2024-04-28T20:37:33.336Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.3,77.6,13,0.91,0.4469,6.9997,23.9465,-21.4545,-6.397,7.0425,-0.1113,0.2701,6.017,-122.5233,-7.3714,-1.7665,50.0041,5.1481,-9.7382,20.4,6,24,1603,231,NA,NA,NA,NA,NA,NA,FALSE,-27.2,11.3,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",4,"2024-04-28T20:36:17.651Z","2024-04-28T20:36:34.751Z",TRUE,"pitch","3a800be9-5c64-48de-9fad-2170198a8529",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.63,1.73,NA,122.09,201.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,3,4,54,"bottom",7,"2024-04-28T20:34:41.646Z","2024-04-28T20:37:33.336Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.7,76.6,13,0.91,0.4507,6.7772,24.4535,-22.6449,-7.9836,6.3735,-0.1335,1.3923,6.0093,-121.6506,-4.4578,-1.6017,50.0015,5.2178,-11.9335,25.2,7.2,24,1337,229,NA,NA,NA,NA,NA,NA,FALSE,-28.6,10.7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",3,"2024-04-28T20:35:51.020Z","2024-04-28T20:35:54.276Z",TRUE,"pitch","ffeb253a-e467-44b6-bb02-2d484a971f62",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.63,1.73,NA,151.23,151.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,3,4,54,"bottom",7,"2024-04-28T20:34:41.646Z","2024-04-28T20:37:33.336Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.4,11,0.89,0.401,6.7459,32.2322,-13.1198,-5.6547,10.0978,-0.8981,3.2421,4.582,-136.9736,-3.2606,-1.8637,50.0022,5.3538,-10.6694,34.8,3.6,24,2645,219,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.8,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",1,"2024-04-28T20:35:21.724Z","2024-04-28T20:35:24.724Z",TRUE,"pitch","633bd1c4-e87b-42e9-8683-b91751ef1003",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.63,1.73,NA,110.16,146.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,3,4,54,"bottom",7,"2024-04-28T20:34:41.646Z","2024-04-28T20:37:33.336Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.6,2,0.88,0.4049,6.7735,31.2051,-12.8289,-6.909,10.4524,0.1795,3.4339,7.3399,-135.5782,-2.6961,-1.6725,50.0055,5.3432,-12.7915,39.6,3.6,24,2534,211,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.5,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",0,"2024-04-28T20:35:00.943Z","2024-04-28T20:35:04.023Z",TRUE,"pitch","97a5bb7a-9693-4f79-831c-7c35422635d6",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.63,1.73,NA,140.15,173.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,3,4,54,"bottom",7,"2024-04-28T20:34:41.646Z","2024-04-28T20:37:33.336Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.6,4,0.9,0.4006,6.817,32.4616,-11.7336,-4.7703,10.8194,-0.6075,2.4065,4.8358,-137.1131,-5.8448,-1.7807,50.0053,5.3784,-9.0152,31.2,3.6,24,2465,211,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18.5,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",2,"2024-04-28T20:35:36.129Z","2024-04-28T20:35:51.020Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,665750,"/api/v1/people/665750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,3,4,54,"bottom",7,"2024-04-28T20:34:41.646Z","2024-04-28T20:37:33.336Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",8,"2024-04-28T20:34:26.202Z","2024-04-28T20:34:33.384Z",TRUE,"pitch","d39d0b85-6542-4c4c-a104-73762b18ae8b",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.6133,1.6957,NA,157.2,176.46,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Evan Carter walks. Josh Smith to 2nd.",0,3,4,53,"bottom",7,"2024-04-28T20:32:21.876Z","2024-04-28T20:34:33.384Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.1,13,0.88,0.4079,6.7803,31.3615,-12.8109,-5.466,10.6217,-1.0545,2.3083,3.6302,-134.6932,-5.6336,-1.7149,50.0054,5.3456,-9.9675,32.4,3.6,24,2504,210,NA,NA,NA,NA,NA,NA,FALSE,-14,18.1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,694497,"Evan Carter","/api/v1/people/694497",669701,"Josh Smith","/api/v1/people/669701",NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",7,"2024-04-28T20:34:04.812Z","2024-04-28T20:34:08.717Z",TRUE,"pitch","509e5ac2-275b-4747-9a73-4f867419f390",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.6454,1.6879,NA,148.19,205.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Evan Carter walks. Josh Smith to 2nd.",0,3,4,53,"bottom",7,"2024-04-28T20:32:21.876Z","2024-04-28T20:34:33.384Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.6,77.7,13,0.92,0.4455,6.7618,24.6809,-28.0941,-9.2317,2.6683,-0.8182,1.2495,5.2446,-123.0158,-4.2574,-1.7796,50.005,5.3876,-14.1333,24,8.4,24,1528,234,NA,NA,NA,NA,NA,NA,FALSE,-34.2,4.1,15.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",6,"2024-04-28T20:33:44.692Z","2024-04-28T20:33:47.828Z",TRUE,"pitch","48e05dbc-2599-48ae-afaa-07905411f2aa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6135,1.645,NA,103.7,117.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Evan Carter walks. Josh Smith to 2nd.",0,3,4,53,"bottom",7,"2024-04-28T20:32:21.876Z","2024-04-28T20:34:33.384Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.2,12,0.9,0.4011,6.5757,32.8231,-12.9798,-4.7895,10.1836,0.3489,4.5007,6.9151,-137.0368,-0.538,-1.5954,50.0014,5.5937,-9.0267,28.8,3.6,24,2617,207,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18.5,7.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",4,"2024-04-28T20:33:04.471Z","2024-04-28T20:33:08.448Z",TRUE,"pitch","110c963c-d384-4efc-80f9-75c691244d32",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.62,1.68,NA,145.76,199.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Evan Carter walks. Josh Smith to 2nd.",0,3,4,53,"bottom",7,"2024-04-28T20:32:21.876Z","2024-04-28T20:34:33.384Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",84.6,77.3,13,0.92,0.4463,6.7046,25.7336,-26.6086,-8.6538,3.6534,-0.7544,1.4461,5.109,-123.0147,-3.9345,-1.7401,50.004,5.337,-13.1862,24,8.4,24,1334,236,NA,NA,NA,NA,NA,NA,FALSE,-32.5,5.9,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",3,"2024-04-28T20:32:44.701Z","2024-04-28T20:32:49.589Z",TRUE,"pitch","f3752d0f-0558-4fb0-8f5f-9d82084202fa",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.6135,1.7327,NA,126.73,221.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Evan Carter walks. Josh Smith to 2nd.",0,3,4,53,"bottom",7,"2024-04-28T20:32:21.876Z","2024-04-28T20:34:33.384Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85,77.8,13,0.92,0.4445,6.8936,25.8087,-26.8828,-10.1718,3.4414,-0.2552,0.6287,6.4964,-123.4816,-5.892,-1.6058,50.0017,5.323,-15.6235,27.6,8.4,24,1467,228,NA,NA,NA,NA,NA,NA,FALSE,-33.1,5,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",2,"2024-04-28T20:32:24.044Z","2024-04-28T20:32:27.321Z",TRUE,"pitch","445a2363-6e3d-48b4-8310-8e9d77b79acc",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6152,1.7359,NA,128.76,183.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Evan Carter walks. Josh Smith to 2nd.",0,3,4,53,"bottom",7,"2024-04-28T20:32:21.876Z","2024-04-28T20:34:33.384Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.4,76.3,7,0.9,0.452,6.865,24.6817,-27.4058,-6.9543,3.2137,-0.3085,2.0555,5.4989,-121.3669,-2.3757,-1.7046,50.0058,5.4439,-10.333,18,8.4,24,1233,236,NA,NA,NA,NA,NA,NA,FALSE,-34,5.5,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",0,"2024-04-28T20:31:23.044Z","2024-04-28T20:31:40.620Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Evan Carter replaces Andrew Knizner.","Offensive Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,694497,"/api/v1/people/694497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","53","atBat","Walk","walk","Evan Carter walks. Josh Smith to 2nd.",0,3,4,53,"bottom",7,"2024-04-28T20:32:21.876Z","2024-04-28T20:34:33.384Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,668800,"/api/v1/people/668800",NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",1,"2024-04-28T20:31:40.620Z","2024-04-28T20:32:24.044Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Evan Carter walks. Josh Smith to 2nd.",0,3,4,53,"bottom",7,"2024-04-28T20:32:21.876Z","2024-04-28T20:34:33.384Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",5,"2024-04-28T20:33:25.157Z","2024-04-28T20:33:28.157Z",FALSE,"pickoff","08b7360d-3854-4398-8a76-a301370f2472",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Walk","walk","Evan Carter walks. Josh Smith to 2nd.",0,3,4,53,"bottom",7,"2024-04-28T20:32:21.876Z","2024-04-28T20:34:33.384Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,694497,"Evan Carter","/api/v1/people/694497","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745022,"2024-04-28",7,"2024-04-28T20:30:57.362Z","2024-04-28T20:31:00.666Z",TRUE,"pitch","2e9da3ec-d0e2-41f7-a2b8-b7d0688c7ac3",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.1216,1.4247,NA,164.13,186.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Josh Smith walks.",0,3,4,52,"bottom",7,"2024-04-28T20:29:15.151Z","2024-04-28T20:31:00.666Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,669701,"Josh Smith","/api/v1/people/669701","L","Left",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.4,13,0.89,0.4019,6.7559,32.2943,-13.3034,-5.3799,10.0525,-1.2364,1.9286,3.4114,-136.6852,-6.7788,-1.8066,50.0061,5.3684,-10.1032,32.4,3.6,24,2483,210,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669701,"Josh Smith","/api/v1/people/669701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
